PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,TOUCHES,ELBOW_TOUCHES,ELBOW_TOUCH_FGM,ELBOW_TOUCH_FGA,ELBOW_TOUCH_FG_PCT,ELBOW_TOUCH_FTM,ELBOW_TOUCH_FTA,ELBOW_TOUCH_FT_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_PTS_PCT,ELBOW_TOUCH_PASSES,ELBOW_TOUCH_PASSES_PCT,ELBOW_TOUCH_AST,ELBOW_TOUCH_AST_PCT,ELBOW_TOUCH_TOV,ELBOW_TOUCH_TOV_PCT,ELBOW_TOUCH_FOULS,ELBOW_TOUCH_FOULS_PCT
1642880,Kam Jones,1610612754,IND,30,4,26,463.0,904,8,2,2,1.0,0,0,0.0,4,0.5,6,0.75,0,0.0,0,0.0,0,0.0
1626157,Karl-Anthony Towns,1610612752,NYK,65,42,23,2031.0,3368,131,34,54,0.63,20,23,0.87,92,0.702,48,0.366,10,0.208,9,0.069,12,0.092
1631255,Karlo Matković,1610612740,NOP,57,24,33,828.0,944,36,5,8,0.625,3,4,0.75,13,0.361,26,0.722,5,0.192,0,0.0,2,0.056
1642857,Kasparas Jakučionis,1610612748,MIA,43,24,19,764.0,1398,7,0,3,0.0,0,0,0.0,0,0.0,4,0.571,2,0.5,0,0.0,0,0.0
202695,Kawhi Leonard,1610612746,LAC,54,30,24,1742.0,3133,78,30,47,0.638,15,15,1.0,81,1.038,19,0.244,7,0.368,3,0.038,8,0.103
1630811,Keaton Wallace,1610612737,ATL,47,27,20,478.0,1097,2,1,1,1.0,0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0,0,0.0
1631099,Keegan Murray,1610612758,SAC,23,5,18,793.0,1055,23,6,16,0.375,2,2,1.0,14,0.609,5,0.217,1,0.2,1,0.043,1,0.043
1642276,Kel'el Ware,1610612748,MIA,65,34,31,1480.0,2041,33,8,16,0.5,1,2,0.5,17,0.515,15,0.455,1,0.067,1,0.03,1,0.03
1629640,Keldon Johnson,1610612759,SAS,70,52,18,1621.0,2530,43,13,18,0.722,5,6,0.833,31,0.721,20,0.465,4,0.2,1,0.023,2,0.047
203482,Kelly Olynyk,1610612759,SAS,37,28,9,336.0,613,29,2,4,0.5,2,2,1.0,6,0.207,20,0.69,2,0.1,2,0.069,0,0.0
1626162,Kelly Oubre Jr.,1610612755,PHI,41,22,19,1330.0,1955,12,4,4,1.0,0,0,0.0,8,0.667,6,0.5,1,0.167,1,0.083,0,0.0
1629026,Kenrich Williams,1610612760,OKC,46,33,13,731.0,1021,21,5,6,0.833,1,2,0.5,11,0.524,12,0.571,5,0.417,1,0.048,1,0.048
203484,Kentavious Caldwell-Pope,1610612763,MEM,51,20,31,1088.0,2061,11,2,5,0.4,0,0,0.0,4,0.364,6,0.545,2,0.333,0,0.0,0,0.0
1631165,Keon Ellis,1610612739,CLE,61,23,38,1200.0,1466,27,8,12,0.667,2,2,1.0,19,0.704,11,0.407,2,0.182,3,0.111,1,0.037
1642352,Keshad Johnson,1610612748,MIA,25,13,12,203.0,365,8,1,3,0.333,0,0,0.0,2,0.25,4,0.5,0,0.0,0,0.0,0,0.0
1642933,Keshon Gilbert,1610612737,ATL,3,0,3,48.0,52,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
201142,Kevin Durant,1610612745,HOU,65,38,27,2373.0,4176,117,47,69,0.681,6,6,1.0,105,0.897,36,0.308,7,0.194,6,0.051,3,0.026
1628989,Kevin Huerter,1610612765,DET,58,32,26,1278.0,2149,26,13,18,0.722,0,0,0.0,26,1.0,7,0.269,2,0.286,0,0.0,0,0.0
201567,Kevin Love,1610612762,UTA,37,10,27,613.0,1129,12,1,4,0.25,1,2,0.5,3,0.25,7,0.583,1,0.143,0,0.0,1,0.083
1641755,Kevin McCullar Jr.,1610612752,NYK,20,11,9,130.0,216,2,0,0,0.0,0,0,0.0,0,0.0,1,0.5,1,1.0,1,0.5,0,0.0
1629645,Kevin Porter Jr.,1610612749,MIL,38,18,20,1261.0,3025,18,3,8,0.375,2,2,1.0,8,0.444,6,0.333,2,0.333,2,0.111,1,0.056
1626172,Kevon Looney,1610612740,NOP,18,2,16,251.0,407,21,2,7,0.286,0,0,0.0,4,0.19,14,0.667,3,0.214,0,0.0,0,0.0
1641718,Keyonte George,1610612762,UTA,54,16,38,1786.0,4252,28,9,11,0.818,11,12,0.917,33,1.179,6,0.214,1,0.167,2,0.071,5,0.179
1642863,Khaman Maluach,1610612756,PHX,35,17,18,260.0,309,12,5,8,0.625,0,0,0.0,10,0.833,2,0.167,0,0.0,2,0.167,0,0.0
203114,Khris Middleton,1610612742,DAL,52,16,36,1252.0,1745,22,4,7,0.571,2,2,1.0,11,0.5,12,0.545,2,0.167,2,0.091,1,0.045
1630165,Killian Hayes,1610612758,SAC,12,6,6,210.0,444,3,1,2,0.5,0,0,0.0,2,0.667,1,0.333,1,1.0,0,0.0,0,0.0
202691,Klay Thompson,1610612742,DAL,60,18,42,1315.0,1528,16,3,8,0.375,0,2,0.0,7,0.438,5,0.313,0,0.0,2,0.125,1,0.063
1641738,Kobe Brown,1610612754,IND,51,15,36,707.0,1026,12,1,3,0.333,2,2,1.0,4,0.333,6,0.5,0,0.0,2,0.167,1,0.083
1641723,Kobe Bufkin,1610612747,LAL,11,7,4,90.0,148,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
1642920,Kobe Sanders,1610612746,LAC,58,30,28,1192.0,1660,21,3,6,0.5,6,6,1.0,12,0.571,9,0.429,3,0.333,2,0.095,3,0.143
1642886,Koby Brea,1610612756,PHX,5,1,4,23.0,38,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642851,Kon Knueppel,1610612766,CHA,69,36,33,2189.0,3593,55,17,28,0.607,2,2,1.0,38,0.691,21,0.382,5,0.238,3,0.055,1,0.018
1627739,Kris Dunn,1610612746,LAC,70,34,36,1931.0,3665,68,13,26,0.5,0,0,0.0,27,0.397,38,0.559,8,0.211,1,0.015,0,0.0
1631200,Kris Murray,1610612757,POR,45,20,25,1069.0,924,27,4,5,0.8,3,4,0.75,11,0.407,15,0.556,4,0.267,4,0.148,2,0.074
204001,Kristaps Porziņģis,1610612744,GSW,23,10,13,544.0,904,72,16,34,0.471,10,18,0.556,47,0.653,23,0.319,9,0.391,0,0.0,10,0.139
203937,Kyle Anderson,1610612750,MIN,32,10,22,625.0,1060,47,10,15,0.667,2,4,0.5,22,0.468,24,0.511,7,0.292,4,0.085,2,0.043
1642271,Kyle Filipowski,1610612762,UTA,68,21,47,1558.0,2687,116,31,55,0.564,7,14,0.5,71,0.612,42,0.362,12,0.286,7,0.06,8,0.069
1628398,Kyle Kuzma,1610612749,MIL,64,27,37,1691.0,2807,83,23,45,0.511,7,10,0.7,55,0.663,29,0.349,9,0.31,3,0.036,4,0.048
200768,Kyle Lowry,1610612755,PHI,11,6,5,99.0,150,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1642273,Kyshawn George,1610612764,WAS,48,10,38,1391.0,2798,27,5,7,0.714,0,0,0.0,10,0.37,16,0.593,4,0.25,4,0.148,0,0.0
1643018,LJ Cryer,1610612744,GSW,9,3,6,116.0,203,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0
1630163,LaMelo Ball,1610612766,CHA,60,33,27,1654.0,4335,20,3,6,0.5,0,0,0.0,6,0.3,12,0.6,4,0.333,1,0.05,0,0.0
1642950,Lachlan Olbrich,1610612741,CHI,26,7,19,164.0,279,14,2,5,0.4,0,0,0.0,4,0.286,9,0.643,1,0.111,0,0.0,0,0.0
1629013,Landry Shamet,1610612752,NYK,45,29,16,1038.0,1252,11,5,6,0.833,2,2,1.0,13,1.182,4,0.364,1,0.25,0,0.0,0,0.0
1626204,Larry Nance Jr.,1610612739,CLE,29,21,8,353.0,450,18,1,5,0.2,0,0,0.0,2,0.111,12,0.667,3,0.25,0,0.0,0,0.0
1628374,Lauri Markkanen,1610612762,UTA,42,17,25,1443.0,2223,99,34,53,0.642,16,18,0.889,89,0.899,32,0.323,5,0.156,1,0.01,7,0.071
1643133,Lawson Lovering,1610612763,MEM,2,1,1,49.0,43,4,1,2,0.5,0,0,0.0,2,0.5,2,0.5,0,0.0,0,0.0,0,0.0
2544,LeBron James,1610612747,LAL,49,31,18,1635.0,3410,128,35,53,0.66,23,26,0.885,96,0.75,46,0.359,13,0.283,9,0.07,12,0.094
1641778,Leaky Black,1610612764,WAS,5,0,5,159.0,185,5,2,4,0.5,0,0,0.0,4,0.8,1,0.2,0,0.0,0,0.0,0,0.0
1631159,Leonard Miller,1610612741,CHI,34,15,19,387.0,583,8,3,4,0.75,1,2,0.5,7,0.875,3,0.375,1,0.333,0,0.0,1,0.125
1642862,Liam McNeeley,1610612766,CHA,28,10,18,342.0,434,5,1,1,1.0,0,0,0.0,2,0.4,3,0.6,1,0.333,1,0.2,0,0.0
1630322,Lindy Waters III,1610612759,SAS,35,26,9,245.0,343,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1628366,Lonzo Ball,1610612739,CLE,35,19,16,728.0,1621,15,1,3,0.333,0,0,0.0,2,0.133,11,0.733,0,0.0,1,0.067,0,0.0
1629652,Luguentz Dort,1610612760,OKC,58,45,13,1612.0,1695,29,6,8,0.75,0,0,0.0,15,0.517,20,0.69,4,0.2,1,0.034,0,0.0
1629029,Luka Dončić,1610612747,LAL,58,39,19,2076.0,5139,45,19,24,0.792,5,10,0.5,45,1.0,14,0.311,5,0.357,1,0.022,5,0.111
1630568,Luka Garza,1610612738,BOS,59,39,20,923.0,1306,49,21,25,0.84,8,12,0.667,52,1.061,15,0.306,2,0.133,1,0.02,6,0.122
1628379,Luke Kennard,1610612747,LAL,66,37,29,1373.0,1754,27,8,10,0.8,2,2,1.0,18,0.667,16,0.593,6,0.375,0,0.0,1,0.037
1628436,Luke Kornet,1610612759,SAS,59,44,15,1244.0,1594,113,13,18,0.722,11,14,0.786,37,0.327,82,0.726,11,0.134,4,0.035,6,0.053
1631247,Luke Travers,1610612739,CLE,12,6,6,103.0,158,5,0,0,0.0,4,4,1.0,4,0.8,3,0.6,0,0.0,0,0.0,2,0.4
1630644,Mac McClung,1610612741,CHI,4,0,4,47.0,100,1,1,1,1.0,0,0,0.0,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
1641869,Malachi Smith,1610612751,BKN,3,0,3,45.0,79,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1631103,Malaki Branham,1610612764,WAS,28,7,21,275.0,446,3,1,1,1.0,2,2,1.0,4,1.333,1,0.333,1,1.0,0,0.0,1,0.333
1642502,Malevy Leons,1610612744,GSW,16,5,11,146.0,197,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1628370,Malik Monk,1610612758,SAC,53,15,38,1165.0,1984,11,5,8,0.625,0,0,0.0,10,0.909,2,0.182,0,0.0,1,0.091,0,0.0
1630699,MarJon Beauchamp,1610612755,PHI,7,2,5,120.0,162,5,2,3,0.667,0,0,0.0,4,0.8,2,0.4,2,1.0,0,0.0,0,0.0
1631204,Marcus Sasser,1610612765,DET,28,20,8,352.0,627,4,2,3,0.667,0,0,0.0,4,1.0,1,0.25,0,0.0,0,0.0,0,0.0
203935,Marcus Smart,1610612747,LAL,59,38,21,1694.0,2603,20,2,5,0.4,0,0,0.0,4,0.2,13,0.65,3,0.231,2,0.1,0,0.0
1641813,Mark Sears,1610612749,MIL,7,1,6,26.0,54,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631109,Mark Williams,1610612756,PHX,56,33,23,1322.0,1955,128,52,74,0.703,31,42,0.738,141,1.102,24,0.188,3,0.125,3,0.023,21,0.164
1628963,Marvin Bagley III,1610612742,DAL,52,14,38,1035.0,1593,124,24,41,0.585,17,26,0.654,66,0.532,58,0.468,10,0.172,9,0.073,12,0.097
203486,Mason Plumlee,1610612759,SAS,17,8,9,139.0,204,10,1,2,0.5,0,0,0.0,2,0.2,8,0.8,2,0.25,0,0.0,0,0.0
1641824,Matas Buzelis,1610612741,CHI,69,27,42,2004.0,3586,58,23,32,0.719,16,22,0.727,63,1.086,10,0.172,2,0.2,2,0.034,11,0.19
1629680,Matisse Thybulle,1610612757,POR,18,9,9,224.0,317,6,0,0,0.0,0,0,0.0,0,0.0,4,0.667,0,0.0,0,0.0,0,0.0
1631108,Max Christie,1610612742,DAL,65,21,44,1917.0,2629,15,6,9,0.667,0,0,0.0,12,0.8,5,0.333,2,0.4,0,0.0,0,0.0
1642917,Max Shulga,1610612738,BOS,5,4,1,8.0,13,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1629622,Max Strus,1610612739,CLE,3,2,1,70.0,114,1,0,0,0.0,2,2,1.0,2,2.0,0,0.0,0,0.0,0,0.0,1,1.0
1628467,Maxi Kleber,1610612747,LAL,35,16,19,383.0,428,24,5,7,0.714,5,10,0.5,15,0.625,9,0.375,2,0.222,0,0.0,5,0.208
1642875,Maxime Raynaud,1610612758,SAC,62,17,45,1574.0,2576,214,57,117,0.487,17,22,0.773,132,0.617,74,0.346,11,0.149,9,0.042,10,0.047
1642877,Micah Peavy,1610612740,NOP,52,16,36,706.0,773,9,1,4,0.25,0,0,0.0,2,0.222,5,0.556,0,0.0,0,0.0,0,0.0
1630695,Micah Potter,1610612754,IND,35,7,28,652.0,1009,42,11,17,0.647,10,12,0.833,32,0.762,15,0.357,5,0.333,4,0.095,6,0.143
1629008,Michael Porter Jr.,1610612751,BKN,52,14,38,1689.0,3063,59,24,35,0.686,14,16,0.875,65,1.102,7,0.119,1,0.143,5,0.085,7,0.119
1628969,Mikal Bridges,1610612752,NYK,70,45,25,2334.0,3972,91,33,47,0.702,10,10,1.0,76,0.835,33,0.363,8,0.242,4,0.044,4,0.044
201144,Mike Conley,1610612750,MIN,47,29,18,838.0,1747,4,0,0,0.0,0,0,0.0,0,0.0,3,0.75,0,0.0,1,0.25,0,0.0
1628970,Miles Bridges,1610612766,CHA,65,34,31,2057.0,3453,50,10,17,0.588,4,4,1.0,27,0.54,20,0.4,2,0.1,8,0.16,3,0.06
1642939,Miles Kelly,1610612742,DAL,14,7,7,134.0,155,2,0,0,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0
1630540,Miles McBride,1610612752,NYK,35,22,13,981.0,1740,11,4,6,0.667,2,2,1.0,10,0.909,3,0.273,1,0.333,1,0.091,1,0.091
1629011,Mitchell Robinson,1610612752,NYK,51,34,17,992.0,939,37,4,7,0.571,2,2,1.0,10,0.27,28,0.757,3,0.107,0,0.0,1,0.027
1628964,Mo Bamba,1610612762,UTA,4,3,1,44.0,63,3,2,2,1.0,0,0,0.0,4,1.333,0,0.0,0,0.0,1,0.333,0,0.0
1642885,Mohamed Diawara,1610612752,NYK,59,36,23,505.0,789,5,1,2,0.5,0,0,0.0,2,0.4,2,0.4,0,0.0,0,0.0,0,0.0
1628420,Monte Morris,1610612754,IND,6,0,6,65.0,152,3,1,2,0.5,0,0,0.0,2,0.667,1,0.333,1,1.0,0,0.0,0,0.0
1629021,Moritz Wagner,1610612753,ORL,29,17,12,383.0,633,30,10,17,0.588,7,8,0.875,28,0.933,7,0.233,1,0.143,2,0.067,4,0.133
1630541,Moses Moody,1610612744,GSW,59,29,30,1506.0,1829,23,7,9,0.778,2,2,1.0,16,0.696,10,0.435,1,0.1,2,0.087,1,0.043
1631243,Mouhamed Gueye,1610612737,ATL,65,36,29,994.0,1206,40,5,13,0.385,6,6,1.0,16,0.4,20,0.5,4,0.2,4,0.1,3,0.075
1630619,Moussa Cisse,1610612742,DAL,34,10,24,425.0,454,31,2,3,0.667,1,4,0.25,5,0.161,21,0.677,0,0.0,2,0.065,3,0.097
1631217,Moussa Diabaté,1610612766,CHA,62,33,29,1603.0,2261,177,32,67,0.478,16,23,0.696,81,0.458,84,0.475,12,0.143,6,0.034,11,0.062
1626167,Myles Turner,1610612749,MIL,64,26,38,1748.0,2073,92,18,30,0.6,17,22,0.773,55,0.598,41,0.446,8,0.195,4,0.043,10,0.109
1642066,Myron Gardner,1610612748,MIA,37,22,15,349.0,587,7,2,3,0.667,0,0,0.0,5,0.714,4,0.571,0,0.0,0,0.0,0,0.0
1642368,N'Faly Dante,1610612737,ATL,4,3,1,15.0,20,4,0,0,0.0,0,0,0.0,0,0.0,3,0.75,0,0.0,1,0.25,0,0.0
1641772,Nae'Qwan Tomlin,1610612739,CLE,54,35,19,848.0,944,33,8,16,0.5,0,0,0.0,16,0.485,13,0.394,3,0.231,1,0.03,0,0.0
1630230,Naji Marshall,1610612742,DAL,67,23,44,1973.0,3162,73,22,35,0.629,6,8,0.75,53,0.726,33,0.452,10,0.303,0,0.0,5,0.068
1631466,Nate Williams,1610612744,GSW,9,2,7,105.0,116,7,1,3,0.333,2,2,1.0,4,0.571,1,0.143,0,0.0,1,0.143,1,0.143
1629675,Naz Reid,1610612750,MIN,68,42,26,1770.0,3390,52,13,22,0.591,4,6,0.667,30,0.577,25,0.481,8,0.32,1,0.019,3,0.058
1629674,Neemias Queta,1610612738,BOS,65,43,22,1637.0,2277,158,47,68,0.691,13,16,0.813,112,0.709,70,0.443,8,0.114,8,0.051,8,0.051
1629651,Nic Claxton,1610612751,BKN,62,16,46,1764.0,3084,284,49,81,0.605,16,25,0.64,116,0.408,175,0.616,39,0.223,8,0.028,13,0.046
1630208,Nick Richards,1610612741,CHI,46,19,27,665.0,922,61,16,31,0.516,14,20,0.7,48,0.787,18,0.295,1,0.056,1,0.016,9,0.148
1641733,Nick Smith Jr.,1610612747,LAL,25,12,13,318.0,593,4,2,3,0.667,0,0,0.0,4,1.0,1,0.25,0,0.0,0,0.0,0,0.0
1629638,Nickeil Alexander-Walker,1610612737,ATL,66,35,31,2195.0,3966,32,11,17,0.647,3,4,0.75,25,0.781,13,0.406,3,0.231,0,0.0,2,0.063
201587,Nicolas Batum,1610612746,LAC,64,33,31,1168.0,1544,14,1,3,0.333,0,0,0.0,2,0.143,10,0.714,2,0.2,1,0.071,0,0.0
1628502,Nigel Hayes-Davis,1610612756,PHX,27,15,12,195.0,230,12,2,8,0.25,0,0,0.0,4,0.333,3,0.25,1,0.333,1,0.083,0,0.0
203999,Nikola Jokić,1610612743,DEN,54,32,22,1875.0,5399,486,106,167,0.635,56,66,0.848,277,0.57,241,0.496,76,0.315,24,0.049,28,0.058
1631107,Nikola Jović,1610612748,MIA,45,23,22,791.0,1537,22,8,9,0.889,2,4,0.5,18,0.818,10,0.455,1,0.1,1,0.045,2,0.091
1642260,Nikola Topić,1610612760,OKC,5,3,2,53.0,126,3,0,1,0.0,0,0,0.0,0,0.0,2,0.667,0,0.0,0,0.0,0,0.0
202696,Nikola Vučević,1610612738,BOS,60,32,28,1740.0,3653,237,62,114,0.544,2,2,1.0,128,0.54,107,0.451,15,0.14,10,0.042,2,0.008
1642363,Nique Clifford,1610612758,SAC,66,17,49,1574.0,2406,25,10,17,0.588,1,2,0.5,21,0.84,7,0.28,2,0.286,0,0.0,1,0.04
1642855,Noa Essengue,1610612741,CHI,2,1,1,6.0,9,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641730,Noah Clowney,1610612751,BKN,62,16,46,1695.0,2375,46,1,6,0.167,6,6,1.0,8,0.174,29,0.63,6,0.207,2,0.043,3,0.065
1642869,Noah Penda,1610612753,ORL,50,26,24,694.0,1165,21,1,1,1.0,0,0,0.0,2,0.095,18,0.857,3,0.167,1,0.048,0,0.0
1642849,Nolan Traore,1610612751,BKN,46,11,35,1015.0,2424,7,1,4,0.25,2,2,1.0,4,0.571,1,0.143,0,0.0,1,0.143,1,0.143
1641807,Norchad Omier,1610612746,LAC,3,3,0,14.0,26,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
1626181,Norman Powell,1610612748,MIA,52,27,25,1564.0,2385,29,7,17,0.412,4,4,1.0,19,0.655,10,0.345,2,0.2,0,0.0,2,0.069
1628384,OG Anunoby,1610612752,NYK,56,37,19,1851.0,2467,64,21,33,0.636,5,6,0.833,47,0.734,25,0.391,4,0.16,2,0.031,3,0.047
1630167,Obi Toppin,1610612754,IND,12,0,12,198.0,422,7,1,2,0.5,2,2,1.0,4,0.571,4,0.571,1,0.25,0,0.0,1,0.143
1630534,Ochai Agbaji,1610612751,BKN,55,26,29,860.0,1067,25,4,8,0.5,2,2,1.0,10,0.4,12,0.48,2,0.167,3,0.12,1,0.04
1641765,Olivier-Maxence Prosper,1610612763,MEM,44,15,29,773.0,1085,41,12,19,0.632,9,10,0.9,33,0.805,12,0.293,1,0.083,4,0.098,4,0.098
1630209,Omer Yurtseven,1610612744,GSW,3,1,2,20.0,28,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1630168,Onyeka Okongwu,1610612737,ATL,63,34,29,1976.0,3350,137,42,72,0.583,6,8,0.75,92,0.672,54,0.394,8,0.148,4,0.029,4,0.029
1631115,Orlando Robinson,1610612753,ORL,4,2,2,25.0,45,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631131,Oscar Tshiebwe,1610612762,UTA,15,2,13,201.0,226,17,4,10,0.4,0,0,0.0,8,0.471,6,0.353,2,0.333,1,0.059,0,0.0
1642345,Oso Ighodaro,1610612756,PHX,70,39,31,1511.0,2266,156,35,67,0.522,11,18,0.611,81,0.519,70,0.449,12,0.171,5,0.032,8,0.051
1631172,Ousmane Dieng,1610612749,MIL,44,29,15,685.0,1007,12,2,4,0.5,2,2,1.0,6,0.5,5,0.417,1,0.2,1,0.083,1,0.083
1629023,P.J. Washington,1610612742,DAL,51,14,37,1572.0,2540,100,33,54,0.611,6,10,0.6,74,0.74,30,0.3,4,0.133,6,0.06,4,0.04
1641790,PJ Hall,1610612766,CHA,19,7,12,213.0,298,17,4,6,0.667,3,4,0.75,11,0.647,7,0.412,1,0.143,1,0.059,2,0.118
1642359,Pacôme Dadiet,1610612752,NYK,24,15,9,90.0,136,3,2,2,1.0,0,0,0.0,4,1.333,1,0.333,0,0.0,0,0.0,0,0.0
1631094,Paolo Banchero,1610612753,ORL,59,31,28,2057.0,4479,114,27,44,0.614,15,21,0.714,71,0.623,50,0.439,11,0.22,7,0.061,10,0.088
1627783,Pascal Siakam,1610612754,IND,55,14,41,1844.0,3870,104,26,55,0.473,13,16,0.813,69,0.663,34,0.327,9,0.265,3,0.029,9,0.087
1626192,Pat Connaughton,1610612766,CHA,34,20,14,257.0,411,10,2,3,0.667,0,0,0.0,4,0.4,6,0.6,3,0.5,1,0.1,0,0.0
1630311,Pat Spencer,1610612744,GSW,53,26,27,926.0,2310,33,8,12,0.667,6,6,1.0,23,0.697,17,0.515,5,0.294,1,0.03,3,0.091
1631116,Patrick Baldwin Jr.,1610612758,SAC,7,2,5,58.0,62,1,0,0,0.0,1,2,0.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0
1630172,Patrick Williams,1610612741,CHI,60,21,39,1180.0,1808,21,1,5,0.2,3,4,0.75,5,0.238,10,0.476,2,0.2,2,0.095,2,0.095
202331,Paul George,1610612755,PHI,27,16,11,824.0,1667,21,6,9,0.667,4,4,1.0,17,0.81,9,0.429,1,0.111,0,0.0,0,0.0
1630194,Paul Reed,1610612765,DET,52,37,15,680.0,1088,107,32,56,0.571,5,10,0.5,71,0.664,35,0.327,8,0.229,8,0.075,6,0.056
1630202,Payton Pritchard,1610612738,BOS,67,45,22,2184.0,4666,29,7,12,0.583,0,0,0.0,16,0.552,14,0.483,2,0.143,1,0.034,0,0.0
1642362,Payton Sandfort,1610612760,OKC,1,1,0,5.0,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641796,Pelle Larsson,1610612748,MIA,59,34,25,1516.0,2207,22,6,11,0.545,4,4,1.0,17,0.773,6,0.273,0,0.0,1,0.045,2,0.091
1631250,Pete Nance,1610612749,MIL,36,11,25,422.0,613,14,2,4,0.5,0,0,0.0,4,0.286,10,0.714,1,0.1,0,0.0,0,0.0
1631212,Peyton Watson,1610612743,DEN,49,31,18,1502.0,2574,91,30,46,0.652,9,14,0.643,69,0.758,28,0.308,7,0.25,7,0.077,6,0.066
1630173,Precious Achiuwa,1610612758,SAC,62,16,46,1418.0,1778,89,30,50,0.6,4,8,0.5,67,0.753,26,0.292,6,0.231,6,0.067,4,0.045
1629656,Quentin Grimes,1610612755,PHI,63,34,29,1888.0,3105,26,8,12,0.667,0,0,0.0,16,0.615,11,0.423,3,0.273,1,0.038,0,0.0
1631245,Quenton Jackson,1610612754,IND,38,7,31,663.0,1382,9,4,4,1.0,1,2,0.5,9,1.0,4,0.444,0,0.0,0,0.0,1,0.111
1642366,Quinten Post,1610612744,GSW,65,32,33,1140.0,2110,51,8,16,0.5,2,2,1.0,18,0.353,30,0.588,10,0.333,3,0.059,1,0.02
1629628,RJ Barrett,1610612761,TOR,44,27,17,1328.0,2403,48,16,29,0.552,5,6,0.833,38,0.792,10,0.208,1,0.1,2,0.042,4,0.083
1642853,Rasheer Fleming,1610612756,PHX,44,24,20,460.0,396,12,4,5,0.8,1,2,0.5,9,0.75,5,0.417,1,0.2,0,0.0,1,0.083
1642484,RayJ Dennis,1610612737,ATL,16,3,13,180.0,479,4,1,2,0.5,0,0,0.0,2,0.5,2,0.5,0,0.0,0,0.0,0,0.0
1641712,Rayan Rupert,1610612763,MEM,58,28,30,867.0,1111,11,1,5,0.2,0,0,0.0,2,0.182,5,0.455,2,0.4,0,0.0,0,0.0
1642263,Reed Sheppard,1610612745,HOU,68,41,27,1769.0,3615,18,6,12,0.5,0,0,0.0,13,0.722,4,0.222,2,0.5,2,0.111,0,0.0
1642434,Riley Minix,1610612739,CLE,5,4,1,19.0,36,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642265,Rob Dillingham,1610612741,CHI,53,26,27,699.0,1445,9,2,4,0.5,0,0,0.0,4,0.444,5,0.556,2,0.4,0,0.0,0,0.0
1629057,Robert Williams III,1610612757,POR,48,23,25,816.0,1133,40,14,16,0.875,0,0,0.0,28,0.7,23,0.575,4,0.174,1,0.025,0,0.0
1642911,Rocco Zikarsky,1610612750,MIN,4,0,4,16.0,25,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1631199,Ron Harper Jr.,1610612738,BOS,22,16,6,246.0,327,4,1,1,1.0,0,0,0.0,2,0.5,3,0.75,1,0.333,0,0.0,0,0.0
1641842,Ronald Holland II,1610612765,DET,65,46,19,1317.0,2075,26,6,12,0.5,5,6,0.833,19,0.731,7,0.269,0,0.0,4,0.154,3,0.115
1626220,Royce O'Neale,1610612756,PHX,69,39,30,2007.0,3774,23,3,4,0.75,0,0,0.0,6,0.261,19,0.826,2,0.105,0,0.0,0,0.0
203497,Rudy Gobert,1610612750,MIN,67,42,25,2107.0,2965,144,39,57,0.684,15,34,0.441,97,0.674,53,0.368,9,0.17,11,0.076,17,0.118
1629060,Rui Hachimura,1610612747,LAL,58,40,18,1669.0,1745,44,19,27,0.704,7,8,0.875,46,1.045,12,0.273,1,0.083,0,0.0,4,0.091
201566,Russell Westbrook,1610612758,SAC,63,16,47,1826.0,4357,18,7,8,0.875,0,0,0.0,17,0.944,8,0.444,2,0.25,1,0.056,0,0.0
