PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
1642856,Egor Dëmin,1610612751,BKN,52,14,38,1308.0,162,25,64,0.391,8,8,1.0,60,0.37,77,0.475,18,0.111,10,0.062,5,0.031
1641989,Elijah Harkless,1610612762,UTA,21,5,16,380.0,70,9,24,0.375,11,14,0.786,30,0.429,32,0.457,10,0.143,7,0.1,7,0.1
1641801,Emanuel Miller,1610612759,SAS,5,0,5,33.0,5,1,3,0.333,1,2,0.5,3,0.6,1,0.2,0,0.0,0,0.0,1,0.2
1642402,Enrique Freeman,1610612750,MIN,2,1,1,8.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
201569,Eric Gordon,1610612755,PHI,6,3,3,74.0,10,4,7,0.571,1,2,0.5,9,0.9,1,0.1,0,0.0,1,0.1,1,0.1
1630679,Ethan Thompson,1610612754,IND,24,5,19,417.0,53,10,19,0.526,1,2,0.5,21,0.396,24,0.453,9,0.17,5,0.094,1,0.019
1630596,Evan Mobley,1610612739,CLE,55,33,22,1785.0,410,109,202,0.54,41,70,0.586,274,0.668,146,0.356,23,0.056,16,0.039,36,0.088
1630532,Franz Wagner,1610612753,ORL,28,16,12,891.0,304,76,165,0.461,57,74,0.77,214,0.704,78,0.257,24,0.079,15,0.049,38,0.125
1641713,GG Jackson,1610612763,MEM,46,15,31,952.0,263,74,136,0.544,33,46,0.717,189,0.719,74,0.281,14,0.053,21,0.08,24,0.091
1629216,Gabe Vincent,1610612737,ATL,41,28,13,709.0,56,9,23,0.391,2,2,1.0,21,0.375,29,0.518,8,0.143,3,0.054,1,0.018
202066,Garrett Temple,1610612761,TOR,17,8,9,52.0,3,0,1,0.0,0,0,0.0,0,0.0,1,0.333,0,0.0,0,0.0,0,0.0
1629726,Garrison Mathews,1610612754,IND,15,4,11,196.0,13,1,3,0.333,9,10,0.9,11,0.846,4,0.308,2,0.154,0,0.0,5,0.385
203914,Gary Harris,1610612749,MIL,45,15,30,617.0,40,8,15,0.533,2,2,1.0,20,0.5,20,0.5,4,0.1,3,0.075,1,0.025
1627780,Gary Payton II,1610612744,GSW,62,29,33,907.0,55,18,32,0.563,3,6,0.5,40,0.727,17,0.309,4,0.073,3,0.055,3,0.055
1629018,Gary Trent Jr.,1610612749,MIL,57,22,35,1192.0,73,19,51,0.373,3,6,0.5,43,0.589,16,0.219,5,0.068,3,0.041,3,0.041
203507,Giannis Antetokounmpo,1610612749,MIL,36,17,19,1039.0,362,107,161,0.665,68,106,0.642,293,0.809,107,0.296,28,0.077,19,0.052,54,0.149
1629048,Goga Bitadze,1610612753,ORL,51,27,24,761.0,4,2,2,1.0,0,0,0.0,5,1.25,1,0.25,0,0.0,1,0.25,0,0.0
1641711,Gradey Dick,1610612761,TOR,64,36,28,959.0,105,19,49,0.388,8,10,0.8,48,0.457,42,0.4,8,0.076,7,0.067,5,0.048
1641761,Grant Nelson,1610612751,BKN,4,0,4,35.0,6,1,3,0.333,1,2,0.5,3,0.5,1,0.167,0,0.0,1,0.167,1,0.167
1629684,Grant Williams,1610612766,CHA,26,18,8,508.0,30,6,13,0.462,1,2,0.5,14,0.467,11,0.367,6,0.2,4,0.133,1,0.033
1628960,Grayson Allen,1610612756,PHX,44,24,20,1312.0,482,70,150,0.467,64,76,0.842,208,0.432,246,0.51,58,0.12,29,0.06,38,0.079
1627824,Guerschon Yabusele,1610612741,CHI,59,30,29,808.0,73,17,33,0.515,15,18,0.833,49,0.671,22,0.301,6,0.082,7,0.096,9,0.123
1630611,Gui Santos,1610612744,GSW,58,26,32,1099.0,224,40,67,0.597,12,16,0.75,95,0.424,115,0.513,31,0.138,22,0.098,8,0.036
203084,Harrison Barnes,1610612759,SAS,65,47,18,1723.0,244,70,131,0.534,39,42,0.929,184,0.754,70,0.287,18,0.074,17,0.07,21,0.086
1631127,Harrison Ingram,1610612759,SAS,5,4,1,17.0,4,1,1,1.0,0,0,0.0,2,0.5,2,0.5,1,0.25,1,0.25,0,0.0
1629312,Haywood Highsmith,1610612756,PHX,6,3,3,80.0,8,2,3,0.667,0,0,0.0,4,0.5,5,0.625,3,0.375,0,0.0,0,0.0
1630529,Herbert Jones,1610612740,NOP,48,22,26,1388.0,198,44,100,0.44,25,26,0.962,114,0.576,65,0.328,22,0.111,15,0.076,13,0.066
1642864,Hugo González,1610612738,BOS,64,43,21,980.0,71,19,37,0.514,2,4,0.5,40,0.563,25,0.352,5,0.07,6,0.085,2,0.028
1630621,Hunter Dickinson,1610612740,NOP,1,0,1,5.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642282,Hunter Sallis,1610612755,PHI,7,3,4,26.0,11,2,4,0.5,1,2,0.5,5,0.455,5,0.455,0,0.0,1,0.091,1,0.091
1641816,Hunter Tyson,1610612743,DEN,21,15,6,162.0,27,3,10,0.3,4,4,1.0,11,0.407,12,0.444,5,0.185,3,0.111,2,0.074
1630193,Immanuel Quickley,1610612761,TOR,65,38,27,2114.0,695,119,248,0.48,82,92,0.891,335,0.482,354,0.509,83,0.119,31,0.045,46,0.066
1642403,Isaac Jones,1610612765,DET,5,3,2,24.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630171,Isaac Okoro,1610612741,CHI,55,25,30,1480.0,196,31,71,0.437,31,38,0.816,95,0.485,85,0.434,14,0.071,12,0.061,20,0.102
1642268,Isaiah Collier,1610612762,UTA,59,16,43,1517.0,681,128,266,0.481,67,88,0.761,335,0.492,311,0.457,87,0.128,50,0.073,44,0.065
1642384,Isaiah Crawford,1610612745,HOU,11,5,6,67.0,4,2,2,1.0,2,2,1.0,6,1.5,1,0.25,1,0.25,0,0.0,1,0.25
1628392,Isaiah Hartenstein,1610612760,OKC,38,31,7,951.0,25,7,14,0.5,1,2,0.5,15,0.6,7,0.28,4,0.16,3,0.12,1,0.04
1630543,Isaiah Jackson,1610612746,LAC,51,16,35,838.0,40,8,22,0.364,8,12,0.667,26,0.65,7,0.175,0,0.0,2,0.05,6,0.15
1630198,Isaiah Joe,1610612760,OKC,61,47,14,1335.0,157,19,41,0.463,20,24,0.833,64,0.408,90,0.573,18,0.115,6,0.038,13,0.083
1630587,Isaiah Livers,1610612756,PHX,34,20,14,333.0,14,2,4,0.5,0,0,0.0,4,0.286,8,0.571,3,0.214,0,0.0,0,0.0
1641815,Isaiah Stevens,1610612758,SAC,3,0,3,43.0,7,1,3,0.333,0,0,0.0,2,0.286,3,0.429,0,0.0,1,0.143,0,0.0
1630191,Isaiah Stewart,1610612765,DET,55,39,16,1273.0,53,13,30,0.433,4,4,1.0,30,0.566,15,0.283,4,0.075,6,0.113,2,0.038
1627826,Ivica Zubac,1610612754,IND,48,17,31,1447.0,33,12,16,0.75,2,4,0.5,28,0.848,5,0.152,0,0.0,5,0.152,2,0.061
1631120,JD Davison,1610612745,HOU,25,20,5,184.0,44,7,19,0.368,3,6,0.5,17,0.386,20,0.455,7,0.159,2,0.045,3,0.068
1629630,Ja Morant,1610612763,MEM,20,7,13,568.0,314,68,154,0.442,51,58,0.879,194,0.618,96,0.306,25,0.08,19,0.061,31,0.099
1642266,Ja'Kobe Walter,1610612761,TOR,58,34,24,1096.0,69,10,25,0.4,1,4,0.25,24,0.348,34,0.493,6,0.087,4,0.058,2,0.029
1631095,Jabari Smith Jr.,1610612745,HOU,64,38,26,2238.0,205,51,109,0.468,22,28,0.786,130,0.634,61,0.298,10,0.049,16,0.078,15,0.073
1631133,Jabari Walker,1610612755,PHI,56,31,25,701.0,46,7,19,0.368,5,8,0.625,21,0.457,16,0.348,6,0.13,6,0.13,4,0.087
1631210,Jacob Toppin,1610612737,ATL,5,3,2,17.0,4,1,2,0.5,0,0,0.0,2,0.5,2,0.5,0,0.0,0,0.0,0,0.0
1630702,Jaden Hardy,1610612764,WAS,48,12,36,709.0,172,42,92,0.457,25,34,0.735,111,0.645,44,0.256,10,0.058,17,0.099,18,0.105
1631093,Jaden Ivey,1610612741,CHI,37,23,14,670.0,112,16,33,0.485,14,18,0.778,48,0.429,55,0.491,18,0.161,10,0.089,9,0.08
1630183,Jaden McDaniels,1610612750,MIN,68,41,27,2152.0,423,112,225,0.498,46,54,0.852,275,0.65,128,0.303,42,0.099,30,0.071,27,0.064
1630256,Jae'Sean Tate,1610612745,HOU,34,24,10,287.0,31,9,21,0.429,0,0,0.0,18,0.581,10,0.323,4,0.129,0,0.0,0,0.0
1642942,Jahmai Mashack,1610612763,MEM,24,9,15,449.0,76,14,33,0.424,2,4,0.5,30,0.395,36,0.474,7,0.092,5,0.066,2,0.026
1642443,Jahmir Young,1610612748,MIA,11,8,3,51.0,17,5,9,0.556,1,1,1.0,12,0.706,7,0.412,2,0.118,1,0.059,1,0.059
1643141,Jahmyl Telfort,1610612746,LAC,8,2,6,32.0,2,0,0,0.0,0,2,0.0,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5
1631170,Jaime Jaquez Jr.,1610612748,MIA,64,36,28,1830.0,886,178,373,0.477,68,89,0.764,433,0.489,401,0.453,84,0.095,46,0.052,46,0.052
1631222,Jake LaRavia,1610612747,LAL,70,45,25,1732.0,211,35,85,0.412,32,46,0.696,107,0.507,82,0.389,21,0.1,18,0.085,24,0.114
1627751,Jakob Poeltl,1610612761,TOR,33,20,13,845.0,15,3,6,0.5,1,2,0.5,7,0.467,6,0.4,0,0.0,2,0.133,1,0.067
1628973,Jalen Brunson,1610612752,NYK,64,43,21,2231.0,946,266,521,0.511,112,136,0.824,667,0.705,298,0.315,62,0.066,36,0.038,69,0.073
1631105,Jalen Duren,1610612765,DET,59,41,18,1637.0,214,73,130,0.562,52,66,0.788,209,0.977,33,0.154,4,0.019,9,0.042,34,0.159
1630224,Jalen Green,1610612756,PHX,22,12,10,561.0,232,48,114,0.421,26,36,0.722,126,0.543,78,0.336,19,0.082,18,0.078,18,0.078
1630552,Jalen Johnson,1610612737,ATL,62,36,26,2187.0,825,183,393,0.466,97,129,0.752,482,0.584,298,0.361,84,0.102,52,0.063,66,0.08
1629618,Jalen Pickett,1610612743,DEN,44,28,16,736.0,147,22,45,0.489,0,0,0.0,46,0.313,94,0.639,20,0.136,6,0.041,0,0.0
1641771,Jalen Slawson,1610612754,IND,5,0,5,128.0,23,2,7,0.286,1,2,0.5,6,0.261,11,0.478,3,0.13,3,0.13,1,0.043
1630188,Jalen Smith,1610612741,CHI,51,25,26,1064.0,61,15,31,0.484,12,16,0.75,43,0.705,17,0.279,3,0.049,5,0.082,8,0.131
1630591,Jalen Suggs,1610612753,ORL,46,27,19,1234.0,313,64,123,0.52,28,34,0.824,159,0.508,147,0.47,33,0.105,22,0.07,17,0.054
1631114,Jalen Williams,1610612760,OKC,26,19,7,755.0,374,98,192,0.51,42,52,0.808,241,0.644,126,0.337,37,0.099,22,0.059,26,0.07
1630592,Jalen Wilson,1610612751,BKN,45,8,37,638.0,134,21,55,0.382,20,24,0.833,66,0.493,53,0.396,4,0.03,9,0.067,13,0.097
1631288,Jamal Cain,1610612753,ORL,27,15,12,215.0,31,8,17,0.471,4,6,0.667,20,0.645,6,0.194,2,0.065,5,0.161,3,0.097
1627750,Jamal Murray,1610612743,DEN,65,38,27,2273.0,810,223,412,0.541,81,93,0.871,550,0.679,285,0.352,92,0.114,51,0.063,46,0.057
1642347,Jamal Shead,1610612761,TOR,68,39,29,1494.0,416,51,133,0.383,36,46,0.783,142,0.341,229,0.55,67,0.161,24,0.058,23,0.055
1631123,Jamaree Bouyea,1610612756,PHX,36,18,18,527.0,159,40,78,0.513,8,10,0.8,90,0.566,62,0.39,16,0.101,9,0.057,5,0.031
201935,James Harden,1610612739,CLE,60,33,27,2097.0,848,182,367,0.496,160,190,0.842,538,0.634,311,0.367,100,0.118,52,0.061,96,0.113
1630164,James Wiseman,1610612754,IND,4,0,4,58.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642364,Jamir Watkins,1610612764,WAS,37,9,28,699.0,48,13,25,0.52,7,8,0.875,33,0.688,15,0.313,3,0.063,4,0.083,4,0.083
1642419,Jamison Battle,1610612761,TOR,50,29,21,440.0,19,5,9,0.556,0,0,0.0,11,0.579,10,0.526,2,0.105,0,0.0,0,0.0
1641716,Jarace Walker,1610612754,IND,69,14,55,1765.0,388,81,195,0.415,57,79,0.722,224,0.577,119,0.307,28,0.072,27,0.07,40,0.103
1642272,Jared McCain,1610612760,OKC,55,37,18,958.0,253,55,131,0.42,27,32,0.844,138,0.545,88,0.348,16,0.063,11,0.043,16,0.063
1628991,Jaren Jackson Jr.,1610612762,UTA,48,19,29,1455.0,372,136,252,0.54,61,79,0.772,350,0.941,42,0.113,8,0.022,29,0.078,41,0.11
1629020,Jarred Vanderbilt,1610612747,LAL,55,33,22,978.0,54,8,20,0.4,2,2,1.0,19,0.352,25,0.463,4,0.074,4,0.074,1,0.019
1628386,Jarrett Allen,1610612739,CLE,51,33,18,1405.0,80,29,48,0.604,17,20,0.85,76,0.95,14,0.175,3,0.038,7,0.088,10,0.125
1642859,Jase Richardson,1610612753,ORL,46,21,25,519.0,121,28,60,0.467,8,14,0.571,67,0.554,47,0.388,9,0.074,6,0.05,7,0.058
1642914,Javon Small,1610612763,MEM,33,12,21,626.0,142,20,52,0.385,11,14,0.786,57,0.401,66,0.465,21,0.148,9,0.063,8,0.056
1631451,Javonte Cooke,1610612757,POR,19,6,13,94.0,16,0,5,0.0,2,2,1.0,2,0.125,8,0.5,2,0.125,2,0.125,1,0.063
1629750,Javonte Green,1610612765,DET,69,50,19,1224.0,44,6,24,0.25,6,8,0.75,19,0.432,12,0.273,3,0.068,3,0.068,4,0.091
1629637,Jaxson Hayes,1610612747,LAL,58,38,20,1019.0,18,9,12,0.75,2,4,0.5,21,1.167,2,0.111,1,0.056,0,0.0,2,0.111
1630643,Jay Huff,1610612754,IND,70,15,55,1448.0,140,46,67,0.687,16,20,0.8,115,0.821,50,0.357,9,0.064,9,0.064,10,0.071
1627759,Jaylen Brown,1610612738,BOS,62,40,22,2116.0,1175,316,585,0.54,157,199,0.789,818,0.696,356,0.303,96,0.082,81,0.069,101,0.086
1641740,Jaylen Clark,1610612750,MIN,60,35,25,749.0,76,20,46,0.435,14,22,0.636,60,0.789,13,0.171,2,0.026,4,0.053,12,0.158
1642377,Jaylen Wells,1610612763,MEM,66,24,42,1756.0,289,60,125,0.48,41,52,0.788,163,0.564,108,0.374,31,0.107,17,0.059,26,0.09
1631119,Jaylin Williams,1610612760,OKC,55,45,10,1120.0,68,11,26,0.423,8,10,0.8,34,0.5,28,0.412,8,0.118,6,0.088,5,0.074
1642281,Jaylon Tyson,1610612739,CLE,64,40,24,1727.0,229,51,104,0.49,13,14,0.929,120,0.524,97,0.424,25,0.109,17,0.074,7,0.031
1643257,Jayson Kent,1610612757,POR,1,1,0,3.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1628369,Jayson Tatum,1610612738,BOS,6,5,1,176.0,60,18,31,0.581,5,6,0.833,42,0.7,22,0.367,6,0.1,4,0.067,3,0.05
201145,Jeff Green,1610612745,HOU,25,17,8,134.0,3,2,3,0.667,0,0,0.0,4,1.333,0,0.0,0,0.0,0,0.0,0,0.0
203924,Jerami Grant,1610612757,POR,54,25,29,1610.0,551,106,232,0.457,96,128,0.75,320,0.581,183,0.332,29,0.053,49,0.089,68,0.123
1642847,Jeremiah Fears,1610612740,NOP,71,25,46,1774.0,676,136,303,0.449,59,72,0.819,345,0.51,269,0.398,47,0.07,46,0.068,36,0.053
1630526,Jeremiah Robinson-Earl,1610612742,DAL,22,8,14,361.0,26,2,13,0.154,4,4,1.0,8,0.308,10,0.385,1,0.038,1,0.038,2,0.077
1631110,Jeremy Sochan,1610612752,NYK,39,27,12,416.0,38,7,10,0.7,3,4,0.75,17,0.447,23,0.605,5,0.132,3,0.079,2,0.053
1630579,Jericho Sims,1610612749,MIL,54,21,33,956.0,11,5,5,1.0,0,0,0.0,10,0.909,4,0.364,1,0.091,1,0.091,0,0.0
1641724,Jett Howard,1610612753,ORL,47,25,22,598.0,96,20,46,0.435,14,14,1.0,55,0.573,41,0.427,8,0.083,1,0.01,7,0.073
1628975,Jevon Carter,1610612753,ORL,40,19,21,608.0,104,10,29,0.345,6,8,0.75,26,0.25,59,0.567,17,0.163,9,0.087,4,0.038
202710,Jimmy Butler III,1610612744,GSW,38,23,15,1182.0,429,72,135,0.533,94,110,0.855,249,0.58,198,0.462,42,0.098,32,0.075,56,0.131
1642866,Joan Beringer,1610612750,MIN,32,17,15,218.0,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0
1629111,Jock Landale,1610612737,ATL,62,31,31,1370.0,19,5,8,0.625,2,2,1.0,12,0.632,9,0.474,3,0.158,0,0.0,1,0.053
204060,Joe Ingles,1610612750,MIN,24,12,12,98.0,16,2,3,0.667,2,2,1.0,6,0.375,9,0.563,2,0.125,3,0.188,1,0.063
203954,Joel Embiid,1610612755,PHI,33,21,12,1029.0,184,42,87,0.483,57,68,0.838,145,0.788,50,0.272,12,0.065,10,0.054,34,0.185
1628381,John Collins,1610612746,LAC,58,25,33,1596.0,149,44,91,0.484,16,20,0.8,108,0.725,32,0.215,7,0.047,14,0.094,10,0.067
1629723,John Konchar,1610612762,UTA,44,17,27,759.0,39,4,6,0.667,3,4,0.75,11,0.282,28,0.718,6,0.154,1,0.026,2,0.051
1642967,John Poulakidas,1610612742,DAL,3,1,2,47.0,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1642910,John Tonje,1610612738,BOS,3,3,0,11.0,2,0,0,0.0,2,2,1.0,2,1.0,0,0.0,0,0.0,0,0.0,1,0.5
1641780,Johni Broome,1610612755,PHI,11,5,6,55.0,2,1,2,0.5,0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0
1642277,Johnny Furphy,1610612754,IND,35,10,25,643.0,64,7,19,0.368,5,8,0.625,20,0.313,31,0.484,7,0.109,6,0.094,4,0.063
1630548,Johnny Juzang,1610612750,MIN,21,13,8,88.0,11,3,6,0.5,1,2,0.5,7,0.636,3,0.273,0,0.0,1,0.091,1,0.091
202685,Jonas Valančiūnas,1610612743,DEN,58,35,23,773.0,30,10,18,0.556,3,4,0.75,23,0.767,7,0.233,0,0.0,2,0.067,2,0.067
1628371,Jonathan Isaac,1610612753,ORL,52,29,23,521.0,18,2,7,0.286,7,10,0.7,11,0.611,4,0.222,0,0.0,1,0.056,5,0.278
1630228,Jonathan Kuminga,1610612737,ATL,26,15,11,612.0,176,38,84,0.452,24,34,0.706,104,0.591,55,0.313,12,0.068,17,0.097,17,0.097
1642367,Jonathan Mogbo,1610612761,TOR,29,13,16,169.0,8,2,5,0.4,0,0,0.0,4,0.5,1,0.125,1,0.125,0,0.0,0,0.0
203903,Jordan Clarkson,1610612752,NYK,60,37,23,1078.0,265,65,139,0.468,30,42,0.714,165,0.623,79,0.298,20,0.075,20,0.075,21,0.079
1630692,Jordan Goodwin,1610612756,PHX,60,34,26,1339.0,198,38,91,0.418,4,4,1.0,80,0.404,82,0.414,24,0.121,22,0.111,2,0.01
1641722,Jordan Hawkins,1610612740,NOP,43,12,31,517.0,48,8,18,0.444,7,8,0.875,23,0.479,24,0.5,6,0.125,2,0.042,4,0.083
1629162,Jordan McLaughlin,1610612759,SAS,36,30,6,221.0,42,7,21,0.333,0,0,0.0,15,0.357,20,0.476,4,0.095,1,0.024,0,0.0
1641757,Jordan Miller,1610612746,LAC,49,29,20,1063.0,322,77,134,0.575,67,88,0.761,223,0.693,118,0.366,30,0.093,18,0.056,44,0.137
1629673,Jordan Poole,1610612740,NOP,35,15,20,843.0,205,29,79,0.367,37,44,0.841,98,0.478,87,0.424,20,0.098,12,0.059,22,0.107
1641775,Jordan Walsh,1610612738,BOS,58,38,20,998.0,72,18,36,0.5,6,10,0.6,42,0.583,25,0.347,5,0.069,5,0.069,5,0.069
1630631,Jose Alvarado,1610612752,NYK,59,22,37,1202.0,252,41,86,0.477,12,14,0.857,95,0.377,141,0.56,40,0.159,14,0.056,7,0.028
1630581,Josh Giddey,1610612741,CHI,48,20,28,1533.0,752,118,254,0.465,84,106,0.792,328,0.436,373,0.496,91,0.121,54,0.072,54,0.072
1630182,Josh Green,1610612766,CHA,46,29,17,765.0,69,9,19,0.474,5,6,0.833,24,0.348,38,0.551,10,0.145,7,0.101,3,0.043
1628404,Josh Hart,1610612752,NYK,56,37,19,1678.0,280,69,139,0.496,17,24,0.708,162,0.579,104,0.371,31,0.111,17,0.061,12,0.043
1631169,Josh Minott,1610612751,BKN,42,22,20,665.0,59,7,22,0.318,5,6,0.833,20,0.339,29,0.492,10,0.169,3,0.051,4,0.068
1629006,Josh Okogie,1610612745,HOU,65,39,26,1199.0,88,10,28,0.357,9,14,0.643,29,0.33,46,0.523,11,0.125,4,0.045,7,0.08
201950,Jrue Holiday,1610612757,POR,41,20,21,1186.0,494,95,183,0.519,25,30,0.833,220,0.445,240,0.486,65,0.132,40,0.081,15,0.03
1630577,Julian Champagnie,1610612759,SAS,70,52,18,1949.0,157,20,51,0.392,15,18,0.833,55,0.35,87,0.554,21,0.134,9,0.057,9,0.057
1641763,Julian Phillips,1610612750,MIN,42,16,26,363.0,19,3,9,0.333,6,6,1.0,13,0.684,4,0.211,0,0.0,3,0.158,3,0.158
1642882,Julian Reese,1610612764,WAS,5,0,5,148.0,9,1,2,0.5,3,4,0.75,5,0.556,1,0.111,0,0.0,3,0.333,2,0.222
1631124,Julian Strawther,1610612743,DEN,46,27,19,691.0,145,39,75,0.52,17,20,0.85,97,0.669,48,0.331,7,0.048,8,0.055,10,0.069
203944,Julius Randle,1610612750,MIN,70,43,27,2309.0,696,178,318,0.56,131,159,0.824,506,0.727,240,0.345,63,0.091,35,0.05,80,0.115
1630551,Justin Champagnie,1610612764,WAS,60,13,47,1167.0,95,18,47,0.383,18,22,0.818,54,0.568,27,0.284,9,0.095,8,0.084,11,0.116
1642348,Justin Edwards,1610612755,PHI,52,30,22,794.0,109,29,52,0.558,11,14,0.786,71,0.651,38,0.349,12,0.11,8,0.073,7,0.064
203994,Jusuf Nurkić,1610612762,UTA,41,14,27,1083.0,43,6,20,0.3,10,12,0.833,22,0.512,10,0.233,0,0.0,5,0.116,6,0.14
1642354,KJ Simpson,1610612743,DEN,17,7,10,246.0,62,12,40,0.3,4,6,0.667,29,0.468,16,0.258,9,0.145,2,0.032,3,0.048
1642955,Kadary Richmond,1610612764,WAS,3,2,1,67.0,11,3,7,0.429,2,2,1.0,8,0.727,2,0.182,1,0.091,0,0.0,1,0.091
1642880,Kam Jones,1610612754,IND,30,4,26,463.0,139,23,51,0.451,4,8,0.5,50,0.36,74,0.532,15,0.108,9,0.065,4,0.029
1626157,Karl-Anthony Towns,1610612752,NYK,65,42,23,2031.0,440,124,236,0.525,116,135,0.859,385,0.875,85,0.193,20,0.045,35,0.08,70,0.159
1631255,Karlo Matković,1610612740,NOP,57,24,33,828.0,26,2,8,0.25,2,4,0.5,6,0.231,14,0.538,1,0.038,1,0.038,2,0.077
1642857,Kasparas Jakučionis,1610612748,MIA,43,24,19,764.0,134,12,36,0.333,15,16,0.938,41,0.306,75,0.56,17,0.127,13,0.097,8,0.06
202695,Kawhi Leonard,1610612746,LAC,54,30,24,1742.0,558,147,292,0.503,100,114,0.877,408,0.731,167,0.299,41,0.073,31,0.056,57,0.102
1630811,Keaton Wallace,1610612737,ATL,47,27,20,478.0,111,20,45,0.444,4,8,0.5,46,0.414,57,0.514,11,0.099,3,0.027,4,0.036
1631099,Keegan Murray,1610612758,SAC,23,5,18,793.0,129,37,74,0.5,6,12,0.5,82,0.636,38,0.295,4,0.031,6,0.047,7,0.054
1642276,Kel'el Ware,1610612748,MIA,65,34,31,1480.0,37,12,24,0.5,5,8,0.625,29,0.784,4,0.108,1,0.027,4,0.108,4,0.108
1629640,Keldon Johnson,1610612759,SAS,70,52,18,1621.0,394,130,230,0.565,34,42,0.81,303,0.769,106,0.269,18,0.046,25,0.063,21,0.053
203482,Kelly Olynyk,1610612759,SAS,37,28,9,336.0,47,9,17,0.529,5,6,0.833,23,0.489,24,0.511,5,0.106,3,0.064,3,0.064
1626162,Kelly Oubre Jr.,1610612755,PHI,41,22,19,1330.0,224,70,143,0.49,48,62,0.774,197,0.879,29,0.129,8,0.036,17,0.076,31,0.138
1629026,Kenrich Williams,1610612760,OKC,46,33,13,731.0,113,22,52,0.423,14,20,0.7,60,0.531,35,0.31,8,0.071,12,0.106,10,0.088
203484,Kentavious Caldwell-Pope,1610612763,MEM,51,20,31,1088.0,152,31,71,0.437,30,34,0.882,93,0.612,54,0.355,15,0.099,6,0.039,17,0.112
1631165,Keon Ellis,1610612739,CLE,61,23,38,1200.0,90,12,33,0.364,6,10,0.6,32,0.356,45,0.5,4,0.044,7,0.078,5,0.056
1642352,Keshad Johnson,1610612748,MIA,25,13,12,203.0,42,7,15,0.467,4,4,1.0,18,0.429,20,0.476,1,0.024,5,0.119,2,0.048
1642933,Keshon Gilbert,1610612737,ATL,3,0,3,48.0,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
201142,Kevin Durant,1610612745,HOU,65,38,27,2373.0,586,203,358,0.567,68,82,0.829,490,0.836,125,0.213,33,0.056,44,0.075,41,0.07
1628989,Kevin Huerter,1610612765,DET,58,32,26,1278.0,204,44,87,0.506,27,32,0.844,116,0.569,81,0.397,16,0.078,11,0.054,16,0.078
201567,Kevin Love,1610612762,UTA,37,10,27,613.0,19,3,7,0.429,3,4,0.75,9,0.474,7,0.368,1,0.053,3,0.158,2,0.105
1641755,Kevin McCullar Jr.,1610612752,NYK,20,11,9,130.0,22,3,6,0.5,2,2,1.0,8,0.364,11,0.5,6,0.273,4,0.182,1,0.045
1629645,Kevin Porter Jr.,1610612749,MIL,38,18,20,1261.0,636,117,227,0.515,70,82,0.854,314,0.494,324,0.509,91,0.143,29,0.046,41,0.064
1626172,Kevon Looney,1610612740,NOP,18,2,16,251.0,5,0,3,0.0,0,2,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2
1641718,Keyonte George,1610612762,UTA,54,16,38,1786.0,557,141,311,0.453,127,140,0.907,425,0.763,123,0.221,39,0.07,36,0.065,71,0.127
1642863,Khaman Maluach,1610612756,PHX,35,17,18,260.0,4,0,1,0.0,3,4,0.75,3,0.75,0,0.0,0,0.0,1,0.25,2,0.5
203114,Khris Middleton,1610612742,DAL,52,16,36,1252.0,255,49,105,0.467,23,26,0.885,124,0.486,112,0.439,26,0.102,17,0.067,13,0.051
1630165,Killian Hayes,1610612758,SAC,12,6,6,210.0,38,7,18,0.389,6,6,1.0,20,0.526,14,0.368,3,0.079,3,0.079,3,0.079
202691,Klay Thompson,1610612742,DAL,60,18,42,1315.0,135,22,53,0.415,0,0,0.0,44,0.326,70,0.519,11,0.081,10,0.074,0,0.0
1641738,Kobe Brown,1610612754,IND,51,15,36,707.0,101,22,41,0.537,13,17,0.765,57,0.564,41,0.406,9,0.089,8,0.079,9,0.089
