PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,POINTS,DRIVE_PTS,DRIVE_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG_PCT,PULL_UP_PTS,PULL_UP_FG_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_FG_PCT,POST_TOUCH_PTS,POST_TOUCH_FG_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_FG_PCT,EFF_FG_PCT
1641801,Emanuel Miller,1610612759,SAS,5,0,5,33.0,15,3,0.333,8,0.429,0,0.0,4,0.667,0,0.0,2,1.0,0.538
1642402,Enrique Freeman,1610612750,MIN,2,1,1,8.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
201569,Eric Gordon,1610612755,PHI,6,3,3,74.0,33,9,0.571,24,0.615,0,0.0,0,0.0,0,0.0,0,0.0,0.762
1630679,Ethan Thompson,1610612754,IND,24,5,19,417.0,123,21,0.526,62,0.313,15,0.25,10,0.556,0,0.0,3,0.5,0.463
1630596,Evan Mobley,1610612739,CLE,55,33,22,1785.0,1004,274,0.54,158,0.316,74,0.352,369,0.743,36,0.452,97,0.536,0.571
1630532,Franz Wagner,1610612753,ORL,28,16,12,891.0,596,214,0.461,81,0.406,107,0.402,62,0.519,13,0.571,26,0.345,0.528
1641713,GG Jackson,1610612763,MEM,46,15,31,952.0,522,189,0.544,117,0.336,55,0.379,56,0.615,1,0.0,18,0.9,0.556
1629216,Gabe Vincent,1610612737,ATL,41,28,13,709.0,182,21,0.391,113,0.373,46,0.293,0,0.0,0,0.0,2,1.0,0.489
202066,Garrett Temple,1610612761,TOR,17,8,9,52.0,9,0,0.0,3,0.167,2,0.333,1,0.0,2,1.0,0,0.0,0.227
1629726,Garrison Mathews,1610612754,IND,15,4,11,196.0,78,11,0.333,51,0.415,2,0.167,0,0.0,0,0.0,4,1.0,0.567
203914,Gary Harris,1610612749,MIL,45,15,30,617.0,116,20,0.533,75,0.455,7,0.214,6,1.0,0,0.0,0,0.0,0.593
1627780,Gary Payton II,1610612744,GSW,62,29,33,907.0,419,40,0.563,93,0.29,11,0.364,198,0.706,0,0.0,38,0.857,0.598
1629018,Gary Trent Jr.,1610612749,MIL,57,22,35,1192.0,424,43,0.373,243,0.384,100,0.323,6,0.5,0,0.0,2,1.0,0.504
203507,Giannis Antetokounmpo,1610612749,MIL,36,17,19,1039.0,993,293,0.665,32,0.423,65,0.265,267,0.741,95,0.592,98,0.597,0.636
1629048,Goga Bitadze,1610612753,ORL,51,27,24,761.0,286,5,1.0,10,0.25,0,0.0,224,0.731,16,1.0,24,0.692,0.694
1641711,Gradey Dick,1610612761,TOR,64,36,28,959.0,400,48,0.388,143,0.316,50,0.344,35,0.609,0,0.0,26,0.733,0.496
1641761,Grant Nelson,1610612751,BKN,4,0,4,35.0,17,3,0.333,0,0.0,0,0.0,8,0.75,0,0.0,1,0.0,0.556
1629684,Grant Williams,1610612766,CHA,26,18,8,508.0,186,14,0.462,115,0.426,16,0.35,18,0.75,3,0.0,6,1.0,0.559
1628960,Grayson Allen,1610612756,PHX,44,24,20,1312.0,756,208,0.467,264,0.383,186,0.328,12,0.714,0,0.0,10,0.8,0.528
1627824,Guerschon Yabusele,1610612741,CHI,59,30,29,808.0,294,49,0.515,166,0.368,13,0.417,30,0.462,7,0.286,14,0.538,0.524
1630611,Gui Santos,1610612744,GSW,58,26,32,1099.0,473,95,0.597,188,0.371,8,0.188,109,0.688,2,0.0,14,0.545,0.593
203084,Harrison Barnes,1610612759,SAS,65,47,18,1723.0,661,184,0.534,324,0.386,49,0.311,43,0.783,7,0.5,12,0.455,0.566
1631127,Harrison Ingram,1610612759,SAS,5,4,1,17.0,9,2,1.0,3,1.0,0,0.0,4,0.667,0,0.0,2,1.0,0.9
1629312,Haywood Highsmith,1610612756,PHX,6,3,3,80.0,33,4,0.667,21,0.636,5,0.5,5,0.5,0,0.0,0,0.0,0.7
1630529,Herbert Jones,1610612740,NOP,48,22,26,1388.0,431,114,0.44,170,0.295,54,0.349,42,0.567,0,0.0,7,0.25,0.464
1642864,Hugo González,1610612738,BOS,64,43,21,980.0,258,40,0.514,105,0.354,6,0.231,62,0.69,0,0.0,14,0.875,0.547
1630621,Hunter Dickinson,1610612740,NOP,1,0,1,5.0,2,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0.5
1642282,Hunter Sallis,1610612755,PHI,7,3,4,26.0,7,5,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6
1641816,Hunter Tyson,1610612743,DEN,21,15,6,162.0,46,11,0.3,20,0.226,3,0.167,2,0.5,0,0.0,0,0.0,0.337
1630193,Immanuel Quickley,1610612761,TOR,65,38,27,2114.0,1106,335,0.48,419,0.422,259,0.371,41,0.731,0,0.0,23,0.588,0.542
1642403,Isaac Jones,1610612765,DET,5,3,2,24.0,7,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0.6
1630171,Isaac Okoro,1610612741,CHI,55,25,30,1480.0,496,95,0.437,165,0.325,23,0.381,86,0.629,2,0.0,18,0.533,0.528
1642268,Isaiah Collier,1610612762,UTA,59,16,43,1517.0,688,335,0.481,47,0.246,96,0.375,20,1.0,2,1.0,14,0.875,0.521
1642384,Isaiah Crawford,1610612745,HOU,11,5,6,67.0,15,6,1.0,6,0.286,0,0.0,0,0.0,0,0.0,0,0.0,0.462
1628392,Isaiah Hartenstein,1610612760,OKC,38,31,7,951.0,368,15,0.5,38,0.452,12,0.462,272,0.671,6,0.6,69,0.551,0.624
1630543,Isaiah Jackson,1610612746,LAC,51,16,35,838.0,338,26,0.364,0,0.0,4,0.25,224,0.629,24,0.8,36,0.615,0.613
1630198,Isaiah Joe,1610612760,OKC,61,47,14,1335.0,670,64,0.463,392,0.424,108,0.43,16,0.625,0,0.0,10,0.667,0.604
1630587,Isaiah Livers,1610612756,PHX,34,20,14,333.0,65,4,0.5,33,0.333,5,0.2,13,0.455,0,0.0,2,1.0,0.459
1641815,Isaiah Stevens,1610612758,SAC,3,0,3,43.0,10,2,0.333,0,0.0,0,0.0,2,1.0,0,0.0,2,1.0,0.429
1630191,Isaiah Stewart,1610612765,DET,55,39,16,1273.0,552,30,0.433,109,0.333,3,0.167,293,0.683,40,0.533,64,0.571,0.592
1627826,Ivica Zubac,1610612754,IND,48,17,31,1447.0,677,28,0.75,28,0.538,2,0.125,437,0.594,127,0.553,123,0.576,0.598
1631120,JD Davison,1610612745,HOU,25,20,5,184.0,55,17,0.368,18,0.3,18,0.381,0,0.0,0,0.0,0,0.0,0.463
1629630,Ja Morant,1610612763,MEM,20,7,13,568.0,389,194,0.442,32,0.289,100,0.326,14,0.875,4,0.333,4,1.0,0.441
1642266,Ja'Kobe Walter,1610612761,TOR,58,34,24,1096.0,383,24,0.4,207,0.375,9,0.174,57,0.556,0,0.0,24,0.9,0.538
1631095,Jabari Smith Jr.,1610612745,HOU,64,38,26,2238.0,993,130,0.468,389,0.362,228,0.467,147,0.629,20,0.529,51,0.5,0.544
1631133,Jabari Walker,1610612755,PHI,56,31,25,701.0,252,21,0.368,90,0.341,2,0.2,99,0.552,0,0.0,14,0.5,0.526
1631210,Jacob Toppin,1610612737,ATL,5,3,2,17.0,8,2,0.5,0,0.0,2,0.5,6,1.0,0,0.0,0,0.0,0.667
1630702,Jaden Hardy,1610612764,WAS,48,12,36,709.0,402,111,0.457,165,0.374,98,0.402,6,1.0,0,0.0,2,0.5,0.53
1631093,Jaden Ivey,1610612741,CHI,37,23,14,670.0,316,48,0.485,122,0.383,68,0.433,35,0.636,0,0.0,9,0.8,0.543
1630183,Jaden McDaniels,1610612750,MIN,68,41,27,2152.0,990,275,0.498,218,0.46,228,0.441,110,0.714,4,0.5,26,0.722,0.584
1630256,Jae'Sean Tate,1610612745,HOU,34,24,10,287.0,92,18,0.429,21,0.333,5,0.286,33,0.75,4,0.5,15,1.0,0.564
1642942,Jahmai Mashack,1610612763,MEM,24,9,15,449.0,119,30,0.424,42,0.304,4,0.154,24,0.5,0,0.0,10,0.385,0.437
1642443,Jahmir Young,1610612748,MIA,11,8,3,51.0,20,12,0.556,6,0.286,0,0.0,0,0.0,0,0.0,0,0.0,0.409
1643141,Jahmyl Telfort,1610612746,LAC,8,2,6,32.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1631170,Jaime Jaquez Jr.,1610612748,MIA,64,36,28,1830.0,958,433,0.477,118,0.323,86,0.368,123,0.69,18,0.643,35,0.682,0.525
1631222,Jake LaRavia,1610612747,LAL,70,45,25,1732.0,601,107,0.412,180,0.314,46,0.34,161,0.716,2,0.333,37,0.739,0.535
1627751,Jakob Poeltl,1610612761,TOR,33,20,13,845.0,340,7,0.5,30,0.429,0,0.0,222,0.725,5,0.667,85,0.661,0.697
1628973,Jalen Brunson,1610612752,NYK,64,43,21,2231.0,1684,667,0.511,256,0.417,707,0.438,14,0.5,23,0.409,14,0.778,0.533
1631105,Jalen Duren,1610612765,DET,59,41,18,1637.0,1128,209,0.562,4,0.182,28,0.467,669,0.689,55,0.429,171,0.604,0.641
1630224,Jalen Green,1610612756,PHX,22,12,10,561.0,378,126,0.421,75,0.305,149,0.39,9,0.571,0,0.0,8,1.0,0.463
1630552,Jalen Johnson,1610612737,ATL,62,36,26,2187.0,1418,482,0.466,248,0.387,244,0.376,204,0.706,39,0.6,120,0.662,0.54
1629618,Jalen Pickett,1610612743,DEN,44,28,16,736.0,231,46,0.489,106,0.411,56,0.328,14,0.6,0,0.0,6,0.5,0.532
1641771,Jalen Slawson,1610612754,IND,5,0,5,128.0,38,6,0.286,18,0.316,2,0.5,6,0.5,0,0.0,2,1.0,0.469
1630188,Jalen Smith,1610612741,CHI,51,25,26,1064.0,526,43,0.484,238,0.367,5,0.286,151,0.677,8,0.667,45,0.567,0.578
1630591,Jalen Suggs,1610612753,ORL,46,27,19,1234.0,636,159,0.52,207,0.388,141,0.299,40,0.792,2,1.0,2,0.333,0.523
1631114,Jalen Williams,1610612760,OKC,26,19,7,755.0,455,241,0.51,45,0.357,105,0.385,34,0.842,0,0.0,14,0.857,0.507
1630592,Jalen Wilson,1610612751,BKN,45,8,37,638.0,245,66,0.382,132,0.367,13,0.357,13,0.5,0,0.0,0,0.0,0.502
1631288,Jamal Cain,1610612753,ORL,27,15,12,215.0,94,20,0.471,32,0.379,23,0.529,17,0.444,0,0.0,4,0.333,0.535
1627750,Jamal Murray,1610612743,DEN,65,38,27,2273.0,1629,550,0.541,235,0.449,651,0.436,57,0.714,33,0.583,50,0.708,0.563
1642347,Jamal Shead,1610612761,TOR,68,39,29,1494.0,450,142,0.383,160,0.314,91,0.36,20,0.5,0,0.0,6,0.375,0.452
1631123,Jamaree Bouyea,1610612756,PHX,36,18,18,527.0,213,90,0.513,30,0.278,61,0.366,7,0.75,0,0.0,2,1.0,0.516
201935,James Harden,1610612739,CLE,60,33,27,2097.0,1453,538,0.496,155,0.4,516,0.383,18,0.667,18,0.5,12,0.5,0.527
1630164,James Wiseman,1610612754,IND,4,0,4,58.0,13,0,0.0,0,0.0,0,0.0,10,0.714,0,0.0,1,0.0,0.6
1642364,Jamir Watkins,1610612764,WAS,37,9,28,699.0,229,33,0.52,81,0.3,10,0.333,32,0.765,0,0.0,15,0.75,0.54
1642419,Jamison Battle,1610612761,TOR,50,29,21,440.0,149,11,0.556,82,0.452,11,0.267,27,0.565,0,0.0,8,0.8,0.622
1641716,Jarace Walker,1610612754,IND,69,14,55,1765.0,781,224,0.415,284,0.388,139,0.339,48,0.55,3,0.25,23,0.5,0.498
1642272,Jared McCain,1610612760,OKC,55,37,18,958.0,460,138,0.42,180,0.432,141,0.406,5,0.333,0,0.0,4,0.25,0.531
1628991,Jaren Jackson Jr.,1610612762,UTA,48,19,29,1455.0,931,350,0.54,248,0.386,116,0.385,110,0.512,98,0.531,27,0.333,0.534
1629020,Jarred Vanderbilt,1610612747,LAL,55,33,22,978.0,246,19,0.4,78,0.299,0,0.0,86,0.597,0,0.0,10,0.571,0.524
1628386,Jarrett Allen,1610612739,CLE,51,33,18,1405.0,779,76,0.604,47,0.383,8,0.308,487,0.703,38,0.609,166,0.562,0.637
1642859,Jase Richardson,1610612753,ORL,46,21,25,519.0,210,67,0.467,62,0.412,40,0.386,16,0.889,0,0.0,4,0.667,0.542
1642914,Javon Small,1610612763,MEM,33,12,21,626.0,293,57,0.385,49,0.459,103,0.398,21,0.625,0,0.0,7,0.4,0.549
1631451,Javonte Cooke,1610612757,POR,19,6,13,94.0,23,2,0.0,6,0.118,3,0.143,8,0.8,0,0.0,0,0.0,0.256
1629750,Javonte Green,1610612765,DET,69,50,19,1224.0,471,19,0.25,220,0.374,3,0.1,83,0.611,0,0.0,31,0.6,0.543
1629637,Jaxson Hayes,1610612747,LAL,58,38,20,1019.0,389,21,0.75,10,0.8,0,0.0,315,0.724,0,0.0,58,0.719,0.74
1630643,Jay Huff,1610612754,IND,70,15,55,1448.0,661,115,0.687,287,0.305,23,0.5,181,0.769,29,0.667,24,0.4,0.565
1627759,Jaylen Brown,1610612738,BOS,62,40,22,2116.0,1766,818,0.54,186,0.362,590,0.424,56,0.575,40,0.516,25,0.5,0.525
1641740,Jaylen Clark,1610612750,MIN,60,35,25,749.0,231,60,0.435,75,0.329,7,0.2,45,0.581,0,0.0,2,1.0,0.503
1642377,Jaylen Wells,1610612763,MEM,66,24,42,1756.0,846,163,0.48,329,0.377,177,0.417,84,0.593,0,0.0,32,0.778,0.527
1631119,Jaylin Williams,1610612760,OKC,55,45,10,1120.0,411,34,0.423,266,0.392,14,0.318,27,0.529,1,0.0,29,0.611,0.551
1642281,Jaylon Tyson,1610612739,CLE,64,40,24,1727.0,839,120,0.49,392,0.449,40,0.486,142,0.593,0,0.0,65,0.537,0.598
1643257,Jayson Kent,1610612757,POR,1,1,0,3.0,2,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,1.0
1628369,Jayson Tatum,1610612738,BOS,6,5,1,176.0,124,42,0.581,21,0.5,45,0.293,11,0.5,2,0.333,2,1.0,0.5
201145,Jeff Green,1610612745,HOU,25,17,8,134.0,59,4,0.667,33,0.344,7,0.333,8,0.667,4,0.667,2,0.5,0.528
203924,Jerami Grant,1610612757,POR,54,25,29,1610.0,997,320,0.457,346,0.379,64,0.317,66,0.75,15,0.875,16,0.5,0.541
1642847,Jeremiah Fears,1610612740,NOP,71,25,46,1774.0,926,345,0.449,144,0.314,207,0.36,49,0.6,0,0.0,21,0.667,0.477
1630526,Jeremiah Robinson-Earl,1610612742,DAL,22,8,14,361.0,101,8,0.154,34,0.273,2,0.2,35,0.571,0,0.0,4,0.5,0.42
1631110,Jeremy Sochan,1610612752,NYK,39,27,12,416.0,129,17,0.7,33,0.273,0,0.0,58,0.614,5,0.667,24,0.688,0.522
1630579,Jericho Sims,1610612749,MIL,54,21,33,956.0,219,10,1.0,2,0.2,0,0.0,161,0.852,0,0.0,20,0.75,0.832
1641724,Jett Howard,1610612753,ORL,47,25,22,598.0,253,55,0.435,108,0.346,37,0.359,11,0.444,2,0.0,6,0.75,0.505
1628975,Jevon Carter,1610612753,ORL,40,19,21,608.0,255,26,0.345,128,0.371,88,0.4,5,0.5,0,0.0,2,0.0,0.526
202710,Jimmy Butler III,1610612744,GSW,38,23,15,1182.0,760,249,0.533,84,0.4,68,0.313,200,0.667,29,0.579,45,0.571,0.554
1642866,Joan Beringer,1610612750,MIN,32,17,15,218.0,93,0,0.0,0,0.0,0,0.0,76,0.635,2,1.0,10,0.556,0.641
1629111,Jock Landale,1610612737,ATL,62,31,31,1370.0,662,12,0.625,229,0.397,3,0.143,358,0.598,73,0.525,60,0.591,0.584
204060,Joe Ingles,1610612750,MIN,24,12,12,98.0,19,6,0.667,8,0.5,5,0.5,0,0.0,0,0.0,2,1.0,0.654
203954,Joel Embiid,1610612755,PHI,33,21,12,1029.0,878,145,0.483,195,0.423,187,0.476,146,0.598,118,0.538,93,0.593,0.53
1628381,John Collins,1610612746,LAC,58,25,33,1596.0,801,108,0.484,254,0.442,40,0.4,234,0.745,67,0.738,62,0.765,0.625
1629723,John Konchar,1610612762,UTA,44,17,27,759.0,136,11,0.667,48,0.242,5,0.333,41,0.857,0,0.0,11,0.714,0.517
1642967,John Poulakidas,1610612742,DAL,3,1,2,47.0,13,0,0.0,11,0.4,2,0.333,0,0.0,0,0.0,0,0.0,0.5
1642910,John Tonje,1610612738,BOS,3,3,0,11.0,2,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1641780,Johni Broome,1610612755,PHI,11,5,6,55.0,10,2,0.5,0,0.0,0,0.0,4,0.25,2,0.0,0,0.0,0.167
1642277,Johnny Furphy,1610612754,IND,35,10,25,643.0,180,20,0.368,66,0.324,3,0.167,43,0.679,0,0.0,2,1.0,0.547
1630548,Johnny Juzang,1610612750,MIN,21,13,8,88.0,43,7,0.5,12,0.235,14,0.462,6,1.0,0,0.0,4,1.0,0.5
202685,Jonas Valančiūnas,1610612743,DEN,58,35,23,773.0,480,23,0.556,74,0.447,24,0.462,232,0.601,97,0.587,82,0.579,0.582
1628371,Jonathan Isaac,1610612753,ORL,52,29,23,521.0,134,11,0.286,25,0.205,0,0.0,70,0.609,0,0.0,9,0.429,0.454
1630228,Jonathan Kuminga,1610612737,ATL,26,15,11,612.0,331,104,0.452,65,0.397,41,0.34,62,0.694,10,0.571,17,0.545,0.526
1642367,Jonathan Mogbo,1610612761,TOR,29,13,16,169.0,35,4,0.4,0,0.0,0,0.0,21,0.556,0,0.0,6,0.75,0.533
203903,Jordan Clarkson,1610612752,NYK,60,37,23,1078.0,540,165,0.468,179,0.359,74,0.32,53,0.615,0,0.0,12,0.545,0.52
1630692,Jordan Goodwin,1610612756,PHX,60,34,26,1339.0,516,80,0.418,224,0.365,78,0.3,79,0.493,0,0.0,6,0.25,0.5
1641722,Jordan Hawkins,1610612740,NOP,43,12,31,517.0,163,23,0.444,74,0.342,55,0.282,7,0.375,0,0.0,2,0.25,0.406
1629162,Jordan McLaughlin,1610612759,SAS,36,30,6,221.0,70,15,0.333,33,0.407,11,0.308,2,1.0,0,0.0,0,0.0,0.508
1641757,Jordan Miller,1610612746,LAC,49,29,20,1063.0,478,223,0.575,81,0.346,42,0.465,79,0.714,6,1.0,22,0.714,0.57
1629673,Jordan Poole,1610612740,NOP,35,15,20,843.0,467,98,0.367,150,0.35,129,0.318,8,0.667,0,0.0,4,1.0,0.477
1641775,Jordan Walsh,1610612738,BOS,58,38,20,998.0,308,42,0.5,120,0.426,0,0.0,88,0.655,0,0.0,6,0.5,0.615
1630631,Jose Alvarado,1610612752,NYK,59,22,37,1202.0,435,95,0.477,180,0.377,107,0.31,10,0.833,0,0.0,12,0.857,0.53
1630581,Josh Giddey,1610612741,CHI,48,20,28,1533.0,843,328,0.465,212,0.4,136,0.342,53,0.611,0,0.0,20,0.467,0.527
1630182,Josh Green,1610612766,CHA,46,29,17,765.0,221,24,0.474,152,0.443,2,0.143,8,0.8,0,0.0,6,1.0,0.635
1628404,Josh Hart,1610612752,NYK,56,37,19,1678.0,679,162,0.496,169,0.37,156,0.448,76,0.775,0,0.0,24,0.667,0.587
1631169,Josh Minott,1610612751,BKN,42,22,20,665.0,262,20,0.318,132,0.407,8,0.375,68,0.743,0,0.0,5,1.0,0.617
1629006,Josh Okogie,1610612745,HOU,65,39,26,1199.0,321,29,0.357,173,0.397,8,0.375,41,0.471,0,0.0,6,0.25,0.546
201950,Jrue Holiday,1610612757,POR,41,20,21,1186.0,665,220,0.519,115,0.419,254,0.391,47,0.636,5,0.222,20,0.5,0.56
1630577,Julian Champagnie,1610612759,SAS,70,52,18,1949.0,785,55,0.392,473,0.395,48,0.327,76,0.804,0,0.0,14,0.714,0.585
1641763,Julian Phillips,1610612750,MIN,42,16,26,363.0,116,13,0.333,53,0.333,2,0.5,32,0.593,0,0.0,2,0.5,0.515
1642882,Julian Reese,1610612764,WAS,5,0,5,148.0,46,5,0.5,0,0.0,0,0.0,30,0.684,2,0.0,12,0.571,0.593
1631124,Julian Strawther,1610612743,DEN,46,27,19,691.0,317,97,0.52,102,0.374,61,0.409,17,0.889,0,0.0,3,0.333,0.542
203944,Julius Randle,1610612750,MIN,70,43,27,2309.0,1487,506,0.56,217,0.326,303,0.406,208,0.632,74,0.475,87,0.611,0.532
1630551,Justin Champagnie,1610612764,WAS,60,13,47,1167.0,502,54,0.383,114,0.317,18,0.333,195,0.719,0,0.0,21,0.533,0.569
1642348,Justin Edwards,1610612755,PHI,52,30,22,794.0,294,71,0.558,129,0.347,55,0.436,22,0.611,0,0.0,3,0.2,0.545
203994,Jusuf Nurkić,1610612762,UTA,41,14,27,1083.0,447,22,0.3,102,0.459,7,0.25,198,0.575,34,0.448,92,0.592,0.538
1642354,KJ Simpson,1610612743,DEN,17,7,10,246.0,89,29,0.3,27,0.3,19,0.296,8,0.667,0,0.0,2,1.0,0.406
1642955,Kadary Richmond,1610612764,WAS,3,2,1,67.0,25,8,0.429,6,0.5,0,0.0,6,1.0,0,0.0,2,1.0,0.688
1642880,Kam Jones,1610612754,IND,30,4,26,463.0,123,50,0.451,36,0.283,23,0.471,10,1.0,2,1.0,4,1.0,0.484
1626157,Karl-Anthony Towns,1610612752,NYK,65,42,23,2031.0,1302,385,0.525,285,0.363,63,0.347,302,0.563,92,0.486,92,0.63,0.549
1631255,Karlo Matković,1610612740,NOP,57,24,33,828.0,320,6,0.25,107,0.444,3,0.5,149,0.81,2,0.25,13,0.625,0.694
1642857,Kasparas Jakučionis,1610612748,MIA,43,24,19,764.0,261,41,0.333,153,0.468,9,0.125,16,0.467,0,0.0,0,0.0,0.561
202695,Kawhi Leonard,1610612746,LAC,54,30,24,1742.0,1525,408,0.503,210,0.398,599,0.458,122,0.735,67,0.574,81,0.638,0.571
1630811,Keaton Wallace,1610612737,ATL,47,27,20,478.0,165,46,0.444,75,0.424,59,0.379,0,0.0,0,0.0,2,1.0,0.527
1631099,Keegan Murray,1610612758,SAC,23,5,18,793.0,321,82,0.5,102,0.343,77,0.352,29,0.6,4,0.4,14,0.375,0.472
1642276,Kel'el Ware,1610612748,MIA,65,34,31,1480.0,735,29,0.5,210,0.38,11,0.182,433,0.663,14,0.263,17,0.5,0.592
1629640,Keldon Johnson,1610612759,SAS,70,52,18,1621.0,888,303,0.565,221,0.366,37,0.5,160,0.697,16,0.889,31,0.722,0.591
203482,Kelly Olynyk,1610612759,SAS,37,28,9,336.0,121,23,0.529,37,0.295,2,0.143,37,0.895,7,1.0,6,0.5,0.544
1626162,Kelly Oubre Jr.,1610612755,PHI,41,22,19,1330.0,602,197,0.49,201,0.374,47,0.345,77,0.64,2,0.333,8,1.0,0.544
1629026,Kenrich Williams,1610612760,OKC,46,33,13,731.0,307,60,0.423,116,0.415,51,0.451,57,0.692,2,0.5,11,0.833,0.582
203484,Kentavious Caldwell-Pope,1610612763,MEM,51,20,31,1088.0,428,93,0.437,128,0.349,127,0.379,18,0.6,0,0.0,4,0.4,0.485
1631165,Keon Ellis,1610612739,CLE,61,23,38,1200.0,381,32,0.364,182,0.374,81,0.383,25,0.667,0,0.0,19,0.667,0.558
1642352,Keshad Johnson,1610612748,MIA,25,13,12,203.0,96,18,0.467,38,0.361,2,0.25,23,0.474,0,0.0,2,0.333,0.506
1642933,Keshon Gilbert,1610612737,ATL,3,0,3,48.0,6,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0.25
201142,Kevin Durant,1610612745,HOU,65,38,27,2373.0,1671,490,0.567,382,0.449,670,0.503,64,0.788,82,0.583,105,0.681,0.58
1628989,Kevin Huerter,1610612765,DET,58,32,26,1278.0,566,116,0.506,198,0.293,56,0.31,99,0.712,0,0.0,26,0.722,0.528
201567,Kevin Love,1610612762,UTA,37,10,27,613.0,248,9,0.429,152,0.397,19,0.333,39,0.389,1,0.0,3,0.25,0.53
1641755,Kevin McCullar Jr.,1610612752,NYK,20,11,9,130.0,36,8,0.5,15,0.385,3,0.125,8,0.571,0,0.0,0,0.0,0.472
1629645,Kevin Porter Jr.,1610612749,MIL,38,18,20,1261.0,661,314,0.515,81,0.391,197,0.412,30,0.619,4,1.0,8,0.375,0.51
1626172,Kevon Looney,1610612740,NOP,18,2,16,251.0,52,0,0.0,3,0.1,2,0.167,42,0.655,0,0.0,4,0.286,0.452
1641718,Keyonte George,1610612762,UTA,54,16,38,1786.0,1275,425,0.453,258,0.445,314,0.356,39,0.696,0,0.0,33,0.818,0.532
1642863,Khaman Maluach,1610612756,PHX,35,17,18,260.0,79,3,0.0,6,0.182,0,0.0,58,0.634,0,0.0,10,0.625,0.55
203114,Khris Middleton,1610612742,DAL,52,16,36,1252.0,566,124,0.467,133,0.397,203,0.402,39,0.517,54,0.5,11,0.571,0.487
1630165,Killian Hayes,1610612758,SAC,12,6,6,210.0,61,20,0.389,18,0.261,24,0.313,4,0.667,0,0.0,2,0.5,0.391
202691,Klay Thompson,1610612742,DAL,60,18,42,1315.0,711,44,0.415,431,0.391,189,0.371,22,0.524,0,0.0,7,0.375,0.531
1641738,Kobe Brown,1610612754,IND,51,15,36,707.0,246,57,0.537,90,0.337,15,0.313,50,0.588,2,0.2,4,0.333,0.536
1641723,Kobe Bufkin,1610612747,LAL,11,7,4,90.0,33,16,0.5,6,0.133,7,0.231,2,1.0,0,0.0,2,1.0,0.329
1642920,Kobe Sanders,1610612746,LAC,58,30,28,1192.0,399,93,0.476,191,0.403,65,0.4,36,0.68,0,0.0,12,0.5,0.546
1642886,Koby Brea,1610612756,PHX,5,1,4,23.0,16,0,0.0,12,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.778
1642851,Kon Knueppel,1610612766,CHA,69,36,33,2189.0,1329,322,0.564,571,0.44,283,0.468,63,0.703,6,1.0,38,0.607,0.62
1627739,Kris Dunn,1610612746,LAC,70,34,36,1931.0,540,140,0.509,214,0.384,28,0.343,60,0.651,2,0.5,27,0.5,0.567
1631200,Kris Murray,1610612757,POR,45,20,25,1069.0,267,68,0.588,81,0.284,0,0.0,67,0.553,0,0.0,11,0.8,0.513
204001,Kristaps Porziņģis,1610612744,GSW,23,10,13,544.0,390,27,0.316,124,0.344,62,0.492,114,0.65,67,0.563,47,0.471,0.521
203937,Kyle Anderson,1610612750,MIN,32,10,22,625.0,210,93,0.521,9,0.444,27,0.6,44,0.645,6,1.0,22,0.667,0.574
1642271,Kyle Filipowski,1610612762,UTA,68,21,47,1558.0,719,147,0.486,177,0.343,22,0.321,190,0.622,21,0.6,71,0.564,0.553
1628398,Kyle Kuzma,1610612749,MIL,64,27,37,1691.0,830,225,0.532,216,0.357,53,0.323,142,0.596,13,0.545,55,0.511,0.549
200768,Kyle Lowry,1610612755,PHI,11,6,5,99.0,14,0,0.0,9,0.231,0,0.0,0,0.0,0,0.0,0,0.0,0.3
1642273,Kyshawn George,1610612764,WAS,48,10,38,1391.0,710,210,0.469,195,0.425,210,0.367,41,0.72,15,0.385,10,0.714,0.524
1643018,LJ Cryer,1610612744,GSW,9,3,6,116.0,63,7,1.0,27,0.409,20,0.5,0,0.0,0,0.0,0,0.0,0.616
1630163,LaMelo Ball,1610612766,CHA,60,33,27,1654.0,1171,360,0.438,318,0.378,431,0.359,43,0.69,2,1.0,6,0.5,0.508
1642950,Lachlan Olbrich,1610612741,CHI,26,7,19,164.0,34,5,0.333,5,0.286,3,0.5,20,0.643,0,0.0,4,0.4,0.484
1629013,Landry Shamet,1610612752,NYK,45,29,16,1038.0,439,57,0.489,228,0.418,80,0.349,28,0.8,0,0.0,13,0.833,0.585
