PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT
1628991,Jaren Jackson Jr.,1610612762,UTA,48,19,29,1455.0,85,220,0.386,248,78,207,0.377,0.564
1629020,Jarred Vanderbilt,1610612747,LAL,55,33,22,978.0,26,87,0.299,78,26,86,0.302,0.448
1628386,Jarrett Allen,1610612739,CLE,51,33,18,1404.0,22,58,0.379,45,1,7,0.143,0.388
1642859,Jase Richardson,1610612753,ORL,46,21,25,519.0,21,51,0.412,62,20,50,0.4,0.608
1642914,Javon Small,1610612763,MEM,33,12,21,626.0,17,37,0.459,49,15,34,0.441,0.662
1631451,Javonte Cooke,1610612757,POR,19,6,13,94.0,2,17,0.118,6,2,17,0.118,0.176
1629750,Javonte Green,1610612765,DET,69,50,19,1224.0,73,197,0.371,217,71,193,0.368,0.551
1629637,Jaxson Hayes,1610612747,LAL,58,38,20,1019.0,4,5,0.8,10,2,2,1.0,1.0
1630643,Jay Huff,1610612754,IND,70,15,55,1448.0,96,313,0.307,287,95,310,0.306,0.458
1627759,Jaylen Brown,1610612738,BOS,62,40,22,2116.0,59,169,0.349,171,53,157,0.338,0.506
1641740,Jaylen Clark,1610612750,MIN,60,35,25,749.0,25,76,0.329,75,25,76,0.329,0.493
1642377,Jaylen Wells,1610612763,MEM,66,24,42,1755.0,110,294,0.374,323,103,275,0.375,0.549
1631119,Jaylin Williams,1610612760,OKC,55,45,10,1120.0,88,229,0.384,257,81,218,0.372,0.561
1642281,Jaylon Tyson,1610612739,CLE,64,40,24,1727.0,132,295,0.447,389,125,274,0.456,0.659
1643257,Jayson Kent,1610612757,POR,1,1,0,3.0,0,0,,0,,,,
1628369,Jayson Tatum,1610612738,BOS,6,5,1,176.0,6,13,0.462,18,6,13,0.462,0.692
201145,Jeff Green,1610612745,HOU,25,17,8,134.0,10,31,0.323,30,10,31,0.323,0.484
203924,Jerami Grant,1610612757,POR,54,25,29,1610.0,115,305,0.377,344,114,302,0.377,0.564
1642847,Jeremiah Fears,1610612740,NOP,71,25,46,1774.0,48,152,0.316,144,48,148,0.324,0.474
1630526,Jeremiah Robinson-Earl,1610612742,DAL,22,8,14,361.0,12,44,0.273,34,10,41,0.244,0.386
1631110,Jeremy Sochan,1610612752,NYK,39,27,12,416.0,12,43,0.279,33,9,37,0.243,0.384
1630579,Jericho Sims,1610612749,MIL,54,21,33,956.0,1,5,0.2,2,,,,0.2
1641724,Jett Howard,1610612753,ORL,47,25,22,598.0,36,104,0.346,108,36,104,0.346,0.519
1628975,Jevon Carter,1610612753,ORL,40,19,21,608.0,40,111,0.36,119,39,108,0.361,0.536
202710,Jimmy Butler III,1610612744,GSW,38,23,15,1182.0,24,66,0.364,69,21,55,0.382,0.523
1642866,Joan Beringer,1610612750,MIN,32,17,15,218.0,0,0,,0,,,,
1629111,Jock Landale,1610612737,ATL,62,31,31,1370.0,79,201,0.393,224,66,170,0.388,0.557
204060,Joe Ingles,1610612750,MIN,24,12,12,98.0,3,6,0.5,8,2,5,0.4,0.667
203954,Joel Embiid,1610612755,PHI,33,21,12,1029.0,70,163,0.429,172,32,100,0.32,0.528
1628381,John Collins,1610612746,LAC,58,25,33,1596.0,85,195,0.436,248,78,183,0.426,0.636
1629723,John Konchar,1610612762,UTA,44,17,27,759.0,16,66,0.242,48,16,64,0.25,0.364
1642967,John Poulakidas,1610612742,DAL,3,1,2,47.0,3,9,0.333,9,3,9,0.333,0.5
1642910,John Tonje,1610612738,BOS,3,3,0,11.0,0,2,0.0,0,0,2,0.0,0.0
1641780,Johni Broome,1610612755,PHI,11,5,6,55.0,0,8,0.0,0,0,5,0.0,0.0
1642277,Johnny Furphy,1610612754,IND,35,10,25,643.0,22,67,0.328,66,22,66,0.333,0.493
1630548,Johnny Juzang,1610612750,MIN,21,13,8,88.0,4,17,0.235,12,4,17,0.235,0.353
202685,Jonas Valančiūnas,1610612743,DEN,58,35,23,773.0,28,57,0.491,60,4,16,0.25,0.526
1628371,Jonathan Isaac,1610612753,ORL,52,29,23,521.0,8,41,0.195,23,7,38,0.184,0.28
1630228,Jonathan Kuminga,1610612737,ATL,26,15,11,612.0,19,53,0.358,55,17,50,0.34,0.519
1642367,Jonathan Mogbo,1610612761,TOR,29,13,16,169.0,0,0,,0,,,,
203903,Jordan Clarkson,1610612752,NYK,60,37,23,1078.0,60,166,0.361,179,59,161,0.366,0.539
1630692,Jordan Goodwin,1610612756,PHX,60,34,26,1339.0,76,208,0.365,224,72,202,0.356,0.538
1641722,Jordan Hawkins,1610612740,NOP,43,12,31,517.0,25,73,0.342,74,24,71,0.338,0.507
1629162,Jordan McLaughlin,1610612759,SAS,36,30,6,221.0,11,27,0.407,33,11,27,0.407,0.611
1641757,Jordan Miller,1610612746,LAC,49,29,20,1063.0,27,78,0.346,81,27,77,0.351,0.519
1629673,Jordan Poole,1610612740,NOP,35,15,20,843.0,48,140,0.343,144,48,139,0.345,0.514
1641775,Jordan Walsh,1610612738,BOS,58,38,20,998.0,40,94,0.426,120,40,93,0.43,0.638
1630631,Jose Alvarado,1610612752,NYK,59,22,37,1202.0,60,158,0.38,180,60,157,0.382,0.57
1630581,Josh Giddey,1610612741,CHI,48,20,28,1533.0,67,167,0.401,197,63,161,0.391,0.59
1630182,Josh Green,1610612766,CHA,46,29,17,765.0,51,115,0.443,152,50,114,0.439,0.661
1628404,Josh Hart,1610612752,NYK,56,37,19,1678.0,56,152,0.368,166,54,147,0.367,0.546
1631169,Josh Minott,1610612751,BKN,42,22,20,665.0,41,105,0.39,123,41,103,0.398,0.586
1629006,Josh Okogie,1610612745,HOU,65,39,26,1199.0,55,141,0.39,164,54,138,0.391,0.582
201950,Jrue Holiday,1610612757,POR,41,20,21,1186.0,38,90,0.422,112,36,87,0.414,0.622
1630577,Julian Champagnie,1610612759,SAS,70,52,18,1949.0,160,402,0.398,479,159,401,0.397,0.596
1641763,Julian Phillips,1610612750,MIN,42,16,26,363.0,18,54,0.333,53,17,53,0.321,0.491
1642882,Julian Reese,1610612764,WAS,5,0,5,148.0,0,2,0.0,0,,,,0.0
1631124,Julian Strawther,1610612743,DEN,46,27,19,691.0,34,91,0.374,102,34,90,0.378,0.56
203944,Julius Randle,1610612750,MIN,70,43,27,2309.0,70,213,0.329,204,64,194,0.33,0.479
1630551,Justin Champagnie,1610612764,WAS,60,13,47,1167.0,38,120,0.317,114,38,120,0.317,0.475
1642348,Justin Edwards,1610612755,PHI,53,31,22,827.0,43,124,0.347,129,43,124,0.347,0.52
203994,Jusuf Nurkić,1610612762,UTA,41,14,27,1083.0,36,81,0.444,94,22,62,0.355,0.58
1642354,KJ Simpson,1610612743,DEN,17,7,10,246.0,9,30,0.3,27,9,30,0.3,0.45
1642955,Kadary Richmond,1610612764,WAS,3,2,1,67.0,2,4,0.5,6,2,4,0.5,0.75
1642880,Kam Jones,1610612754,IND,30,4,26,463.0,13,46,0.283,36,10,42,0.238,0.391
1626157,Karl-Anthony Towns,1610612752,NYK,65,42,23,2031.0,91,252,0.361,269,87,237,0.367,0.534
1631255,Karlo Matković,1610612740,NOP,57,24,33,828.0,36,81,0.444,107,35,78,0.449,0.66
1642857,Kasparas Jakučionis,1610612748,MIA,43,24,19,764.0,51,109,0.468,153,51,109,0.468,0.702
202695,Kawhi Leonard,1610612746,LAC,54,30,24,1742.0,64,168,0.381,184,56,148,0.378,0.548
1630811,Keaton Wallace,1610612737,ATL,47,27,20,478.0,25,58,0.431,75,25,58,0.431,0.647
1631099,Keegan Murray,1610612758,SAC,23,5,18,793.0,37,108,0.343,102,28,91,0.308,0.472
1642276,Kel'el Ware,1610612748,MIA,65,34,31,1480.0,71,185,0.384,210,68,179,0.38,0.568
1629640,Keldon Johnson,1610612759,SAS,70,52,18,1621.0,73,200,0.365,218,72,197,0.365,0.545
203482,Kelly Olynyk,1610612759,SAS,37,28,9,336.0,13,44,0.295,37,11,42,0.262,0.42
1626162,Kelly Oubre Jr.,1610612755,PHI,41,22,19,1329.0,67,178,0.376,201,67,178,0.376,0.565
1629026,Kenrich Williams,1610612760,OKC,46,33,13,731.0,39,93,0.419,116,38,91,0.418,0.624
203484,Kentavious Caldwell-Pope,1610612763,MEM,51,20,31,1088.0,45,129,0.349,128,38,119,0.319,0.496
1631165,Keon Ellis,1610612739,CLE,61,23,38,1200.0,59,160,0.369,176,58,158,0.367,0.55
1642352,Keshad Johnson,1610612748,MIA,25,13,12,203.0,13,36,0.361,38,12,35,0.343,0.528
1642933,Keshon Gilbert,1610612737,ATL,3,0,3,48.0,0,1,0.0,0,0,1,0.0,0.0
201142,Kevin Durant,1610612745,HOU,65,38,27,2373.0,129,292,0.442,355,97,241,0.402,0.608
1628989,Kevin Huerter,1610612765,DET,58,32,26,1278.0,64,223,0.287,192,64,222,0.288,0.43
201567,Kevin Love,1610612762,UTA,37,10,27,613.0,52,130,0.4,152,48,123,0.39,0.585
1641755,Kevin McCullar Jr.,1610612752,NYK,20,11,9,130.0,5,13,0.385,15,5,13,0.385,0.577
1629645,Kevin Porter Jr.,1610612749,MIL,38,18,20,1261.0,22,62,0.355,66,22,60,0.367,0.532
1626172,Kevon Looney,1610612740,NOP,18,2,16,251.0,1,9,0.111,3,1,6,0.167,0.167
1641718,Keyonte George,1610612762,UTA,54,16,38,1786.0,87,198,0.439,252,78,184,0.424,0.636
1642863,Khaman Maluach,1610612756,PHX,35,17,18,260.0,2,11,0.182,6,2,11,0.182,0.273
203114,Khris Middleton,1610612742,DAL,52,16,36,1252.0,47,116,0.405,130,36,95,0.379,0.56
1630165,Killian Hayes,1610612758,SAC,13,6,7,232.0,6,23,0.261,18,6,22,0.273,0.391
202691,Klay Thompson,1610612742,DAL,60,18,42,1315.0,144,372,0.387,423,135,350,0.386,0.569
1641738,Kobe Brown,1610612754,IND,51,15,36,707.0,30,87,0.345,90,30,86,0.349,0.517
1641723,Kobe Bufkin,1610612747,LAL,11,7,4,90.0,2,15,0.133,6,2,14,0.143,0.2
1642920,Kobe Sanders,1610612746,LAC,58,30,28,1192.0,63,157,0.401,188,62,152,0.408,0.599
1642886,Koby Brea,1610612756,PHX,5,1,4,23.0,4,4,1.0,12,4,4,1.0,1.5
1642851,Kon Knueppel,1610612766,CHA,69,36,33,2189.0,194,442,0.439,569,181,420,0.431,0.644
1627739,Kris Dunn,1610612746,LAC,70,34,36,1931.0,73,190,0.384,214,68,180,0.378,0.563
1631200,Kris Murray,1610612757,POR,45,20,25,1069.0,27,95,0.284,81,27,95,0.284,0.426
204001,Kristaps Porziņģis,1610612744,GSW,23,10,13,544.0,41,117,0.35,120,38,108,0.352,0.513
203937,Kyle Anderson,1610612750,MIN,32,10,22,625.0,4,7,0.571,9,1,4,0.25,0.643
1642271,Kyle Filipowski,1610612762,UTA,68,21,47,1558.0,58,173,0.335,171,55,163,0.337,0.494
1628398,Kyle Kuzma,1610612749,MIL,64,27,37,1691.0,70,204,0.343,204,64,187,0.342,0.5
200768,Kyle Lowry,1610612755,PHI,12,7,5,108.0,3,13,0.231,9,3,13,0.231,0.346
1642273,Kyshawn George,1610612764,WAS,48,10,38,1391.0,65,153,0.425,195,65,153,0.425,0.637
1643018,LJ Cryer,1610612744,GSW,9,3,6,116.0,7,17,0.412,21,7,17,0.412,0.618
1630163,LaMelo Ball,1610612766,CHA,60,33,27,1654.0,104,278,0.374,309,101,275,0.367,0.556
1642950,Lachlan Olbrich,1610612741,CHI,26,7,19,164.0,2,7,0.286,5,1,6,0.167,0.357
1629013,Landry Shamet,1610612752,NYK,45,29,16,1038.0,76,183,0.415,225,73,179,0.408,0.615
1626204,Larry Nance Jr.,1610612739,CLE,29,21,8,353.0,18,56,0.321,54,18,52,0.346,0.482
1628374,Lauri Markkanen,1610612762,UTA,42,17,25,1443.0,114,308,0.37,336,108,293,0.369,0.545
1643133,Lawson Lovering,1610612763,MEM,2,1,1,49.0,0,0,,0,,,,
2544,LeBron James,1610612747,LAL,49,31,18,1635.0,40,116,0.345,116,36,105,0.343,0.5
1641778,Leaky Black,1610612764,WAS,5,0,5,159.0,5,15,0.333,15,5,14,0.357,0.5
1631159,Leonard Miller,1610612741,CHI,34,15,19,387.0,12,40,0.3,36,12,40,0.3,0.45
1642862,Liam McNeeley,1610612766,CHA,28,10,18,342.0,20,55,0.364,60,20,55,0.364,0.545
1630322,Lindy Waters III,1610612759,SAS,35,26,9,245.0,18,50,0.36,54,18,50,0.36,0.54
1628366,Lonzo Ball,1610612739,CLE,35,19,16,728.0,28,108,0.259,83,27,106,0.255,0.384
1629652,Luguentz Dort,1610612760,OKC,58,45,13,1612.0,102,301,0.339,304,100,295,0.339,0.505
1629029,Luka Dončić,1610612747,LAL,58,39,19,2076.0,63,160,0.394,189,63,158,0.399,0.591
1630568,Luka Garza,1610612738,BOS,59,39,20,923.0,53,117,0.453,149,43,100,0.43,0.637
1628379,Luke Kennard,1610612747,LAL,66,37,29,1373.0,93,188,0.495,273,87,179,0.486,0.726
1628436,Luke Kornet,1610612759,SAS,59,44,15,1244.0,3,8,0.375,6,,,,0.375
1631247,Luke Travers,1610612739,CLE,12,6,6,103.0,1,16,0.063,3,1,16,0.063,0.094
1630644,Mac McClung,1610612741,CHI,4,0,4,47.0,1,10,0.1,3,1,10,0.1,0.15
1641869,Malachi Smith,1610612751,BKN,3,0,3,45.0,0,3,0.0,0,0,3,0.0,0.0
1631103,Malaki Branham,1610612764,WAS,28,7,21,275.0,12,25,0.48,36,12,25,0.48,0.72
1642502,Malevy Leons,1610612744,GSW,16,5,11,146.0,2,10,0.2,6,2,10,0.2,0.3
1628370,Malik Monk,1610612758,SAC,54,15,39,1180.0,64,144,0.444,192,64,144,0.444,0.667
1630699,MarJon Beauchamp,1610612755,PHI,8,3,5,136.0,7,16,0.438,21,7,16,0.438,0.656
1631204,Marcus Sasser,1610612765,DET,28,20,8,352.0,22,51,0.431,65,21,49,0.429,0.637
203935,Marcus Smart,1610612747,LAL,59,38,21,1694.0,86,251,0.343,256,84,249,0.337,0.51
1641813,Mark Sears,1610612749,MIL,7,1,6,26.0,3,4,0.75,9,3,4,0.75,1.125
1631109,Mark Williams,1610612756,PHX,56,33,23,1322.0,10,25,0.4,21,1,1,1.0,0.42
1628963,Marvin Bagley III,1610612742,DAL,52,14,38,1035.0,15,35,0.429,43,13,29,0.448,0.614
203486,Mason Plumlee,1610612759,SAS,17,8,9,139.0,0,0,,0,,,,
1641824,Matas Buzelis,1610612741,CHI,69,27,42,2004.0,124,337,0.368,372,124,337,0.368,0.552
1629680,Matisse Thybulle,1610612757,POR,18,9,9,224.0,16,41,0.39,48,16,41,0.39,0.585
1631108,Max Christie,1610612742,DAL,65,21,44,1917.0,114,254,0.449,342,114,254,0.449,0.673
1642917,Max Shulga,1610612738,BOS,5,4,1,8.0,0,1,0.0,0,0,1,0.0,0.0
1629622,Max Strus,1610612739,CLE,3,2,1,70.0,7,16,0.438,21,7,16,0.438,0.656
1628467,Maxi Kleber,1610612747,LAL,35,16,19,383.0,6,25,0.24,18,6,22,0.273,0.36
1642875,Maxime Raynaud,1610612758,SAC,63,17,46,1609.0,48,116,0.414,108,12,49,0.245,0.466
1642877,Micah Peavy,1610612740,NOP,52,16,36,706.0,20,86,0.233,59,19,84,0.226,0.343
1630695,Micah Potter,1610612754,IND,35,7,28,652.0,50,123,0.407,149,49,120,0.408,0.606
1629008,Michael Porter Jr.,1610612751,BKN,52,14,38,1689.0,136,361,0.377,395,123,325,0.378,0.547
1628969,Mikal Bridges,1610612752,NYK,70,45,25,2334.0,144,373,0.386,417,129,343,0.376,0.559
201144,Mike Conley,1610612750,MIN,47,29,18,838.0,32,89,0.36,96,32,88,0.364,0.539
1628970,Miles Bridges,1610612766,CHA,65,34,31,2057.0,107,288,0.372,318,104,280,0.371,0.552
1642939,Miles Kelly,1610612742,DAL,14,7,7,134.0,11,35,0.314,32,10,33,0.303,0.457
1630540,Miles McBride,1610612752,NYK,35,22,13,981.0,69,170,0.406,207,69,168,0.411,0.609
1629011,Mitchell Robinson,1610612752,NYK,51,34,17,992.0,0,0,,0,,,,
1628964,Mo Bamba,1610612762,UTA,4,3,1,44.0,1,1,1.0,2,,,,1.0
1642885,Mohamed Diawara,1610612752,NYK,59,36,23,505.0,42,95,0.442,120,36,88,0.409,0.632
1628420,Monte Morris,1610612754,IND,6,0,6,65.0,1,6,0.167,3,1,6,0.167,0.25
1629021,Moritz Wagner,1610612753,ORL,29,17,12,383.0,18,61,0.295,54,18,59,0.305,0.443
1630541,Moses Moody,1610612744,GSW,59,29,30,1506.0,140,333,0.42,417,137,325,0.422,0.626
1631243,Mouhamed Gueye,1610612737,ATL,65,36,29,994.0,32,112,0.286,93,29,103,0.282,0.415
1630619,Moussa Cisse,1610612742,DAL,34,10,24,425.0,0,0,,0,,,,
1631217,Moussa Diabaté,1610612766,CHA,62,33,29,1603.0,8,10,0.8,17,1,1,1.0,0.85
1626167,Myles Turner,1610612749,MIL,64,26,38,1748.0,143,346,0.413,410,124,311,0.399,0.592
1642066,Myron Gardner,1610612748,MIA,37,22,15,349.0,21,51,0.412,63,21,50,0.42,0.618
1642368,N'Faly Dante,1610612737,ATL,4,3,1,15.0,0,1,0.0,0,,,,0.0
1641772,Nae'Qwan Tomlin,1610612739,CLE,54,35,19,848.0,18,94,0.191,54,18,92,0.196,0.287
1630230,Naji Marshall,1610612742,DAL,67,23,44,1973.0,53,171,0.31,156,50,158,0.316,0.456
1631466,Nate Williams,1610612744,GSW,9,2,7,105.0,5,13,0.385,15,5,13,0.385,0.577
1629675,Naz Reid,1610612750,MIN,68,42,26,1770.0,126,318,0.396,372,120,308,0.39,0.585
1629674,Neemias Queta,1610612738,BOS,65,43,22,1637.0,5,14,0.357,10,0,4,0.0,0.357
1629651,Nic Claxton,1610612751,BKN,62,16,46,1764.0,8,33,0.242,19,3,13,0.231,0.288
1630208,Nick Richards,1610612741,CHI,46,19,27,665.0,10,25,0.4,24,4,15,0.267,0.48
1641733,Nick Smith Jr.,1610612747,LAL,25,12,13,318.0,16,40,0.4,47,15,39,0.385,0.588
1629638,Nickeil Alexander-Walker,1610612737,ATL,66,35,31,2195.0,172,412,0.417,508,164,400,0.41,0.617
201587,Nicolas Batum,1610612746,LAC,64,33,31,1168.0,80,198,0.404,237,77,192,0.401,0.598
1628502,Nigel Hayes-Davis,1610612756,PHX,27,15,12,195.0,3,16,0.188,8,2,15,0.133,0.25
203999,Nikola Jokić,1610612743,DEN,54,32,22,1875.0,92,209,0.44,254,70,173,0.405,0.608
1631107,Nikola Jović,1610612748,MIA,45,23,22,791.0,40,156,0.256,119,39,149,0.262,0.381
1642260,Nikola Topić,1610612760,OKC,5,3,2,53.0,1,3,0.333,3,1,3,0.333,0.5
202696,Nikola Vučević,1610612738,BOS,60,32,28,1740.0,139,332,0.419,372,94,250,0.376,0.56
1642363,Nique Clifford,1610612758,SAC,66,17,49,1574.0,49,149,0.329,143,45,134,0.336,0.48
1642855,Noa Essengue,1610612741,CHI,2,1,1,6.0,0,2,0.0,0,0,2,0.0,0.0
1641730,Noah Clowney,1610612751,BKN,62,16,46,1696.0,121,353,0.343,361,119,348,0.342,0.511
1642869,Noah Penda,1610612753,ORL,50,26,24,694.0,23,67,0.343,69,23,67,0.343,0.515
1642849,Nolan Traore,1610612751,BKN,46,11,35,1015.0,37,110,0.336,111,37,110,0.336,0.505
1641807,Norchad Omier,1610612746,LAC,3,3,0,14.0,0,1,0.0,0,0,1,0.0,0.0
1626181,Norman Powell,1610612748,MIA,52,27,25,1564.0,97,230,0.422,283,89,217,0.41,0.615
1628384,OG Anunoby,1610612752,NYK,56,37,19,1851.0,110,268,0.41,329,109,264,0.413,0.614
1630167,Obi Toppin,1610612754,IND,12,0,12,198.0,18,43,0.419,50,14,38,0.368,0.581
1630534,Ochai Agbaji,1610612751,BKN,55,26,29,860.0,23,93,0.247,69,23,92,0.25,0.371
1641765,Olivier-Maxence Prosper,1610612763,MEM,44,15,29,773.0,40,102,0.392,120,40,101,0.396,0.588
1630209,Omer Yurtseven,1610612744,GSW,3,1,2,20.0,0,2,0.0,0,0,2,0.0,0.0
1630168,Onyeka Okongwu,1610612737,ATL,63,34,29,1976.0,130,333,0.39,386,126,323,0.39,0.58
1631115,Orlando Robinson,1610612753,ORL,4,2,2,25.0,1,2,0.5,3,1,2,0.5,0.75
1631131,Oscar Tshiebwe,1610612762,UTA,15,2,13,201.0,2,2,1.0,4,,,,1.0
1642345,Oso Ighodaro,1610612756,PHX,70,39,31,1511.0,9,27,0.333,18,0,1,0.0,0.333
1631172,Ousmane Dieng,1610612749,MIL,44,29,15,685.0,32,79,0.405,96,32,78,0.41,0.608
1629023,P.J. Washington,1610612742,DAL,51,14,37,1572.0,65,191,0.34,193,63,184,0.342,0.505
1641790,PJ Hall,1610612766,CHA,19,7,12,213.0,3,7,0.429,9,3,5,0.6,0.643
1642359,Pacôme Dadiet,1610612752,NYK,24,15,9,90.0,4,16,0.25,12,4,15,0.267,0.375
1631094,Paolo Banchero,1610612753,ORL,59,31,28,2057.0,51,119,0.429,146,44,108,0.407,0.613
1627783,Pascal Siakam,1610612754,IND,55,14,41,1844.0,79,225,0.351,232,74,204,0.363,0.516
1626192,Pat Connaughton,1610612766,CHA,34,20,14,257.0,18,46,0.391,54,18,46,0.391,0.587
1630311,Pat Spencer,1610612744,GSW,53,26,27,926.0,29,71,0.408,87,29,68,0.426,0.613
1631116,Patrick Baldwin Jr.,1610612758,SAC,7,2,5,58.0,2,8,0.25,6,2,8,0.25,0.375
1630172,Patrick Williams,1610612741,CHI,60,21,39,1180.0,67,177,0.379,201,67,176,0.381,0.568
202331,Paul George,1610612755,PHI,27,16,11,824.0,55,128,0.43,160,50,117,0.427,0.625
1630194,Paul Reed,1610612765,DET,52,37,15,680.0,18,46,0.391,46,10,27,0.37,0.5
1630202,Payton Pritchard,1610612738,BOS,67,45,22,2184.0,106,274,0.387,318,106,270,0.393,0.58
1642362,Payton Sandfort,1610612760,OKC,1,1,0,5.0,1,2,0.5,3,1,2,0.5,0.75
1641796,Pelle Larsson,1610612748,MIA,59,34,25,1516.0,51,148,0.345,153,51,146,0.349,0.517
1631250,Pete Nance,1610612749,MIL,36,11,25,422.0,32,67,0.478,96,32,67,0.478,0.716
1631212,Peyton Watson,1610612743,DEN,49,31,18,1502.0,74,156,0.474,216,68,144,0.472,0.692
1630173,Precious Achiuwa,1610612758,SAC,63,16,47,1451.0,28,81,0.346,82,26,77,0.338,0.506
1629656,Quentin Grimes,1610612755,PHI,64,35,29,1920.0,79,214,0.369,237,79,213,0.371,0.554
1631245,Quenton Jackson,1610612754,IND,38,7,31,663.0,27,65,0.415,80,26,63,0.413,0.615
1642366,Quinten Post,1610612744,GSW,65,32,33,1140.0,93,264,0.352,273,87,251,0.347,0.517
1629628,RJ Barrett,1610612761,TOR,44,27,17,1328.0,72,209,0.344,215,71,206,0.345,0.514
1642853,Rasheer Fleming,1610612756,PHX,44,24,20,460.0,31,85,0.365,93,31,85,0.365,0.547
1642484,RayJ Dennis,1610612737,ATL,16,3,13,180.0,8,31,0.258,24,8,30,0.267,0.387
1641712,Rayan Rupert,1610612763,MEM,58,28,30,867.0,31,96,0.323,93,31,95,0.326,0.484
1642263,Reed Sheppard,1610612745,HOU,68,41,27,1769.0,121,302,0.401,362,120,300,0.4,0.599
1642434,Riley Minix,1610612739,CLE,5,4,1,19.0,1,3,0.333,3,1,3,0.333,0.5
1642265,Rob Dillingham,1610612741,CHI,53,26,27,699.0,22,52,0.423,64,20,50,0.4,0.615
1629057,Robert Williams III,1610612757,POR,48,23,25,816.0,10,28,0.357,27,7,20,0.35,0.482
1642911,Rocco Zikarsky,1610612750,MIN,4,0,4,16.0,0,1,0.0,0,,,,0.0
1631199,Ron Harper Jr.,1610612738,BOS,22,16,6,246.0,19,55,0.345,57,19,55,0.345,0.518
1641842,Ronald Holland II,1610612765,DET,65,46,19,1317.0,37,157,0.236,111,37,155,0.239,0.354
1626220,Royce O'Neale,1610612756,PHX,69,39,30,2007.0,147,360,0.408,441,147,360,0.408,0.613
203497,Rudy Gobert,1610612750,MIN,67,42,25,2107.0,4,13,0.308,8,0,4,0.0,0.308
1629060,Rui Hachimura,1610612747,LAL,58,40,18,1669.0,102,234,0.436,300,96,220,0.436,0.641
201566,Russell Westbrook,1610612758,SAC,64,16,48,1853.0,94,281,0.335,282,94,279,0.337,0.502
1642346,Ryan Dunn,1610612756,PHX,61,35,26,1181.0,48,138,0.348,144,48,137,0.35,0.522
1641750,Ryan Kalkbrenner,1610612766,CHA,57,31,26,1252.0,3,5,0.6,6,0,1,0.0,0.6
1642948,Ryan Nembhard,1610612742,DAL,49,18,31,908.0,30,73,0.411,87,27,67,0.403,0.596
1631157,Ryan Rollins,1610612749,MIL,67,26,41,2158.0,91,219,0.416,273,91,219,0.416,0.623
1630180,Saddiq Bey,1610612740,NOP,64,24,40,1987.0,98,273,0.359,290,94,265,0.355,0.531
1630573,Sam Hauser,1610612738,BOS,66,45,21,1625.0,142,366,0.388,425,141,362,0.39,0.581
1630241,Sam Merrill,1610612739,CLE,44,30,14,1145.0,109,240,0.454,325,107,234,0.457,0.677
1630572,Sandro Mamukelashvili,1610612761,TOR,66,37,29,1446.0,86,234,0.368,256,84,228,0.368,0.547
1630583,Santi Aldama,1610612763,MEM,43,19,24,1198.0,71,193,0.368,204,62,177,0.35,0.528
1630703,Scoot Henderson,1610612757,POR,18,10,8,420.0,20,57,0.351,59,19,54,0.352,0.518
1630567,Scottie Barnes,1610612761,TOR,66,38,28,2255.0,77,210,0.367,202,48,158,0.304,0.481
1630590,Scotty Pippen Jr.,1610612763,MEM,10,2,8,212.0,8,18,0.444,24,8,17,0.471,0.667
1642951,Sean Pedulla,1610612746,LAC,2,1,1,11.0,2,5,0.4,6,2,5,0.4,0.6
203552,Seth Curry,1610612744,GSW,4,0,4,51.0,4,8,0.5,12,4,6,0.667,0.75
1631101,Shaedon Sharpe,1610612757,POR,48,22,26,1439.0,29,85,0.341,85,27,82,0.329,0.5
1628983,Shai Gilgeous-Alexander,1610612760,OKC,58,47,11,1943.0,29,63,0.46,76,18,49,0.367,0.603
1630536,Sharife Cooper,1610612764,WAS,28,5,23,436.0,9,28,0.321,27,9,26,0.346,0.482
1631321,Sidy Cissoko,1610612757,POR,63,31,32,1306.0,51,168,0.304,153,51,167,0.305,0.455
1631323,Simone Fontecchio,1610612748,MIA,62,33,29,1055.0,89,254,0.35,266,88,251,0.351,0.524
1642883,Sion James,1610612766,CHA,70,36,34,1609.0,63,168,0.375,188,62,166,0.373,0.56
1627746,Skal Labissiere,1610612764,WAS,3,2,1,38.0,2,5,0.4,5,1,4,0.25,0.5
1642461,Spencer Jones,1610612743,DEN,58,35,23,1326.0,57,141,0.404,168,54,135,0.4,0.596
1630649,Stanley Umude,1610612759,SAS,2,2,0,7.0,0,1,0.0,0,0,1,0.0,0.0
201939,Stephen Curry,1610612744,GSW,39,23,16,1222.0,87,236,0.369,254,80,222,0.36,0.538
1642264,Stephon Castle,1610612759,SAS,59,44,15,1759.0,63,173,0.364,185,59,167,0.353,0.535
203500,Steven Adams,1610612745,HOU,32,21,11,730.0,3,6,0.5,6,,,,0.5
1629004,Svi Mykhailiuk,1610612762,UTA,48,14,34,1123.0,64,147,0.435,192,64,144,0.444,0.653
204456,T.J. McConnell,1610612754,IND,51,13,38,880.0,20,47,0.426,50,10,31,0.323,0.532
