player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
977,Kobe Bryant,LAL,22,539,460,363,97,166,541,45.56,50.56,-5.0,353,312,44.19,97,72,24.74,48,80,83.33,1,3,100.0,10,28,93.33,0,0,,6,6,100.0,0,0,,1,0,0.0,0,0,,0,0,,25,38,76.0,190,24,135
1888,Richard Hamilton,DET,23,494,405,366,39,138,472,50.05,53.04,-2.99,354,308,43.5,39,45,38.46,30,50,83.33,0,0,,12,33,91.67,0,0,,8,7,87.5,1,2,100.0,0,0,,0,0,,0,0,,28,49,87.5,181,15,117
406,Shaquille O'Neal,LAL,22,473,307,307,0,254,418,54.49,56.48,-1.98,275,300,54.55,0,0,,71,58,40.85,0,0,,32,74,77.08,0,0,,1,2,100.0,0,0,,0,0,,0,0,,0,0,,39,39,50.65,182,0,109
708,Kevin Garnett,MIN,18,438,372,356,16,125,430,49.49,51.29,-1.8,345,304,44.06,16,15,31.25,42,68,80.95,0,0,,11,29,87.88,0,0,,2,1,50.0,0,0,,0,0,,0,0,,0,0,,14,21,75.0,168,5,97
1497,Chauncey Billups,DET,23,378,286,179,107,136,355,46.38,54.65,-8.27,174,136,39.08,107,111,34.58,35,62,88.57,0,0,,5,15,100.0,0,0,,7,6,85.71,0,0,,0,0,,0,0,,0,0,,27,48,88.89,110,37,121
84,Latrell Sprewell,MIN,18,357,309,213,96,77,343,45.13,52.06,-6.93,207,174,42.03,96,111,38.54,18,29,80.56,3,9,100.0,6,15,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,13,19,73.08,130,37,60
979,Jermaine O'Neal,IND,16,307,272,268,4,110,323,46.66,47.91,-1.25,258,210,40.7,4,0,0.0,29,39,67.24,0,0,,10,28,93.33,0,0,,2,1,33.33,0,0,,0,0,,0,0,,0,0,,20,29,74.36,115,0,77
739,Rasheed Wallace,DET,23,299,286,216,70,60,312,42.59,47.86,-5.26,208,186,44.71,70,51,24.29,17,28,82.35,0,0,,8,22,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,12,66.67,118,17,46
1897,Metta World Peace,IND,15,276,259,193,66,85,298,41.26,46.56,-5.3,185,142,38.38,66,57,28.79,27,40,74.07,0,0,,8,21,87.5,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,11,15,68.18,98,19,61
208,Sam Cassell,MIN,15,265,202,142,60,61,232,50.48,57.9,-7.42,138,130,47.1,60,75,41.67,15,26,86.67,0,0,,4,12,100.0,0,0,,3,2,66.67,0,0,,0,0,,0,0,,0,0,,12,20,83.33,94,25,52
