player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
893,Michael Jordan,CHI,16,587,426,376,50,159,0,55.33,59.18,-3.85,219,16,133
17,Clyde Drexler,POR,21,449,390,349,41,124,0,47.51,50.5,-2.99,172,9,96
760,Jerome Kersey,POR,21,435,361,358,3,144,0,50.06,51.25,-1.19,166,0,103
345,Terry Porter,POR,21,433,274,172,102,165,0,53.13,62.46,-9.33,127,40,139
78318,Isiah Thomas,DET,20,409,320,252,68,102,0,50.49,56.05,-5.56,148,32,81
247,Joe Dumars,DET,20,364,284,265,19,113,0,52.0,54.54,-2.54,130,5,99
1472,Tom Chambers,PHX,16,355,275,256,19,132,0,50.64,53.29,-2.65,117,5,116
134,Kevin Johnson,PHX,16,340,257,246,11,112,0,53.38,55.5,-2.12,123,2,92
204,Jeff Hornacek,PHX,16,298,219,195,24,73,0,55.7,59.33,-3.63,112,6,68
121,Patrick Ewing,NYK,10,294,219,217,2,79,0,56.65,57.93,-1.28,114,1,65
937,Scottie Pippen,CHI,15,289,210,179,31,100,0,52.45,56.89,-4.44,104,10,71
229,James Edwards,DET,20,286,231,230,1,96,0,51.16,52.33,-1.17,114,0,58
433,Buck Williams,POR,21,273,199,199,0,105,0,54.27,55.67,-1.4,101,0,71
187,Terry Cummings,SAN,10,249,195,190,5,52,0,55.7,57.14,-1.44,103,1,42
787,Charles Barkley,PHL,10,247,162,144,18,108,0,54.89,58.94,-4.05,88,6,65
764,David Robinson,SAN,10,243,167,167,0,96,0,56.51,58.07,-1.56,89,0,65
765,Hersey Hawkins,PHL,10,235,163,127,36,63,0,55.29,61.61,-6.32,81,14,59
77142,Magic Johnson,LAL,9,227,155,130,25,79,0,54.83,59.81,-4.98,76,5,70
100263,Bill Laimbeer,DET,20,222,199,156,43,29,0,47.23,52.42,-5.19,91,15,25
76016,Mark Aguirre,DET,20,219,184,160,24,52,0,49.32,52.93,-3.61,86,8,39
1460,James Worthy,LAL,9,218,181,173,8,43,0,52.78,54.52,-1.74,90,2,36
77167,Vinnie Johnson,DET,20,206,184,177,7,43,0,49.28,50.76,-1.48,85,2,34
335,Willie Anderson,SAN,10,205,168,163,5,36,0,54.38,55.76,-1.38,87,2,29
105,Dan Majerle,PHX,16,201,150,138,12,65,0,53.32,56.27,-2.95,73,4,51
404,Kevin Duckworth,POR,15,197,187,187,0,46,0,46.9,47.53,-0.63,82,0,33
698,Eddie Johnson,PHX,16,196,160,122,38,47,0,48.4,54.24,-5.84,72,15,37
270,Horace Grant,CHI,16,195,159,157,2,53,0,52.28,53.48,-1.2,81,0,33
927,John Salley,DET,20,190,122,122,0,98,0,55.56,57.53,-1.97,58,0,74
770,Mark West,PHX,16,177,130,130,0,50,0,57.1,58.22,-1.12,75,0,27
786,Gerald Wilkins,NYK,10,146,137,129,8,22,0,48.03,49.77,-1.74,63,2,18
1008,Johnny Dawkins,PHL,10,142,115,108,7,43,0,50.71,53.02,-2.31,53,0,36
361,Clifford Robinson,POR,21,137,151,147,4,52,0,38.27,39.39,-1.12,54,0,29
76362,Bill Cartwright,CHI,16,129,121,121,0,43,0,45.26,46.1,-0.84,50,0,29
76385,Maurice Cheeks,NYK,10,128,104,100,4,31,0,52.67,54.4,-1.73,50,0,28
76826,Mike Gminski,PHL,10,128,117,112,5,15,0,50.39,51.78,-1.39,57,0,14
251,Sean Elliott,SAN,10,127,96,95,1,29,0,57.21,58.39,-1.18,53,0,21
23,Dennis Rodman,DET,19,126,95,95,0,35,0,56.0,57.07,-1.07,54,0,18
252,Karl Malone,UTH,5,126,105,104,1,45,0,49.22,50.48,-1.26,46,0,34
393,Rod Strickland,SAN,10,123,127,120,7,27,0,42.71,44.28,-1.57,54,0,15
77845,Drazen Petrovic,POR,20,122,109,93,16,36,0,45.19,48.86,-3.67,48,5,21
1449,Larry Bird,BOS,5,122,99,80,19,32,0,49.0,53.94,-4.94,44,5,29
2,Byron Scott,LAL,9,121,106,72,34,13,0,46.72,54.15,-7.43,49,13,10
891,Charles Oakley,NYK,10,121,84,83,1,52,0,54.75,56.61,-1.86,43,1,34
271,Johnny Newman,NYK,10,117,85,75,10,49,0,51.09,54.9,-3.81,38,4,37
921,Brad Daugherty,CLE,5,114,70,70,0,46,0,61.29,63.16,-1.87,41,0,32
76046,Ron Anderson,PHL,10,112,93,88,5,30,0,50.68,52.73,-2.05,40,3,29
1450,Kevin McHale,BOS,5,110,69,66,3,29,0,64.71,67.27,-2.56,42,1,25
351,Stacey King,CHI,16,110,91,90,1,47,0,47.83,49.25,-1.42,37,0,36
920,A.C. Green,LAL,9,106,79,79,0,32,0,55.79,56.94,-1.15,41,0,24
78615,Orlando Woolridge,LAL,9,106,70,69,1,37,0,59.55,61.43,-1.88,40,0,26
1847,Thurl Bailey,UTH,5,105,88,88,0,24,0,52.5,53.27,-0.77,43,0,19
77384,Reggie Lewis,BOS,5,101,62,61,1,35,0,63.12,65.25,-2.13,37,0,27
899,Mark Price,CLE,5,100,61,44,17,30,0,59.17,67.39,-8.22,32,6,30
73,Hot Rod Williams,CLE,5,95,70,70,0,22,0,58.64,59.61,-0.97,39,0,17
926,Alvin Robertson,MIL,4,94,67,66,1,34,0,55.62,57.35,-1.73,35,0,24
328,Rick Mahorn,PHL,10,94,86,85,1,26,0,47.24,48.23,-0.99,37,0,20
77820,John Paxson,CHI,15,92,87,78,9,14,0,46.7,49.38,-2.68,37,4,14
766,David Wingate,SAN,10,91,77,74,3,12,0,53.85,55.3,-1.45,40,2,9
894,Ricky Pierce,MIL,4,89,60,50,10,31,0,55.28,60.43,-5.15,28,5,28
78633,Danny Young,POR,21,86,72,43,29,27,0,43.0,51.26,-8.26,28,11,19
124,Vlade Divac,LAL,9,82,44,42,2,19,0,75.23,78.3,-3.07,32,1,17
901,Otis Thorpe,HOU,4,80,45,45,0,38,0,62.5,64.81,-2.31,27,0,26
783,Frank Brickowski,SAN,10,79,54,54,0,26,0,58.96,60.36,-1.4,31,0,17
305,Robert Parish,BOS,5,79,54,54,0,18,0,62.7,63.79,-1.09,31,0,17
137,Vernon Maxwell,HOU,4,79,81,55,26,21,0,37.8,43.77,-5.97,30,8,11
78404,Kiki Vandeweghe,NYK,10,76,74,61,13,10,0,44.44,48.47,-4.03,31,6,8
304,John Stockton,UTH,5,75,69,56,13,20,0,43.86,48.2,-4.34,29,1,16
165,Hakeem Olajuwon,HOU,4,74,70,70,0,17,0,47.13,47.75,-0.62,31,0,12
76726,Sleepy Floyd,HOU,4,74,64,52,12,17,0,47.13,51.76,-4.63,30,3,11
