player_id,player_name,team_abbr,game_id,game_date,opponent,pts,fga,fta,scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1b_events,C1b_pts,C2_events,C2_pts,C3_events,C3_pts,C4_events,C4_pts,C5_events,C5_pts,C6a_events,C6a_pts,C6b_events,C6b_pts,C6c_events,C6c_pts,C6d_events,C6d_pts,C6e_events,C6e_pts,C6f_events,C6f_pts
708,Kevin Garnett,BOS,201304200NYK,"Apr 20, 2013",NYK,8,12,0,12,32.0,33.33,-1.33,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203142,Chris Copeland,NYK,201304200NYK,"Apr 20, 2013",BOS,0,3,0,3,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202340,Avery Bradley,BOS,201304200NYK,"Apr 20, 2013",NYK,15,14,0,14,50.0,53.57,-3.57,12,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101109,Raymond Felton,NYK,201304200NYK,"Apr 20, 2013",BOS,13,13,3,14,40.62,45.39,-4.77,9,6,3,3,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,Paul Pierce,BOS,201304200NYK,"Apr 20, 2013",NYK,21,15,8,19,46.67,56.7,-10.03,7,8,7,3,2,4,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,2
2546,Carmelo Anthony,NYK,201304200NYK,"Apr 20, 2013",BOS,36,29,6,32,51.43,56.89,-5.46,22,16,6,12,2,4,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
201145,Jeff Green,BOS,201304200NYK,"Apr 20, 2013",NYK,26,15,7,18,61.9,71.9,-10.0,9,8,5,9,3,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202697,Iman Shumpert,NYK,201304200NYK,"Apr 20, 2013",BOS,3,2,0,2,50.0,75.0,-25.0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,JR Smith,NYK,201304200NYK,"Apr 20, 2013",BOS,15,19,1,19,32.61,38.58,-5.97,11,10,7,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101138,Brandon Bass,BOS,201304200NYK,"Apr 20, 2013",NYK,4,2,0,2,100.0,100.0,0.0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,Jason Terry,BOS,201304200NYK,"Apr 20, 2013",NYK,0,5,0,5,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,Jason Kidd,NYK,201304200NYK,"Apr 20, 2013",BOS,8,6,2,7,42.11,58.14,-16.03,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2030,Kenyon Martin,NYK,201304200NYK,"Apr 20, 2013",BOS,10,7,3,8,58.82,60.1,-1.28,6,6,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201584,Courtney Lee,BOS,201304200NYK,"Apr 20, 2013",NYK,4,2,4,4,44.44,53.19,-8.75,1,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203095,Evan Fournier,DEN,201304200DEN,"Apr 20, 2013",GSW,11,9,6,12,40.74,47.25,-6.51,6,6,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101106,Andrew Bogut,GSW,201304200DEN,"Apr 20, 2013",DEN,9,7,2,8,56.25,57.11,-0.86,7,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101135,David Lee,GSW,201304200DEN,"Apr 20, 2013",DEN,10,14,4,16,31.25,31.73,-0.48,14,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201163,Wilson Chandler,DEN,201304200DEN,"Apr 20, 2013",GSW,11,16,2,17,28.95,32.58,-3.63,12,10,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
