player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
893,Michael Jordan,CHI,82,2357,1893,1767,126,721,2232,50.87,53.32,-2.45,1697,1562,46.02,126,90,23.81,214,343,80.14,1,2,66.67,70,192,91.43,0,0,,28,21,72.41,0,0,,0,0,,0,0,,0,0,,96,147,76.56,881,30,565
252,Karl Malone,UTA,81,2190,1472,1466,6,825,1857,58.01,59.67,-1.66,1408,1440,51.14,6,6,33.33,262,398,75.95,0,0,,58,160,91.95,0,0,,1,0,0.0,2,4,100.0,0,0,,0,0,,0,0,,120,182,75.83,780,2,628
952,Antoine Walker,BOS,82,1840,1705,1413,292,473,1915,44.07,48.09,-4.02,1359,1154,42.46,292,273,31.16,170,226,66.47,0,0,,54,139,85.8,0,0,,0,0,,1,1,50.0,0,0,,0,0,,1,0,0.0,38,47,61.84,722,91,305
949,Shareef Abdur-Rahim,VAN,82,1829,1348,1297,51,640,1634,54.0,56.12,-2.12,1224,1118,45.67,51,63,41.18,217,345,79.49,0,0,,73,202,92.24,0,0,,6,6,85.71,1,1,50.0,0,0,,0,0,,0,0,,62,94,75.81,653,21,502
779,Glen Rice,CHA,82,1826,1386,1086,300,504,1650,51.06,56.79,-5.72,1057,950,44.94,300,390,43.33,129,217,84.11,1,3,100.0,29,82,94.25,0,0,,56,46,79.31,0,0,,0,0,,0,0,,1,1,50.0,77,137,88.96,634,130,428
714,Michael Finley,DAL,82,1763,1505,1261,244,416,1705,48.04,52.22,-4.18,1233,1120,45.42,244,261,35.66,145,227,78.28,3,4,44.44,28,79,94.05,0,0,,15,10,66.67,0,0,,0,0,,0,0,,0,0,,37,62,83.78,675,87,326
947,Allen Iverson,PHI,80,1758,1407,1172,235,535,1656,49.05,53.52,-4.47,1124,1062,47.24,235,210,29.79,145,214,73.79,2,6,100.0,48,132,91.67,0,0,,12,9,75.0,0,0,,0,0,,0,0,,0,0,,90,125,69.44,649,70,390
1495,Tim Duncan,SAS,82,1731,1287,1277,10,482,1501,56.46,57.74,-1.28,1223,1304,53.31,10,0,0.0,155,200,64.52,0,0,,54,146,90.12,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,58,79,68.1,706,0,319
255,Grant Hill,DET,81,1712,1361,1340,21,647,1658,50.5,52.01,-1.51,1286,1116,43.39,21,9,14.29,223,332,74.44,0,0,,54,146,90.12,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,73,108,73.97,615,3,479
406,Shaquille O'Neal,LAL,60,1699,1147,1147,0,681,1442,57.11,58.72,-1.61,1054,1154,54.74,0,0,,221,234,52.94,0,0,,93,225,80.65,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,73,85,58.22,670,0,359
