player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
84,Latrell Sprewell,NYK,20,407,346,321,25,133,408,47.88,50.31,-2.42,312,264,42.31,25,12,16.0,39,66,84.62,0,0,,9,25,92.59,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,23,40,86.96,145,4,113
1495,Tim Duncan,SAS,17,395,282,279,3,143,345,55.63,57.26,-1.63,262,254,48.47,3,0,0.0,38,63,82.89,0,0,,17,49,96.08,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,24,28,58.33,144,0,107
275,Allan Houston,NYK,20,370,305,269,36,103,361,49.4,52.81,-3.41,263,240,45.63,36,27,25.0,21,37,88.1,0,0,,6,18,100.0,0,0,,15,13,86.67,0,0,,0,0,,0,0,,0,0,,20,35,87.5,135,9,91
764,David Robinson,SAS,17,265,180,180,0,126,237,54.53,56.28,-1.75,168,150,44.64,0,0,,40,59,73.75,0,0,,12,30,83.33,0,0,,0,0,,2,4,100.0,0,0,,0,0,,0,0,,15,22,73.33,87,0,91
397,Reggie Miller,IND,13,263,199,115,84,86,242,46.3,55.52,-9.22,111,94,42.34,84,84,33.33,17,30,88.24,2,5,83.33,4,12,100.0,0,0,,7,6,75.0,0,0,,0,0,,0,0,,0,0,,17,32,94.12,79,28,77
252,Karl Malone,UTA,11,240,206,205,1,86,245,48.1,49.21,-1.12,197,156,39.59,1,0,0.0,30,50,83.33,0,0,,8,21,87.5,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,13,72.22,86,0,68
913,Larry Johnson,NYK,20,229,204,122,82,46,224,42.72,51.06,-8.34,116,114,49.14,81,69,28.4,14,21,75.0,0,0,,6,15,83.33,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,6,6,50.0,87,24,31
947,Allen Iverson,PHI,8,228,214,161,53,52,238,42.78,48.13,-5.35,157,138,43.95,53,45,28.3,18,23,63.89,0,0,,4,11,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,11,91.67,88,15,37
422,Avery Johnson,SAS,17,215,187,184,3,47,209,50.71,51.76,-1.05,181,174,48.07,3,3,33.33,14,23,82.14,0,0,,3,9,100.0,0,0,,0,0,,1,0,0.0,0,0,,0,0,,0,0,,7,6,42.86,91,1,32
375,Isaiah Rider,POR,13,214,163,137,26,71,200,50.59,55.09,-4.5,133,110,41.35,26,33,42.31,10,18,90.0,0,0,,4,12,100.0,0,0,,7,6,85.71,1,1,50.0,0,0,,0,0,,0,0,,19,34,89.47,70,11,63
