player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff
201572,Brook Lopez,MIL,76,960,728,332,396,129,783,48.46,61.17,-12.7,313,376,60.06,396,441,37.12,46,76,82.61,0,0,,19,53,92.98,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,14,77.78
1631170,Jaime Jaquez Jr.,MIA,75,889,697,495,202,175,775,50.2,57.43,-7.23,475,512,53.89,202,195,32.18,66,107,81.06,0,0,,20,56,93.33,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,11,19,86.36
203078,Bradley Beal,PHX,52,943,715,486,229,127,773,52.8,61.16,-8.36,474,514,54.22,228,300,43.86,50,78,78.0,0,0,,12,35,97.22,1,4,100.0,2,2,100.0,1,2,100.0,0,0,,0,0,,0,0,,5,8,80.0
1630180,Saddiq Bey,ATL,62,853,688,337,351,199,773,44.29,54.99,-10.7,311,298,47.91,349,330,31.52,78,126,80.77,1,3,100.0,26,76,97.44,2,8,100.0,0,0,,1,2,100.0,0,0,,0,0,,0,0,,5,10,100.0
1629622,Max Strus,CLE,70,853,728,249,479,97,772,41.94,55.34,-13.4,241,256,53.11,478,501,34.94,20,33,82.5,7,16,76.19,8,22,91.67,1,4,100.0,2,1,50.0,1,1,50.0,0,0,,1,1,100.0,2,1,50.0,11,17,77.27
1630245,Ayo Dosunmu,CHI,76,924,719,424,295,105,767,50.27,60.38,-10.1,415,464,55.9,294,354,40.14,41,67,81.71,0,0,,9,24,88.89,1,4,100.0,1,1,100.0,0,0,,0,0,,0,0,,0,0,,6,10,83.33
203497,Rudy Gobert,MIN,74,1025,594,591,3,378,765,65.29,67.41,-2.12,553,708,64.01,3,0,0.0,120,152,63.33,0,0,,38,100,87.72,0,0,,0,0,,1,2,100.0,0,0,,0,0,,1,1,100.0,49,62,63.27
1630552,Jalen Johnson,ATL,56,896,702,502,200,147,765,51.11,58.43,-7.32,479,530,55.32,200,213,35.5,54,80,74.07,0,0,,23,61,88.41,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,8,10,62.5
1631097,Bennedict Mathurin,IND,59,856,663,449,214,224,764,48.53,56.2,-7.67,422,378,44.79,214,240,37.38,83,138,83.13,2,4,66.67,27,73,90.12,0,0,,6,5,83.33,0,0,,0,0,,0,0,,1,1,100.0,9,17,94.44
1629028,Deandre Ayton,POR,54,889,728,719,9,73,760,57.8,58.48,-0.68,710,812,57.18,9,0,0.0,27,44,81.48,0,0,,9,24,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,9,90.0
1629631,De'Andre Hunter,ATL,57,891,663,359,304,196,746,48.8,59.46,-10.67,333,322,48.35,302,345,38.08,60,101,84.17,6,14,77.78,26,74,94.87,2,8,100.0,3,2,66.67,0,0,,1,2,100.0,1,0,0.0,0,0,,12,23,95.83
203994,Jusuf Nurkić,PHX,76,829,627,537,90,261,744,51.65,55.87,-4.22,510,542,53.14,90,66,24.44,93,127,68.28,0,0,,27,66,81.48,0,0,,0,0,,2,2,50.0,0,0,,0,0,,0,0,,22,26,59.09
1627736,Malik Beasley,MIL,79,889,722,180,542,35,740,43.99,60.28,-16.29,178,188,52.81,541,669,41.22,8,9,56.25,0,0,,2,6,100.0,1,3,75.0,4,4,100.0,0,0,,0,0,,0,0,,0,0,,6,10,83.33
201566,Russell Westbrook,LAC,68,754,663,509,154,160,735,45.95,51.4,-5.46,491,482,49.08,154,126,27.27,63,86,68.25,0,0,,18,49,90.74,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,8,11,68.75
1628960,Grayson Allen,PHX,74,1005,669,232,437,143,733,52.37,68.66,-16.28,217,234,53.92,437,615,46.91,43,75,87.21,3,9,100.0,15,41,91.11,0,0,,1,1,100.0,1,2,100.0,0,0,,1,0,0.0,0,0,,15,28,93.33
203915,Spencer Dinwiddie,LAL,76,795,640,272,368,210,730,42.79,54.27,-11.49,251,212,42.23,366,366,33.33,69,110,79.71,8,22,91.67,21,61,96.83,2,6,75.0,1,0,0.0,0,0,,1,2,100.0,0,0,,0,0,,11,16,72.73
1628404,Josh Hart,NYK,81,761,679,421,258,115,729,43.96,52.15,-8.19,406,400,49.26,258,240,31.01,38,61,80.26,0,0,,15,41,91.11,0,0,,0,0,,0,0,,1,2,100.0,0,0,,0,0,,11,17,77.27
1629652,Luguentz Dort,OKC,79,860,657,261,396,155,728,46.11,59.29,-13.18,247,236,47.77,396,468,39.39,58,98,84.48,1,3,100.0,14,37,88.1,0,0,,2,2,100.0,1,2,100.0,0,0,,0,0,,0,0,,9,14,77.78
1629130,Duncan Robinson,MIA,68,875,675,202,473,90,717,45.74,61.22,-15.48,199,228,57.29,471,555,39.28,17,29,85.29,7,21,100.0,3,9,100.0,2,8,100.0,5,5,100.0,1,2,100.0,0,0,,0,0,,1,1,100.0,11,17,77.27
201950,Jrue Holiday,BOS,68,849,678,359,319,70,711,48.63,59.89,-11.26,352,364,51.7,319,411,42.95,22,40,90.91,0,0,,7,19,90.48,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,9,13,72.22
1629060,Rui Hachimura,LAL,66,880,649,422,227,128,707,53.24,62.38,-9.15,410,474,57.8,227,285,41.85,51,77,75.49,0,0,,12,35,97.22,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,6,8,66.67
203991,Clint Capela,ATL,72,830,613,612,1,202,703,58.08,59.13,-1.04,590,658,55.76,1,0,0.0,84,103,61.31,0,0,,22,61,92.42,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,8,66.67
203114,Khris Middleton,MIL,55,828,643,396,247,120,698,50.09,59.5,-9.41,388,430,55.41,246,279,37.8,33,57,86.36,6,13,72.22,8,23,95.83,1,3,75.0,4,3,75.0,1,1,50.0,0,0,,1,1,100.0,0,0,,10,18,90.0
1630530,Trey Murphy III,NOP,57,842,621,176,445,151,696,45.81,61.24,-15.43,164,188,57.32,445,507,37.98,41,65,79.27,4,11,91.67,12,32,88.89,0,0,,15,12,80.0,0,0,,0,0,,0,0,,0,0,,15,27,90.0
1626145,Tyus Jones,WAS,66,790,666,410,256,40,683,48.53,57.78,-9.26,406,432,53.2,254,312,40.94,12,19,79.17,1,2,66.67,4,12,100.0,2,7,87.5,1,1,100.0,0,0,,0,0,,0,0,,0,0,,3,5,83.33
1628380,Zach Collins,SAS,68,763,606,428,178,159,676,49.26,56.44,-7.18,409,438,53.55,178,168,31.46,48,75,78.12,0,0,,19,50,87.72,0,0,,0,0,,0,0,,1,2,100.0,0,0,,0,0,,21,30,71.43
1629684,Grant Williams,CHA,76,784,605,269,336,140,671,46.42,58.81,-12.39,254,270,53.15,335,375,37.31,41,63,76.83,0,0,,15,39,86.67,1,3,75.0,2,2,100.0,3,7,100.0,0,0,,1,0,0.0,3,1,33.33,16,24,75.0
201144,Mike Conley,MIN,73,828,622,235,387,102,670,47.78,62.08,-14.3,227,212,46.7,386,504,43.52,23,43,93.48,3,8,88.89,8,24,100.0,1,4,100.0,6,4,66.67,0,0,,0,0,,0,0,,0,0,,16,29,90.62
1630174,Aaron Nesmith,IND,70,838,612,288,324,130,666,49.91,62.61,-12.7,266,290,54.51,324,402,41.36,37,58,78.38,3,9,100.0,22,60,90.91,0,0,,1,0,0.0,1,1,50.0,0,0,,1,1,100.0,0,0,,11,17,77.27
1630183,Jaden McDaniels,MIN,72,757,628,373,255,79,662,47.58,57.11,-9.53,361,418,57.89,254,255,33.46,27,40,74.07,0,0,,12,33,91.67,1,3,75.0,0,0,,0,0,,0,0,,1,0,0.0,0,0,,6,8,66.67
1630202,Payton Pritchard,BOS,82,787,635,253,382,56,662,46.05,59.65,-13.6,249,292,58.63,382,441,38.48,18,30,83.33,1,2,66.67,4,12,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,6,8,66.67
1627777,Georges Niang,CLE,82,768,632,236,396,60,660,44.65,58.32,-13.67,230,258,56.09,396,447,37.63,21,35,83.33,1,3,100.0,6,18,100.0,0,0,,2,2,100.0,1,2,100.0,0,0,,0,0,,1,1,100.0,2,2,50.0
1629651,Nic Claxton,BKN,70,826,574,569,5,189,658,61.46,62.85,-1.39,545,672,61.65,5,3,20.0,62,65,52.42,0,0,,24,64,88.89,0,0,,1,1,50.0,0,0,,0,0,,0,0,,0,0,,21,21,51.22
1631103,Malaki Branham,SAS,74,690,628,360,268,63,657,43.48,52.61,-9.14,352,340,48.3,267,276,34.46,21,35,83.33,0,0,,8,23,95.83,1,4,100.0,4,4,100.0,0,0,,0,0,,0,0,,0,0,,4,8,100.0
1630529,Herbert Jones,NOP,75,824,580,310,270,153,653,52.05,63.65,-11.59,300,334,55.67,270,336,41.48,55,94,85.45,0,0,,10,29,96.67,0,0,,1,1,100.0,0,0,,0,0,,2,2,100.0,0,0,,15,28,93.33
202692,Alec Burks,NYK,66,689,569,239,330,167,652,42.14,53.62,-11.48,231,156,33.77,329,369,37.39,52,93,89.42,6,15,83.33,8,21,87.5,1,4,100.0,13,11,84.62,0,0,,0,0,,1,1,100.0,0,0,,11,19,86.36
203484,Kentavious Caldwell-Pope,DEN,76,766,587,279,308,113,649,48.03,60.15,-12.13,272,276,50.74,308,375,40.58,24,44,91.67,3,8,88.89,7,19,90.48,0,0,,20,17,85.0,0,0,,1,2,100.0,1,1,100.0,0,0,,13,24,92.31
1630200,Tre Jones,SAS,76,765,590,401,189,118,649,51.41,59.59,-8.18,394,458,58.12,189,192,33.86,31,57,91.94,0,0,,7,18,85.71,0,0,,5,1,20.0,1,1,50.0,0,0,,1,0,0.0,0,0,,21,38,90.48
201569,Eric Gordon,PHX,68,749,618,221,397,64,645,44.14,57.96,-13.82,212,230,54.25,397,450,37.78,20,32,80.0,2,3,50.0,9,27,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,4,6,75.0
1629661,Cameron Johnson,BKN,56,744,596,254,342,102,645,45.48,58.05,-12.57,243,244,50.21,341,396,38.71,33,51,77.27,1,3,100.0,11,29,87.88,1,4,100.0,7,6,85.71,0,0,,0,0,,2,2,100.0,0,0,,6,9,75.0
1628971,Bruce Brown,TOR,67,726,582,418,164,142,644,49.39,56.32,-6.94,398,410,51.51,164,159,32.32,48,82,85.42,0,0,,20,54,90.0,0,0,,1,1,100.0,0,0,,0,0,,1,0,0.0,0,0,,12,20,83.33
1631105,Jalen Duren,DET,60,841,564,560,4,181,640,64.05,65.33,-1.28,531,640,60.26,4,0,0.0,66,106,80.3,0,0,,29,77,88.51,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,18,90.0
1641764,Brandin Podziemski,GSW,73,682,597,363,234,79,632,45.26,53.98,-8.72,350,336,48.0,234,270,38.46,24,33,68.75,0,0,,13,34,87.18,0,0,,4,2,50.0,2,1,25.0,0,0,,0,0,,0,0,,5,6,60.0
1641713,GG Jackson,MEM,46,695,558,273,285,150,630,44.78,55.69,-10.91,263,256,48.67,285,306,35.79,61,91,74.59,0,0,,10,27,90.0,0,0,,2,1,50.0,0,0,,0,0,,1,0,0.0,0,0,,8,14,87.5
204456,T.J. McConnell,IND,71,727,593,549,44,62,620,56.18,58.6,-2.42,537,600,55.87,44,54,40.91,21,35,83.33,0,0,,12,33,91.67,0,0,,0,0,,0,0,,0,0,,2,1,50.0,0,0,,4,4,50.0
1628384,OG Anunoby,NYK,50,733,577,310,267,89,616,48.54,59.48,-10.94,295,330,55.93,267,306,38.2,32,54,84.38,0,0,,15,38,84.44,0,0,,4,2,50.0,0,0,,0,0,,0,0,,0,0,,3,3,50.0
1630596,Evan Mobley,CLE,49,762,542,485,57,166,615,58.3,61.95,-3.65,465,540,58.06,57,63,36.84,61,87,71.31,0,0,,20,57,95.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,12,15,62.5
1630583,Santi Aldama,MEM,60,654,568,264,304,87,603,42.8,53.94,-11.13,250,254,50.8,302,312,34.44,23,27,58.7,2,4,66.67,14,38,90.48,2,8,100.0,0,0,,2,2,40.0,0,0,,1,0,0.0,0,0,,7,9,64.29
1628997,Caleb Martin,MIA,64,640,559,327,232,99,601,44.17,53.11,-8.94,313,292,46.65,231,240,34.63,35,55,78.57,0,0,,14,39,92.86,1,3,75.0,0,0,,1,2,100.0,0,0,,0,0,,0,0,,6,9,75.0
1627752,Taurean Prince,LAL,78,697,572,216,356,68,601,44.45,57.9,-13.45,207,206,49.76,356,423,39.61,19,27,71.05,2,5,83.33,9,23,85.19,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,7,13,92.86
1627826,Ivica Zubac,LAC,68,794,519,519,0,166,597,65.95,67.06,-1.11,509,654,64.24,0,0,,68,95,69.85,0,0,,10,28,93.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,17,85.0
1627936,Alex Caruso,CHI,71,715,541,208,333,96,588,47.26,61.3,-14.04,203,224,55.17,333,408,40.84,31,46,74.19,1,3,100.0,5,13,86.67,0,0,,0,0,,0,0,,0,0,,2,1,50.0,0,0,,13,20,76.92
1628989,Kevin Huerter,SAC,63,655,560,219,341,47,585,43.38,56.4,-13.02,216,244,56.48,341,369,36.07,18,28,77.78,0,0,,3,7,77.78,0,0,,2,1,50.0,0,0,,0,0,,1,1,100.0,1,1,100.0,3,4,66.67
1631323,Simone Fontecchio,DET,66,692,548,214,334,66,577,46.23,59.96,-13.74,207,222,53.62,332,396,39.76,22,35,79.55,2,5,83.33,7,21,100.0,2,8,100.0,1,1,100.0,0,0,,0,0,,1,0,0.0,0,0,,3,4,66.67
203482,Kelly Olynyk,TOR,78,762,497,342,155,180,577,57.29,66.12,-8.83,322,392,60.87,155,180,38.71,55,90,81.82,1,3,100.0,20,57,95.0,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,23,38,82.61
1629638,Nickeil Alexander-Walker,MIN,82,655,538,203,335,65,571,44.35,57.8,-13.45,199,202,50.75,335,393,39.1,19,30,78.95,1,1,33.33,4,11,91.67,0,0,,2,1,50.0,0,0,,0,0,,2,0,0.0,0,0,,9,17,100.0
203083,Andre Drummond,CHI,78,654,468,465,3,215,568,56.67,58.12,-1.45,450,498,55.33,3,0,0.0,85,100,58.82,0,0,,15,42,93.33,0,0,,0,0,,0,0,,1,1,50.0,0,0,,0,0,,14,13,46.43
1630573,Sam Hauser,BOS,78,698,549,92,457,19,560,44.35,62.62,-18.27,92,102,55.43,457,579,42.23,4,7,87.5,0,0,,0,0,,0,0,,3,3,100.0,0,0,,0,0,,0,0,,0,0,,4,7,87.5
1629655,Daniel Gafford,DAL,73,814,480,480,0,175,558,71.72,73.07,-1.35,460,656,71.3,0,0,,68,89,65.44,0,0,,20,53,88.33,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,9,15,83.33
1626220,Royce O'Neale,PHX,79,608,539,117,422,35,558,39.58,54.83,-15.25,117,116,49.57,422,468,36.97,14,20,71.43,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,0,0.0,0,0,,3,4,66.67
1630625,Dalano Banton,POR,51,557,500,301,199,120,554,42.23,50.38,-8.15,288,260,45.14,199,177,29.65,45,69,76.67,0,0,,13,37,94.87,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,8,14,87.5
1627884,Derrick Jones Jr.,DAL,75,657,495,256,239,136,553,48.13,59.21,-11.07,237,276,58.23,239,246,34.31,54,77,71.3,1,3,100.0,19,50,87.72,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,5,83.33
1627763,Malcolm Brogdon,POR,39,613,496,297,199,116,550,46.9,56.03,-9.13,285,248,43.51,199,246,41.21,38,64,84.21,0,0,,12,31,86.11,0,0,,4,4,100.0,0,0,,0,0,,0,0,,0,0,,12,20,83.33
1629614,Andrew Nembhard,IND,67,626,522,351,171,56,547,49.25,57.26,-8.01,345,386,55.94,171,183,35.67,22,37,84.09,0,0,,6,15,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,5,83.33
1631128,Christian Braun,DEN,82,600,483,319,164,134,544,47.47,55.35,-7.89,305,290,47.54,164,189,38.41,53,75,70.75,0,0,,14,36,85.71,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,6,8,66.67
1631204,Marcus Sasser,DET,70,586,512,272,240,66,544,44.06,54.15,-10.09,267,248,46.44,240,270,37.5,20,33,82.5,0,0,,5,15,100.0,0,0,,3,3,100.0,0,0,,0,0,,0,0,,0,0,,9,17,94.44
1641871,Duop Reath,POR,68,617,499,254,245,93,541,46.18,57.14,-10.96,242,260,53.72,245,264,35.92,37,54,72.97,0,0,,12,32,88.89,0,0,,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,2,4,100.0
1630171,Isaac Okoro,CLE,69,647,480,265,215,137,538,49.31,59.88,-10.56,244,260,53.28,215,252,39.07,53,74,69.81,0,0,,21,55,87.3,0,0,,0,0,,0,0,,1,1,50.0,0,0,,0,0,,4,5,62.5
1629611,Terance Mann,LAC,75,658,493,289,204,95,535,51.21,61.52,-10.31,278,344,61.87,204,213,34.8,36,60,83.33,0,0,,11,32,96.97,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,9,75.0
1627827,Dorian Finney-Smith,BKN,68,580,511,175,336,46,533,41.31,54.59,-13.28,173,192,55.49,336,351,34.82,16,23,71.88,0,0,,2,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,9,75.0
1641709,Ausar Thompson,DET,63,556,480,367,113,119,533,46.61,52.22,-5.62,352,392,55.68,113,63,18.58,46,54,58.7,0,0,,15,38,84.44,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,6,9,75.0
1630173,Precious Achiuwa,NYK,73,565,469,372,97,112,520,49.26,54.51,-5.25,362,398,54.97,97,78,26.8,44,50,56.82,0,0,,10,27,90.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,12,85.71
1629022,Lonnie Walker IV,BKN,58,565,492,221,271,59,518,43.0,54.54,-11.54,216,198,45.83,271,312,38.38,18,28,77.78,3,6,66.67,5,14,93.33,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,4,6,75.0
1630702,Jaden Hardy,DAL,73,530,479,255,224,76,514,42.13,51.71,-9.58,248,214,43.15,224,243,36.16,28,44,78.57,0,0,,7,19,90.48,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,6,9,75.0
1629659,Talen Horton-Tucker,UTA,51,516,465,283,182,109,513,42.26,50.3,-8.04,268,218,40.67,182,180,32.97,45,76,84.44,0,0,,15,38,84.44,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1630194,Paul Reed,PHI,82,600,480,423,57,85,513,54.45,57.98,-3.54,404,438,54.21,57,63,36.84,32,45,70.31,0,0,,19,52,91.23,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1626166,Cameron Payne,PHI,77,578,481,214,267,67,512,44.6,56.61,-12.01,208,196,47.12,267,312,38.95,23,41,89.13,2,4,66.67,6,17,94.44,0,0,,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,3,5,83.33
1630198,Isaiah Joe,OKC,77,636,485,132,353,52,508,46.19,62.61,-16.43,128,142,55.47,351,435,41.31,7,11,78.57,6,15,83.33,4,12,100.0,2,8,100.0,2,1,50.0,0,0,,0,0,,1,0,0.0,1,0,0.0,6,12,100.0
1641715,Cam Whitmore,HOU,45,565,453,238,215,108,505,45.93,56.44,-10.51,230,240,52.17,215,237,36.74,45,63,70.0,0,0,,8,19,79.17,0,0,,1,0,0.0,0,0,,0,0,,1,0,0.0,1,0,0.0,4,6,75.0
1641722,Jordan Hawkins,NOP,65,524,456,158,298,80,499,40.62,53.34,-12.72,158,130,41.14,297,324,36.36,19,30,78.95,6,16,88.89,0,0,,1,4,100.0,12,11,91.67,0,0,,0,0,,1,1,100.0,0,0,,5,8,80.0
1631212,Peyton Watson,DEN,80,532,447,295,152,106,498,46.14,53.89,-7.74,287,310,54.01,152,135,29.61,46,64,69.57,0,0,,8,19,79.17,0,0,,1,1,100.0,1,1,100.0,0,0,,1,0,0.0,0,0,,2,2,50.0
203937,Kyle Anderson,MIN,79,506,433,385,48,137,497,48.1,51.29,-3.19,374,354,47.33,48,33,22.92,54,79,73.15,0,0,,11,29,87.88,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,9,11,61.11
101108,Chris Paul,GSW,58,533,467,257,210,52,492,44.57,54.4,-9.84,253,248,49.01,210,234,37.14,5,10,100.0,2,4,66.67,4,11,91.67,0,0,,4,2,50.0,0,0,,0,0,,0,0,,0,0,,14,24,85.71
1641731,Bilal Coulibaly,WAS,63,532,432,247,185,131,489,45.08,54.33,-9.24,229,212,46.29,185,192,34.59,50,71,71.0,0,0,,18,49,90.74,0,0,,1,1,100.0,2,1,25.0,0,0,,0,0,,0,0,,4,6,75.0
1628976,Wendell Carter Jr.,ORL,55,603,425,254,171,134,488,52.12,62.3,-10.18,242,294,60.74,171,192,37.43,44,59,67.05,0,0,,12,32,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,100.0,17,24,70.59
1631101,Shaedon Sharpe,POR,32,510,434,254,180,119,488,43.7,52.43,-8.73,242,208,42.98,180,180,33.33,38,63,82.89,2,4,66.67,12,34,94.44,0,0,,2,1,50.0,0,0,,1,2,100.0,0,0,,1,0,0.0,10,18,90.0
1641739,Toumani Camara,POR,69,527,438,266,172,99,483,45.95,54.72,-8.77,256,258,50.39,172,174,33.72,34,52,76.47,0,0,,10,27,90.0,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,10,15,78.95
1641708,Amen Thompson,HOU,60,567,420,364,56,149,482,54.26,58.39,-4.13,339,390,57.52,56,24,14.29,54,77,71.3,0,0,,25,68,90.67,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,7,6,42.86
1630540,Miles McBride,NYK,63,562,454,188,266,50,475,45.92,59.03,-13.12,184,184,50.0,265,324,40.75,10,18,90.0,4,11,91.67,4,12,100.0,1,4,100.0,1,0,0.0,0,0,,0,0,,0,0,,0,0,,6,9,75.0
1641711,Gradey Dick,TOR,59,510,445,204,241,51,469,43.15,54.55,-11.41,200,194,48.5,241,264,36.51,13,21,80.77,2,6,100.0,4,12,100.0,0,0,,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,6,10,83.33
1628963,Marvin Bagley III,WAS,50,583,408,385,23,126,464,60.41,62.9,-2.48,370,430,58.11,23,27,39.13,49,75,76.53,0,0,,15,41,91.11,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,10,76.92
1630541,Moses Moody,GSW,64,533,420,220,200,93,460,47.0,57.82,-10.82,208,220,52.88,199,213,35.68,33,53,80.3,2,5,83.33,12,33,91.67,1,4,100.0,0,0,,0,0,,1,2,100.0,1,0,0.0,0,0,,3,3,50.0
1641717,Cason Wallace,OKC,82,561,442,208,234,37,459,48.57,61.21,-12.64,205,232,56.59,234,294,41.88,17,26,76.47,0,0,,3,9,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630208,Nick Richards,CHA,67,652,376,375,1,179,458,69.81,71.69,-1.88,358,486,67.88,1,0,0.0,74,108,72.97,0,0,,17,44,86.27,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,7,12,85.71
1630534,Ochai Agbaji,TOR,78,455,433,222,211,56,455,40.16,49.71,-9.55,209,206,49.28,211,186,29.38,17,25,73.53,0,0,,13,35,89.74,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,4,3,37.5
1628988,Aaron Holiday,HOU,76,514,417,200,217,63,450,46.14,57.79,-11.65,195,194,49.74,217,252,38.71,16,32,100.0,1,2,66.67,5,13,86.67,0,0,,9,7,77.78,0,0,,0,0,,0,0,,0,0,,7,14,100.0
1630577,Julian Champagnie,SAS,73,504,402,125,277,92,440,42.97,56.95,-13.98,121,118,48.76,275,297,36.0,27,44,81.48,9,21,77.78,4,12,100.0,2,7,87.5,0,0,,1,3,100.0,0,0,,0,0,,0,0,,1,2,100.0
1631223,David Roddy,PHX,59,425,409,245,164,68,440,40.44,48.41,-7.98,237,218,45.99,164,144,29.27,29,39,67.24,0,0,,8,22,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,1,1,50.0
201143,Al Horford,BOS,65,562,419,161,258,30,433,49.91,65.02,-15.11,159,208,65.41,258,324,41.86,7,13,92.86,0,0,,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,11,78.57
201145,Jeff Green,HOU,77,509,366,206,160,149,432,48.9,58.97,-10.08,189,194,51.32,160,159,33.12,58,96,82.76,0,0,,17,49,96.08,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,11,68.75
1630188,Jalen Smith,IND,60,584,388,246,142,100,431,57.37,67.59,-10.23,230,304,66.09,142,180,42.25,31,48,77.42,0,0,,16,37,77.08,0,0,,0,0,,1,1,50.0,0,0,,0,0,,1,0,0.0,10,14,73.68
203967,Dario Saric,GSW,62,515,388,191,197,93,429,48.31,60.03,-11.72,180,192,53.33,197,222,37.56,33,56,84.85,0,0,,11,31,93.94,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,14,87.5
1631246,Vince Williams Jr.,MEM,49,497,368,166,202,113,428,47.24,59.49,-12.25,161,164,50.93,202,234,38.61,34,48,70.59,1,3,100.0,5,14,93.33,0,0,,9,8,88.89,1,2,100.0,0,0,,2,2,100.0,1,1,100.0,12,21,87.5
1628392,Isaiah Hartenstein,NYK,73,575,361,358,3,155,424,65.34,66.99,-1.64,329,404,61.4,3,3,33.33,50,69,69.0,0,0,,29,81,93.1,0,0,,0,0,,3,4,66.67,0,0,,0,0,,0,0,,10,14,70.0
1627751,Jakob Poeltl,TOR,50,555,378,378,0,107,423,64.31,65.28,-0.97,361,462,63.99,0,0,,36,36,50.0,0,0,,17,45,88.24,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,12,66.67
200768,Kyle Lowry,PHI,60,487,377,127,250,75,413,45.13,59.39,-14.26,123,122,49.59,249,291,38.96,19,28,73.68,3,9,100.0,4,12,100.0,1,4,100.0,5,5,100.0,0,0,,0,0,,0,0,,0,0,,9,16,88.89
1630533,Ziaire Williams,MEM,49,420,378,189,189,75,412,41.18,51.09,-9.92,183,172,46.99,189,174,30.69,23,37,80.43,4,10,83.33,6,17,94.44,0,0,,3,3,100.0,0,0,,0,0,,0,0,,0,0,,4,7,87.5
1630168,Onyeka Okongwu,ATL,54,553,359,291,68,115,410,61.38,67.5,-6.13,277,364,65.7,68,69,33.82,47,75,79.79,0,0,,14,40,95.24,0,0,,1,1,100.0,1,2,100.0,0,0,,0,0,,0,0,,2,2,50.0
201567,Kevin Love,MIA,55,485,359,115,244,108,409,45.33,59.65,-14.33,109,136,62.39,243,249,34.16,30,49,81.67,1,3,100.0,6,16,88.89,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,19,28,73.68
1630241,Sam Merrill,CLE,58,485,393,39,354,28,409,41.49,59.83,-18.34,39,30,38.46,352,423,40.06,4,8,100.0,2,5,83.33,0,0,,2,8,100.0,5,5,100.0,0,0,,0,0,,0,0,,2,1,50.0,3,5,83.33
