player_id,player_name,team_abbr,game_id,game_date,opponent,pts,fga,fta,scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1b_events,C1b_pts,C2_events,C2_pts,C3_events,C3_pts,C4_events,C4_pts,C5_events,C5_pts,C6a_events,C6a_pts,C6b_events,C6b_pts,C6c_events,C6c_pts,C6d_events,C6d_pts,C6e_events,C6e_pts,C6f_events,C6f_pts
2772,Trevor Ariza,WAS,201210300CLE,"Oct 30, 2012",CLE,9,8,2,9,40.91,50.68,-9.77,4,2,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202087,Alonzo Gee,CLE,201210300CLE,"Oct 30, 2012",WAS,4,9,0,9,20.0,22.22,-2.22,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,Emeka Okafor,WAS,201210300CLE,"Oct 30, 2012",CLE,10,10,4,12,41.67,42.52,-0.85,10,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202681,Kyrie Irving,CLE,201210300CLE,"Oct 30, 2012",WAS,29,20,5,22,56.86,65.32,-8.46,13,14,6,9,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203078,Bradley Beal,WAS,201210300CLE,"Oct 30, 2012",CLE,8,8,2,9,36.36,45.05,-8.69,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
203079,Dion Waiters,CLE,201210300CLE,"Oct 30, 2012",WAS,17,14,4,16,45.95,53.93,-7.98,9,8,5,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,Anderson Varejao,WAS,201210300CLE,"Oct 30, 2012",CLE,9,7,3,9,52.94,54.09,-1.15,7,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202684,Tristan Thompson,CLE,201210300CLE,"Oct 30, 2012",WAS,12,8,4,10,60.0,61.48,-1.48,8,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202344,Trevor Booker,WAS,201210300CLE,"Oct 30, 2012",CLE,4,9,0,9,21.05,22.22,-1.17,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201985,AJ Price,WAS,201210300CLE,"Oct 30, 2012",CLE,7,13,1,13,19.44,26.04,-6.6,4,0,8,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
101139,CJ Miles,CLE,201210300CLE,"Oct 30, 2012",WAS,2,5,0,5,18.18,20.0,-1.82,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203092,Tyler Zeller,CLE,201210300CLE,"Oct 30, 2012",WAS,5,4,2,5,50.0,51.23,-1.23,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202686,Jan Vesely,WAS,201210300CLE,"Oct 30, 2012",CLE,7,4,4,6,58.33,60.76,-2.43,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
200789,Daniel Gibson,CLE,201210300CLE,"Oct 30, 2012",WAS,10,5,4,7,55.56,73.96,-18.4,1,2,4,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,Luke Walton,CLE,201210300CLE,"Oct 30, 2012",WAS,2,2,0,2,40.0,50.0,-10.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101110,Martell Webster,WAS,201210300CLE,"Oct 30, 2012",CLE,9,6,0,6,60.0,75.0,-15.0,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,Jamal Crawford,WAS,201210300CLE,"Oct 30, 2012",CLE,11,13,4,15,30.56,37.26,-6.7,7,8,6,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202951,Jeremy Pargo,CLE,201210300CLE,"Oct 30, 2012",WAS,7,6,2,7,38.89,50.87,-11.98,2,2,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202388,Donald Sloan,CLE,201210300CLE,"Oct 30, 2012",WAS,4,5,0,5,36.36,40.0,-3.64,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202698,Chris Singleton,WAS,201210300CLE,"Oct 30, 2012",CLE,4,7,0,7,26.67,28.57,-1.9,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,Earl Barron,WAS,201210300CLE,"Oct 30, 2012",CLE,8,6,1,6,61.54,62.11,-0.57,5,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101138,Brandon Bass,BOS,201210300MIA,"Oct 30, 2012",MIA,15,11,4,13,57.69,58.78,-1.09,11,12,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,LeBron James,MIA,201210300MIA,"Oct 30, 2012",BOS,26,16,5,18,63.41,71.43,-8.02,11,14,4,6,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,Shane Battier,MIA,201210300MIA,"Oct 30, 2012",BOS,6,4,0,4,54.55,75.0,-20.45,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,Chris Bosh,BOS,201210300MIA,"Oct 30, 2012",MIA,19,15,4,17,54.29,56.68,-2.39,14,16,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
708,Kevin Garnett,BOS,201210300MIA,"Oct 30, 2012",MIA,9,8,1,8,52.94,53.32,-0.38,7,6,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201596,Mario Chalmers,MIA,201210300MIA,"Oct 30, 2012",BOS,8,7,2,8,47.06,50.76,-3.7,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,Paul Pierce,BOS,201210300MIA,"Oct 30, 2012",MIA,23,15,9,19,53.49,60.65,-7.16,11,8,4,6,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2548,Dwyane Wade,MIA,201210300MIA,"Oct 30, 2012",BOS,29,22,11,27,52.73,54.02,-1.29,21,18,0,0,4,6,0,0,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
200765,Rajon Rondo,BOS,201210300MIA,"Oct 30, 2012",MIA,20,14,4,16,58.82,63.45,-4.63,12,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
201584,Courtney Lee,BOS,201210300MIA,"Oct 30, 2012",MIA,11,6,0,6,84.62,91.67,-7.05,5,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203096,Jared Sullinger,BOS,201210300MIA,"Oct 30, 2012",MIA,2,2,0,2,50.0,50.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,Jason Terry,BOS,201210300MIA,"Oct 30, 2012",MIA,8,7,4,9,38.1,45.66,-7.56,3,2,3,0,1,2,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
201145,Jeff Green,BOS,201210300MIA,"Oct 30, 2012",MIA,3,4,4,6,25.0,26.04,-1.04,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,Ray Allen,MIA,201210300MIA,"Oct 30, 2012",BOS,19,7,8,12,76.0,90.3,-14.3,4,6,3,6,2,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,2
2617,Udonis Haslem,MIA,201210300MIA,"Oct 30, 2012",BOS,0,1,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,Rashard Lewis,MIA,201210300MIA,"Oct 30, 2012",BOS,10,5,2,6,71.43,85.03,-13.6,3,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202708,Norris Cole,MIA,201210300MIA,"Oct 30, 2012",BOS,3,2,0,2,50.0,75.0,-25.0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,Leandro Barbosa,BOS,201210300MIA,"Oct 30, 2012",MIA,16,8,2,9,76.19,90.09,-13.9,5,6,3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,Elton Brand,DAL,201210300LAL,"Oct 30, 2012",LAL,8,10,2,11,36.36,36.76,-0.4,10,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2730,Dwight Howard,LAL,201210300LAL,"Oct 30, 2012",DAL,19,12,14,18,50.0,52.31,-2.31,10,12,0,0,5,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1897,Metta World Peace,LAL,201210300LAL,"Oct 30, 2012",DAL,3,8,2,9,14.29,16.89,-2.6,5,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,Shawn Marion,DAL,201210300LAL,"Oct 30, 2012",LAL,11,11,1,11,47.83,48.08,-0.25,10,8,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201954,Darren Collison,DAL,201210300LAL,"Oct 30, 2012",LAL,17,12,2,13,62.96,65.99,-3.03,11,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
201564,O.J. Mayo,DAL,201210300LAL,"Oct 30, 2012",LAL,12,13,2,14,37.5,43.23,-5.73,9,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
959,Steve Nash,LAL,201210300LAL,"Oct 30, 2012",DAL,7,9,0,9,31.82,38.89,-7.07,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,Pau Gasol,LAL,201210300LAL,"Oct 30, 2012",DAL,23,19,8,23,48.94,51.07,-2.13,18,14,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
977,Kobe Bryant,LAL,201210300LAL,"Oct 30, 2012",DAL,22,14,0,14,78.57,78.57,0.0,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201148,Brandan Wright,DAL,201210300LAL,"Oct 30, 2012",LAL,14,5,5,6,93.33,97.22,-3.89,2,4,0,0,1,2,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,Vince Carter,DAL,201210300LAL,"Oct 30, 2012",LAL,11,12,2,13,36.67,42.7,-6.03,8,10,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,Eddy Curry,DAL,201210300LAL,"Oct 30, 2012",LAL,7,7,2,8,43.75,44.42,-0.67,7,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203109,Jae Crowder,DAL,201210300LAL,"Oct 30, 2012",LAL,8,7,0,7,44.44,57.14,-12.7,3,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,Steve Blake,LAL,201210300LAL,"Oct 30, 2012",DAL,0,2,0,2,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201975,Jodie Meeks,LAL,201210300LAL,"Oct 30, 2012",DAL,3,3,0,3,33.33,50.0,-16.67,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,Antawn Jamison,LAL,201210300LAL,"Oct 30, 2012",DAL,5,4,1,4,50.0,56.31,-6.31,2,2,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201941,Jordan Hill,LAL,201210300LAL,"Oct 30, 2012",DAL,9,6,6,9,50.0,52.08,-2.08,6,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
