player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
201142,Kevin Durant,OKC,19,563,422,297,125,163,501,49.73,57.02,-7.28,289,286,49.48,124,126,33.87,42,64,76.19,4,10,83.33,8,23,95.83,1,4,100.0,9,10,100.0,0,0,,0,0,,0,0,,0,0,,24,40,83.33,194,43,132
2544,LeBron James,MIA,20,546,340,254,86,158,411,59.09,66.66,-7.57,241,288,59.75,85,102,40.0,51,85,83.33,4,10,83.33,13,35,89.74,1,4,100.0,1,1,100.0,1,1,100.0,0,0,,0,0,,0,0,,14,20,71.43,192,35,127
201566,Russell Westbrook,OKC,19,507,398,298,100,164,475,47.83,53.92,-6.09,292,266,45.55,99,81,27.27,58,104,89.66,3,6,66.67,6,17,94.44,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,16,29,90.62,167,28,145
202331,Paul George,IND,19,427,315,186,129,126,375,48.25,57.63,-9.39,179,158,44.13,128,153,39.84,36,56,77.78,3,7,77.78,7,20,95.24,1,3,75.0,5,5,83.33,0,0,,0,0,,0,0,,1,0,0.0,15,25,83.33,138,52,99
2225,Tony Parker,SAS,23,400,346,311,35,70,379,50.19,53.08,-2.89,306,300,49.02,35,39,37.14,18,24,66.67,0,0,,5,14,93.33,0,0,,1,0,0.0,2,1,25.0,0,0,,0,0,,0,0,,12,22,91.67,168,13,51
1495,Tim Duncan,SAS,23,374,285,283,2,100,330,55.65,56.84,-1.18,273,278,50.92,2,0,0.0,37,58,78.38,0,0,,10,25,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,13,81.25,149,0,76
2548,Dwyane Wade,MIA,20,355,278,254,24,88,319,53.14,56.04,-2.9,248,248,50.0,24,27,37.5,39,60,76.92,0,0,,6,16,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,4,100.0,139,9,68
1938,Manu Ginobili,SAS,23,330,236,131,105,94,285,49.18,59.49,-10.31,127,118,46.46,105,123,39.05,25,47,94.0,0,0,,4,10,83.33,0,0,,11,11,78.57,1,1,50.0,0,0,,0,0,,0,0,,12,20,83.33,104,41,81
202695,Kawhi Leonard,SAS,23,328,239,165,74,72,271,52.56,60.59,-8.02,158,168,53.16,74,93,41.89,29,43,74.14,1,2,66.67,7,18,85.71,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,4,100.0,122,31,53
201933,Blake Griffin,LAC,13,306,235,227,8,96,279,53.31,55.19,-1.88,218,214,49.08,8,3,12.5,30,45,75.0,0,0,,9,23,85.19,0,0,,0,0,,3,3,60.0,0,0,,0,0,,0,0,,11,18,81.82,117,1,71
