player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
893,Michael Jordan,CHI,19,666,528,456,72,169,0,51.35,55.28,-3.93,251,28,136
787,Charles Barkley,PHX,24,638,482,437,45,218,0,52.0,55.2,-3.2,230,10,168
134,Kevin Johnson,PHX,23,410,298,295,3,156,0,54.3,55.91,-1.61,143,0,124
121,Patrick Ewing,NYK,15,382,322,321,1,80,0,52.69,53.47,-0.78,165,1,51
937,Scottie Pippen,CHI,19,381,327,310,17,116,0,48.41,50.39,-1.98,152,3,74
105,Dan Majerle,PHX,24,370,311,174,137,69,0,44.69,54.19,-9.5,134,54,48
894,Ricky Pierce,SEA,19,337,270,240,30,88,0,51.22,54.58,-3.36,123,12,79
431,Shawn Kemp,SEA,19,313,215,215,0,115,0,57.43,58.92,-1.49,110,0,93
165,Hakeem Olajuwon,HOU,12,308,238,237,1,75,0,55.8,56.83,-1.03,123,0,62
64,Sam Perkins,SEA,19,274,225,146,79,55,0,46.92,54.98,-8.06,98,30,48
30,Richard Dumas,PHX,23,251,204,202,2,49,0,54.68,55.64,-0.96,107,0,37
317,John Starks,NYK,15,247,200,125,75,60,0,46.17,54.55,-8.38,88,28,43
56,Gary Payton,SEA,19,234,235,229,6,37,0,45.61,46.56,-0.95,104,1,25
764,David Robinson,SAN,10,231,170,169,1,110,0,51.22,52.88,-1.66,79,0,73
769,B.J. Armstrong,CHI,19,217,168,127,41,22,0,54.39,61.06,-6.67,88,21,20
297,Alonzo Mourning,CHH,9,214,148,146,2,93,0,54.73,56.64,-1.91,71,0,72
365,Derrick McKey,SEA,19,214,158,153,5,69,0,54.87,56.81,-1.94,83,2,46
698,Eddie Johnson,SEA,19,205,210,174,36,31,0,42.09,45.83,-3.74,82,12,29
270,Horace Grant,CHI,19,203,152,152,0,54,0,56.7,57.75,-1.05,83,0,37
76017,Danny Ainge,PHX,24,195,170,90,80,39,0,42.48,52.09,-9.61,64,33,34
