player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
977,Kobe Bryant,LAL,77,2423,1757,1359,398,760,2119,51.86,57.93,-6.07,1294,1222,47.22,397,408,34.26,220,378,85.91,8,20,83.33,65,189,96.92,1,4,100.0,41,41,91.11,1,1,50.0,0,0,,0,0,,1,1,100.0,91,159,87.36,813,137,660
2544,LeBron James,CLE,78,2129,1621,1311,310,697,1934,50.11,55.22,-5.12,1215,1154,47.49,310,297,31.94,216,303,70.14,4,9,75.0,96,255,88.54,0,0,,26,16,59.26,2,3,75.0,0,0,,0,0,,1,1,100.0,64,91,71.65,772,99,486
2240,Gilbert Arenas,WAS,73,2105,1548,964,584,718,1885,47.86,56.47,-8.6,896,748,41.74,579,600,34.54,201,332,82.59,11,30,90.91,68,192,94.12,5,20,100.0,53,62,93.94,0,0,,0,0,,0,0,,0,0,,72,121,84.03,647,205,606
1713,Vince Carter,NJN,82,2070,1598,1161,437,576,1869,49.18,55.9,-6.72,1113,1044,46.9,436,465,35.55,171,268,78.36,1,2,66.67,48,134,93.06,1,4,100.0,18,17,85.0,0,0,,0,0,,0,0,,0,0,,81,136,83.95,726,156,462
1717,Dirk Nowitzki,DAL,78,1916,1341,1168,173,551,1622,56.25,60.5,-4.25,1127,1120,49.69,173,216,41.62,163,298,91.41,0,0,,41,117,95.12,0,0,,53,47,87.04,2,4,100.0,0,0,,0,0,,0,0,,63,114,90.48,673,72,498
2546,Carmelo Anthony,DEN,65,1879,1453,1304,149,566,1736,51.89,55.2,-3.31,1252,1198,47.84,149,120,26.85,155,256,82.58,2,4,66.67,52,146,93.59,0,0,,53,45,84.91,1,1,50.0,0,0,,0,0,,0,0,,72,109,76.22,691,40,457
2732,Ben Gordon,CHI,82,1753,1338,963,375,440,1560,50.21,57.23,-7.01,937,856,45.68,373,459,41.02,108,184,85.19,7,20,95.24,26,75,96.15,2,7,87.5,40,34,82.93,0,0,,0,0,,0,0,,0,0,,67,118,88.06,609,155,380
1503,Tracy McGrady,HOU,71,1747,1480,1099,381,488,1690,45.63,51.54,-5.92,1051,928,44.15,380,375,32.89,149,215,72.15,21,47,74.6,48,128,88.89,1,4,100.0,4,4,66.67,0,0,,0,0,,0,0,,0,0,,36,46,63.89,638,126,345
947,Allen Iverson,PHI,65,1707,1313,1116,197,608,1594,49.75,54.0,-4.25,1061,928,43.73,197,186,31.47,200,315,78.75,6,18,100.0,55,149,90.3,0,0,,15,12,80.0,0,0,,0,0,,0,0,,0,0,,60,99,82.5,581,62,483
708,Kevin Garnett,MIN,76,1704,1341,1285,56,498,1589,52.66,54.61,-1.95,1247,1176,47.15,56,36,21.43,156,260,83.33,0,0,,38,107,93.86,0,0,,37,33,84.62,0,0,,0,0,,0,0,,1,1,50.0,54,91,84.26,638,12,416
