player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
165,Hakeem Olajuwon,HOU,23,664,514,510,4,161,0,55.66,56.77,-1.11,267,2,128
121,Patrick Ewing,NYK,25,547,481,470,11,163,0,48.15,49.48,-1.33,210,4,123
252,Karl Malone,UTH,16,434,338,334,4,160,0,51.67,53.13,-1.46,158,0,118
397,Reggie Miller,IND,16,371,270,187,83,112,0,50.48,58.1,-7.62,121,35,94
317,John Starks,NYK,25,364,289,157,132,126,0,43.54,52.84,-9.3,110,47,97
891,Charles Oakley,NYK,25,329,262,262,0,102,0,52.56,53.6,-1.04,125,0,79
137,Vernon Maxwell,HOU,23,318,314,176,138,54,0,38.78,47.07,-8.29,118,45,37
787,Charles Barkley,PHX,10,276,216,176,40,55,0,52.37,57.45,-5.08,110,14,42
109,Robert Horry,HOU,23,269,226,137,89,51,0,45.44,54.14,-8.7,98,34,39
134,Kevin Johnson,PHX,10,266,212,202,10,81,0,51.65,53.71,-2.06,97,3,69
157,Derek Harper,NYK,23,263,231,146,85,56,0,43.62,51.44,-7.82,99,29,36
901,Otis Thorpe,HOU,23,261,194,192,2,67,0,57.11,58.39,-1.28,111,1,38
22,Rik Smits,IND,16,256,218,218,0,62,0,51.41,52.19,-0.78,103,0,50
181,Kenny Smith,HOU,23,248,189,113,76,52,0,49.01,58.52,-9.51,86,34,42
204,Jeff Hornacek,UTH,16,247,179,145,34,68,0,53.7,59.11,-5.41,85,15,62
304,John Stockton,UTH,16,231,193,169,24,63,0,48.84,52.33,-3.49,88,4,51
937,Scottie Pippen,CHI,10,228,196,151,45,52,0,46.63,52.08,-5.45,85,12,46
293,Charles Smith,NYK,25,221,177,174,3,70,0,51.76,53.18,-1.42,85,0,51
330,Danny Manning,ATL,11,220,172,172,0,66,0,53.66,54.72,-1.06,84,0,52
208,Sam Cassell,HOU,22,207,160,115,45,74,0,47.15,53.75,-6.6,63,17,64
193,Anthony Mason,NYK,25,189,137,137,0,77,0,53.85,55.3,-1.45,67,0,55
111,LaPhonso Ellis,DEN,12,177,142,136,6,54,0,51.45,53.39,-1.94,68,3,38
199,Reggie Williams,DEN,12,171,149,99,50,35,0,44.65,52.01,-7.36,62,20,27
270,Horace Grant,CHI,10,162,120,119,1,42,0,57.24,58.49,-1.25,65,1,31
