player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
2544,LeBron James,CLE,20,500,399,324,75,194,487,46.86,51.61,-4.75,302,246,40.73,75,63,28.0,71,109,76.76,0,0,,22,59,89.39,0,0,,4,4,100.0,0,0,,0,0,,0,0,,0,0,,13,19,73.08,166,21,147
1495,Tim Duncan,SAS,20,444,334,334,0,149,404,54.35,55.56,-1.22,325,330,50.77,0,0,,63,79,62.7,0,0,,9,26,96.3,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,9,64.29,174,0,96
2225,Tony Parker,SAS,20,415,350,329,21,106,395,50.18,52.31,-2.13,313,290,46.33,21,21,33.33,40,54,67.5,0,0,,16,42,87.5,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,8,80.0,168,7,72
2430,Carlos Boozer,UTA,17,400,302,302,0,103,347,56.58,57.58,-1.01,289,298,51.56,0,0,,33,47,71.21,0,0,,13,37,94.87,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,11,17,77.27,162,0,76
1938,Manu Ginobili,SAS,20,333,247,148,99,116,304,46.97,55.86,-8.9,146,118,40.41,97,108,37.11,24,43,89.58,3,9,100.0,2,5,83.33,2,7,87.5,5,5,100.0,2,3,75.0,0,0,,0,0,,0,0,,23,35,76.09,99,38,97
101114,Deron Williams,UTA,17,327,270,213,57,81,306,48.23,53.49,-5.26,204,188,46.08,57,57,33.33,25,40,80.0,1,2,66.67,9,26,96.3,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,9,14,77.78,122,19,64
1888,Richard Hamilton,DET,16,301,252,232,20,89,300,49.1,51.69,-2.59,232,200,43.1,20,24,40.0,18,30,83.33,0,0,,0,0,,0,0,,8,8,88.89,1,1,50.0,0,0,,0,0,,0,0,,21,38,90.48,108,8,77
1497,Chauncey Billups,DET,16,297,193,103,90,113,253,50.42,61.18,-10.76,101,94,46.53,90,105,38.89,25,42,84.0,1,3,100.0,2,6,100.0,0,0,,10,8,80.0,0,0,,0,0,,0,0,,0,0,,24,39,81.25,84,35,94
1884,Baron Davis,GSW,11,278,191,124,67,74,226,53.15,62.18,-9.02,120,138,57.5,67,75,37.31,23,40,86.96,1,3,100.0,4,11,91.67,0,0,,2,3,100.0,0,0,,0,0,,0,0,,0,0,,9,8,44.44,98,25,57
1713,Vince Carter,NJN,12,268,235,181,54,88,275,43.79,48.96,-5.16,171,124,36.26,54,63,38.89,28,38,67.86,0,0,,10,25,83.33,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,10,16,80.0,93,21,61
2405,Amar'e Stoudemire,PHX,10,253,174,171,3,91,215,57.24,59.1,-1.86,161,160,49.69,3,3,33.33,37,60,81.08,0,0,,10,25,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,3,4,66.67,91,1,70
980,Zydrunas Ilgauskas,CLE,20,251,197,197,0,68,229,54.33,55.31,-0.98,190,180,47.37,0,0,,24,44,91.67,0,0,,7,18,85.71,0,0,,3,2,66.67,0,0,,0,0,,0,0,,0,0,,5,7,70.0,97,0,57
2210,Richard Jefferson,NJN,12,236,168,128,40,66,199,53.39,59.89,-6.49,123,126,51.22,40,39,32.5,22,43,97.73,0,0,,5,14,93.33,0,0,,3,5,100.0,1,2,100.0,0,0,,0,0,,0,0,,5,7,70.0,81,13,61
739,Rasheed Wallace,DET,16,229,197,125,72,38,214,45.44,53.57,-8.14,121,114,47.11,72,75,34.72,15,26,86.67,0,0,,4,11,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,3,75.0,86,25,32
2400,Drew Gooden,CLE,20,228,201,199,2,39,218,51.47,52.26,-0.79,193,186,48.19,2,0,0.0,11,17,77.27,0,0,,6,16,88.89,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,5,8,80.0,99,0,30
2419,Tayshaun Prince,DET,16,225,200,156,44,54,223,45.18,50.28,-5.1,148,114,38.51,44,54,40.91,16,24,75.0,0,0,,8,21,87.5,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,12,85.71,83,18,41
714,Michael Finley,SAS,20,225,178,73,105,39,204,45.0,57.65,-12.65,73,58,39.73,105,132,41.9,2,4,100.0,0,0,,0,0,,0,0,,12,11,91.67,0,0,,0,0,,0,0,,1,1,100.0,11,19,86.36,73,44,35
2736,Luol Deng,CHI,10,222,168,167,1,57,193,56.35,57.49,-1.14,160,162,50.62,1,0,0.0,16,28,87.5,0,0,,7,19,90.48,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,8,12,75.0,88,0,46
1536,Stephen Jackson,GSW,11,219,161,89,72,87,207,45.53,54.95,-9.42,87,66,37.93,72,78,36.11,27,43,79.63,0,0,,2,5,83.33,0,0,,7,5,71.43,0,0,,0,0,,0,0,,0,0,,12,22,91.67,61,26,71
2202,Jason Richardson,GSW,11,210,170,88,82,27,182,46.77,57.73,-10.96,86,100,58.14,82,87,35.37,10,13,65.0,1,2,66.67,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0,81,29,19
959,Steve Nash,PHX,11,208,160,121,39,46,184,51.36,57.7,-6.34,119,106,44.54,39,57,48.72,10,18,90.0,0,0,,2,6,100.0,0,0,,4,4,100.0,1,1,50.0,0,0,,0,0,,0,0,,9,16,88.89,74,19,41
2732,Ben Gordon,CHI,10,204,147,92,55,63,180,49.51,58.38,-8.86,90,70,38.89,55,72,43.64,16,31,96.88,0,0,,2,6,100.0,0,0,,6,7,100.0,0,0,,0,0,,0,0,,0,0,,11,18,81.82,61,24,58
1716,Larry Hughes,CLE,18,204,199,145,54,61,228,39.77,45.16,-5.4,142,94,33.1,54,57,35.19,18,27,75.0,1,1,33.33,3,9,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,16,80.0,69,19,47
2246,Mehmet Okur,UTA,17,200,183,104,79,42,204,41.07,49.63,-8.56,102,88,43.14,79,75,31.65,12,17,70.83,1,2,66.67,2,6,100.0,0,0,,4,5,100.0,1,2,100.0,0,0,,0,0,,0,0,,3,5,83.33,71,25,33
1890,Shawn Marion,PHX,11,186,152,118,34,33,167,50.13,55.85,-5.71,113,118,52.21,34,36,35.29,12,16,66.67,0,0,,5,13,86.67,0,0,,2,1,50.0,0,0,,0,0,,0,0,,0,0,,1,2,100.0,76,12,22
2562,Sasha Pavlovic,CLE,20,183,189,131,58,36,207,38.77,44.67,-5.9,131,104,39.69,58,60,34.48,15,15,50.0,0,0,,0,0,,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,2,3,75.0,72,20,19
1503,Tracy McGrady,HOU,7,177,160,124,36,57,186,42.86,47.82,-4.96,121,102,42.15,35,24,22.86,17,25,73.53,1,3,100.0,3,7,77.78,1,3,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,8,13,81.25,63,9,42
2397,Yao Ming,HOU,7,176,125,125,0,75,161,54.15,55.7,-1.54,122,104,42.62,0,0,,24,41,85.42,0,0,,3,9,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,12,22,91.67,55,0,66
467,Jason Kidd,NJN,12,175,148,67,81,25,160,43.53,55.03,-11.5,67,60,44.78,81,102,41.98,6,9,75.0,1,1,33.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,3,30.0,64,34,13
2571,Leandro Barbosa,PHX,11,174,158,99,59,39,176,42.03,49.67,-7.64,96,86,44.79,59,54,30.51,17,25,73.53,0,0,,3,8,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0,64,18,28
200789,Daniel Gibson,CLE,20,165,116,50,66,43,138,48.39,61.15,-12.76,46,38,41.3,66,81,40.91,6,10,83.33,2,5,83.33,4,11,91.67,0,0,,8,8,88.89,0,0,,0,0,,0,0,,0,0,,6,12,100.0,50,27,38
1905,Andrei Kirilenko,UTA,17,164,123,114,9,65,154,51.25,54.09,-2.84,110,96,43.64,9,9,33.33,21,30,71.43,0,0,,4,11,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,9,17,94.44,55,3,51
977,Kobe Bryant,LAL,5,164,130,102,28,37,145,50.46,56.06,-5.6,95,86,45.26,28,30,35.71,10,17,85.0,1,3,100.0,7,21,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,3,6,100.0,60,10,34
185,Chris Webber,DET,16,158,126,125,1,49,146,52.32,53.54,-1.22,116,114,49.14,1,0,0.0,16,15,46.88,0,0,,9,23,85.19,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,6,75.0,66,0,26
1723,Matt Harpring,UTA,17,158,136,132,4,47,158,48.92,50.42,-1.5,127,114,44.88,4,0,0.0,10,13,65.0,0,0,,5,12,80.0,0,0,,2,1,50.0,0,0,,0,0,,0,0,,0,0,,10,18,90.0,62,0,34
965,Derek Fisher,UTA,16,152,121,89,32,45,143,47.65,53.98,-6.33,85,66,38.82,32,36,37.5,12,22,91.67,1,3,100.0,4,12,100.0,0,0,,4,4,100.0,0,0,,0,0,,0,0,,0,0,,5,9,90.0,49,12,42
1630,Mikki Moore,NJN,12,135,100,100,0,29,113,58.95,59.86,-0.91,96,104,54.17,0,0,,9,13,72.22,0,0,,4,11,91.67,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,3,5,100.0,56,0,23
