player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
76504,Adrian Dantley,UTH,79,2418,1438,1434,4,946,0,63.2,65.2,-2.0,802,1,813
76016,Mark Aguirre,DAL,79,2330,1765,1709,56,621,0,55.38,57.16,-1.78,925,15,465
78404,Kiki Vandeweghe,DEN,78,2295,1603,1573,30,580,0,60.14,61.75,-1.61,895,11,494
76673,Alex English,DEN,82,2167,1714,1707,7,427,0,56.11,56.97,-0.86,907,1,352
77264,Bernard King,NYK,77,2027,1391,1387,4,561,0,60.56,61.88,-1.32,795,0,437
76804,George Gervin,SAN,76,1967,1561,1537,24,507,0,53.85,55.13,-1.28,765,10,427
1449,Larry Bird,BOS,79,1908,1542,1469,73,421,0,53.33,55.23,-1.9,758,18,374
187,Terry Cummings,SDC,81,1854,1491,1488,3,528,0,52.78,53.79,-1.01,737,0,380
77615,Mike Mitchell,SAN,79,1839,1597,1583,14,353,0,51.64,52.47,-0.83,779,6,275
76176,Rolando Blackman,DAL,81,1815,1320,1309,11,458,0,58.38,59.64,-1.26,721,1,372
78139,Purvis Short,GOS,79,1803,1509,1437,72,445,0,51.0,52.88,-1.88,714,22,353
698,Eddie Johnson,KCK,82,1794,1552,1488,64,331,0,51.27,52.84,-1.57,753,20,268
1122,Dominique Wilkins,ATL,81,1750,1429,1418,11,496,0,52.01,53.12,-1.11,684,0,382
78318,Isiah Thomas,DET,82,1748,1448,1383,65,529,0,50.09,52.0,-1.91,669,22,388
76681,Julius Erving,PHL,77,1727,1324,1303,21,483,0,54.79,56.2,-1.41,678,7,364
77819,Jim Paxson,POR,81,1722,1322,1263,59,410,0,55.32,57.31,-1.99,680,17,345
78055,Ralph Sampson,HOU,82,1720,1369,1365,4,434,0,54.16,55.13,-0.97,716,1,287
76003,Kareem Abdul-Jabbar,LAL,80,1717,1238,1237,1,394,0,59.8,60.83,-1.03,716,0,285
76753,World Free,CLE,75,1669,1407,1338,69,504,0,49.28,51.24,-1.96,626,22,395
78041,Jeff Ruland,WAS,75,1665,1035,1028,7,636,0,61.37,63.32,-1.95,599,1,466
77626,Sidney Moncrief,MIL,79,1654,1125,1107,18,624,0,57.19,59.09,-1.9,560,5,529
76353,Joe Barry Carroll,GOS,80,1639,1390,1389,1,433,0,51.0,51.85,-0.85,663,0,313
76890,Darrell Griffith,UTH,82,1636,1423,1171,252,217,0,49.35,53.87,-4.52,697,91,151
78369,Kelly Tripucka,DET,76,1618,1296,1279,17,523,0,51.66,53.01,-1.35,595,2,426
77449,Moses Malone,PHL,71,1609,1101,1097,4,727,0,54.86,56.62,-1.76,532,0,545
78351,Andrew Toney,PHL,78,1588,1125,1087,38,465,0,57.68,59.72,-2.04,593,12,390
78149,Jack Sikma,SEA,82,1563,1155,1153,2,480,0,55.98,57.2,-1.22,576,0,411
1453,Walter Davis,PHX,78,1557,1274,1187,87,270,0,53.6,55.89,-2.29,652,20,233
77160,Marques Johnson,MIL,74,1535,1288,1275,13,340,0,52.41,53.39,-0.98,646,2,241
305,Robert Parish,BOS,80,1520,1140,1140,0,368,0,57.4,58.38,-0.98,623,0,274
1450,Kevin McHale,BOS,82,1511,1055,1052,3,439,0,59.21,60.53,-1.32,587,1,336
77236,Clark Kellogg,IND,79,1506,1193,1172,21,340,0,54.82,56.09,-1.27,619,7,261
77097,Dan Issel,DEN,76,1506,1153,1134,19,428,0,54.7,56.14,-1.44,569,4,364
78549,Gus Williams,SEA,80,1497,1306,1281,25,396,0,49.36,50.57,-1.21,598,4,297
76497,Quintin Dailey,CHI,82,1491,1229,1197,32,396,0,51.66,53.13,-1.47,583,4,321
1472,Tom Chambers,SEA,82,1483,1110,1098,12,469,0,54.91,56.33,-1.42,554,0,375
77395,Lewis Lloyd,HOU,82,1458,1182,1169,13,298,0,54.5,55.52,-1.02,610,3,235
77685,Larry Nance,PHX,82,1451,1044,1037,7,352,0,59.3,60.51,-1.21,601,0,249
78615,Orlando Woolridge,CHI,75,1444,1086,1084,2,424,0,55.58,56.74,-1.16,570,1,303
76598,John Drew,UTH,81,1430,1067,1045,22,517,0,53.5,55.23,-1.73,511,6,402
100263,Bill Laimbeer,DET,82,1422,1044,1033,11,365,0,57.71,59.02,-1.31,553,0,316
77721,Norm Nixon,SDC,82,1391,1270,1224,46,271,0,48.69,50.06,-1.37,587,11,206
78025,Dan Roundfield,ATL,73,1380,1038,1027,11,486,0,53.63,55.12,-1.49,503,0,374
76170,Otis Birdsong,NJN,69,1365,1147,1127,20,319,0,51.84,53.02,-1.18,583,5,194
76539,Darryl Dawkins,NJN,81,1357,855,850,5,464,0,62.28,64.06,-1.78,507,2,341
1381,John Long,DET,82,1334,1155,1150,5,275,0,51.51,52.27,-0.76,545,1,243
76362,Bill Cartwright,NYK,77,1310,808,807,1,502,0,61.82,63.66,-1.84,453,0,404
77986,Cliff T. Robinson,CLE,73,1301,1185,1183,2,334,0,48.08,48.84,-0.76,533,1,234
78532,Jamaal Wilkes,LAL,75,1294,1055,1047,8,280,0,53.96,54.91,-0.95,542,2,208
76726,Sleepy Floyd,GOS,77,1291,1045,1000,45,386,0,51.21,53.13,-1.92,484,8,315
76350,Kenny Carr,POR,82,1283,923,918,5,367,0,57.84,59.15,-1.31,518,0,247
77691,Calvin Natt,POR,79,1277,857,840,17,345,0,61.51,63.29,-1.78,500,2,275
433,Buck Williams,NJN,81,1274,926,922,4,498,0,54.12,55.63,-1.51,495,0,284
78215,Ricky Sobers,WAS,81,1266,1115,1004,111,264,0,48.6,51.41,-2.81,508,29,221
78331,Mychal Thompson,POR,79,1240,929,927,2,399,0,54.89,56.13,-1.24,487,0,266
76252,Junior Bridgeman,MIL,81,1220,1094,1063,31,243,0,49.55,50.79,-1.24,509,6,196
77420,Maurice Lucas,PHX,75,1195,908,903,5,383,0,54.22,55.5,-1.28,451,0,293
76599,Larry Drew,KCK,73,1194,1026,1016,10,313,0,50.27,51.3,-1.03,474,3,243
76091,Greg Ballard,WAS,82,1188,1061,1046,15,208,0,50.66,51.54,-0.88,510,2,166
1460,James Worthy,LAL,82,1185,890,884,6,257,0,58.0,59.07,-1.07,495,0,195
77142,Magic Johnson,LAL,67,1178,780,751,29,358,0,60.5,62.83,-2.33,441,6,290
77263,Albert King,NJN,79,1165,946,924,22,295,0,52.74,54.15,-1.41,465,3,232
78610,Al Wood,SEA,81,1160,945,924,21,271,0,53.16,54.5,-1.34,467,3,223
78571,Ray Williams,NYK,76,1124,939,858,81,318,0,49.36,52.09,-2.73,418,25,263
76874,Rickey Green,UTH,81,1072,904,887,17,234,0,52.06,53.23,-1.17,439,2,192
77167,Vinnie Johnson,DET,82,1063,901,882,19,275,0,50.72,52.01,-1.29,426,4,207
77168,Mickey Johnson,GOS,78,1062,852,823,29,432,0,49.05,50.96,-1.91,359,5,339
229,James Edwards,PHX,72,1059,817,816,1,254,0,56.06,57.01,-0.95,438,0,183
77148,George Johnson,IND,81,1056,884,837,47,270,0,50.65,52.65,-2.0,411,11,223
