player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
977,Kobe Bryant,LAL,23,695,530,424,106,197,624,50.99,56.35,-5.36,404,370,45.79,105,108,34.29,56,99,88.39,1,1,33.33,20,56,93.33,1,4,100.0,14,14,93.33,0,0,,0,0,,0,0,,0,0,,23,43,93.48,242,37,174
2544,LeBron James,CLE,14,492,312,231,81,197,403,54.55,61.7,-7.16,215,232,53.95,81,81,33.33,68,96,70.59,2,6,100.0,16,46,95.83,0,0,,4,4,80.0,0,0,,0,0,,0,0,,0,0,,17,27,79.41,159,27,147
2730,Dwight Howard,ORL,23,467,268,266,2,228,375,60.97,63.4,-2.43,248,286,57.66,2,0,0.0,75,94,62.67,0,0,,18,47,87.04,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2,2,100.0,29,37,63.79,161,0,145
1740,Rashard Lewis,ORL,24,455,348,216,132,116,408,48.2,57.01,-8.81,212,200,47.17,132,156,39.39,25,38,76.0,2,5,83.33,4,12,100.0,0,0,,8,7,87.5,0,0,,0,0,,0,0,,1,0,0.0,24,37,77.08,156,52,91
2546,Carmelo Anthony,DEN,16,435,322,256,66,144,391,50.94,56.44,-5.5,244,220,45.08,66,72,36.36,48,80,83.33,0,0,,12,31,86.11,0,0,,6,5,83.33,0,0,,0,0,,0,0,,0,0,,15,27,90.0,146,24,119
2200,Pau Gasol,LAL,23,420,276,276,0,140,340,60.69,62.2,-1.51,264,296,56.06,0,0,,42,63,75.0,0,0,,12,32,88.89,0,0,,0,0,,3,5,83.33,0,0,,0,0,,0,0,,19,24,63.16,160,0,100
2045,Hedo Turkoglu,ORL,24,378,295,212,83,115,348,47.97,54.69,-6.72,205,174,42.44,83,96,38.55,37,61,82.43,2,5,83.33,7,19,90.48,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,13,22,81.48,126,32,94
1497,Chauncey Billups,DEN,16,330,197,103,94,117,259,54.55,66.4,-11.86,96,78,40.62,93,129,46.24,31,57,91.94,0,0,,7,21,100.0,1,4,100.0,16,15,88.24,0,0,,0,0,,0,0,,0,0,,15,26,86.67,90,44,106
1718,Paul Pierce,BOS,14,294,221,164,57,101,269,49.0,55.38,-6.38,159,142,44.65,57,57,33.33,38,65,85.53,1,2,66.67,5,15,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,8,12,75.0,95,19,85
1885,Lamar Odom,LAL,23,283,206,171,35,80,241,53.7,58.67,-4.96,160,158,49.38,35,54,51.43,23,28,60.87,0,0,,11,29,87.88,0,0,,2,1,33.33,0,0,,0,0,,0,0,,0,0,,10,13,65.0,108,18,49
1747,Rafer Alston,ORL,23,281,279,166,113,44,299,39.3,47.09,-7.79,162,132,40.74,113,108,31.86,10,15,75.0,0,0,,4,10,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,16,80.0,106,36,33
1717,Dirk Nowitzki,DAL,10,268,170,149,21,93,217,59.03,63.53,-4.5,143,152,53.15,21,18,28.57,27,49,90.74,0,0,,6,17,94.44,0,0,,7,6,85.71,0,0,,0,0,,0,0,,0,0,,13,26,100.0,88,6,86
2772,Trevor Ariza,LAL,23,258,185,101,84,62,213,50.0,60.77,-10.77,96,94,48.96,84,120,47.62,23,24,52.17,1,2,66.67,5,15,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,3,37.5,92,40,34
951,Ray Allen,BOS,14,256,206,106,100,58,237,44.91,55.29,-10.37,103,90,43.69,100,105,35.0,14,26,92.86,1,3,100.0,3,9,100.0,0,0,,8,7,87.5,0,0,,0,0,,0,0,,0,0,,8,16,100.0,83,35,55
2554,Mickael Pietrus,ORL,24,252,174,78,96,65,203,49.51,62.19,-12.68,72,82,56.94,96,111,38.54,21,32,76.19,1,2,66.67,6,16,88.89,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,6,8,66.67,84,37,47
2747,JR Smith,DEN,16,237,194,88,106,44,215,44.05,55.54,-11.49,85,94,55.29,106,114,35.85,10,12,60.0,0,0,,3,7,77.78,0,0,,0,0,,1,1,50.0,0,0,,0,0,,1,0,0.0,9,9,50.0,88,38,23
200765,Rajon Rondo,BOS,14,236,223,199,24,67,254,43.95,46.74,-2.79,194,164,42.27,24,18,25.0,22,32,72.73,0,0,,5,12,80.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,10,55.56,93,6,44
2590,Mo Williams,CLE,14,228,196,102,94,43,222,43.1,53.04,-9.94,97,80,41.24,94,105,37.23,7,13,92.86,0,0,,5,14,93.33,0,0,,14,9,64.29,1,2,100.0,0,0,,0,0,,0,0,,4,5,62.5,80,35,33
201175,Glen Davis,BOS,14,221,175,175,0,69,206,52.74,53.81,-1.06,168,158,47.02,0,0,,29,41,70.69,0,0,,7,20,95.24,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0,86,0,49
201166,Aaron Brooks,HOU,13,218,170,106,64,46,194,48.44,57.3,-8.85,106,100,47.17,64,81,42.19,9,15,83.33,0,0,,0,0,,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,13,20,76.92,77,27,37
2548,Dwyane Wade,MIA,7,204,155,105,50,58,183,48.8,56.5,-7.7,101,92,45.54,50,54,36.0,20,36,90.0,0,0,,4,12,100.0,0,0,,3,3,75.0,0,0,,0,0,,0,0,,0,0,,5,7,70.0,68,18,50
1897,Metta World Peace,HOU,13,203,203,120,83,28,215,39.26,47.14,-7.87,116,106,45.69,83,69,27.71,7,10,71.43,0,0,,4,11,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,7,70.0,80,23,20
2753,Delonte West,CLE,14,193,157,121,36,42,176,49.23,54.99,-5.76,117,114,48.72,36,36,33.33,14,22,78.57,0,0,,4,12,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,9,90.0,73,12,35
2746,Josh Smith,ATL,11,188,159,144,15,71,191,46.53,49.41,-2.88,137,116,42.34,15,6,13.33,27,42,77.78,0,0,,7,17,80.95,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,7,70.0,67,2,52
2449,Luis Scola,HOU,13,187,156,156,0,49,178,51.8,52.66,-0.86,151,144,47.68,0,0,,16,25,78.12,0,0,,5,12,80.0,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,5,4,40.0,77,0,33
hilarne01,N. HilÃ¡rio,DEN,16,184,126,126,0,70,156,57.14,58.67,-1.53,115,116,50.43,0,0,,20,27,67.5,0,0,,11,28,84.85,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,9,13,72.22,69,0,46
2207,Joe Johnson,ATL,11,180,168,133,35,45,191,43.27,47.92,-4.65,129,108,41.86,35,36,34.29,13,12,46.15,0,0,,4,11,91.67,0,0,,5,3,60.0,0,0,,0,0,,0,0,,0,0,,5,10,100.0,70,12,28
965,Derek Fisher,LAL,22,176,160,93,67,36,178,41.61,50.05,-8.44,93,88,47.31,67,57,28.36,7,11,78.57,2,5,83.33,0,0,,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,7,13,92.86,63,19,31
2030,Kenyon Martin,DEN,16,174,151,146,5,35,167,50.88,52.28,-1.41,143,142,49.65,5,3,20.0,14,19,67.86,0,0,,3,7,77.78,0,0,,1,2,100.0,0,0,,0,0,,0,0,,0,0,,1,1,50.0,75,1,23
201584,Courtney Lee,ORL,20,169,154,110,44,26,166,44.71,51.08,-6.37,107,104,48.6,44,36,27.27,5,8,80.0,0,0,,3,9,100.0,0,0,,2,3,100.0,0,0,,0,0,,0,0,,0,0,,5,9,90.0,67,12,23
2732,Ben Gordon,CHI,7,168,134,88,46,54,162,45.65,53.25,-7.59,85,64,37.65,46,51,36.96,18,32,88.89,1,2,66.67,3,8,88.89,0,0,,7,6,85.71,0,0,,0,0,,0,0,,0,0,,2,5,100.0,52,17,47
2570,Kendrick Perkins,BOS,14,166,127,126,1,30,139,58.25,59.2,-0.96,120,134,55.83,1,0,0.0,10,14,70.0,0,0,,6,15,83.33,0,0,,1,2,100.0,0,0,,0,0,,0,0,,0,0,,1,1,50.0,73,0,20
200750,Brandon Roy,POR,6,160,122,105,17,46,143,52.12,56.24,-4.13,100,86,43.0,17,24,47.06,11,19,86.36,0,0,,5,15,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,9,15,83.33,56,8,40
2572,Josh Howard,DAL,10,158,128,96,32,49,150,46.88,52.82,-5.94,93,90,48.39,32,24,25.0,14,24,85.71,2,2,33.33,3,8,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,10,83.33,56,8,38
2397,Yao Ming,HOU,9,154,99,99,0,51,125,61.85,63.41,-1.56,96,102,53.12,0,0,,11,20,90.91,0,0,,3,9,100.0,0,0,,4,4,100.0,0,0,,0,0,,0,0,,0,0,,11,19,86.36,54,0,46
980,Zydrunas Ilgauskas,CLE,14,147,138,125,13,33,153,45.65,48.19,-2.54,122,114,46.72,13,6,15.38,12,14,58.33,0,0,,3,7,77.78,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,6,100.0,62,2,21
1710,Mike Bibby,ATL,11,145,106,58,48,22,117,51.42,62.67,-11.25,56,42,37.5,48,78,54.17,3,6,100.0,0,0,,2,5,83.33,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,6,12,100.0,49,26,21
101115,Andrew Bynum,LAL,23,144,127,127,0,43,144,48.48,49.34,-0.86,118,98,41.53,0,0,,16,24,75.0,0,0,,9,21,77.78,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0,58,0,28
2225,Tony Parker,SAS,5,143,108,94,14,31,123,54.79,58.78,-3.99,93,110,59.14,14,9,21.43,12,17,70.83,0,0,,1,3,100.0,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,2,3,75.0,59,3,22
1891,Jason Terry,DAL,10,143,126,67,59,30,141,41.94,51.36,-9.43,67,54,40.3,59,66,37.29,10,16,80.0,1,2,66.67,0,0,,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,3,4,66.67,49,22,23
201565,Derrick Rose,CHI,7,138,120,116,4,25,131,51.3,52.67,-1.37,113,112,49.56,4,0,0.0,5,9,90.0,0,0,,3,8,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,9,75.0,59,0,20
murraro01,R. Murray,ATL,11,130,123,73,50,37,141,39.04,46.67,-7.63,71,52,36.62,50,42,28.0,13,24,92.31,0,0,,2,5,83.33,0,0,,2,3,100.0,0,0,,0,0,,0,0,,0,0,,3,4,66.67,42,14,32
2738,Andre Iguodala,PHI,6,129,98,70,28,46,119,47.78,54.55,-6.77,68,62,45.59,27,30,37.04,17,23,67.65,1,3,100.0,2,5,83.33,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,3,2,33.33,44,11,30
2422,John Salmons,CHI,7,127,107,69,38,34,123,44.41,52.07,-7.66,66,56,42.42,38,36,31.58,12,20,83.33,0,0,,3,9,100.0,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,3,6,100.0,43,12,29
1889,Andre Miller,PHI,6,127,101,91,10,34,120,51.63,54.76,-3.13,90,88,48.89,10,9,30.0,13,21,80.77,0,0,,1,3,100.0,0,0,,5,4,80.0,0,0,,0,0,,0,0,,0,0,,1,2,100.0,48,3,28
200746,LaMarcus Aldridge,POR,6,117,104,100,4,20,113,50.43,51.86,-1.43,98,96,48.98,4,3,25.0,7,10,71.43,0,0,,2,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,3,75.0,51,1,14
467,Jason Kidd,DAL,10,114,83,36,47,20,93,48.93,62.09,-13.16,36,34,47.22,47,63,44.68,4,8,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,9,75.0,38,21,17
2563,Dahntay Jones,DEN,16,112,79,67,12,43,100,52.58,57.19,-4.61,66,68,51.52,12,9,25.0,18,26,72.22,0,0,,1,3,100.0,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,2,4,100.0,38,3,33
