player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
1628983,Shai Gilgeous-Alexander,OKC,23,688,504,391,113,217,607,51.42,57.38,-5.96,375,370,49.33,112,93,27.68,64,110,85.94,3,7,77.78,16,48,100.0,1,3,75.0,8,9,100.0,2,3,75.0,0,0,,0,0,,2,2,100.0,24,43,89.58,233,32,190
1628973,Jalen Brunson,NYK,18,530,393,259,134,141,458,49.95,58.24,-8.28,248,244,49.19,133,141,35.34,37,65,87.84,2,4,66.67,11,31,93.94,1,4,100.0,4,3,75.0,1,2,66.67,0,0,,0,0,,0,0,,21,36,85.71,181,48,120
1631119,Jaylin Williams,OKC,23,492,396,281,115,128,456,47.54,54.39,-6.85,272,268,49.26,115,105,30.43,49,79,80.61,0,0,,9,24,88.89,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,10,15,75.0,178,35,101
1627783,Pascal Siakam,IND,23,472,341,259,82,122,394,53.27,59.8,-6.52,244,250,51.23,82,105,42.68,40,57,71.25,1,3,100.0,15,37,82.22,0,0,,1,2,100.0,1,2,100.0,0,0,,0,0,,0,0,,10,16,80.0,175,35,87
1630169,Tyrese Haliburton,IND,23,399,315,156,159,64,346,46.78,58.14,-11.36,151,174,57.62,159,162,33.96,16,25,78.12,2,4,66.67,5,15,100.0,0,0,,4,5,100.0,0,0,,0,0,,0,0,,2,2,100.0,7,12,85.71,146,54,53
1626157,Karl-Anthony Towns,NYK,18,386,285,211,74,97,327,52.09,58.9,-6.81,194,192,49.48,74,78,35.14,31,51,82.26,1,3,100.0,17,49,96.08,0,0,,6,7,100.0,0,0,,0,0,,0,0,,0,0,,4,6,75.0,139,26,82
1630162,Anthony Edwards,MIN,15,380,298,168,130,89,339,46.63,56.35,-9.73,159,160,50.31,130,138,35.38,28,41,73.21,2,5,83.33,9,24,88.89,0,0,,3,2,66.67,0,0,,0,0,,0,0,,0,0,,8,10,66.67,135,46,64
203999,Nikola Jokić,DEN,14,367,268,197,71,101,316,51.84,58.73,-6.9,192,198,51.56,71,81,38.03,23,34,73.91,2,6,100.0,5,13,86.67,0,0,,2,1,50.0,0,0,,0,0,,0,0,,0,0,,21,34,80.95,131,27,78
1631096,Chet Holmgren,OKC,23,349,266,175,91,97,312,48.47,56.53,-8.06,170,182,53.53,91,81,29.67,33,55,83.33,0,0,,5,14,93.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,13,17,65.38,123,27,76
203944,Julius Randle,MIN,15,326,229,151,78,75,262,53.36,62.21,-8.86,142,152,53.52,78,90,38.46,26,46,88.46,0,0,,9,26,96.3,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,12,85.71,115,30,66
1626167,Myles Turner,IND,23,317,219,129,90,96,264,50.8,60.67,-9.87,123,138,56.1,90,93,34.44,40,61,76.25,0,0,,6,16,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,9,90.0,106,31,74
1627750,Jamal Murray,DEN,14,305,250,154,96,56,277,46.78,55.53,-8.75,150,146,48.67,95,99,34.74,22,39,88.64,0,0,,4,12,100.0,1,4,100.0,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,3,3,60.0,111,34,49
1628384,OG Anunoby,NYK,18,294,247,126,121,58,273,43.68,53.94,-10.26,121,114,47.11,121,123,33.88,20,33,82.5,1,2,66.67,5,14,93.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,8,80.0,103,41,47
