player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
947,Allen Iverson,PHI,75,2302,1818,1480,338,786,2195,48.36,53.19,-4.83,1426,1226,42.99,336,306,30.36,242,408,84.3,2,3,50.0,54,151,93.21,2,7,87.5,22,20,86.96,0,0,,3,3,100.0,0,0,,1,1,100.0,107,177,83.1,771,104,656
2544,LeBron James,CLE,80,2175,1684,1376,308,636,1987,50.44,55.38,-4.94,1311,1244,47.44,308,324,35.06,194,299,77.06,2,4,66.67,65,176,90.26,0,0,,41,24,52.17,2,2,50.0,0,0,,0,0,,0,0,,64,102,80.31,795,108,477
2405,Amar'e Stoudemire,PHX,80,2080,1336,1320,16,795,1687,59.72,61.69,-1.97,1226,1300,53.02,16,9,18.75,306,441,72.06,0,0,,94,254,90.07,0,0,,2,3,100.0,0,0,,0,0,,0,0,,0,0,,43,73,84.88,747,3,583
2240,Gilbert Arenas,WAS,80,2038,1523,961,562,640,1830,47.98,56.47,-8.49,903,786,43.52,561,612,36.36,190,319,83.95,6,13,72.22,58,155,89.08,1,4,100.0,37,33,84.62,0,0,,2,2,100.0,0,0,,0,0,,72,114,79.72,656,205,521
1717,Dirk Nowitzki,DAL,78,2032,1445,1217,228,708,1781,53.11,57.84,-4.73,1166,1042,44.68,226,267,39.38,235,407,86.6,2,5,83.33,51,147,96.08,2,8,100.0,20,22,95.65,2,3,75.0,1,1,100.0,0,0,,0,0,,76,130,86.09,663,91,615
1503,Tracy McGrady,HOU,78,2003,1660,1225,435,557,1909,46.45,52.57,-6.12,1182,1060,44.84,432,417,32.18,168,259,77.08,18,41,75.93,43,117,90.7,3,11,91.67,5,5,83.33,0,0,,1,1,100.0,0,0,,0,0,,57,92,80.7,715,142,431
1713,Vince Carter,TOR,77,1886,1541,1228,313,460,1762,48.92,54.09,-5.17,1192,1066,44.71,313,381,40.58,142,228,80.28,0,0,,36,102,94.44,0,0,,19,14,70.0,3,4,66.67,0,0,,0,0,,0,0,,57,91,79.82,696,127,367
951,Ray Allen,SEA,78,1867,1494,938,556,428,1725,47.0,55.49,-8.48,918,822,44.77,556,627,37.59,119,210,88.24,1,2,66.67,20,59,98.33,0,0,,55,47,83.93,0,0,,1,1,100.0,0,0,,0,0,,55,99,90.0,640,209,378
2548,Dwyane Wade,MIA,77,1854,1318,1273,45,762,1669,53.85,56.07,-2.22,1202,1092,45.42,45,39,28.89,244,374,76.64,0,0,,71,198,92.96,0,0,,9,8,80.0,2,3,75.0,2,0,0.0,0,0,,1,1,100.0,93,139,74.73,630,13,581
977,Kobe Bryant,LAL,66,1819,1324,937,387,664,1642,49.18,56.28,-7.1,883,776,43.94,386,390,33.68,195,325,83.33,3,8,88.89,54,153,94.44,1,4,100.0,32,27,79.41,0,0,,0,0,,0,0,,0,0,,88,136,76.84,573,131,542
