player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
77449,Moses Malone,HOU,21,562,432,430,2,208,0,52.33,53.68,-1.35,207,0,148
1449,Larry Bird,BOS,17,373,313,305,8,85,0,51.88,53.22,-1.34,147,3,76
76681,Julius Erving,PHL,16,367,301,300,1,107,0,51.69,52.72,-1.03,143,0,81
77669,Calvin Murphy,HOU,19,344,287,280,7,60,0,53.67,54.88,-1.21,142,2,58
77936,Robert Reid,HOU,21,339,303,301,2,92,0,48.43,49.35,-0.92,139,0,61
77273,Reggie King,KCK,15,319,248,247,1,102,0,53.26,54.46,-1.2,122,0,75
78482,Scott Wedman,KCK,15,307,297,265,32,56,0,45.01,47.72,-2.71,129,9,40
77487,Cedric Maxwell,BOS,17,274,174,174,0,88,0,62.84,64.4,-1.56,101,0,72
76054,Nate Archibald,BOS,17,266,211,206,5,94,0,51.06,52.7,-1.64,95,0,76
305,Robert Parish,BOS,17,255,219,219,0,58,0,51.41,52.14,-0.73,108,0,39
77817,Billy Paultz,HOU,21,254,246,245,1,48,0,46.95,47.54,-0.59,111,0,32
76899,Ernie Grunfeld,KCK,15,252,201,197,4,67,0,53.28,54.67,-1.39,98,2,54
77193,Bobby Jones,PHL,16,235,160,160,0,88,0,57.6,59.13,-1.53,81,0,73
78351,Andrew Toney,PHL,16,221,180,171,9,81,0,49.11,51.24,-2.13,77,1,66
76539,Darryl Dawkins,PHL,16,221,153,153,0,68,0,59.09,60.41,-1.32,86,0,49
76804,George Gervin,SAN,7,190,154,151,3,45,0,53.37,54.66,-1.29,77,0,36
76616,Mike Dunleavy,HOU,20,177,152,137,15,38,0,49.58,52.45,-2.87,69,6,33
77160,Marques Johnson,MIL,7,173,135,134,1,32,0,57.1,58.02,-0.92,75,0,23
76385,Maurice Cheeks,PHL,16,168,125,122,3,42,0,56.95,58.54,-1.59,68,0,32
77043,Lionel Hollins,PHL,16,163,152,151,1,37,0,47.66,48.43,-0.77,67,0,29
76733,Chris Ford,BOS,17,154,146,121,25,25,0,45.03,49.04,-4.01,66,7,15
77326,Sam Lacey,KCK,15,150,143,140,3,35,0,46.3,47.35,-1.05,60,0,30
1450,Kevin McHale,BOS,17,145,113,113,0,36,0,55.34,56.27,-0.93,61,0,23
76996,Tom Henderson,HOU,21,141,132,131,1,28,0,48.12,48.85,-0.73,59,0,23
77175,Caldwell Jones,PHL,16,139,95,95,0,42,0,59.91,61.24,-1.33,54,0,31
77756,Mark Olberding,SAN,7,138,105,102,3,25,0,57.98,59.48,-1.5,58,1,21
77141,Dennis Johnson,PHX,7,137,110,105,5,42,0,51.31,53.32,-2.01,52,1,32
76170,Otis Birdsong,KCK,8,124,98,97,1,18,0,57.67,58.53,-0.86,56,1,11
600005,Bob Lanier,MIL,7,123,85,85,0,32,0,60.89,62.07,-1.18,50,0,23
78310,Reggie Theus,CHI,6,119,91,82,9,43,0,50.85,54.13,-3.28,40,2,37
78577,Bill Willoughby,HOU,19,114,116,115,1,40,0,41.76,42.66,-0.9,42,0,30
1453,Walter Davis,PHX,7,112,106,105,1,17,0,48.7,49.35,-0.65,51,0,10
600014,Artis Gilmore,CHI,6,108,59,59,0,55,0,62.43,64.9,-2.47,35,0,38
76881,David Greenwood,CHI,6,107,87,85,2,12,0,56.91,57.98,-1.07,51,0,5
76351,M.L. Carr,BOS,17,102,101,97,4,24,0,44.35,45.72,-1.37,42,0,18
76252,Junior Bridgeman,MIL,7,98,91,90,1,16,0,49.25,49.98,-0.73,42,1,13
77626,Sidney Moncrief,MIL,7,98,69,69,0,51,0,51.85,53.59,-1.74,30,0,38
76993,Gerald Henderson,BOS,16,92,86,85,1,12,0,49.73,50.39,-0.66,41,0,10
77163,Reggie Johnson,SAN,7,89,73,73,0,25,0,52.05,52.98,-0.93,35,0,19
77618,Steve Mix,PHL,16,88,77,76,1,26,0,48.62,49.75,-1.13,32,0,24
77984,Rick Robey,BOS,17,86,81,81,0,35,0,43.65,44.61,-0.96,35,0,16
76121,Billyray Bates,POR,3,85,62,61,1,17,0,59.86,61.17,-1.31,35,1,14
77168,Mickey Johnson,MIL,7,82,65,64,1,35,0,49.4,51.0,-1.6,26,0,30
78150,James Silas,SAN,7,80,69,69,0,32,0,47.06,48.15,-1.09,27,0,26
76003,Kareem Abdul-Jabbar,LAL,3,80,65,65,0,28,0,50.63,51.73,-1.1,30,0,20
76249,Ron Brewer,SAN,7,80,61,58,3,29,0,51.95,54.23,-2.28,29,1,21
78215,Ricky Sobers,CHI,6,79,81,75,6,9,0,44.63,46.49,-1.86,35,1,8
77353,Allen Leavell,HOU,17,75,77,77,0,17,0,43.86,44.39,-0.53,30,0,15
77182,Dwight Jones,CHI,6,75,61,61,0,17,0,53.96,54.76,-0.8,29,0,17
78331,Mychal Thompson,POR,3,75,51,51,0,18,0,62.5,63.65,-1.15,31,0,13
76011,Alvan Adams,PHX,7,74,60,60,0,28,0,50.0,51.16,-1.16,27,0,20
77993,Truck Robinson,PHX,7,74,77,77,0,34,0,39.36,40.23,-0.87,27,0,20
78600,Brian Winters,MIL,7,70,61,55,6,16,0,48.61,51.44,-2.83,28,2,12
76436,Jeff Cook,PHX,7,65,54,53,1,19,0,50.78,52.12,-1.34,25,1,14
76453,Dave Corzine,SAN,7,63,55,55,0,13,0,51.22,51.88,-0.66,27,0,9
76296,Quinn Buckner,MIL,7,63,60,60,0,16,0,46.32,46.99,-0.67,26,0,11
77721,Norm Nixon,LAL,3,58,49,49,0,10,0,53.7,54.31,-0.61,25,0,8
77582,Joe Meriweather,KCK,10,56,49,49,0,14,0,50.0,50.76,-0.76,24,0,8
78531,Bob Wilkerson,CHI,6,55,59,58,1,5,0,44.35,44.93,-0.58,25,0,5
78532,Jamaal Wilkes,LAL,3,54,48,47,1,18,0,46.96,48.28,-1.32,21,0,12
77142,Magic Johnson,LAL,3,51,49,49,0,20,0,43.22,44.12,-0.9,19,0,13
