player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
76681,Julius Erving,PHL,21,461,324,318,6,165,0,56.29,58.12,-1.83,168,1,124
78351,Andrew Toney,PHL,21,457,365,350,15,103,0,53.89,55.69,-1.8,185,5,82
76385,Maurice Cheeks,PHL,21,301,265,256,9,65,0,49.83,51.26,-1.43,125,1,50
77721,Norm Nixon,LAL,14,286,253,250,3,57,0,50.53,51.42,-0.89,121,1,43
76003,Kareem Abdul-Jabbar,LAL,14,285,221,221,0,87,0,53.88,54.96,-1.08,115,0,55
78532,Jamaal Wilkes,LAL,14,280,241,240,1,49,0,52.63,53.32,-0.69,121,0,38
76804,George Gervin,SAN,9,265,228,225,3,71,0,50.0,51.11,-1.11,103,0,59
77193,Bobby Jones,PHL,21,256,174,174,0,81,0,59.67,61.06,-1.39,94,0,68
305,Robert Parish,BOS,12,255,209,209,0,75,0,51.72,52.69,-0.97,102,0,51
77142,Magic Johnson,LAL,14,243,157,153,4,93,0,59.12,61.39,-2.27,83,0,77
77498,Bob McAdoo,LAL,14,234,179,179,0,47,0,57.78,58.59,-0.81,101,0,32
76539,Darryl Dawkins,PHL,21,231,178,178,0,50,0,56.9,57.75,-0.85,99,0,33
1449,Larry Bird,BOS,12,214,206,200,6,45,0,46.22,47.39,-1.17,88,1,37
78549,Gus Williams,SEA,8,210,186,180,6,56,0,48.39,49.85,-1.46,82,2,44
1450,Kevin McHale,BOS,12,194,134,134,0,53,0,60.44,61.66,-1.22,77,0,40
77175,Caldwell Jones,PHL,21,183,160,160,0,41,0,50.69,51.39,-0.7,74,0,35
77487,Cedric Maxwell,BOS,12,174,120,120,0,70,0,56.13,57.69,-1.56,62,0,50
76444,Michael Cooper,LAL,14,166,124,122,2,34,0,58.45,59.73,-1.28,70,1,25
78149,Jack Sikma,SEA,8,164,128,128,0,58,0,52.23,53.41,-1.18,57,0,50
77141,Dennis Johnson,PHX,7,156,132,128,4,39,0,50.81,52.29,-1.48,63,0,30
76981,Spencer Haywood,WAS,7,140,115,115,0,35,0,52.83,53.68,-0.85,57,0,26
77756,Mark Olberding,SAN,9,132,120,119,1,31,0,48.53,49.39,-0.86,53,0,26
1453,Walter Davis,PHX,7,127,116,113,3,24,0,49.03,50.17,-1.14,52,1,22
76453,Dave Corzine,SAN,9,122,106,106,0,34,0,49.59,50.43,-0.84,49,0,24
78041,Jeff Ruland,WAS,7,119,79,78,1,56,0,55.35,57.41,-2.06,38,0,43
77168,Mickey Johnson,MIL,6,119,75,74,1,39,0,62.63,64.56,-1.93,43,0,33
76011,Alvan Adams,PHX,7,118,92,92,0,28,0,55.66,56.56,-0.9,48,0,22
77160,Marques Johnson,MIL,6,113,100,96,4,42,0,45.93,47.69,-1.76,44,1,24
77950,Clint Richardson,PHL,21,111,104,104,0,30,0,46.64,47.35,-0.71,47,0,17
77146,Frank Johnson,WAS,7,109,104,92,12,28,0,43.95,46.85,-2.9,40,5,24
78133,Lonnie Shelton,SEA,8,102,85,85,0,32,0,50.5,51.47,-0.97,40,0,22
78600,Brian Winters,MIL,6,101,77,67,10,24,0,53.72,57.67,-3.95,38,5,20
76993,Gerald Henderson,BOS,12,100,93,91,2,35,0,44.84,46.13,-1.29,38,0,24
600005,Bob Lanier,MIL,6,96,80,79,1,25,0,51.61,52.75,-1.14,41,0,14
76272,Fred Brown,SEA,8,95,89,84,5,10,0,49.22,50.86,-1.64,43,2,7
77438,Kyle Macy,PHX,7,95,89,78,11,16,0,46.34,49.46,-3.12,38,4,15
77633,Johnny Moore,SAN,9,94,82,79,3,27,0,48.45,50.06,-1.61,39,0,16
76091,Greg Ballard,WAS,7,93,100,100,0,25,0,41.33,41.89,-0.56,36,0,21
77993,Truck Robinson,PHX,7,93,80,80,0,10,0,54.71,55.09,-0.38,45,0,3
77626,Sidney Moncrief,MIL,6,92,74,73,1,38,0,49.2,50.71,-1.51,31,0,30
76095,Mike Bantom,PHL,21,91,91,91,0,42,0,40.62,41.56,-0.94,36,0,19
76351,M.L. Carr,BOS,12,89,105,101,4,23,0,37.55,38.66,-1.11,37,0,15
76054,Nate Archibald,BOS,8,85,70,66,4,28,0,49.42,51.63,-2.21,30,0,25
