player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
201142,Kevin Durant,OKC,81,2276,1433,1099,334,746,1795,57.68,64.61,-6.93,1047,1080,51.58,331,408,41.09,234,416,88.89,3,7,77.78,52,152,97.44,3,11,91.67,35,33,91.67,1,2,100.0,0,0,,0,0,,0,0,,89,167,94.35,731,139,675
977,Kobe Bryant,LAL,78,2131,1595,1188,407,624,1889,50.49,56.99,-6.51,1148,1132,49.3,405,390,32.1,173,291,84.1,13,31,79.49,40,112,93.33,2,8,100.0,21,18,78.26,0,0,,0,0,,0,0,,0,0,,87,149,85.14,738,132,523
2544,LeBron James,MIA,76,2035,1354,1100,254,533,1600,58.23,64.05,-5.83,1047,1218,58.17,253,306,40.32,155,233,75.16,1,3,100.0,53,148,93.08,1,4,100.0,18,14,60.87,3,5,83.33,0,0,,0,0,,0,0,,69,104,75.36,765,103,402
201935,James Harden,HOU,78,2019,1337,851,486,788,1706,51.14,59.96,-8.82,789,688,43.6,481,522,36.17,273,469,85.9,9,23,85.19,62,178,95.7,5,19,95.0,31,26,78.79,0,0,,0,0,,0,0,,0,0,,56,94,81.03,585,179,670
2546,Carmelo Anthony,NYK,67,1919,1489,1075,414,510,1737,49.18,56.0,-6.82,1036,946,45.66,414,471,37.92,166,272,81.93,4,12,100.0,39,110,94.02,0,0,,32,32,91.43,0,0,,0,0,,0,0,,0,0,,46,76,82.61,669,157,424
201566,Russell Westbrook,OKC,82,1899,1535,1235,300,569,1792,48.21,53.18,-4.97,1186,1054,44.44,299,288,32.11,195,312,80.0,5,14,93.33,49,136,92.52,1,4,100.0,1,2,100.0,0,0,,0,0,,0,0,,0,0,,56,89,79.46,673,97,456
201939,Stephen Curry,GSW,78,1786,1388,788,600,291,1537,48.7,58.9,-10.2,770,672,43.64,599,813,45.24,72,134,93.06,6,15,83.33,18,52,96.3,1,4,100.0,32,27,84.38,0,0,,0,0,,0,0,,1,1,100.0,38,68,87.18,626,272,262
101145,Monta Ellis,MIL,82,1577,1436,1108,328,374,1610,44.12,49.26,-5.14,1081,952,44.03,326,276,28.22,126,189,75.0,2,3,50.0,27,76,93.83,2,7,87.5,4,3,75.0,1,2,100.0,0,0,,0,0,,1,1,100.0,40,68,85.0,597,94,289
203081,Damian Lillard,POR,82,1562,1288,785,503,319,1445,45.97,54.68,-8.71,760,686,45.13,503,555,36.78,100,173,86.5,3,7,77.78,25,69,92.0,0,0,,26,23,79.31,0,0,,0,0,,0,0,,0,0,,28,49,87.5,553,185,271
200746,LaMarcus Aldridge,POR,74,1560,1318,1304,14,348,1475,52.03,53.02,-0.99,1266,1196,47.24,14,6,14.29,127,211,83.07,1,1,33.33,38,104,91.23,0,0,,4,3,75.0,0,0,,0,0,,0,0,,0,0,,25,39,78.0,638,2,282
201942,DeMar DeRozan,TOR,82,1484,1231,1111,120,425,1427,49.35,52.33,-2.98,1074,954,44.41,120,102,28.33,159,263,82.7,1,3,100.0,37,105,94.59,0,0,,5,3,60.0,1,2,100.0,0,0,,0,0,,0,0,,30,52,86.67,548,34,354
2548,Dwyane Wade,MIA,69,1461,1093,1027,66,423,1283,54.62,57.11,-2.49,985,1020,51.78,66,51,25.76,159,230,72.33,2,4,66.67,42,117,92.86,0,0,,2,3,100.0,1,2,100.0,0,0,,0,0,,0,0,,26,34,65.38,569,17,306
101135,David Lee,GSW,79,1459,1160,1156,4,320,1304,55.18,56.08,-0.9,1124,1140,50.71,4,0,0.0,126,206,81.75,0,0,,32,86,89.58,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,18,27,75.0,602,0,255
101114,Deron Williams,BKN,77,1458,1112,672,440,363,1290,48.17,57.32,-9.16,650,604,46.46,437,489,37.3,82,136,82.93,9,22,81.48,22,65,98.48,3,11,91.67,27,25,92.59,0,0,,0,0,,0,0,,0,0,,60,106,88.33,490,166,312
