player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
76673,Alex English,DEN,82,2326,1857,1845,12,490,0,55.17,56.11,-0.94,959,2,406
78404,Kiki Vandeweghe,DEN,82,2186,1537,1486,51,559,0,59.34,61.3,-1.96,841,15,489
76804,George Gervin,SAN,78,2043,1553,1520,33,606,0,54.55,56.14,-1.59,757,12,517
76016,Mark Aguirre,DAL,81,1979,1589,1513,76,589,0,51.5,53.54,-2.04,767,16,429
78310,Reggie Theus,CHI,82,1953,1567,1476,91,542,0,51.84,54.09,-2.25,749,21,434
77449,Moses Malone,PHL,78,1908,1305,1304,1,788,0,56.13,57.76,-1.63,654,0,600
76353,Joe Barry Carroll,GOS,79,1907,1529,1526,3,469,0,54.02,54.95,-0.93,785,0,337
1449,Larry Bird,BOS,79,1867,1481,1404,77,418,0,54.01,56.07,-2.06,747,22,351
78318,Isiah Thomas,DET,81,1854,1537,1412,125,518,0,49.88,52.52,-2.64,725,36,368
77819,Jim Paxson,POR,81,1756,1323,1298,25,478,0,55.76,57.26,-1.5,682,4,388
76753,World Free,CLE,73,1743,1423,1378,45,583,0,50.17,51.89,-1.72,649,15,430
77097,Dan Issel,DEN,80,1726,1296,1277,19,479,0,55.86,57.28,-1.42,661,4,400
76003,Kareem Abdul-Jabbar,LAL,79,1722,1228,1226,2,371,0,60.87,61.89,-1.02,722,0,278
77160,Marques Johnson,MIL,80,1714,1420,1400,20,359,0,53.25,54.31,-1.06,723,4,264
77626,Sidney Moncrief,MIL,76,1712,1156,1146,10,604,0,58.51,60.21,-1.7,606,1,499
76890,Darrell Griffith,UTH,77,1709,1554,1422,132,246,0,49.02,51.41,-2.39,752,38,167
187,Terry Cummings,SDC,70,1660,1309,1308,1,412,0,54.77,55.69,-0.92,684,0,292
77691,Calvin Natt,POR,80,1630,1187,1167,20,428,0,57.76,59.26,-1.5,644,3,339
77236,Clark Kellogg,IND,81,1625,1420,1402,18,352,0,50.62,51.59,-0.97,680,4,261
698,Eddie Johnson,KCK,82,1621,1370,1299,71,317,0,51.82,53.69,-1.87,677,20,247
78549,Gus Williams,SEA,80,1600,1384,1341,43,370,0,50.3,51.72,-1.42,660,2,278
78351,Andrew Toney,PHL,81,1598,1250,1174,76,411,0,53.5,55.84,-2.34,626,22,324
77615,Mike Mitchell,SAN,80,1591,1342,1339,3,289,0,53.46,54.15,-0.69,686,0,219
78532,Jamaal Wilkes,LAL,80,1571,1290,1284,6,268,0,55.05,55.79,-0.74,684,0,203
76681,Julius Erving,PHL,72,1542,1170,1163,7,435,0,55.43,56.63,-1.2,605,2,330
78041,Jeff Ruland,WAS,79,1536,1051,1048,3,544,0,57.98,59.52,-1.54,580,1,375
78369,Kelly Tripucka,DET,58,1536,1156,1119,37,464,0,54.6,56.46,-1.86,565,14,392
1453,Walter Davis,PHX,80,1521,1289,1266,23,225,0,53.82,54.79,-0.97,665,7,184
78418,Jay Vincent,DAL,81,1513,1272,1269,3,343,0,52.35,53.17,-0.82,622,0,269
76599,Larry Drew,KCK,75,1510,1218,1202,16,378,0,53.36,54.54,-1.18,599,2,310
