player_id,player_name,team_abbr,game_id,game_date,opponent,pts,fga,fta,scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1b_events,C1b_pts,C2_events,C2_pts,C3_events,C3_pts,C4_events,C4_pts,C5_events,C5_pts,C6a_events,C6a_pts,C6b_events,C6b_pts,C6c_events,C6c_pts,C6d_events,C6d_pts,C6e_events,C6e_pts,C6f_events,C6f_pts
1629130,Duncan Robinson,MIA,202105220MIL,"May 22, 2021",MIL,24,13,3,14,57.14,83.8,-26.66,0,0,13,21,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628978,Donte DiVincenzo,MIL,202105220MIL,"May 22, 2021",MIA,3,5,0,5,21.43,30.0,-8.57,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,Trevor Ariza,MIA,202105220MIL,"May 22, 2021",MIL,8,8,0,8,36.36,50.0,-13.64,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628389,Bam Adebayo,MIA,202105220MIL,"May 22, 2021",MIL,9,15,1,15,29.03,29.15,-0.12,14,6,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201950,Jrue Holiday,MIL,202105220MIL,"May 22, 2021",MIA,20,18,4,20,44.44,50.61,-6.17,13,18,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629134,Kendrick Nunn,MIA,202105220MIL,"May 22, 2021",MIL,10,10,0,10,38.46,50.0,-11.54,4,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203114,Khris Middleton,MIL,202105220MIL,"May 22, 2021",MIA,27,22,6,25,45.76,54.79,-9.03,13,14,9,9,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
202710,Jimmy Butler III,MIA,202105220MIL,"May 22, 2021",MIL,17,22,10,27,26.98,32.2,-5.22,13,4,9,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
203507,Giannis Antetokounmpo,MIL,202105220MIL,"May 22, 2021",MIA,26,27,13,33,37.14,39.73,-2.59,23,18,3,0,4,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
201572,Brook Lopez,MIL,202105220MIL,"May 22, 2021",MIA,18,10,8,14,56.25,66.57,-10.32,6,8,4,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
