player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
893,Michael Jordan,CHI,21,680,526,483,43,223,632,51.59,54.48,-2.88,464,422,45.47,43,39,30.23,69,111,80.43,0,0,,19,55,96.49,0,0,,7,7,100.0,0,0,,0,0,,0,0,,1,1,100.0,29,45,78.95,243,13,181
252,Karl Malone,UTA,20,526,420,417,3,165,495,52.18,53.39,-1.21,402,366,45.52,3,0,0.0,51,82,80.39,0,0,,15,42,93.33,0,0,,1,1,50.0,1,2,100.0,0,0,,0,0,,0,0,,22,33,75.0,198,0,130
406,Shaquille O'Neal,LAL,13,396,258,258,0,159,325,58.67,60.37,-1.71,233,266,57.08,0,0,,49,44,44.9,0,0,,25,67,89.33,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,17,18,52.94,158,0,80
937,Scottie Pippen,CHI,21,353,294,215,79,134,357,44.07,50.01,-5.94,205,188,45.85,79,54,22.78,38,54,71.05,0,0,,10,26,86.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,25,31,64.58,122,18,91
397,Reggie Miller,IND,16,319,230,135,95,94,279,49.15,58.78,-9.63,133,116,43.61,95,114,40.0,16,30,93.75,2,6,100.0,2,6,100.0,0,0,,7,5,71.43,1,2,100.0,0,0,,0,0,,1,1,100.0,22,39,88.64,98,38,85
389,Toni Kukoc,CHI,21,275,218,157,61,62,244,49.19,56.06,-6.86,150,152,50.67,61,69,37.7,10,11,55.0,3,6,66.67,7,17,80.95,0,0,,0,0,,2,4,100.0,0,0,,0,0,,0,0,,11,16,72.73,106,23,40
22,Rik Smits,IND,16,265,209,208,1,64,239,54.87,55.87,-1.0,204,202,49.51,1,0,0.0,21,37,88.1,0,0,,4,12,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,14,77.78,105,0,55
56,Gary Payton,SEA,10,240,183,133,50,50,206,51.5,58.54,-7.03,129,128,49.61,50,57,38.0,13,23,88.46,0,0,,4,12,100.0,0,0,,1,2,100.0,0,0,,0,0,,0,0,,0,0,,9,18,100.0,87,19,47
304,John Stockton,UTA,20,222,164,138,26,71,199,52.24,56.85,-4.62,135,138,51.11,26,27,34.62,8,12,75.0,0,0,,3,7,77.78,0,0,,2,2,100.0,2,1,25.0,0,0,,0,0,,0,0,,23,35,76.09,81,9,51
224,Eddie Jones,LAL,13,221,148,100,48,76,189,52.62,60.9,-8.28,99,96,48.48,48,60,41.67,20,32,80.0,0,0,,1,3,100.0,0,0,,7,5,62.5,0,0,,0,0,,0,0,,0,0,,14,25,92.59,69,20,63
935,Bryon Russell,UTA,20,219,147,84,63,81,186,50.0,59.95,-9.95,81,86,53.09,63,69,36.51,21,30,71.43,0,0,,3,9,100.0,0,0,,1,1,50.0,0,0,,0,0,,0,0,,0,0,,17,24,70.59,69,23,58
204,Jeff Hornacek,UTA,20,217,178,148,30,65,217,48.12,52.52,-4.4,145,114,39.31,29,39,44.83,9,17,94.44,1,2,66.67,3,9,100.0,1,4,100.0,17,14,82.35,0,0,,0,0,,0,0,,0,0,,12,18,78.26,74,14,55
275,Allan Houston,NYK,10,211,175,152,23,58,205,48.96,52.61,-3.66,151,132,43.71,23,27,39.13,18,30,83.33,0,0,,1,3,100.0,0,0,,3,3,100.0,1,2,100.0,0,0,,0,0,,0,0,,8,14,87.5,76,9,50
779,Glen Rice,CHA,9,205,173,137,36,36,194,49.04,54.28,-5.24,135,138,51.11,36,33,30.56,4,7,87.5,0,0,,2,5,83.33,0,0,,6,6,100.0,0,0,,0,0,,0,0,,0,0,,11,16,80.0,82,11,30
1495,Tim Duncan,SAS,9,186,140,139,1,60,168,54.55,55.89,-1.34,135,138,51.11,1,0,0.0,21,27,64.29,0,0,,4,11,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,10,71.43,73,0,40
764,David Robinson,SAS,9,175,134,134,0,96,179,48.08,49.65,-1.57,128,102,39.84,0,0,,28,34,60.71,0,0,,6,17,94.44,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,17,22,64.71,57,0,61
317,John Starks,NYK,10,164,125,66,59,24,136,49.25,60.49,-11.24,64,64,50.0,59,75,42.37,4,6,75.0,0,0,,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,13,92.86,59,25,21
96,Detlef Schrempf,SEA,10,161,125,111,14,38,143,53.31,56.8,-3.49,109,120,55.05,14,6,14.29,11,18,81.82,0,0,,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,11,78.57,64,2,31
452,Vin Baker,SEA,10,158,134,134,0,38,151,51.63,52.42,-0.78,130,134,51.54,0,0,,13,13,50.0,0,0,,4,9,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,2,25.0,71,0,16
422,Avery Johnson,SAS,9,156,101,99,2,50,124,61.42,63.41,-2.0,94,112,59.57,2,0,0.0,12,14,58.33,0,0,,5,13,86.67,0,0,,0,0,,2,2,66.67,0,0,,0,0,,0,0,,9,15,83.33,61,0,34
89,Nick Van Exel,LAL,13,151,151,81,70,40,171,36.65,44.78,-8.13,80,54,33.75,70,66,31.43,9,14,77.78,0,0,,1,3,100.0,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,10,14,70.0,50,22,29
349,Mark Jackson,IND,16,147,127,90,37,34,143,45.23,51.78,-6.54,88,74,42.05,37,42,37.84,7,10,71.43,0,0,,2,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,16,88.89,53,14,27
213,Antonio Davis,IND,16,147,91,91,0,93,136,53.45,55.72,-2.26,87,76,43.68,0,0,,31,39,62.9,0,0,,4,12,100.0,0,0,,0,0,,1,0,0.0,0,0,,0,0,,0,0,,13,20,76.92,42,0,63
913,Larry Johnson,NYK,8,143,107,97,10,50,127,52.19,55.43,-3.24,87,80,45.98,10,6,20.0,16,25,78.12,0,0,,10,28,93.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,4,50.0,52,2,37
904,Chris Mullin,IND,16,142,113,61,52,21,127,47.49,58.08,-10.59,60,62,51.67,52,60,38.46,4,6,75.0,0,0,,1,3,100.0,0,0,,8,7,87.5,0,0,,0,0,,0,0,,0,0,,2,4,100.0,52,20,18
