player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
201142,Kevin Durant,OKC,81,2590,1688,1197,491,801,2069,55.48,63.47,-7.98,1133,1186,52.34,488,567,38.73,227,403,88.77,16,43,89.58,64,185,96.35,3,12,100.0,46,39,82.98,0,0,,0,0,,0,0,,0,0,,92,155,83.78,849,192,700
2546,Carmelo Anthony,NYK,77,2112,1643,1228,415,541,1911,49.79,56.14,-6.35,1190,1076,45.21,413,495,39.95,155,263,84.84,7,15,71.43,38,109,95.61,2,8,100.0,43,37,84.09,0,0,,0,0,,0,0,,0,0,,63,109,86.51,743,167,459
2544,LeBron James,MIA,77,2086,1353,1047,306,581,1613,58.06,64.84,-6.78,974,1156,59.34,305,345,37.7,176,255,72.44,2,3,50.0,73,201,91.78,1,4,100.0,15,12,80.0,1,2,100.0,0,0,,0,0,,0,0,,66,108,81.82,767,116,436
201567,Kevin Love,MIN,77,2008,1422,917,505,631,1723,50.45,59.07,-8.62,883,852,48.24,503,564,37.38,178,294,82.58,12,26,72.22,34,98,96.08,2,7,87.5,23,25,92.59,3,5,83.33,0,0,,0,0,,1,2,100.0,84,135,80.36,650,190,518
201933,Blake Griffin,LAC,80,1929,1360,1315,45,668,1661,56.19,58.32,-2.13,1245,1272,51.08,44,36,27.27,211,299,70.85,0,0,,70,194,92.38,1,4,100.0,0,0,,7,11,84.62,0,0,,0,0,,2,2,100.0,81,111,69.38,719,13,478
201939,Stephen Curry,GSW,78,1871,1383,768,615,346,1547,50.2,60.94,-10.73,742,730,49.19,608,762,41.78,62,108,87.1,14,39,92.86,26,73,93.59,7,28,100.0,30,28,93.33,1,2,100.0,0,0,,0,0,,0,0,,57,101,87.83,652,261,306
201935,James Harden,HOU,73,1850,1205,722,483,663,1522,52.02,61.8,-9.78,681,662,48.6,481,525,36.38,206,359,87.14,21,55,87.3,41,119,96.75,2,8,100.0,39,37,82.22,5,7,70.0,0,0,,0,0,,2,2,100.0,44,76,86.36,549,177,575
201942,DeMar DeRozan,TOR,79,1787,1407,1197,210,626,1704,48.96,53.11,-4.15,1145,976,42.62,209,189,30.14,219,354,80.82,6,18,100.0,52,149,95.51,1,4,100.0,29,27,87.1,0,0,,0,0,,0,0,,0,0,,43,70,81.4,604,64,515
202331,Paul George,IND,80,1735,1361,861,500,464,1590,47.07,55.43,-8.36,829,724,43.67,496,534,35.89,122,215,88.11,7,18,85.71,32,91,94.79,4,15,93.75,39,38,88.37,1,1,50.0,0,0,,0,0,,3,3,100.0,57,96,83.48,576,182,401
1717,Dirk Nowitzki,DAL,80,1735,1273,944,329,376,1461,53.37,60.31,-6.94,918,952,51.85,327,387,39.45,94,173,92.02,6,15,83.33,26,74,94.87,2,8,100.0,35,29,80.56,1,2,100.0,0,0,,0,0,,0,0,,52,95,91.35,633,131,338
203081,Damian Lillard,POR,82,1695,1304,750,554,426,1521,47.24,56.82,-9.58,726,622,42.84,552,648,39.13,132,230,87.12,8,20,83.33,24,70,97.22,2,8,100.0,43,38,84.44,0,0,,0,0,,0,0,,0,0,,34,59,86.76,553,218,371
202326,DeMarcus Cousins,SAC,71,1614,1191,1184,7,595,1452,54.09,55.55,-1.46,1106,1026,46.38,7,0,0.0,179,264,73.74,0,0,,78,206,88.03,0,0,,2,3,100.0,1,2,100.0,0,0,,0,0,,2,1,50.0,77,112,73.2,591,0,432
200746,LaMarcus Aldridge,POR,69,1603,1423,1408,15,360,1584,49.77,50.68,-0.92,1370,1222,44.6,15,9,20.0,119,191,80.25,0,0,,38,111,97.37,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,42,70,83.33,652,3,296
2744,Al Jefferson,CHA,73,1594,1376,1361,15,277,1495,52.37,53.21,-0.84,1322,1316,49.77,15,9,20.0,105,149,70.95,0,0,,39,99,84.62,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,14,21,75.0,700,3,191
202322,John Wall,WAS,82,1583,1337,1029,308,394,1520,46.89,52.4,-5.51,986,856,43.41,308,324,35.06,125,203,81.2,2,4,66.67,43,121,93.8,0,0,,17,15,88.24,1,1,50.0,0,0,,0,0,,0,0,,38,59,77.63,579,108,317
101145,Monta Ellis,DAL,82,1560,1278,1069,209,430,1474,48.83,53.16,-4.34,1031,938,45.49,209,207,33.01,144,231,80.21,1,2,66.67,38,106,92.98,0,0,,2,3,100.0,1,2,100.0,0,0,,0,0,,0,0,,48,71,73.96,576,69,339
201609,Goran Dragic,PHX,76,1542,1093,794,299,416,1295,53.15,60.42,-7.27,760,792,52.11,299,366,40.8,109,169,77.52,3,8,88.89,34,91,89.22,0,0,,28,25,78.12,0,0,,0,0,,0,0,,0,0,,62,91,73.39,552,122,316
202691,Klay Thompson,GSW,81,1488,1259,724,535,185,1346,45.95,55.51,-9.55,712,648,45.51,534,666,41.57,67,98,73.13,3,8,88.89,12,35,97.22,1,4,100.0,5,5,100.0,0,0,,0,0,,0,0,,0,0,,12,24,100.0,559,223,147
202681,Kyrie Irving,CLE,71,1477,1237,893,344,336,1402,46.83,53.33,-6.5,857,746,43.52,344,369,35.76,89,154,86.52,3,9,100.0,36,100,92.59,0,0,,34,29,82.86,0,0,,0,0,,0,0,,0,0,,39,70,89.74,532,123,290
202738,Isaiah Thomas,SAC,72,1464,1096,732,364,405,1297,49.44,57.45,-8.01,704,682,48.44,362,375,34.53,79,128,81.01,7,19,90.48,28,83,98.81,2,7,87.5,35,31,86.11,0,0,,0,0,,0,0,,0,0,,80,139,86.88,496,127,345
200752,Rudy Gay,TOR,73,1457,1179,982,197,387,1363,49.52,53.99,-4.47,951,882,46.37,197,195,32.99,135,214,79.26,0,0,,31,91,97.85,0,0,,13,11,78.57,1,2,100.0,0,0,,0,0,,0,0,,35,62,88.57,537,65,318
200768,Kyle Lowry,TOR,79,1417,1080,581,499,385,1261,46.55,56.71,-10.16,559,490,43.83,498,567,37.95,86,141,81.98,13,30,76.92,22,59,89.39,1,4,100.0,14,12,80.0,2,4,100.0,0,0,,0,0,,0,0,,66,110,83.33,457,190,313
201152,Thaddeus Young,PHI,79,1417,1283,991,292,229,1384,45.9,51.2,-5.3,964,930,48.24,292,270,30.82,82,116,70.73,1,2,66.67,27,70,86.42,0,0,,0,0,,1,1,50.0,0,0,,0,0,,1,0,0.0,16,28,87.5,582,90,163
203076,Anthony Davis,NOP,67,1392,1005,996,9,438,1204,56.65,58.11,-1.46,952,952,50.0,9,6,22.22,166,260,78.31,0,0,,44,121,91.67,0,0,,3,3,75.0,1,2,100.0,0,0,,0,0,,0,0,,29,48,82.76,522,2,346
201145,Jeff Green,BOS,82,1382,1171,775,396,356,1334,44.67,52.05,-7.38,738,620,42.01,396,405,34.09,125,193,77.2,3,9,100.0,37,99,89.19,0,0,,9,8,88.89,0,0,,0,0,,0,0,,0,0,,26,48,92.31,482,135,283
2216,Zach Randolph,MEM,79,1372,1198,1178,20,337,1351,49.84,50.96,-1.12,1147,1054,45.95,20,6,10.0,108,160,74.07,0,0,,31,82,88.17,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,45,70,77.78,560,2,250
202083,Wesley Matthews,POR,82,1341,1009,499,510,299,1144,47.44,58.79,-11.35,477,444,46.54,510,603,39.41,92,159,86.41,8,21,87.5,22,60,90.91,0,0,,2,2,100.0,0,0,,0,0,,0,0,,1,0,0.0,32,52,80.0,445,201,250
201167,Arron Afflalo,ORL,73,1330,1011,711,300,336,1170,50.04,57.38,-7.35,684,618,45.18,296,372,41.89,95,156,82.11,8,22,91.67,27,76,93.83,4,15,93.75,23,19,76.0,0,0,,0,0,,0,0,,0,0,,33,52,78.79,464,128,274
200794,Paul Millsap,ATL,74,1328,1047,835,212,391,1222,49.24,54.47,-5.23,797,738,46.3,212,228,35.85,141,203,71.99,2,4,66.67,38,104,91.23,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,32,51,78.46,483,76,286
201952,Jeff Teague,ATL,79,1304,1040,815,225,376,1214,48.64,54.09,-5.45,780,694,44.49,225,222,32.89,111,193,86.94,1,2,66.67,35,94,89.52,0,0,,9,9,90.0,1,2,100.0,0,0,,0,0,,0,0,,52,88,84.62,456,74,318
2730,Dwight Howard,HOU,71,1297,800,793,7,638,1096,57.77,60.01,-2.23,746,848,56.84,7,6,28.57,178,180,50.56,0,0,,47,124,87.94,0,0,,1,2,100.0,0,0,,0,0,,0,0,,0,0,,117,137,58.8,473,2,349
2755,Kevin Martin,MIN,68,1294,1023,726,297,336,1192,48.3,55.26,-6.96,703,604,42.96,297,345,38.72,96,174,90.62,3,8,88.89,23,64,92.75,0,0,,31,33,91.67,0,0,,0,0,,0,0,,0,0,,39,66,84.62,440,115,299
101123,Gerald Green,PHX,82,1293,1006,496,510,228,1116,47.02,58.44,-11.42,488,472,48.36,510,612,40.0,62,103,83.06,10,26,86.67,8,22,91.67,0,0,,12,10,76.92,0,0,,0,0,,0,0,,0,0,,26,48,90.57,448,204,193
202689,Kemba Walker,CHA,73,1289,1143,816,327,337,1312,43.69,49.91,-6.22,801,650,40.57,327,327,33.33,92,156,84.78,1,3,100.0,15,41,91.11,0,0,,19,18,85.71,0,0,,0,0,,0,0,,0,0,,57,94,82.46,449,109,282
202688,Brandon Knight,MIL,71,1289,1092,754,338,319,1243,45.37,52.3,-6.93,730,654,44.79,338,330,32.54,95,155,81.58,3,8,88.89,24,67,93.06,0,0,,11,10,83.33,0,0,,0,0,,0,0,,0,0,,42,65,77.38,461,110,257
2547,Chris Bosh,MIA,79,1281,953,735,218,272,1078,53.46,59.71,-6.25,711,788,55.41,218,222,33.94,105,172,81.9,1,3,100.0,24,68,94.44,0,0,,3,2,66.67,0,0,,0,0,,0,0,,0,0,,16,26,81.25,492,74,223
