player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
977,Kobe Bryant,LAL,80,2832,2173,1655,518,819,2560,49.83,55.89,-6.06,1588,1462,46.03,517,537,34.62,218,370,84.86,9,23,85.19,67,190,94.53,1,4,100.0,36,35,89.74,5,7,70.0,1,1,100.0,0,0,,0,0,,118,203,85.29,978,180,696
2544,LeBron James,CLE,79,2478,1823,1444,379,814,2194,51.21,56.8,-5.6,1337,1282,47.94,379,381,33.51,251,368,73.31,1,1,33.33,107,293,91.28,0,0,,38,31,75.61,2,4,100.0,1,0,0.0,0,0,,0,0,,78,118,75.64,875,127,601
947,Allen Iverson,PHI,72,2377,1822,1599,223,829,2203,50.62,54.35,-3.73,1533,1354,44.16,221,210,31.67,262,430,82.06,9,21,77.78,66,185,93.43,2,8,100.0,11,13,92.86,0,0,,1,1,100.0,0,0,,0,0,,98,155,79.49,815,72,675
2240,Gilbert Arenas,WAS,80,2346,1668,1128,540,799,2055,50.18,58.08,-7.9,1064,966,45.39,538,591,36.62,254,413,81.3,5,13,86.67,64,183,95.31,2,7,87.5,44,38,82.61,1,2,100.0,3,2,66.67,0,0,,1,1,100.0,79,130,82.28,746,199,655
1717,Dirk Nowitzki,DAL,81,2151,1564,1293,271,598,1853,53.82,58.86,-5.05,1239,1174,47.38,269,324,40.15,156,280,89.74,7,19,90.48,54,157,96.91,2,8,100.0,45,40,85.11,3,5,83.33,0,0,,0,0,,0,0,,78,144,92.31,751,110,539
2546,Carmelo Anthony,DEN,80,2120,1572,1420,152,707,1920,52.96,56.29,-3.33,1354,1306,48.23,152,111,24.34,215,358,83.26,1,3,100.0,66,183,92.42,0,0,,57,47,77.05,0,0,,3,2,66.67,0,0,,0,0,,72,110,76.39,756,37,571
1718,Paul Pierce,BOS,79,2116,1462,1148,314,812,1853,52.25,58.15,-5.91,1077,1014,47.08,314,333,35.35,258,399,77.33,2,2,33.33,71,198,92.96,0,0,,43,35,79.55,0,0,,0,0,,0,0,,0,0,,88,135,76.7,689,111,627
2548,Dwyane Wade,MIA,75,2040,1413,1337,76,803,1784,55.06,57.75,-2.69,1267,1232,48.62,76,39,17.11,266,414,77.82,1,3,100.0,70,196,93.33,0,0,,8,5,62.5,2,4,100.0,1,1,100.0,0,0,,0,0,,93,146,78.49,699,13,629
2072,Michael Redd,MIL,80,2028,1517,1104,413,571,1793,50.47,57.35,-6.87,1058,946,44.71,412,486,39.32,153,272,88.89,5,15,100.0,46,130,94.2,1,4,100.0,33,32,86.49,0,0,,2,2,100.0,0,0,,1,0,0.0,82,141,86.5,682,163,501
951,Ray Allen,SEA,78,1955,1500,847,653,359,1683,48.73,58.96,-10.23,820,770,46.95,652,804,41.1,92,172,93.48,4,12,100.0,27,77,95.06,1,4,100.0,39,32,82.05,1,2,100.0,0,0,,0,0,,0,0,,47,82,87.23,681,269,324
1882,Elton Brand,LAC,79,1953,1435,1432,3,568,1687,56.76,57.96,-1.2,1364,1374,50.37,3,3,33.33,180,286,79.44,0,0,,68,187,91.67,0,0,,0,0,,0,0,,2,2,100.0,0,0,,1,0,0.0,69,101,73.72,756,1,440
1713,Vince Carter,NJN,79,1911,1518,1151,367,601,1800,47.73,53.61,-5.88,1097,948,43.21,367,375,34.06,174,280,80.46,5,13,86.67,54,151,93.21,0,0,,23,16,64.0,1,1,50.0,0,0,,0,0,,1,0,0.0,78,127,81.41,653,125,480
1890,Shawn Marion,PHX,81,1769,1365,1075,290,298,1505,53.32,59.12,-5.8,1046,1182,56.5,290,288,33.1,102,167,81.86,0,0,,29,79,90.8,0,0,,10,9,90.0,1,1,50.0,1,1,100.0,0,0,,0,0,,26,42,80.77,716,96,241
2202,Jason Richardson,GSW,75,1741,1438,961,477,410,1626,46.27,53.79,-7.52,929,852,45.86,477,549,38.36,139,184,66.19,4,7,58.33,32,88,91.67,0,0,,2,1,50.0,0,0,,0,0,,0,0,,0,0,,43,60,69.77,641,183,276
1710,Mike Bibby,SAC,82,1728,1382,885,497,403,1584,47.16,55.41,-8.25,863,766,44.38,497,576,38.63,91,156,85.71,4,11,91.67,22,63,95.45,0,0,,26,17,65.38,1,2,100.0,1,0,0.0,0,0,,0,0,,79,137,86.71,597,192,342
1712,Antawn Jamison,WAS,82,1684,1494,1121,373,297,1626,46.04,51.83,-5.79,1094,972,44.42,371,435,39.08,75,110,73.33,4,11,91.67,27,75,92.59,2,8,100.0,0,0,,1,2,100.0,0,0,,0,0,,0,0,,52,71,68.27,660,147,217
708,Kevin Garnett,MIN,76,1656,1191,1161,30,489,1427,57.08,58.88,-1.8,1113,1140,51.21,30,24,26.67,137,221,80.66,0,0,,48,134,93.06,0,0,,31,23,69.7,1,2,100.0,0,0,,0,0,,1,1,100.0,66,111,84.09,626,8,396
2207,Joe Johnson,ATL,82,1653,1395,1035,360,330,1566,47.5,53.66,-6.16,1000,938,46.9,359,381,35.38,78,118,75.64,0,0,,35,97,92.38,1,3,75.0,46,43,93.48,0,0,,2,2,100.0,0,0,,0,0,,45,71,78.89,632,128,261
2200,Pau Gasol,MEM,80,1628,1194,1182,12,617,1482,53.96,55.54,-1.58,1137,1104,48.55,12,9,25.0,199,275,69.1,0,0,,45,114,84.44,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,88,124,70.86,600,3,425
1888,Richard Hamilton,DET,80,1609,1322,1202,120,303,1467,52.46,55.28,-2.82,1173,1130,48.17,120,165,45.83,89,152,85.39,0,0,,29,81,93.1,0,0,,15,11,73.33,1,2,100.0,0,0,,0,0,,0,0,,40,68,85.0,649,55,256
2229,Mike James,TOR,79,1604,1228,846,382,338,1402,50.5,58.25,-7.75,820,762,46.46,381,504,44.09,76,133,87.5,1,3,100.0,26,72,92.31,1,4,100.0,37,31,83.78,0,0,,1,0,0.0,0,0,,0,0,,59,95,80.51,576,169,283
