player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff
1630314,Brandon Williams,DAL,65,844,607,455,152,298,744,50.66,57.17,-6.51,427,448,52.46,152,105,23.03,118,184,77.97,0,0,,28,78,92.86,0,0,,0,0,,0,0,,0,0,,2,1,50.0,0,0,,17,28,82.35
1629130,Duncan Robinson,DET,76,929,692,160,532,107,738,45.88,62.85,-16.97,155,184,59.35,524,630,40.08,15,23,76.67,7,16,76.19,5,13,86.67,8,29,90.62,4,3,75.0,1,3,100.0,0,0,,0,0,,0,0,,19,28,73.68
1628976,Wendell Carter Jr.,ORL,76,908,627,404,223,242,738,52.82,61.9,-9.08,384,460,59.9,223,216,32.29,87,139,79.89,0,0,,20,56,93.33,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,23,35,76.09
1630577,Julian Champagnie,SAS,80,887,674,174,500,135,734,44.71,60.47,-15.76,170,198,58.24,494,549,37.04,22,34,77.27,18,48,88.89,4,12,100.0,6,24,100.0,10,9,90.0,1,3,100.0,0,0,,2,1,50.0,1,1,100.0,6,8,66.67
1628960,Grayson Allen,PHX,50,822,651,207,444,167,733,42.97,56.73,-13.76,198,196,49.49,443,462,34.76,47,78,82.98,5,11,73.33,9,25,92.59,1,4,100.0,10,8,80.0,1,2,100.0,0,0,,2,2,100.0,0,0,,17,34,100.0
1641730,Noah Clowney,BKN,65,794,620,235,385,220,725,43.01,55.39,-12.37,221,210,47.51,385,378,32.73,79,121,76.58,1,3,100.0,14,41,97.62,0,0,,3,2,66.67,2,4,80.0,0,0,,0,0,,2,2,100.0,18,33,91.67
1642271,Kyle Filipowski,UTA,75,833,631,412,219,206,724,49.38,57.72,-8.34,395,442,55.95,219,204,31.05,76,108,71.05,2,5,83.33,17,49,96.08,0,0,,0,0,,2,4,80.0,0,0,,0,0,,0,0,,13,21,80.77
1629023,P.J. Washington,DAL,55,780,647,417,230,176,722,45.88,53.83,-7.95,394,388,49.24,230,225,32.61,64,85,66.41,3,5,55.56,23,64,92.75,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,13,81.25
1629636,Darius Garland,LAC,44,830,663,362,301,120,719,47.51,57.98,-10.47,355,356,50.14,300,354,39.33,39,65,83.33,2,5,83.33,7,21,100.0,1,4,100.0,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,13,23,88.46
203507,Giannis Antetokounmpo,MIL,34,938,566,525,41,336,718,61.96,65.7,-3.75,485,598,61.65,41,42,34.15,126,163,64.68,0,0,,40,105,87.5,0,0,,0,0,,3,2,33.33,1,2,100.0,0,0,,1,1,100.0,21,25,62.5
203471,Dennis Schröder,CLE,69,753,625,399,226,203,717,44.85,52.71,-7.86,379,318,41.95,226,225,33.19,65,109,83.85,2,4,66.67,20,56,93.33,0,0,,3,2,66.67,0,0,,0,0,,0,0,,0,0,,22,39,88.64
1642281,Jaylon Tyson,CLE,66,872,670,372,298,107,716,49.94,60.8,-10.86,354,358,50.56,298,399,44.63,35,52,74.29,0,0,,18,48,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,2,1,50.0,9,14,77.78
1642875,Maxime Raynaud,SAC,71,881,644,573,71,150,712,58.38,62.04,-3.66,557,664,59.61,71,66,30.99,53,83,78.3,0,0,,16,47,97.92,0,0,,2,1,50.0,1,2,100.0,0,0,,0,0,,0,0,,12,18,75.0
1628381,John Collins,LAC,68,913,646,429,217,149,708,55.0,64.15,-9.15,401,476,59.35,216,264,40.74,46,71,77.17,0,0,,28,75,89.29,1,3,75.0,2,1,50.0,0,0,,1,2,100.0,0,0,,0,0,,13,21,80.77
1642259,Alex Sarr,WAS,47,760,641,494,147,142,703,48.38,54.02,-5.64,476,480,50.42,147,147,33.33,58,77,66.38,0,0,,18,50,92.59,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,3,4,66.67
1629632,Coby White,CHA,46,824,588,284,304,231,694,48.16,59.74,-11.58,262,256,48.85,303,333,36.63,75,120,80.0,3,7,77.78,22,63,95.45,1,4,100.0,4,4,100.0,1,2,100.0,0,0,,0,0,,3,3,100.0,20,32,80.0
1626167,Myles Turner,MIL,69,810,620,255,365,169,694,45.66,58.33,-12.67,236,230,48.73,365,417,38.08,59,85,72.03,2,4,66.67,19,54,94.74,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,13,20,76.92
1642844,Dylan Harper,SAS,67,786,637,464,173,119,687,50.19,57.01,-6.82,445,484,54.38,173,174,33.53,42,61,72.62,0,0,,19,55,96.49,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,7,10,71.43
1630572,Sandro Mamukelashvili,TOR,79,874,618,326,292,157,687,51.84,63.6,-11.76,305,376,61.64,292,339,38.7,62,91,73.39,0,0,,21,58,92.06,0,0,,0,0,,1,1,50.0,0,0,,1,0,0.0,0,0,,5,9,90.0
202699,Tobias Harris,DET,59,780,623,411,212,138,684,48.87,57.04,-8.17,390,386,49.49,212,234,36.79,44,76,86.36,1,2,66.67,21,58,92.06,0,0,,6,5,83.33,1,3,100.0,0,0,,1,1,100.0,0,0,,8,15,93.75
1630591,Jalen Suggs,ORL,55,765,630,281,349,116,684,44.35,56.16,-11.82,275,300,54.55,348,351,33.62,30,52,86.67,5,12,80.0,6,17,94.44,1,4,100.0,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,15,25,83.33
1642907,Cedric Coward,MEM,59,804,609,345,264,155,680,49.11,59.36,-10.25,329,368,55.93,264,273,34.47,57,95,83.33,1,3,100.0,16,46,95.83,0,0,,2,1,50.0,0,0,,0,0,,2,2,100.0,0,0,,9,16,88.89
1629651,Nic Claxton,BKN,68,800,575,557,18,226,677,57.18,59.31,-2.12,527,592,56.17,18,9,16.67,82,106,64.63,0,0,,30,74,82.22,0,0,,0,0,,2,3,75.0,0,0,,1,0,0.0,2,0,0.0,15,16,53.33
1630200,Tre Jones,CHI,62,852,577,458,119,212,675,57.37,63.56,-6.18,443,534,60.27,119,108,30.25,71,121,85.21,2,6,100.0,15,44,97.78,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,24,38,79.17
1642276,Kel'el Ware,MIA,73,822,625,399,226,93,667,52.39,61.72,-9.33,390,468,60.0,226,267,39.38,35,50,71.43,0,0,,9,25,92.59,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,6,10,83.33
1642848,Tre Johnson,WAS,58,703,624,313,311,84,667,42.79,53.18,-10.39,309,288,46.6,311,333,35.69,22,40,90.91,1,2,66.67,4,11,91.67,0,0,,6,5,83.33,1,1,100.0,0,0,,0,0,,0,0,,13,23,88.46
1629014,Anfernee Simons,CHI,54,765,630,262,368,75,663,44.92,57.69,-12.77,253,254,50.2,367,423,38.42,19,35,92.11,4,9,75.0,9,26,96.3,1,4,100.0,5,5,100.0,0,0,,0,0,,0,0,,0,0,,5,9,90.0
1642860,Will Riley,WAS,71,730,590,353,237,172,663,45.94,54.83,-8.89,337,334,49.55,235,222,31.49,52,81,77.88,8,20,83.33,16,45,93.75,2,7,87.5,2,2,100.0,3,6,75.0,0,0,,0,0,,0,0,,8,13,81.25
1628370,Malik Monk,SAC,60,749,609,307,302,107,661,46.04,57.08,-11.05,302,282,46.69,301,360,39.87,35,59,84.29,3,9,100.0,5,15,100.0,1,4,100.0,4,4,100.0,0,0,,0,0,,2,1,50.0,0,0,,8,15,93.75
1629028,Deandre Ayton,LAL,71,885,596,596,0,139,659,66.49,67.34,-0.84,583,770,66.04,0,0,,52,68,65.38,0,0,,13,35,89.74,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,10,11,55.0
1631212,Peyton Watson,DEN,53,779,570,378,192,187,655,51.28,59.71,-8.43,362,374,51.66,192,237,41.15,65,95,73.08,1,2,66.67,16,46,95.83,0,0,,0,0,,0,0,,1,2,100.0,0,0,,0,0,,18,23,63.89
1628386,Jarrett Allen,CLE,56,860,528,518,10,261,652,64.81,66.89,-2.08,503,642,63.82,10,3,10.0,93,138,74.19,0,0,,15,37,82.22,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0,30,40,67.8
1630643,Jay Huff,IND,79,777,606,235,371,99,648,46.2,59.81,-13.61,220,308,70.0,370,354,31.89,30,51,85.0,1,2,66.67,15,44,97.78,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,11,14,70.0
1641783,Tristan da Silva,ORL,75,732,604,292,312,86,645,45.58,57.02,-11.44,286,296,51.75,312,348,37.18,28,48,85.71,0,0,,6,18,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,11,20,90.91
1642349,Ajay Mitchell,OKC,55,752,576,403,173,152,644,50.91,58.49,-7.57,387,410,52.97,171,171,33.33,52,90,86.54,0,0,,16,46,95.83,2,8,100.0,0,0,,4,7,87.5,0,0,,1,1,100.0,0,0,,11,19,90.48
1641709,Ausar Thompson,DET,68,686,555,531,24,175,635,52.41,54.27,-1.87,515,536,52.04,24,18,25.0,66,77,58.33,0,0,,16,39,81.25,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,13,15,57.69
1631260,AJ Green,MIL,76,787,604,61,543,56,634,43.55,62.6,-19.04,61,56,45.9,540,675,41.67,4,6,75.0,5,14,93.33,0,0,,3,12,100.0,11,10,90.91,0,0,,0,0,,0,0,,1,1,100.0,9,13,72.22
1628404,Josh Hart,NYK,64,761,572,341,231,125,625,50.7,60.69,-9.99,321,352,54.83,231,279,40.26,41,56,68.29,0,0,,20,58,96.67,0,0,,0,0,,1,3,100.0,0,0,,1,0,0.0,0,0,,10,13,65.0
1642273,Kyshawn George,WAS,47,695,565,309,256,128,623,45.9,55.93,-10.02,299,276,46.15,255,294,38.43,39,62,79.49,4,10,83.33,10,27,90.0,1,3,75.0,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,12,20,83.33
1626220,Royce O'Neale,PHX,75,731,600,102,498,34,620,42.13,59.43,-17.3,102,98,48.04,497,606,40.64,7,11,78.57,0,0,,0,0,,1,3,75.0,1,1,100.0,0,0,,0,0,,3,1,33.33,0,0,,9,11,61.11
1629060,Rui Hachimura,LAL,67,766,587,328,259,70,619,50.96,61.99,-11.03,323,362,56.04,258,342,44.19,31,45,72.58,0,0,,5,12,80.0,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0
1642285,Cam Spencer,MEM,71,782,547,226,321,134,618,50.48,64.53,-14.04,218,214,49.08,317,414,43.53,30,57,95.0,4,12,100.0,8,22,91.67,4,16,100.0,22,22,100.0,1,3,100.0,0,0,,2,2,100.0,1,1,100.0,11,19,86.36
203084,Harrison Barnes,SAS,74,751,560,211,349,119,615,47.29,61.32,-14.03,201,218,54.23,348,411,39.37,41,64,78.05,0,0,,10,30,100.0,1,4,100.0,2,2,100.0,0,0,,0,0,,0,0,,0,0,,12,22,91.67
203897,Zach LaVine,SAC,39,748,547,293,254,142,612,50.2,61.36,-11.16,284,308,54.23,253,294,38.74,54,97,89.81,4,11,91.67,9,25,92.59,1,4,100.0,2,1,50.0,0,0,,0,0,,0,0,,0,0,,5,8,80.0
1641796,Pelle Larsson,MIA,65,738,512,332,180,217,610,51.9,60.74,-8.84,308,336,54.55,180,177,32.78,80,133,83.12,1,3,100.0,24,65,90.28,0,0,,0,0,,1,1,50.0,0,0,,1,0,0.0,2,1,50.0,13,22,84.62
1642363,Nique Clifford,SAC,70,613,563,348,215,95,608,42.69,50.68,-7.99,342,316,46.2,215,216,33.49,40,57,71.25,0,0,,6,17,94.44,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,4,6,75.0
1630541,Moses Moody,GSW,60,728,557,180,377,113,605,45.39,59.99,-14.61,171,170,49.71,375,447,39.73,30,48,80.0,10,25,83.33,9,22,81.48,2,8,100.0,4,3,75.0,1,1,50.0,0,0,,0,0,,0,0,,3,4,66.67
1630173,Precious Achiuwa,SAC,69,670,547,457,90,125,603,51.18,55.65,-4.46,444,498,56.08,90,75,27.78,49,57,58.16,0,0,,13,34,87.18,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,6,42.86
1642268,Isaiah Collier,UTA,58,675,510,411,99,204,603,51.02,56.27,-5.25,392,412,52.55,99,78,26.26,77,111,72.08,0,0,,19,52,91.23,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,16,22,70.97
1641717,Cason Wallace,OKC,75,646,571,289,282,66,602,43.36,53.83,-10.47,286,286,50.0,282,300,35.46,23,38,82.61,1,2,66.67,3,8,88.89,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,6,11,91.67
1630573,Sam Hauser,BOS,76,705,592,95,497,16,599,41.54,58.84,-17.3,92,100,54.35,497,585,39.24,4,7,87.5,0,0,,3,8,88.89,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,2,4,100.0
203497,Rudy Gobert,MIN,73,789,464,459,5,292,599,64.36,66.58,-2.23,434,586,67.51,5,0,0.0,106,115,54.25,0,0,,25,64,85.33,0,0,,0,0,,3,4,66.67,0,0,,1,0,0.0,0,0,,25,20,40.82
1631106,Tari Eason,HOU,59,612,568,313,255,67,597,41.89,51.22,-9.33,302,268,44.37,255,270,35.29,20,28,70.0,2,5,83.33,11,31,93.94,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,6,10,83.33
1642450,Daniss Jenkins,DET,65,616,519,342,177,156,596,44.83,52.41,-7.58,334,276,41.32,177,195,36.72,42,72,85.71,2,6,100.0,8,24,100.0,0,0,,2,2,100.0,0,0,,0,0,,2,2,100.0,1,1,100.0,28,38,67.86
1629111,Jock Landale,ATL,67,699,537,347,190,121,595,50.47,59.21,-8.74,342,396,57.89,190,216,37.89,35,48,68.57,1,2,66.67,5,14,93.33,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,21,22,53.66
203114,Khris Middleton,DAL,62,631,530,345,185,136,595,45.66,53.49,-7.83,335,294,43.88,184,195,35.33,36,63,87.5,7,20,95.24,10,29,96.67,1,4,100.0,6,4,66.67,0,0,,0,0,,0,0,,4,3,75.0,12,19,82.61
1630198,Isaiah Joe,OKC,69,776,534,115,419,123,590,48.2,65.97,-17.77,110,122,55.45,415,522,41.93,21,37,88.1,7,20,95.24,5,14,93.33,4,15,93.75,5,5,100.0,3,8,100.0,0,0,,1,1,100.0,1,1,100.0,18,31,86.11
1631222,Jake LaRavia,LAL,80,670,520,277,243,152,589,46.69,57.08,-10.39,263,292,55.51,243,234,32.1,55,83,75.45,0,0,,14,39,92.86,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,13,20,76.92
1641731,Bilal Coulibaly,WAS,54,624,506,318,188,171,586,45.45,53.68,-8.23,305,292,47.87,187,177,31.55,70,100,71.43,0,0,,13,37,94.87,1,4,100.0,1,1,100.0,1,0,0.0,0,0,,0,0,,0,0,,8,13,81.25
1628989,Kevin Huerter,DET,66,643,555,250,305,70,585,43.3,54.88,-11.58,239,290,60.67,305,276,30.16,25,42,84.0,0,0,,11,28,84.85,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,4,6,75.0
1641842,Ronald Holland II,DET,73,621,524,331,193,144,585,44.84,52.86,-8.03,308,314,50.97,193,144,24.87,46,75,81.52,0,0,,23,66,95.65,0,0,,0,0,,4,7,87.5,0,0,,0,0,,0,0,,11,15,71.43
1629001,De'Anthony Melton,GSW,48,602,523,281,242,121,580,42.66,52.24,-9.57,269,262,48.7,242,216,29.75,42,73,86.9,2,4,66.67,12,31,86.11,0,0,,3,2,66.67,0,0,,0,0,,2,0,0.0,0,0,,8,14,87.5
1628971,Bruce Brown,DEN,81,634,511,367,144,126,570,49.0,55.96,-6.97,355,352,49.58,144,162,37.5,47,72,76.6,1,2,66.67,12,34,94.44,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2,1,50.0,8,10,62.5
201572,Brook Lopez,LAC,73,626,539,223,316,69,567,42.79,54.97,-12.19,210,206,49.05,316,342,36.08,24,35,72.92,0,0,,13,37,94.87,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,6,75.0
1629645,Kevin Porter Jr.,MIL,37,651,500,361,139,154,567,50.35,57.33,-6.98,346,348,50.29,137,132,32.12,52,90,86.54,4,10,83.33,15,43,95.56,2,8,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,11,20,95.24
1630532,Franz Wagner,ORL,32,662,483,349,134,179,566,51.76,58.92,-7.16,336,350,52.08,134,135,33.58,64,108,84.38,1,3,100.0,13,37,94.87,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,17,29,85.29
1629631,De'Andre Hunter,SAC,45,615,501,255,246,143,565,44.21,54.53,-10.32,245,246,50.2,242,213,29.34,42,74,88.1,1,2,66.67,10,27,90.0,4,15,93.75,0,0,,2,4,80.0,0,0,,0,0,,0,0,,19,34,91.89
1629674,Neemias Queta,BOS,75,759,486,479,7,173,564,65.89,67.51,-1.63,462,600,64.94,7,3,14.29,58,81,69.83,0,0,,17,45,88.24,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,19,29,76.32
1630692,Jordan Goodwin,PHX,68,592,539,248,291,56,564,41.51,52.52,-11.0,244,224,45.9,289,315,36.33,12,16,66.67,3,6,66.67,4,11,91.67,2,8,100.0,1,0,0.0,0,0,,0,0,,1,0,0.0,0,0,,8,12,75.0
1642258,Zaccharie Risacher,ATL,65,619,525,274,251,86,563,44.56,54.99,-10.42,263,272,51.71,251,270,35.86,28,34,60.71,3,8,88.89,11,30,90.91,0,0,,0,0,,0,0,,0,0,,2,0,0.0,0,0,,5,5,50.0
1630598,Aaron Wiggins,OKC,64,601,528,263,265,72,563,43.11,53.69,-10.58,259,258,49.81,265,282,35.47,31,46,74.19,0,0,,4,11,91.67,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,3,4,66.67
1626162,Kelly Oubre Jr.,PHI,46,650,494,274,220,130,550,48.58,58.96,-10.38,258,270,52.33,220,249,37.73,49,77,78.57,2,4,66.67,16,43,89.58,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,7,70.0
1642347,Jamal Shead,TOR,79,533,499,237,262,112,550,38.85,48.61,-9.76,229,178,38.86,261,249,31.8,30,48,80.0,2,5,83.33,8,23,95.83,1,4,100.0,1,1,100.0,0,0,,0,0,,0,0,,0,0,,18,25,69.44
1630174,Aaron Nesmith,IND,44,595,498,226,272,109,549,43.21,54.49,-11.28,213,176,41.31,272,303,37.13,31,55,88.71,3,7,77.78,13,34,87.18,0,0,,8,4,50.0,0,0,,0,0,,0,0,,1,1,100.0,8,15,93.75
1627826,Ivica Zubac,IND,48,677,482,482,0,142,542,61.21,62.17,-0.96,460,532,57.83,0,0,,39,53,67.95,0,0,,22,62,93.94,0,0,,0,0,,1,0,0.0,0,0,,0,0,,0,0,,20,30,75.0
1630558,Davion Mitchell,MIA,67,624,508,293,215,63,541,48.11,58.24,-10.13,290,322,55.52,215,255,39.53,25,34,68.0,0,0,,3,7,77.78,0,0,,0,0,,0,0,,0,0,,3,1,33.33,0,0,,5,5,50.0
203903,Jordan Clarkson,NYK,67,604,501,292,209,89,539,46.46,55.91,-9.45,284,304,53.52,207,204,32.85,29,46,79.31,4,12,100.0,8,24,100.0,2,7,87.5,1,1,100.0,0,0,,0,0,,0,0,,0,0,,4,6,75.0
1629652,Luguentz Dort,OKC,67,562,513,148,365,56,537,38.84,52.27,-13.43,141,128,45.39,364,375,34.34,18,28,77.78,0,0,,7,19,90.48,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,6,8,66.67
1641713,GG Jackson,MEM,50,634,476,293,183,137,536,49.84,59.11,-9.27,276,310,56.16,183,189,34.43,57,84,73.68,0,0,,17,47,92.16,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,4,66.67
203935,Marcus Smart,LAL,62,579,476,183,293,129,532,42.14,54.34,-12.2,170,156,45.88,293,291,33.11,37,63,85.14,3,8,88.89,13,33,84.62,0,0,,0,0,,1,3,100.0,0,0,,0,0,,0,0,,15,25,83.33
1642262,Cody Williams,UTA,60,562,478,351,127,113,530,46.99,53.25,-6.26,341,378,55.43,127,84,22.05,42,60,71.43,0,0,,10,23,76.67,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,9,17,94.44
202710,Jimmy Butler III,GSW,35,688,408,334,74,267,529,59.46,65.46,-6.0,305,312,51.15,74,87,39.19,94,163,86.7,1,3,100.0,29,85,97.7,0,0,,5,4,80.0,1,1,50.0,0,0,,0,0,,0,0,,20,33,82.5
1629661,Cameron Johnson,DEN,53,654,470,218,252,112,519,50.15,62.97,-12.82,210,220,52.38,249,315,42.17,28,45,80.36,4,10,83.33,8,23,95.83,3,11,91.67,1,1,100.0,1,2,100.0,0,0,,0,0,,0,0,,15,27,90.0
1630583,Santi Aldama,MEM,43,602,476,276,200,114,519,47.55,57.21,-9.66,261,286,54.79,197,201,34.01,23,31,67.39,6,14,77.78,15,40,88.89,3,11,91.67,0,0,,5,8,57.14,0,0,,0,0,,0,0,,9,11,61.11
203110,Draymond Green,GSW,67,557,480,177,303,83,518,41.35,53.92,-12.57,169,186,55.03,303,297,32.67,28,38,67.86,0,0,,8,21,87.5,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,9,13,72.22
1631126,Caleb Love,POR,48,509,490,198,292,49,515,38.53,49.75,-11.22,198,194,48.99,292,279,31.85,16,25,78.12,1,2,66.67,0,0,,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,6,7,58.33
1631109,Mark Williams,PHX,60,700,438,437,1,175,512,66.54,67.96,-1.42,409,506,61.86,1,3,100.0,64,95,74.22,0,0,,28,80,95.24,0,0,,0,0,,1,1,50.0,0,0,,0,0,,1,1,100.0,8,14,87.5
202331,Paul George,PHI,34,581,465,237,228,102,511,46.11,56.97,-10.86,230,216,46.96,228,267,39.04,33,55,83.33,5,13,86.67,7,19,90.48,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,6,9,75.0
1630224,Jalen Green,PHX,30,516,472,263,209,87,511,41.61,50.56,-8.95,254,244,48.03,209,189,30.14,34,49,72.06,0,0,,9,26,96.3,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,8,80.0
1627739,Kris Dunn,LAC,81,586,472,261,211,81,509,47.37,57.72,-10.35,251,270,53.78,211,234,36.97,26,43,82.69,0,0,,10,25,83.33,0,0,,1,1,100.0,0,0,,0,0,,1,0,0.0,0,0,,9,13,72.22
1642849,Nolan Traore,BKN,54,482,466,283,183,89,507,40.03,47.71,-7.67,276,220,39.86,183,177,32.24,32,50,78.12,0,0,,7,20,95.24,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,15,83.33
1630611,Gui Santos,GSW,64,616,451,233,218,118,502,49.76,61.24,-11.48,218,270,61.93,218,231,35.32,42,63,75.0,2,3,50.0,15,40,88.89,0,0,,1,1,100.0,0,0,,1,1,50.0,0,0,,0,0,,5,7,70.0
1642383,Walter Clayton Jr.,MEM,67,520,446,209,237,119,502,41.63,52.17,-10.54,199,174,43.72,236,216,30.51,39,69,88.46,1,3,100.0,10,30,100.0,1,4,100.0,3,3,100.0,1,1,50.0,0,0,,1,0,0.0,0,0,,11,20,90.91
1630241,Sam Merrill,CLE,51,654,470,103,367,68,501,47.53,65.41,-17.88,96,108,56.25,367,474,43.05,14,22,78.57,3,9,100.0,7,18,85.71,0,0,,1,1,100.0,1,2,100.0,0,0,,0,0,,2,2,100.0,10,18,90.0
1629639,Tyler Herro,MIA,30,596,458,261,197,92,500,49.46,59.78,-10.32,251,266,52.99,197,225,38.07,29,53,91.38,2,5,83.33,10,30,100.0,0,0,,3,2,66.67,0,0,,0,0,,1,1,100.0,0,0,,7,14,100.0
1642272,Jared McCain,OKC,63,551,472,219,253,58,500,43.9,55.37,-11.47,217,200,46.08,253,297,39.13,23,39,84.78,0,0,,2,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,10,100.0
1630172,Patrick Williams,CHI,70,499,466,199,267,73,499,39.23,50.09,-10.86,192,148,38.54,267,285,35.58,26,38,73.08,0,0,,7,18,85.71,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,6,8,66.67
1629673,Jordan Poole,NOP,38,524,442,156,286,114,498,40.81,53.23,-12.42,147,120,40.82,283,279,32.86,26,45,86.54,3,6,66.67,9,26,96.3,3,12,100.0,10,9,90.0,0,0,,0,0,,2,2,100.0,1,1,100.0,14,24,85.71
1631323,Simone Fontecchio,MIA,65,584,456,141,315,99,497,44.04,58.45,-14.41,137,134,48.91,311,345,36.98,15,25,83.33,15,41,91.11,4,12,100.0,4,14,87.5,6,4,66.67,1,3,100.0,0,0,,0,0,,1,1,100.0,3,5,83.33
1642874,Danny Wolf,BKN,56,508,440,229,211,109,492,42.33,52.05,-9.72,223,208,46.64,211,204,32.23,45,68,75.56,0,0,,6,17,94.44,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,11,84.62
1631114,Jalen Williams,OKC,32,541,435,359,76,122,491,50.66,55.35,-4.7,346,348,50.29,76,66,28.95,46,78,84.78,0,0,,13,36,92.31,0,0,,2,2,100.0,0,0,,1,1,50.0,1,0,0.0,0,0,,6,10,83.33
1630538,Bones Hyland,MIN,65,586,448,163,285,81,486,46.43,60.58,-14.15,159,176,55.35,285,339,39.65,18,26,72.22,3,5,55.56,4,12,100.0,0,0,,1,1,100.0,2,5,100.0,0,0,,1,0,0.0,1,1,100.0,12,21,87.5
1630551,Justin Champagnie,WAS,65,569,442,280,162,100,486,49.65,58.54,-8.89,268,314,58.58,162,153,31.48,42,64,76.19,0,0,,12,35,97.22,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,3,75.0
1630529,Herbert Jones,NOP,54,475,458,211,247,60,485,38.84,49.03,-10.19,205,190,46.34,247,225,30.36,21,38,90.48,0,0,,6,15,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,7,58.33
1630533,Ziaire Williams,BKN,55,556,423,176,247,137,484,45.2,57.52,-12.32,165,166,50.3,244,243,33.2,42,70,83.33,6,15,83.33,11,31,93.94,3,12,100.0,3,3,100.0,0,0,,0,0,,1,0,0.0,1,1,100.0,8,15,93.75
1630171,Isaac Okoro,CHI,60,562,437,228,209,106,484,47.27,58.1,-10.83,216,240,55.56,209,213,33.97,42,67,79.76,0,0,,12,33,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,9,90.0
1642856,Egor Dëmin,BKN,52,536,449,127,322,65,480,41.71,56.11,-14.4,127,110,43.31,321,369,38.32,13,23,88.46,4,10,83.33,0,0,,1,4,100.0,2,1,50.0,1,3,100.0,0,0,,0,0,,0,0,,11,16,76.19
1630560,Cam Thomas,MIL,40,493,412,267,145,149,479,44.1,51.62,-7.52,251,212,42.23,145,132,30.34,45,69,76.67,3,8,88.89,16,44,91.67,0,0,,4,2,50.0,0,0,,0,0,,0,0,,0,0,,15,26,86.67
1628963,Marvin Bagley III,DAL,60,627,411,359,52,144,476,61.59,66.09,-4.5,345,432,62.61,52,72,46.15,56,72,64.29,0,0,,14,37,88.1,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,8,12,75.0
