player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
893,Michael Jordan,CHI,19,590,498,431,67,148,570,48.72,52.39,-3.67,422,410,48.58,67,39,19.4,40,68,85.0,0,0,,9,25,92.59,0,0,,4,2,50.0,0,0,,0,0,,0,0,,1,2,100.0,27,44,83.02,227,13,123
252,Karl Malone,UTA,20,519,430,428,2,200,527,48.87,50.1,-1.23,421,358,42.52,2,3,50.0,63,88,69.84,0,0,,7,19,90.48,0,0,,0,0,,2,3,100.0,0,0,,0,0,,0,0,,32,48,75.0,187,1,144
165,Hakeem Olajuwon,HOU,16,370,249,246,3,104,296,61.16,62.76,-1.61,233,268,57.51,3,0,0.0,29,43,74.14,0,0,,13,35,89.74,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,18,24,72.73,147,0,76
937,Scottie Pippen,CHI,19,365,309,196,113,86,348,44.68,52.62,-7.94,190,168,44.21,113,117,34.51,22,38,86.36,3,7,77.78,6,14,77.78,0,0,,0,0,,2,2,50.0,0,0,,0,0,,0,0,,12,19,79.17,129,39,68
304,John Stockton,UTA,20,322,217,167,50,90,266,56.1,62.74,-6.65,165,184,55.76,50,57,38.0,18,31,86.11,0,0,,2,5,83.33,0,0,,8,6,75.0,3,5,83.33,0,0,,0,0,,0,0,,20,34,89.47,113,19,77
896,Tim Hardaway,MIA,17,318,287,153,134,88,339,39.95,48.81,-8.87,150,116,38.67,134,126,31.34,11,18,81.82,0,0,,3,9,100.0,0,0,,19,15,78.95,0,0,,0,0,,0,0,,0,0,,22,34,77.27,103,42,70
297,Alonzo Mourning,MIA,17,303,218,210,8,155,291,50.58,52.94,-2.35,201,190,47.26,8,9,37.5,45,53,58.89,0,0,,9,18,66.67,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,27,31,57.41,107,3,86
204,Jeff Hornacek,UTA,20,291,208,155,53,105,271,50.7,57.24,-6.54,154,140,45.45,53,57,35.85,20,34,85.0,1,3,100.0,1,3,100.0,0,0,,24,21,84.0,0,0,,0,0,,0,0,,0,0,,18,33,91.67,90,19,92
17,Clyde Drexler,HOU,16,290,241,139,102,54,267,45.45,54.77,-9.31,135,126,46.67,102,114,37.25,15,23,76.67,0,0,,4,11,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,11,16,80.0,105,38,42
787,Charles Barkley,HOU,16,286,198,160,38,134,260,50.35,55.65,-5.3,148,126,42.57,38,33,28.95,41,64,78.05,0,0,,12,34,94.44,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,21,29,74.36,86,11,103
