player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
76003,Kareem Abdul-Jabbar,LAL,15,406,287,286,1,106,0,59.62,60.84,-1.22,163,0,80
77449,Moses Malone,PHL,13,338,235,234,1,120,0,57.19,58.72,-1.53,126,0,86
78532,Jamaal Wilkes,LAL,15,299,273,271,2,44,0,50.51,51.14,-0.63,136,0,27
76804,George Gervin,SAN,11,277,208,206,2,69,0,56.88,58.11,-1.23,108,0,61
77142,Magic Johnson,LAL,15,268,206,195,11,81,0,53.17,55.45,-2.28,100,0,68
77721,Norm Nixon,LAL,14,266,237,230,7,50,0,50.09,51.35,-1.26,113,3,37
77633,Johnny Moore,SAN,11,247,197,180,17,35,0,55.38,58.15,-2.77,105,9,28
76681,Julius Erving,PHL,13,239,211,210,1,68,0,48.68,49.6,-0.92,95,0,49
77615,Mike Mitchell,SAN,11,230,200,198,2,33,0,52.87,53.61,-0.74,102,1,25
78351,Andrew Toney,PHL,12,226,185,180,5,69,0,50.9,52.47,-1.57,87,0,52
78404,Kiki Vandeweghe,DEN,8,214,160,156,4,50,0,57.22,58.79,-1.57,87,0,40
76385,Maurice Cheeks,PHL,13,212,165,163,2,64,0,53.54,54.88,-1.34,83,1,45
77160,Marques Johnson,MIL,9,198,175,174,1,43,0,50.25,51.05,-0.8,85,0,28
600014,Artis Gilmore,SAN,11,184,132,132,0,46,0,59.35,60.43,-1.08,76,0,32
76673,Alex English,DEN,7,181,150,148,2,53,0,50.99,52.22,-1.23,67,0,47
76093,Gene Banks,SAN,11,175,150,150,0,35,0,52.24,52.9,-0.66,76,0,23
77626,Sidney Moncrief,MIL,9,170,142,141,1,61,0,49.13,50.34,-1.21,62,0,46
77097,Dan Issel,DEN,8,163,136,135,1,29,0,53.97,54.79,-0.82,69,0,25
77819,Jim Paxson,POR,7,163,116,112,4,33,0,60.59,62.44,-1.85,68,2,25
76252,Junior Bridgeman,MIL,9,152,130,125,5,30,0,51.53,53.07,-1.54,61,2,28
77264,Bernard King,NYK,6,141,97,94,3,35,0,60.78,62.72,-1.94,56,1,28
76444,Michael Cooper,LAL,15,141,114,107,7,41,0,51.09,53.39,-2.3,53,1,34
77691,Calvin Natt,POR,7,132,102,100,2,48,0,51.97,53.61,-1.64,50,1,31
600005,Bob Lanier,MIL,9,123,89,89,0,35,0,57.75,58.91,-1.16,51,0,21
1449,Larry Bird,BOS,6,123,116,112,4,29,0,46.42,47.76,-1.34,49,1,24
77905,Kurt Rambis,LAL,15,113,79,79,0,35,0,58.55,59.85,-1.3,45,0,23
78331,Mychal Thompson,POR,7,105,85,85,0,38,0,50.48,51.61,-1.13,40,0,25
77193,Bobby Jones,PHL,12,103,78,77,1,20,0,58.19,59.33,-1.14,43,0,17
305,Robert Parish,BOS,7,103,89,89,0,20,0,52.02,52.66,-0.64,43,0,17
77993,Truck Robinson,NYK,6,94,73,73,0,28,0,54.02,55.09,-1.07,39,0,16
77487,Cedric Maxwell,BOS,7,90,55,55,0,38,0,60.81,62.74,-1.93,29,0,32
78600,Brian Winters,MIL,9,89,84,73,11,17,0,45.41,48.64,-3.23,36,3,14
77950,Clint Richardson,PHL,13,88,83,83,0,17,0,48.09,48.63,-0.54,37,0,14
77498,Bob McAdoo,LAL,8,87,84,78,6,14,0,46.28,48.25,-1.97,37,2,11
76441,Wayne Cooper,POR,7,87,74,74,0,17,0,52.73,53.39,-0.66,36,0,15
76686,Mike Evans,DEN,8,86,74,64,10,17,0,49.14,52.77,-3.63,36,3,11
78395,Darnell Valentine,POR,7,85,80,78,2,21,0,46.45,47.62,-1.17,34,1,16
1450,Kevin McHale,BOS,7,78,62,61,1,18,0,54.55,55.78,-1.23,34,0,10
600009,Rory Sparrow,NYK,6,78,71,66,5,21,0,46.43,48.6,-2.17,30,1,17
1453,Walter Davis,PHX,3,78,69,67,2,21,0,48.45,49.85,-1.4,30,1,17
76993,Gerald Henderson,BOS,7,76,85,82,3,7,0,42.22,43.14,-0.92,35,0,6
77184,Edgar Jones,SAN,11,75,62,60,2,33,0,47.17,49.01,-1.84,28,0,19
76350,Kenny Carr,POR,7,70,60,60,0,23,0,48.95,49.91,-0.96,26,0,18
76362,Bill Cartwright,NYK,6,67,43,43,0,22,0,62.04,63.59,-1.55,25,0,17
77092,Marc Iavaroni,PHL,13,67,52,52,0,18,0,54.92,55.91,-0.99,29,0,9
76054,Nate Archibald,BOS,7,67,68,62,6,29,0,39.18,41.48,-2.3,22,1,22
76017,Danny Ainge,BOS,7,66,72,67,5,11,0,41.25,42.95,-1.7,28,2,8
78549,Gus Williams,SEA,2,65,47,45,2,15,0,58.56,60.63,-2.07,26,0,13
77547,Billy McKinney,DEN,8,62,46,46,0,18,0,56.36,57.49,-1.13,26,0,10
