player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
76504,Adrian Dantley,UTH,80,2452,1627,1620,7,784,0,60.62,62.17,-1.55,909,2,632
77449,Moses Malone,HOU,80,2222,1545,1542,3,804,0,57.02,58.51,-1.49,806,1,609
76804,George Gervin,SAN,82,2221,1729,1694,35,620,0,54.0,55.48,-1.48,850,9,512
76003,Kareem Abdul-Jabbar,LAL,80,2095,1457,1456,1,552,0,60.43,61.62,-1.19,836,0,423
76681,Julius Erving,PHL,82,2014,1524,1506,18,536,0,55.91,57.22,-1.31,794,4,422
77615,Mike Mitchell,CLE,82,2012,1791,1782,9,385,0,50.6,51.32,-0.72,853,4,302
78326,David Thompson,DEN,77,1967,1451,1412,39,615,0,55.31,57.13,-1.82,734,10,489
76673,Alex English,DEN,81,1929,1555,1550,5,459,0,53.97,54.9,-0.93,768,3,390
78532,Jamaal Wilkes,LAL,81,1827,1495,1482,13,335,0,54.73,55.62,-0.89,786,1,254
77264,Bernard King,GOS,81,1771,1244,1238,6,437,0,60.42,61.65,-1.23,731,2,307
77097,Dan Issel,DEN,80,1749,1220,1208,12,684,0,55.77,57.5,-1.73,614,2,519
76170,Otis Birdsong,KCK,71,1747,1306,1271,35,455,0,56.32,57.99,-1.67,710,10,317
1449,Larry Bird,BOS,82,1741,1503,1429,74,328,0,51.09,52.84,-1.75,719,20,283
77710,Mike Newlin,NJN,79,1688,1272,1242,30,466,0,55.53,57.14,-1.61,632,10,414
76890,Darrell Griffith,UTH,81,1671,1544,1492,52,320,0,48.29,49.59,-1.3,716,10,229
76362,Bill Cartwright,NYK,82,1646,1118,1117,1,518,0,59.75,61.15,-1.4,619,0,408
78548,Freeman Williams,SDC,82,1585,1381,1240,141,297,0,49.53,52.43,-2.9,642,48,253
76753,World Free,GOS,65,1565,1157,1126,31,649,0,52.27,54.24,-1.97,516,5,528
78571,Ray Williams,NYK,79,1560,1335,1267,68,382,0,50.0,51.89,-1.89,616,16,312
305,Robert Parish,BOS,82,1552,1166,1165,1,397,0,56.85,57.88,-1.03,635,0,282
78310,Reggie Theus,CHI,82,1549,1097,1007,90,550,0,54.66,57.84,-3.18,543,18,445
76353,Joe Barry Carroll,GOS,82,1547,1254,1252,2,440,0,52.44,53.43,-0.99,616,0,315
77993,Truck Robinson,PHX,82,1543,1280,1280,0,396,0,52.2,53.05,-0.85,647,0,249
77160,Marques Johnson,MIL,76,1541,1153,1144,9,381,0,57.16,58.34,-1.18,636,0,269
78482,Scott Wedman,KCK,81,1535,1437,1360,77,204,0,48.65,50.27,-1.62,685,25,140
78149,Jack Sikma,SEA,82,1530,1311,1306,5,413,0,50.33,51.25,-0.92,595,0,340
77141,Dennis Johnson,PHX,79,1486,1220,1169,51,501,0,49.67,51.58,-1.91,532,11,411
600014,Artis Gilmore,CHI,82,1469,816,816,0,532,0,67.88,69.95,-2.07,547,0,375
76598,John Drew,ATL,67,1454,1096,1089,7,577,0,52.38,53.86,-1.48,500,0,454
76979,Elvin Hayes,WAS,81,1439,1296,1286,10,439,0,47.32,48.32,-1.0,584,0,271
77290,Billy Knight,IND,82,1436,1025,1006,19,410,0,57.93,59.57,-1.64,546,3,341
77144,Eddie Johnson,ATL,75,1431,1136,1116,20,356,0,54.04,55.35,-1.31,573,6,279
1453,Walter Davis,PHX,78,1402,1101,1084,17,250,0,56.78,57.89,-1.11,593,7,209
77819,Jim Paxson,POR,79,1354,1092,1062,30,248,0,55.0,56.36,-1.36,585,2,182
77721,Norm Nixon,LAL,79,1350,1210,1198,12,252,0,50.3,51.1,-0.8,576,2,196
78331,Mychal Thompson,POR,79,1345,1151,1150,1,323,0,51.22,52.01,-0.79,569,0,207
78150,James Silas,SAN,75,1326,997,995,2,440,0,54.43,55.69,-1.26,476,0,374
77936,Robert Reid,HOU,82,1301,1113,1109,4,303,0,51.36,52.19,-0.83,536,0,229
77952,Micheal Ray Richardson,NYK,79,1293,1116,1014,102,338,0,48.39,51.12,-2.73,523,23,224
78047,Campy Russell,NYK,79,1292,1095,1069,26,343,0,50.49,51.85,-1.36,508,8,268
76252,Junior Bridgeman,MIL,77,1290,1102,1081,21,241,0,52.31,53.39,-1.08,537,3,213
76887,Kevin Grevey,WAS,75,1289,1103,967,136,290,0,48.97,52.37,-3.4,500,45,244
78199,Phil Smith,SDC,76,1279,1057,1039,18,313,0,52.31,53.53,-1.22,519,4,237
77689,Swen Nater,SDC,82,1278,935,935,0,307,0,58.7,59.72,-1.02,517,0,244
76091,Greg Ballard,WAS,82,1271,1186,1154,32,196,0,48.88,49.95,-1.07,549,7,166
78139,Purvis Short,GOS,79,1269,1157,1140,17,205,0,50.04,50.87,-0.83,549,3,168
77669,Calvin Murphy,HOU,76,1266,1074,1057,17,215,0,53.19,54.17,-0.98,528,4,206
229,James Edwards,IND,81,1266,1004,1001,3,347,0,53.69,54.73,-1.04,511,0,244
77487,Cedric Maxwell,BOS,81,1234,750,749,1,450,0,63.25,65.08,-1.83,441,0,352
76350,Kenny Carr,CLE,81,1230,918,914,4,409,0,54.69,56.01,-1.32,469,0,292
77986,Cliff T. Robinson,NJN,63,1229,1070,1069,1,248,0,51.44,52.12,-0.68,525,1,178
77911,Kelvin Ransey,POR,80,1217,1162,1131,31,219,0,47.28,48.36,-1.08,525,3,164
77273,Reggie King,KCK,81,1208,867,867,0,386,0,56.98,58.25,-1.27,472,0,264
