player_id,player_name,team_abbr,game_id,game_date,opponent,pts,fga,fta,scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1b_events,C1b_pts,C2_events,C2_pts,C3_events,C3_pts,C4_events,C4_pts,C5_events,C5_pts,C6a_events,C6a_pts,C6b_events,C6b_pts,C6c_events,C6c_pts,C6d_events,C6d_pts,C6e_events,C6e_pts,C6f_events,C6f_pts
1802,Brad Miller,IND,200204200NJN,"Apr 20, 2002",NJN,18,8,9,12,72.0,75.25,-3.25,7,10,0,0,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2030,Kenyon Martin,NJN,200204200NJN,"Apr 20, 2002",IND,15,16,4,18,41.67,42.23,-0.56,16,14,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,Todd MacCulloch,IND,200204200NJN,"Apr 20, 2002",NJN,7,6,2,7,50.0,50.87,-0.87,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
979,Jermaine O'Neal,IND,200204200NJN,"Apr 20, 2002",NJN,30,24,4,25,57.69,58.23,-0.54,22,22,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2
467,Jason Kidd,NJN,200204200NJN,"Apr 20, 2002",IND,26,23,5,26,47.27,51.59,-4.32,19,22,4,0,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
954,Kerry Kittles,NJN,200204200NJN,"Apr 20, 2002",IND,9,9,0,9,42.86,50.0,-7.14,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,Keith Van Horn,NJN,200204200NJN,"Apr 20, 2002",IND,10,13,2,14,31.25,36.02,-4.77,9,6,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,Jamaal Tinsley,IND,200204200NJN,"Apr 20, 2002",NJN,8,7,0,7,57.14,57.14,0.0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,Metta World Peace,IND,200204200NJN,"Apr 20, 2002",NJN,12,14,4,16,34.29,38.07,-3.78,11,4,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
397,Reggie Miller,IND,200204200NJN,"Apr 20, 2002",NJN,17,16,3,17,41.46,49.08,-7.62,9,6,6,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1902,Jeff Foster,IND,200204200NJN,"Apr 20, 2002",NJN,2,1,0,1,100.0,100.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,Aaron Williams,NJN,200204200NJN,"Apr 20, 2002",IND,6,2,4,4,75.0,79.79,-4.79,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,Kevin Ollie,IND,200204200NJN,"Apr 20, 2002",NJN,2,4,0,4,25.0,25.0,0.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,Richard Jefferson,NJN,200204200NJN,"Apr 20, 2002",IND,4,3,0,3,66.67,66.67,0.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,Lucious Harris,NJN,200204200NJN,"Apr 20, 2002",IND,6,7,0,7,42.86,42.86,0.0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,Ron Mercer,IND,200204200NJN,"Apr 20, 2002",NJN,0,3,0,3,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,Mike Bibby,SAC,200204200SAC,"Apr 20, 2002",UTA,20,10,8,14,64.52,73.96,-9.44,7,8,3,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
252,Karl Malone,UTA,200204200SAC,"Apr 20, 2002",SAC,25,19,11,25,51.02,52.43,-1.41,19,16,0,0,4,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2
185,Chris Webber,SAC,200204200SAC,"Apr 20, 2002",UTA,24,17,10,21,54.55,56.07,-1.52,15,12,0,0,2,3,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3
1905,Andrei Kirilenko,UTA,200204200SAC,"Apr 20, 2002",SAC,2,6,0,6,16.67,16.67,0.0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,Jarron Collins,UTA,200204200SAC,"Apr 20, 2002",SAC,8,10,0,10,40.0,40.0,0.0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,Bryon Russell,UTA,200204200SAC,"Apr 20, 2002",SAC,0,4,0,4,0.0,0.0,0.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Vlade Divac,SAC,200204200SAC,"Apr 20, 2002",UTA,2,2,2,3,33.33,34.72,-1.39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
978,Peja Stojakovic,SAC,200204200SAC,"Apr 20, 2002",UTA,15,14,2,15,41.67,50.4,-8.73,8,8,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Doug Christie,SAC,200204200SAC,"Apr 20, 2002",UTA,17,8,5,11,65.38,83.33,-17.95,3,6,5,6,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,2
304,John Stockton,SAC,200204200SAC,"Apr 20, 2002",UTA,10,10,2,11,43.48,45.96,-2.48,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
731,Greg Ostertag,UTA,200204200SAC,"Apr 20, 2002",SAC,8,5,2,6,66.67,68.03,-1.36,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,Donyell Marshall,UTA,200204200SAC,"Apr 20, 2002",SAC,11,8,6,11,47.83,51.69,-3.86,7,6,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,Rusty LaRue,UTA,200204200SAC,"Apr 20, 2002",SAC,7,5,4,7,46.67,51.78,-5.11,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1909,Scott Padgett,UTA,200204200SAC,"Apr 20, 2002",SAC,8,5,0,5,72.73,80.0,-7.27,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,Hedo Turkoglu,SAC,200204200SAC,"Apr 20, 2002",UTA,7,6,2,7,46.67,50.87,-4.2,5,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,Quincy Lewis,UTA,200204200SAC,"Apr 20, 2002",SAC,7,11,2,12,25.0,29.46,-4.46,7,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,Bobby Jackson,SAC,200204200SAC,"Apr 20, 2002",UTA,4,6,2,7,23.53,29.07,-5.54,3,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,Desmond Mason,SEA,200204200SAS,"Apr 20, 2002",SAS,9,9,1,10,47.37,47.67,-0.3,9,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1495,Tim Duncan,SAS,200204200SAS,"Apr 20, 2002",SEA,21,13,7,16,63.64,65.3,-1.66,12,12,0,0,2,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2
56,Gary Payton,SEA,200204200SAS,"Apr 20, 2002",SAS,19,13,4,15,59.38,64.36,-4.98,11,14,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,Tony Parker,SAS,200204200SAS,"Apr 20, 2002",SEA,21,12,0,12,77.78,87.5,-9.72,9,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,Brent Barry,SEA,200204200SAS,"Apr 20, 2002",SAS,8,7,0,7,50.0,57.14,-7.14,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,Predrag Drobnjak,SEA,200204200SAS,"Apr 20, 2002",SAS,2,4,0,4,25.0,25.0,0.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,Bruce Bowen,SAS,200204200SAS,"Apr 20, 2002",SEA,2,3,0,3,28.57,33.33,-4.76,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Steven Smith,SAS,200204200SAS,"Apr 20, 2002",SEA,17,10,2,11,62.96,78.12,-15.16,5,6,5,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,Jerome James,SEA,200204200SAS,"Apr 20, 2002",SAS,4,5,0,5,40.0,40.0,0.0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Vin Baker,SEA,200204200SAS,"Apr 20, 2002",SAS,22,16,3,17,62.86,63.51,-0.65,15,18,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,Malik Rose,SAS,200204200SAS,"Apr 20, 2002",SEA,13,6,5,8,76.47,79.27,-2.8,5,8,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,Antonio Daniels,SAS,200204200SAS,"Apr 20, 2002",SEA,13,11,1,11,52.0,56.82,-4.82,8,10,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,Rashard Lewis,SEA,200204200SAS,"Apr 20, 2002",SAS,13,9,4,11,52.0,60.41,-8.41,6,6,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
345,Terry Porter,SAS,200204200SAS,"Apr 20, 2002",SEA,5,4,1,5,55.56,56.31,-0.75,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
988,Randy Livingston,SEA,200204200SAS,"Apr 20, 2002",SAS,2,5,0,5,18.18,20.0,-1.82,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,Vladimir Radmanovic,SEA,200204200SAS,"Apr 20, 2002",SAS,0,1,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Mark Bryant,SAS,200204200SAS,"Apr 20, 2002",SEA,2,5,0,5,20.0,20.0,0.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Danny Ferry,SAS,200204200SAS,"Apr 20, 2002",SEA,11,6,2,7,61.11,79.94,-18.83,2,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2071,Olumide Oyedeji,SEA,200204200SAS,"Apr 20, 2002",SAS,3,1,1,2,100.0,104.17,-4.17,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,Ansu Sesay,SEA,200204200SAS,"Apr 20, 2002",SAS,2,2,0,2,50.0,50.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,Shammond Williams,SEA,200204200SAS,"Apr 20, 2002",SAS,5,3,1,3,71.43,72.67,-1.24,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,Charles Smith,SAS,200204200SAS,"Apr 20, 2002",SEA,5,2,2,3,83.33,86.81,-3.48,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Cherokee Parks,SAS,200204200SAS,"Apr 20, 2002",SEA,0,1,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,Jamal Mashburn,CHA,200204200CHH,"Apr 20, 2002",ORL,0,6,0,6,0.0,0.0,0.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Horace Grant,ORL,200204200CHH,"Apr 20, 2002",CHA,6,4,0,4,75.0,75.0,0.0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,Tracy McGrady,ORL,200204200CHH,"Apr 20, 2002",CHA,20,21,7,24,40.0,41.53,-1.53,19,14,1,0,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
922,Elden Campbell,CHA,200204200CHH,"Apr 20, 2002",ORL,6,12,0,12,25.0,25.0,0.0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,Baron Davis,CHA,200204200CHH,"Apr 20, 2002",ORL,28,24,9,28,44.44,50.07,-5.63,17,10,6,9,3,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
133,David Wesley,CHA,200204200CHH,"Apr 20, 2002",ORL,8,11,0,11,32.0,36.36,-4.36,8,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,P.J. Brown,ORL,200204200CHH,"Apr 20, 2002",CHA,14,10,8,14,50.0,51.78,-1.78,10,8,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
353,Darrell Armstrong,ORL,200204200CHH,"Apr 20, 2002",CHA,16,10,5,13,61.54,65.57,-4.03,9,12,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2
42,Monty Williams,ORL,200204200CHH,"Apr 20, 2002",CHA,14,8,2,9,77.78,78.83,-1.05,8,12,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
