player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
203999,Nikola Jokić,DEN,20,600,414,338,76,139,477,57.53,63.14,-5.61,324,356,54.94,76,105,46.05,37,55,74.32,2,6,100.0,14,41,97.62,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,23,36,81.82,227,35,111
202710,Jimmy Butler III,MIA,22,592,442,364,78,186,527,51.57,56.51,-4.94,343,316,46.06,78,84,35.9,63,103,81.75,3,8,88.89,21,60,95.24,0,0,,7,4,57.14,2,3,60.0,0,0,,0,0,,1,1,100.0,9,13,76.47,207,28,150
tatumja01,J. Tatum,BOS,20,543,404,240,164,137,470,48.96,58.48,-9.51,233,250,53.65,164,159,32.32,48,82,85.42,3,8,88.89,7,21,100.0,0,0,,4,3,75.0,1,2,100.0,0,0,,0,0,,0,0,,10,18,94.74,185,53,120
1627750,Jamal Murray,DEN,20,522,410,261,149,81,450,49.71,58.57,-8.85,254,256,50.39,149,177,39.6,10,18,90.0,1,3,100.0,7,21,100.0,0,0,,6,5,83.33,1,2,100.0,0,0,,0,0,,1,1,100.0,21,39,92.86,194,59,75
1627759,Jaylen Brown,BOS,20,453,365,252,113,74,398,49.4,56.97,-7.57,242,262,54.13,113,120,35.4,25,31,62.0,0,0,,10,28,93.33,0,0,,2,2,100.0,1,2,100.0,0,0,,0,0,,0,0,,5,8,80.0,181,40,51
1628389,Bam Adebayo,MIA,23,410,347,344,3,93,387,51.9,52.85,-0.95,331,308,46.53,3,0,0.0,31,51,82.26,0,0,,13,36,92.31,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,15,83.33,167,0,76
201939,Stephen Curry,GSW,13,396,311,154,157,58,338,47.31,58.84,-11.53,144,156,54.17,155,165,35.48,10,16,80.0,1,3,100.0,10,29,96.67,2,8,100.0,7,6,85.71,0,0,,0,0,,0,0,,1,0,0.0,8,13,86.67,145,57,49
2544,LeBron James,LAL,16,392,295,189,106,92,337,49.75,58.42,-8.68,180,220,61.11,106,84,26.42,31,47,75.81,0,0,,9,24,88.89,0,0,,1,1,100.0,1,1,50.0,0,0,,0,0,,0,0,,9,15,83.33,147,28,70
bookede01,D. Booker,PHX,11,371,241,180,61,67,268,60.82,68.58,-7.76,168,196,58.33,61,93,50.82,19,35,92.11,2,5,83.33,12,35,97.22,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,5,7,70.0,141,31,58
203076,Anthony Davis,LAL,16,361,254,239,15,108,304,57.21,59.86,-2.65,230,236,51.3,15,15,33.33,36,60,83.33,0,0,,9,27,100.0,0,0,,3,5,100.0,0,0,,0,0,,0,0,,0,0,,11,18,81.82,132,5,92
