player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
893,Michael Jordan,CHI,78,2541,2003,1773,230,569,0,52.88,56.38,-3.5,992,81,476
252,Karl Malone,UTH,82,2217,1443,1423,20,836,0,59.25,61.21,-1.96,797,4,619
165,Hakeem Olajuwon,HOU,82,2140,1603,1595,8,570,0,56.55,57.72,-1.17,848,0,444
1122,Dominique Wilkins,ATL,71,2121,1584,1268,316,627,0,51.59,57.02,-5.43,741,120,519
121,Patrick Ewing,NYK,81,1959,1550,1543,7,556,0,53.48,54.58,-1.1,779,1,400
787,Charles Barkley,PHX,76,1944,1376,1156,220,582,0,54.7,59.56,-4.86,716,67,445
764,David Robinson,SAN,82,1916,1348,1331,17,766,0,55.07,56.85,-1.78,676,3,561
406,Shaquille O'Neal,ORL,81,1893,1304,1302,2,721,0,56.83,58.38,-1.55,733,0,427
913,Larry Johnson,CHH,82,1810,1385,1314,71,438,0,55.2,57.36,-2.16,728,18,336
247,Joe Dumars,DET,77,1809,1454,1155,299,397,0,50.19,55.54,-5.35,677,112,343
330,Danny Manning,LAC,79,1800,1379,1349,30,484,0,55.01,56.53,-1.52,702,8,388
397,Reggie Miller,IND,82,1736,1193,774,419,485,0,52.77,61.72,-8.95,571,167,427
77384,Reggie Lewis,BOS,80,1666,1410,1350,60,376,0,51.17,52.87,-1.7,663,14,326
765,Hersey Hawkins,PHL,81,1643,1172,865,307,487,0,52.36,59.26,-6.9,551,122,419
297,Alonzo Mourning,CHH,78,1639,1119,1116,3,634,0,57.01,58.62,-1.61,572,0,495
98,Nick Anderson,ORL,79,1574,1324,1075,249,402,0,47.71,52.44,-4.73,594,88,298
934,Derrick Coleman,NJN,76,1572,1226,1127,99,521,0,51.17,54.01,-2.84,564,23,421
361,Clifford Robinson,POR,82,1570,1336,1259,77,416,0,49.61,51.68,-2.07,632,19,287
96,Detlef Schrempf,IND,82,1567,1085,1033,52,653,0,54.5,57.09,-2.59,517,8,525
77845,Drazen Petrovic,NJN,70,1564,1134,967,167,362,0,55.92,60.47,-4.55,587,75,315
