player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
1460,James Worthy,LAL,24,506,390,381,9,128,0,55.18,56.69,-1.51,204,1,97
78318,Isiah Thomas,DET,23,504,419,375,44,151,0,48.79,51.91,-3.12,183,13,125
77142,Magic Johnson,LAL,24,477,329,315,14,155,0,57.68,60.05,-2.37,169,7,132
2,Byron Scott,LAL,24,470,357,302,55,104,0,53.84,58.35,-4.51,178,24,90
76504,Adrian Dantley,DET,23,446,292,290,2,178,0,58.38,60.22,-1.84,153,0,140
1450,Kevin McHale,BOS,17,432,262,261,1,137,0,65.26,67.02,-1.76,158,1,115
1449,Larry Bird,BOS,17,417,338,306,32,113,0,50.79,53.78,-2.99,152,12,101
1122,Dominique Wilkins,ATL,12,374,300,282,18,125,0,50.34,52.68,-2.34,137,4,96
76016,Mark Aguirre,DAL,17,367,294,260,34,86,0,51.84,55.3,-3.46,147,13,60
893,Michael Jordan,CHI,10,363,260,257,3,99,0,58.36,59.79,-1.43,138,1,86
76003,Kareem Abdul-Jabbar,LAL,24,338,304,302,2,71,0,49.63,50.41,-0.78,141,0,56
252,Karl Malone,UTH,11,327,255,254,1,112,0,52.49,53.73,-1.24,123,0,81
76176,Rolando Blackman,DAL,17,307,261,258,3,62,0,52.3,53.25,-0.95,126,0,55
78293,Roy Tarpley,DAL,17,304,241,238,3,73,0,54.48,55.65,-1.17,125,0,54
247,Joe Dumars,DET,23,284,247,241,6,63,0,50.44,51.69,-1.25,113,2,56
100263,Bill Laimbeer,DET,23,273,250,233,17,45,0,48.58,50.59,-2.01,114,5,40
77141,Dennis Johnson,BOS,17,270,210,194,16,103,0,50.09,52.87,-2.78,91,6,82
76673,Alex English,DEN,11,267,255,252,3,43,0,48.02,48.74,-0.72,116,0,35
1847,Thurl Bailey,UTH,11,255,203,202,1,68,0,53.68,54.74,-1.06,99,0,57
305,Robert Parish,BOS,17,250,188,188,0,61,0,57.21,58.18,-0.97,100,0,50
920,A.C. Green,LAL,24,239,169,169,0,73,0,58.15,59.42,-1.27,92,0,55
77167,Vinnie Johnson,DET,23,236,239,232,7,50,0,44.11,45.21,-1.1,101,1,33
78331,Mychal Thompson,LAL,24,232,191,191,0,62,0,52.25,53.14,-0.89,98,0,36
157,Derek Harper,DAL,17,230,202,166,36,59,0,46.09,50.45,-4.36,89,9,43
64,Sam Perkins,DAL,17,230,195,188,7,66,0,49.68,51.33,-1.65,88,1,53
304,John Stockton,UTH,11,215,134,120,14,91,0,57.64,61.77,-4.13,68,4,75
76017,Danny Ainge,BOS,17,198,184,126,58,42,0,42.31,48.89,-6.58,71,19,37
788,Kevin Willis,ATL,12,194,138,137,1,50,0,59.33,60.62,-1.29,80,0,34
470,Doc Rivers,ATL,12,188,139,117,22,43,0,54.81,59.52,-4.71,71,7,39
7,Dan Schayes,DEN,11,180,88,88,0,83,0,69.5,72.28,-2.78,55,0,70
76942,Bob Hansen,UTH,11,169,135,99,36,22,0,51.52,58.4,-6.88,67,19,16
23,Dennis Rodman,DET,23,164,136,134,2,54,0,50.0,51.33,-1.33,71,0,22
927,John Salley,DET,23,161,104,103,1,69,0,57.91,59.91,-2.0,56,0,49
76583,James Donaldson,DAL,17,158,104,104,0,37,0,64.49,65.68,-1.19,68,0,22
76444,Michael Cooper,LAL,24,153,131,69,62,27,0,43.59,53.54,-9.95,54,25,20
165,Hakeem Olajuwon,HOU,4,150,98,97,1,43,0,62.5,64.15,-1.65,56,0,38
149,Michael Adams,DEN,11,147,130,76,54,41,0,41.41,49.65,-8.24,47,17,36
78418,Jay Vincent,DEN,8,140,104,103,1,40,0,56.22,57.57,-1.35,53,0,34
229,James Edwards,DET,22,139,110,109,1,41,0,53.05,54.28,-1.23,56,0,27
78656,Blair Rasmussen,DEN,11,138,127,127,0,20,0,50.36,50.81,-0.45,60,0,18
1456,Randy Wittman,ATL,12,137,122,122,0,7,0,54.58,54.76,-0.18,66,0,5
187,Terry Cummings,MIL,5,129,89,89,0,44,0,58.11,59.52,-1.41,50,0,29
1472,Tom Chambers,SEA,5,129,91,89,2,35,0,58.9,60.62,-1.72,50,0,29
117,Jeff Malone,WAS,5,128,97,96,1,37,0,55.17,56.5,-1.33,50,0,28
77376,Lafayette Lever,DEN,7,119,98,91,7,33,0,50.42,52.88,-2.46,45,3,26
96,Detlef Schrempf,DAL,15,117,86,83,3,51,0,51.77,53.95,-2.18,40,1,36
76686,Mike Evans,DEN,11,116,114,70,44,15,0,40.42,48.09,-7.67,45,12,14
76516,Brad Davis,DAL,17,109,70,65,5,26,0,63.74,66.92,-3.18,42,1,24
892,Spud Webb,ATL,12,106,81,73,8,37,0,51.21,54.48,-3.27,35,2,34
1365,Xavier McDaniel,SEA,5,106,81,73,8,24,0,54.64,57.89,-3.25,45,4,12
899,Mark Price,CLE,5,105,67,55,12,25,0,61.4,67.31,-5.91,38,5,24
107,Dale Ellis,SEA,5,104,83,71,12,29,0,50.24,54.3,-4.06,40,3,21
78417,Sam Vincent,CHI,10,102,110,107,3,25,0,41.13,42.15,-1.02,41,0,20
891,Charles Oakley,CHI,10,101,91,89,2,24,0,48.56,49.72,-1.16,40,0,21
270,Horace Grant,CHI,10,101,81,80,1,15,0,56.74,57.65,-0.91,46,0,9
937,Scottie Pippen,CHI,10,100,99,93,6,7,0,47.39,48.98,-1.59,46,3,5
78149,Jack Sikma,MIL,5,95,76,73,3,30,0,51.35,53.25,-1.9,35,0,25
77449,Moses Malone,WAS,5,93,65,64,1,40,0,54.39,56.3,-1.91,30,0,33
17,Clyde Drexler,POR,4,88,83,77,6,29,0,43.78,45.95,-2.17,32,3,21
404,Kevin Duckworth,POR,4,86,70,69,1,23,0,52.44,53.67,-1.23,34,0,18
76631,Mark Eaton,UTH,11,85,65,65,0,36,0,51.2,52.57,-1.37,31,0,23
77685,Larry Nance,CLE,5,84,64,64,0,18,0,57.53,58.4,-0.87,34,0,16
156,Antoine Carr,ATL,12,81,68,67,1,14,0,53.64,54.61,-0.97,36,0,9
174,John Battle,ATL,12,81,67,65,2,25,0,50.31,51.92,-1.61,32,0,17
786,Gerald Wilkins,NYK,4,80,69,65,4,14,0,51.28,53.22,-1.94,33,2,12
