player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
201142,Kevin Durant,OKC,78,2161,1538,1124,414,675,1870,51.88,58.88,-7.0,1084,1052,48.52,412,429,34.71,174,313,89.94,23,55,79.71,40,114,95.0,2,8,100.0,56,50,86.21,0,0,,0,0,,0,0,,0,0,,79,140,87.5,711,145,594
2544,LeBron James,MIA,79,2109,1485,1206,279,659,1784,53.97,59.41,-5.44,1129,1178,52.17,279,276,32.97,194,300,77.32,0,0,,77,209,90.48,0,0,,16,12,70.59,4,5,62.5,0,0,,0,0,,0,0,,85,129,75.88,758,92,501
977,Kobe Bryant,LAL,82,2077,1639,1283,356,581,1914,49.28,54.81,-5.54,1226,1136,46.33,355,342,32.11,163,270,82.82,10,25,83.33,57,155,90.64,1,4,100.0,39,37,90.24,0,0,,0,0,,0,0,,0,0,,63,108,85.71,740,115,482
201565,Derrick Rose,CHI,81,2026,1597,1212,385,555,1866,49.01,55.02,-6.01,1164,1070,45.96,383,378,32.9,190,324,85.26,2,6,100.0,48,139,96.53,2,8,100.0,36,32,82.05,0,0,,0,0,,0,0,,0,0,,41,69,84.15,711,128,476
2405,Amar'e Stoudemire,NYK,78,1971,1482,1459,23,597,1746,54.99,56.49,-1.49,1388,1326,47.77,23,30,43.48,232,369,79.53,0,0,,71,198,92.96,0,0,,3,2,50.0,1,2,100.0,0,0,,0,0,,0,0,,28,44,78.57,744,10,473
2546,Carmelo Anthony,DEN,77,1970,1503,1252,251,605,1780,51.01,55.67,-4.67,1185,1044,44.05,251,285,37.85,208,345,82.93,3,9,100.0,67,189,94.03,0,0,,19,17,85.0,0,0,,0,0,,0,0,,0,0,,47,81,86.17,684,95,507
2548,Dwyane Wade,MIA,76,1941,1384,1178,206,652,1666,53.53,58.08,-4.55,1098,1098,50.0,204,183,29.9,231,346,74.89,6,16,88.89,80,218,90.83,2,6,75.0,1,1,100.0,3,5,83.33,0,0,,0,0,,0,0,,41,68,81.93,692,63,494
101145,Monta Ellis,GSW,80,1929,1611,1232,379,431,1812,47.84,53.56,-5.72,1194,1102,46.15,377,405,35.81,137,217,79.2,4,8,66.67,38,103,90.35,2,7,87.5,16,11,64.71,0,0,,0,0,,0,0,,0,0,,44,76,85.39,726,137,340
2755,Kevin Martin,HOU,78,1855,1241,794,447,662,1561,51.66,60.53,-8.87,746,652,43.7,447,519,38.7,184,331,89.95,19,49,85.96,48,137,95.14,0,0,,49,45,86.54,2,4,100.0,0,0,,0,0,,0,0,,66,118,88.72,547,173,588
201933,Blake Griffin,LAC,82,1843,1376,1352,24,693,1681,53.13,54.82,-1.69,1268,1210,47.71,24,21,29.17,236,306,64.83,0,0,,84,229,90.87,0,0,,0,0,,10,9,45.0,0,0,,0,0,,0,0,,59,68,57.63,696,7,444
201566,Russell Westbrook,OKC,82,1793,1390,1287,103,631,1683,51.02,53.76,-2.73,1244,1074,43.17,102,99,32.35,222,369,83.11,3,9,100.0,43,121,93.8,1,4,100.0,2,1,50.0,1,2,100.0,0,0,,0,0,,0,0,,65,114,87.69,614,34,531
