player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
2548,Dwyane Wade,MIA,23,654,441,404,37,250,557,55.95,59.35,-3.4,386,374,48.45,37,42,37.84,78,125,80.13,1,1,33.33,18,52,96.3,0,0,,1,1,100.0,1,2,100.0,0,0,,0,0,,0,0,,35,57,81.43,219,14,202
1717,Dirk Nowitzki,DAL,23,620,419,352,67,229,535,54.67,59.64,-4.97,335,312,46.57,67,69,34.33,62,112,90.32,1,3,100.0,17,48,94.12,0,0,,21,20,86.96,0,0,,0,0,,0,0,,1,0,0.0,31,56,90.32,196,23,205
406,Shaquille O'Neal,MIA,23,424,291,291,0,182,371,55.5,57.13,-1.63,268,310,57.84,0,0,,54,42,38.89,0,0,,23,56,81.16,0,0,,0,0,,1,2,100.0,0,0,,0,0,,1,0,0.0,24,14,29.17,178,0,68
1891,Jason Terry,DAL,22,416,369,268,101,71,401,45.71,51.97,-6.25,261,250,47.89,101,93,30.69,24,40,83.33,0,0,,7,20,95.24,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,13,81.25,163,31,59
959,Steve Nash,PHX,20,407,291,204,87,91,339,53.55,61.47,-7.92,197,214,54.31,87,96,36.78,16,30,93.75,0,0,,7,19,90.48,0,0,,15,15,83.33,0,0,,0,0,,0,0,,0,0,,17,33,97.06,146,32,83
1890,Shawn Marion,PHX,20,407,333,263,70,67,363,50.68,56.14,-5.46,256,268,52.34,70,66,31.43,24,42,87.5,0,0,,7,19,90.48,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,12,100.0,163,22,59
2544,LeBron James,CLE,13,400,307,244,63,118,359,50.31,55.72,-5.41,228,218,47.81,63,63,33.33,35,54,77.14,0,0,,16,41,85.42,0,0,,2,0,0.0,0,0,,0,0,,0,0,,0,0,,15,24,80.0,146,21,87
2572,Josh Howard,DAL,23,384,309,244,65,99,354,49.1,54.46,-5.35,237,218,45.99,64,69,35.94,36,58,80.56,1,3,100.0,7,19,90.48,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,8,13,81.25,140,24,80
2564,Boris Diaw,PHX,20,374,289,282,7,88,324,55.57,57.06,-1.49,263,260,49.43,7,9,42.86,27,45,83.33,0,0,,19,49,85.96,0,0,,2,3,100.0,0,0,,0,0,,0,0,,0,0,,6,8,66.67,152,3,67
1888,Richard Hamilton,DET,18,367,310,270,40,114,366,47.42,50.95,-3.53,261,210,40.23,40,42,35.0,25,41,82.0,0,0,,9,25,92.59,0,0,,8,8,88.89,0,0,,0,0,,0,0,,0,0,,23,41,89.13,128,14,97
1495,Tim Duncan,SAS,13,336,211,209,2,131,265,60.54,62.54,-2.0,186,196,52.69,2,0,0.0,43,61,70.93,0,0,,23,63,91.3,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,11,16,72.73,121,0,94
1713,Vince Carter,NJN,11,326,244,186,58,108,293,49.85,55.91,-6.07,174,174,50.0,58,42,24.14,30,47,78.33,0,0,,12,32,88.89,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,17,29,85.29,113,14,86
1497,Chauncey Billups,DET,18,323,229,135,94,116,290,48.35,57.67,-9.32,131,114,43.51,94,96,34.04,28,51,91.07,1,3,100.0,4,12,100.0,0,0,,11,8,72.73,0,0,,0,0,,0,0,,0,0,,21,39,92.86,93,32,105
952,Antoine Walker,MIA,23,307,283,135,148,54,308,39.97,50.04,-10.07,131,124,47.33,148,144,32.43,20,24,60.0,0,0,,4,9,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,6,60.0,114,48,31
