player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
893,Michael Jordan,CHI,17,591,390,355,35,229,0,56.61,60.21,-3.6,199,10,183
1460,James Worthy,LAL,15,372,270,262,8,80,0,59.24,60.94,-1.7,153,3,63
1472,Tom Chambers,PHX,12,312,257,235,22,78,0,50.81,53.55,-2.74,118,9,67
78318,Isiah Thomas,DET,17,309,279,249,30,96,0,45.18,48.09,-2.91,115,8,71
247,Joe Dumars,DET,17,300,233,221,12,101,0,51.81,54.07,-2.26,106,1,87
134,Kevin Johnson,PHX,12,285,182,172,10,110,0,58.88,61.85,-2.97,90,3,102
77142,Magic Johnson,LAL,14,258,174,139,35,86,0,55.01,60.9,-5.89,85,10,78
77167,Vinnie Johnson,DET,17,239,200,176,24,62,0,49.18,52.58,-3.4,91,10,47
904,Chris Mullin,GOS,8,235,163,155,8,67,0,58.6,61.05,-2.45,88,1,58
937,Scottie Pippen,CHI,17,222,182,126,56,50,0,47.23,54.41,-7.18,84,22,32
2,Byron Scott,LAL,11,219,160,121,39,55,0,52.9,59.45,-6.55,79,15,46
76016,Mark Aguirre,DET,17,214,182,153,29,38,0,49.65,53.84,-4.19,89,8,28
698,Eddie Johnson,PHX,12,213,206,168,38,39,0,43.56,47.72,-4.16,85,13,30
894,Ricky Pierce,MIL,9,201,141,133,8,47,0,59.64,62.16,-2.52,77,6,41
76362,Bill Cartwright,CHI,17,200,148,148,0,80,0,53.19,54.59,-1.4,72,0,56
77034,Craig Hodges,CHI,17,191,177,89,88,14,0,41.89,52.14,-10.25,73,35,10
270,Horace Grant,CHI,17,184,139,139,0,50,0,56.1,57.14,-1.04,72,0,40
107,Dale Ellis,SEA,8,183,160,123,37,33,0,46.92,52.43,-5.51,72,15,24
121,Patrick Ewing,NYK,9,179,144,144,0,52,0,52.65,53.63,-0.98,70,0,39
100263,Bill Laimbeer,DET,17,172,142,100,42,31,0,48.18,55.26,-7.08,66,15,25
105,Dan Majerle,PHX,12,172,144,116,28,48,0,47.25,52.08,-4.83,63,8,38
78331,Mychal Thompson,LAL,15,171,128,128,0,60,0,54.11,55.38,-1.27,65,0,41
204,Jeff Hornacek,PHX,12,169,149,142,7,25,0,51.21,52.81,-1.6,74,0,21
76003,Kareem Abdul-Jabbar,LAL,15,167,147,147,0,43,0,49.55,50.33,-0.78,68,0,31
