player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
893,Michael Jordan,CHI,82,2313,1625,1573,52,746,0,57.14,59.21,-2.07,837,9,630
1449,Larry Bird,BOS,80,2295,1760,1629,131,457,0,55.87,58.51,-2.64,918,56,403
76673,Alex English,DEN,81,2262,1812,1807,5,462,0,55.29,56.12,-0.83,939,1,383
1122,Dominique Wilkins,ATL,81,2217,1891,1810,81,603,0,49.64,51.41,-1.77,853,25,486
78139,Purvis Short,GOS,78,2186,1780,1630,150,613,0,50.57,53.32,-2.75,819,47,501
76016,Mark Aguirre,DAL,80,2055,1569,1484,85,580,0,54.04,56.33,-2.29,794,27,440
77449,Moses Malone,PHL,79,1941,1284,1282,2,904,0,55.87,57.71,-1.84,602,0,737
698,Eddie Johnson,KCK,82,1876,1565,1511,54,373,0,52.74,54.25,-1.51,769,13,325
187,Terry Cummings,MIL,79,1861,1532,1531,1,463,0,52.75,53.61,-0.86,759,0,343
77615,Mike Mitchell,SAN,82,1824,1558,1535,23,346,0,52.34,53.33,-0.99,775,5,269
77691,Calvin Natt,DEN,78,1817,1255,1252,3,564,0,59.05,60.44,-1.39,685,0,447
77264,Bernard King,NYK,55,1809,1303,1293,10,552,0,57.1,58.51,-1.41,691,1,426
78055,Ralph Sampson,HOU,82,1809,1499,1493,6,448,0,52.4,53.33,-0.93,753,0,303
78183,Derek Smith,LAC,80,1767,1271,1252,19,504,0,57.65,59.19,-1.54,682,3,400
78615,Orlando Woolridge,CHI,77,1767,1225,1220,5,521,0,59.38,60.75,-1.37,679,0,409
76890,Darrell Griffith,UTH,78,1764,1593,1336,257,298,0,47.15,51.16,-4.01,728,92,216
1472,Tom Chambers,SEA,81,1739,1302,1280,22,571,0,54.39,55.98,-1.59,629,6,475
76003,Kareem Abdul-Jabbar,LAL,79,1735,1207,1206,1,395,0,61.74,62.83,-1.09,723,0,289
78318,Isiah Thomas,DET,81,1720,1410,1297,113,493,0,50.2,52.86,-2.66,646,29,399
165,Hakeem Olajuwon,HOU,82,1692,1258,1258,0,551,0,55.17,56.38,-1.21,677,0,338
77952,Micheal Ray Richardson,NJN,82,1649,1470,1355,115,313,0,48.96,51.28,-2.32,690,29,240
78404,Kiki Vandeweghe,POR,72,1616,1158,1125,33,412,0,58.53,60.33,-1.8,618,11,369
76176,Rolando Blackman,DAL,81,1598,1230,1210,20,413,0,55.24,56.6,-1.36,625,6,342
76726,Sleepy Floyd,GOS,82,1598,1372,1229,143,415,0,48.39,51.4,-3.01,610,42,336
76753,World Free,CLE,71,1597,1328,1135,193,411,0,48.99,52.92,-3.93,609,71,308
77626,Sidney Moncrief,MIL,73,1585,1162,1129,33,548,0,54.56,56.48,-1.92,561,9,454
78549,Gus Williams,WAS,79,1578,1483,1307,176,346,0,45.24,48.25,-3.01,638,51,251
1450,Kevin McHale,BOS,79,1565,1062,1056,6,467,0,60.26,61.74,-1.48,605,0,355
76681,Julius Erving,PHL,78,1561,1236,1222,14,442,0,53.31,54.56,-1.25,610,3,338
600014,Artis Gilmore,SAN,81,1548,854,852,2,646,0,65.7,68.0,-2.3,532,0,484
76804,George Gervin,SAN,72,1524,1182,1172,10,384,0,55.26,56.4,-1.14,600,0,324
433,Buck Williams,NJN,82,1491,1089,1085,4,538,0,54.82,56.23,-1.41,577,1,336
76504,Adrian Dantley,UTH,55,1462,964,964,0,545,0,59.12,60.72,-1.6,512,0,438
78331,Mychal Thompson,POR,79,1451,1111,1111,0,449,0,54.32,55.44,-1.12,572,0,307
78418,Jay Vincent,DAL,79,1441,1138,1134,4,420,0,53.37,54.47,-1.1,545,0,351
100263,Bill Laimbeer,DET,82,1438,1177,1159,18,306,0,53.7,54.82,-1.12,595,4,244
117,Jeff Malone,WAS,76,1436,1213,1141,72,250,0,52.26,54.27,-2.01,605,15,211
