player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
1495,Tim Duncan,SAS,23,542,425,420,5,205,517,51.13,52.6,-1.47,398,348,43.72,5,3,20.0,74,106,71.62,0,0,,22,57,86.36,0,0,,0,0,,1,2,100.0,0,0,,0,0,,1,1,100.0,16,25,78.12,197,1,147
1888,Richard Hamilton,DET,25,501,437,403,34,119,488,48.78,51.19,-2.41,383,336,43.86,34,30,29.41,28,43,76.79,1,3,100.0,20,54,90.0,0,0,,4,4,100.0,0,0,,0,0,,0,0,,0,0,,18,31,86.11,198,10,95
1938,Manu Ginobili,SAS,23,479,286,190,96,185,379,56.15,65.19,-9.03,178,182,51.12,96,126,43.75,48,75,78.12,1,3,100.0,12,34,94.44,0,0,,13,12,92.31,4,7,87.5,0,0,,0,0,,0,0,,27,40,74.07,145,42,147
1497,Chauncey Billups,DET,25,467,339,213,126,149,419,49.0,57.72,-8.71,204,184,45.1,126,132,34.92,41,71,86.59,0,0,,9,27,100.0,0,0,,21,19,86.36,0,0,,0,0,,0,0,,0,0,,18,34,94.44,145,44,133
2405,Amar'e Stoudemire,PHX,15,449,284,281,3,183,368,59.55,61.59,-2.04,266,276,51.88,3,0,0.0,76,120,78.95,0,0,,15,40,88.89,0,0,,1,1,50.0,0,0,,0,0,,0,0,,0,0,,7,12,85.71,153,0,143
2225,Tony Parker,SAS,23,396,366,318,48,87,405,45.67,48.98,-3.3,309,296,47.9,48,27,18.75,28,38,67.86,0,0,,9,22,81.48,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,10,11,52.38,166,9,55
2548,Dwyane Wade,MIA,14,384,281,271,10,139,345,54.01,56.11,-2.11,261,250,47.89,10,3,10.0,46,73,79.35,1,3,100.0,10,29,96.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,17,26,76.47,136,1,111
959,Steve Nash,PHX,15,358,269,215,54,62,302,54.74,60.42,-5.68,211,230,54.5,54,63,38.89,10,17,85.0,0,0,,4,12,100.0,0,0,,10,11,91.67,0,0,,0,0,,0,0,,0,0,,13,25,96.15,140,21,57
739,Rasheed Wallace,DET,25,341,310,224,86,54,334,44.87,51.08,-6.22,218,202,46.33,86,87,33.72,20,32,80.0,0,0,,6,15,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,5,62.5,136,29,40
2419,Tayshaun Prince,DET,25,336,307,247,60,60,335,45.78,50.39,-4.61,242,212,43.8,60,66,36.67,21,33,78.57,0,0,,5,14,93.33,0,0,,0,0,,0,0,,1,0,0.0,0,0,,0,0,,6,11,91.67,133,22,48
1717,Dirk Nowitzki,DAL,13,308,256,226,30,111,307,47.17,50.52,-3.35,214,162,37.85,30,30,33.33,33,55,83.33,1,2,66.67,12,34,94.44,0,0,,4,4,100.0,0,0,,0,0,,0,0,,0,0,,13,21,80.77,103,10,92
951,Ray Allen,SEA,11,291,215,133,82,63,247,50.61,59.95,-9.34,129,134,51.94,82,93,37.8,16,29,90.62,0,0,,4,12,100.0,0,0,,6,6,75.0,0,0,,1,1,100.0,0,0,,0,0,,9,16,88.89,102,31,56
1890,Shawn Marion,PHX,15,264,223,180,43,39,240,50.0,54.96,-4.96,175,170,48.57,43,54,41.86,10,16,80.0,0,0,,5,14,93.33,0,0,,0,0,,2,2,50.0,0,0,,0,0,,0,0,,5,8,80.0,108,18,30
406,Shaquille O'Neal,MIA,13,252,181,181,0,106,230,53.85,55.35,-1.5,172,184,53.49,0,0,,38,33,43.42,0,0,,9,22,81.48,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,11,13,59.09,101,0,50
1112,Ben Wallace,DET,25,251,212,208,4,102,260,47.36,48.86,-1.5,201,190,47.26,4,0,0.0,32,29,45.31,0,0,,7,17,80.95,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0,15,15,50.0,102,0,47
2240,Gilbert Arenas,WAS,10,236,194,117,77,94,240,42.22,50.14,-7.92,109,94,43.12,77,54,23.38,22,31,70.45,1,2,66.67,8,23,95.83,0,0,,7,6,85.71,0,0,,0,0,,0,0,,0,0,,16,26,81.25,73,18,72
1891,Jason Terry,DAL,13,227,160,105,55,43,181,54.31,63.44,-9.13,101,100,49.5,55,81,49.09,14,24,85.71,0,0,,4,12,100.0,0,0,,4,5,100.0,0,0,,0,0,,0,0,,0,0,,3,5,83.33,81,27,38
1503,Tracy McGrady,HOU,7,215,171,125,46,51,193,48.97,55.57,-6.6,119,110,46.22,45,48,35.56,16,25,78.12,0,0,,6,18,100.0,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,6,10,83.33,78,17,42
109,Robert Horry,SAS,23,214,163,78,85,41,182,47.35,59.1,-11.76,75,64,42.67,85,114,44.71,8,10,62.5,0,0,,3,7,77.78,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,11,19,86.36,73,38,30
711,Jerry Stackhouse,DAL,13,209,176,136,40,66,207,45.63,50.97,-5.33,133,98,36.84,40,48,40.0,19,33,86.84,1,3,100.0,3,8,88.89,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,10,17,85.0,68,16,57
1536,Stephen Jackson,IND,13,209,178,115,63,60,206,43.63,51.13,-7.49,110,90,40.91,63,60,31.75,21,32,76.19,1,3,100.0,5,15,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,4,7,87.5,70,20,49
979,Jermaine O'Neal,IND,13,208,211,208,3,72,246,41.85,42.85,-1.0,206,150,36.41,3,0,0.0,26,36,69.23,0,0,,2,5,83.33,0,0,,1,2,100.0,0,0,,0,0,,0,0,,0,0,,8,15,93.75,77,0,54
1716,Larry Hughes,WAS,10,207,181,148,33,77,216,43.86,48.17,-4.31,141,108,38.3,33,21,21.21,27,43,79.63,0,0,,7,21,100.0,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,7,12,85.71,68,7,64
224,Eddie Jones,MIA,15,205,156,76,80,42,182,47.24,58.75,-11.51,74,74,50.0,80,96,40.0,7,11,78.57,0,0,,2,5,83.33,0,0,,13,10,71.43,0,0,,0,0,,0,0,,0,0,,6,9,75.0,71,32,31
686,Antonio McDyess,DET,25,201,181,181,0,36,196,50.5,51.06,-0.55,175,164,46.86,0,0,,11,15,68.18,0,0,,6,16,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,6,75.0,88,0,25
2572,Josh Howard,DAL,13,201,155,139,16,55,179,52.76,56.08,-3.33,131,132,50.38,16,12,25.0,19,33,86.84,0,0,,8,19,79.17,0,0,,0,0,,0,0,,1,0,0.0,0,0,,0,0,,4,5,62.5,78,4,41
397,Reggie Miller,IND,13,193,143,77,66,51,173,47.89,58.33,-10.44,73,74,50.68,66,63,31.82,6,11,91.67,0,0,,4,12,100.0,0,0,,13,13,100.0,0,0,,0,0,,0,0,,0,0,,11,20,90.91,62,21,48
1712,Antawn Jamison,WAS,10,185,162,128,34,32,178,47.44,52.53,-5.1,127,110,43.31,34,51,50.0,9,13,72.22,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,6,7,58.33,73,17,22
1800,Damon Jones,MIA,15,181,129,38,91,30,145,47.76,63.64,-15.89,38,46,60.53,90,114,42.22,1,2,100.0,0,0,,0,0,,1,3,75.0,3,2,66.67,0,0,,0,0,,0,0,,0,0,,12,14,58.33,62,39,18
2047,Quentin Richardson,PHX,15,179,154,72,82,36,171,42.02,52.7,-10.68,70,56,40.0,82,96,39.02,11,15,68.18,0,0,,2,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,7,58.33,62,32,23
714,Michael Finley,DAL,13,170,153,92,61,18,162,44.16,52.82,-8.67,92,82,44.57,61,72,39.34,4,7,87.5,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,9,90.0,65,24,16
2207,Joe Johnson,PHX,9,169,125,89,36,33,139,52.98,60.56,-7.59,84,76,45.24,36,60,55.56,9,16,88.89,0,0,,5,11,73.33,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,4,5,62.5,63,20,23
754,Jim Jackson,PHX,15,165,129,67,62,8,133,50.3,62.25,-11.95,66,60,45.45,62,96,51.61,1,2,100.0,0,0,,1,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,2,3,75.0,63,32,7
