player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
711,Jerry Stackhouse,DET,80,2344,1927,1454,473,762,2282,46.06,51.81,-5.75,1409,1126,39.96,472,495,34.96,207,345,83.33,6,17,94.44,45,127,94.07,1,4,100.0,3,3,50.0,0,0,,0,0,,0,0,,0,0,,139,227,81.65,774,166,630
947,Allen Iverson,PHI,71,2166,1813,1507,306,667,2123,47.1,51.41,-4.32,1463,1240,42.38,305,291,31.8,221,365,82.58,4,10,83.33,44,120,90.91,1,4,100.0,4,6,85.71,0,0,,0,0,,0,0,,0,0,,81,130,80.25,762,98,544
406,Shaquille O'Neal,LAL,74,2121,1422,1420,2,967,1850,55.63,57.4,-1.78,1306,1398,53.52,2,0,0.0,288,294,51.04,0,0,,114,288,84.21,0,0,,3,4,80.0,0,0,,0,0,,0,0,,2,0,0.0,135,137,50.93,813,0,495
1718,Paul Pierce,BOS,82,2065,1513,1129,384,725,1841,49.94,56.36,-6.42,1067,956,44.8,380,429,37.63,232,360,77.59,6,14,77.78,62,164,88.17,4,14,87.5,5,6,85.71,0,0,,0,0,,0,0,,1,1,100.0,84,121,71.6,687,147,544
1503,Tracy McGrady,ORL,77,2062,1724,1558,166,584,1987,49.12,52.05,-2.93,1498,1338,44.66,166,177,35.54,216,319,73.84,0,0,,60,163,90.56,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,46,65,70.65,788,59,427
1713,Vince Carter,TOR,75,2052,1656,1259,397,478,1881,49.01,54.97,-5.97,1232,1146,46.51,396,483,40.66,147,234,79.59,1,2,66.67,27,73,90.12,1,3,75.0,1,2,100.0,0,0,,0,0,,0,0,,1,0,0.0,75,109,72.67,762,162,366
1712,Antawn Jamison,GSW,82,2033,1812,1607,205,516,2045,46.79,49.85,-3.06,1555,1372,44.12,205,186,30.24,160,235,73.44,2,4,66.67,52,138,88.46,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2,1,50.0,67,95,70.9,800,62,371
977,Kobe Bryant,LAL,68,1907,1510,1310,200,523,1747,50.95,54.8,-3.85,1262,1184,46.91,199,180,30.15,164,285,86.89,3,7,77.78,48,132,91.67,1,4,100.0,6,8,80.0,0,0,,0,0,,0,0,,1,1,100.0,63,106,84.13,701,61,444
185,Chris Webber,SAC,70,1898,1635,1607,28,461,1846,50.49,51.64,-1.14,1568,1490,47.51,28,6,7.14,151,218,72.19,1,2,66.67,39,100,85.47,0,0,,3,4,80.0,0,0,,0,0,,0,0,,0,0,,56,78,69.64,786,2,324
952,Antoine Walker,BOS,81,1891,1720,1117,603,346,1874,43.08,50.5,-7.42,1079,904,41.89,603,663,36.65,115,167,72.61,0,0,,38,104,91.23,0,0,,0,0,,0,0,,1,2,100.0,0,0,,0,0,,38,51,67.11,711,221,248
252,Karl Malone,UTA,81,1872,1345,1340,5,666,1646,55.7,57.14,-1.44,1274,1204,47.25,5,6,40.0,207,330,79.71,0,0,,66,184,92.93,0,0,,12,17,73.91,0,0,,0,0,,0,0,,0,0,,82,131,79.88,670,2,530
1495,Tim Duncan,SAS,82,1819,1406,1379,27,660,1711,51.99,53.61,-1.63,1328,1288,48.49,27,21,25.93,233,291,62.45,0,0,,51,125,81.7,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,71,94,66.2,702,7,408
56,Gary Payton,SEA,79,1797,1591,1319,272,317,1732,47.65,51.92,-4.27,1285,1178,45.84,272,306,37.5,74,119,80.41,1,3,100.0,34,92,90.2,0,0,,3,6,100.0,0,0,,0,0,,0,0,,0,0,,63,93,73.81,725,102,245
708,Kevin Garnett,MIN,81,1781,1475,1409,66,464,1684,51.18,53.03,-1.85,1363,1278,46.88,66,57,28.79,147,222,75.51,0,0,,46,132,95.65,0,0,,2,3,75.0,0,0,,0,0,,0,0,,0,0,,60,89,74.17,704,19,354
951,Ray Allen,MIL,82,1776,1309,842,467,356,1471,51.61,60.59,-8.97,810,788,48.64,467,606,43.25,104,189,90.87,1,3,100.0,32,91,94.79,0,0,,3,4,80.0,0,0,,0,0,,0,0,,0,0,,54,95,87.96,628,202,318
714,Michael Finley,DAL,82,1762,1552,1289,263,321,1700,47.78,52.03,-4.25,1267,1196,47.2,263,273,34.6,105,158,75.24,3,7,77.78,22,59,89.39,0,0,,1,2,100.0,0,0,,0,0,,0,0,,0,0,,39,67,85.9,711,91,249
1717,Dirk Nowitzki,DAL,82,1759,1247,857,390,504,1462,51.92,59.88,-7.96,808,782,48.39,386,441,38.08,158,274,86.71,21,50,79.37,49,135,91.84,4,15,93.75,2,4,80.0,1,1,100.0,0,0,,0,0,,0,0,,33,57,86.36,591,151,426
299,Glenn Robinson,MIL,76,1668,1460,1276,184,296,1597,49.06,52.44,-3.39,1253,1212,48.36,184,165,29.89,74,122,82.43,0,0,,23,63,91.3,0,0,,2,4,100.0,0,0,,0,0,,0,0,,0,0,,61,102,84.3,684,55,245
