player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
977,Kobe Bryant,LAL,82,2461,1924,1600,324,713,2279,50.38,54.99,-4.61,1549,1386,44.74,324,372,38.27,215,369,85.81,5,12,80.0,51,140,91.5,0,0,,54,45,78.95,1,2,100.0,1,0,0.0,0,0,,1,1,100.0,78,134,85.9,868,124,601
1503,Tracy McGrady,ORL,75,2407,1813,1365,448,726,2136,50.15,56.44,-6.29,1301,1184,45.5,446,513,38.34,235,378,80.43,17,46,90.2,64,181,94.27,2,7,87.5,5,3,50.0,0,0,,0,0,,0,0,,0,0,,66,95,71.43,829,173,576
947,Allen Iverson,PHI,82,2262,1940,1637,303,736,2300,45.98,49.96,-3.97,1594,1354,42.47,303,252,27.72,221,351,79.41,2,4,66.67,43,117,90.7,0,0,,27,17,58.62,3,5,83.33,3,3,100.0,0,0,,0,0,,104,159,76.44,804,84,570
1718,Paul Pierce,BOS,79,2048,1592,1201,391,753,1952,47.32,53.24,-5.92,1121,930,41.48,390,351,30.0,229,367,80.13,3,7,77.78,80,221,92.08,1,4,100.0,52,45,84.91,4,7,87.5,1,1,100.0,0,0,,0,0,,71,115,80.42,663,118,604
1717,Dirk Nowitzki,DAL,80,2011,1489,1099,390,548,1744,51.35,58.12,-6.76,1048,982,46.85,388,438,37.63,168,288,85.71,5,15,100.0,51,146,95.42,2,8,100.0,19,17,89.47,6,11,91.67,1,1,100.0,0,0,,1,2,100.0,55,103,93.64,690,148,483
1495,Tim Duncan,SAS,81,1884,1392,1370,22,634,1679,54.77,56.37,-1.61,1305,1286,49.27,22,18,27.27,210,308,73.33,0,0,,65,174,89.23,0,0,,3,2,50.0,2,2,50.0,0,0,,0,0,,2,2,100.0,70,92,65.71,714,6,450
708,Kevin Garnett,MIN,82,1883,1481,1410,71,502,1711,53.27,55.32,-2.05,1353,1332,49.22,71,60,28.17,161,237,73.6,0,0,,57,154,90.06,0,0,,17,14,70.0,0,0,,0,0,,0,0,,0,0,,52,86,82.69,743,20,377
275,Allan Houston,NYK,82,1845,1465,1015,450,395,1674,48.87,56.29,-7.42,981,880,44.85,450,534,39.56,92,175,95.11,3,8,88.89,34,99,97.06,0,0,,61,58,93.55,0,0,,0,0,,0,0,,0,0,,53,91,85.85,652,178,363
406,Shaquille O'Neal,LAL,67,1841,1211,1211,0,725,1528,58.5,60.16,-1.66,1116,1200,53.76,0,0,,245,297,60.61,0,0,,95,257,90.18,0,0,,2,1,33.33,0,0,,0,0,,0,0,,0,0,,70,86,61.87,695,0,451
1712,Antawn Jamison,GSW,82,1827,1473,1263,210,475,1701,50.32,54.31,-3.99,1227,1182,48.17,209,195,31.1,136,224,82.35,1,3,100.0,36,100,92.59,1,4,100.0,17,11,64.71,0,0,,0,0,,0,0,,0,0,,74,108,73.97,693,66,375
