player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
406,Shaquille O'Neal,LAL,19,541,384,384,0,208,477,55.43,56.89,-1.45,361,360,49.86,0,0,,66,85,64.39,0,0,,23,61,88.41,0,0,,0,0,,2,2,50.0,0,0,,0,0,,1,1,100.0,24,32,66.67,203,0,135
977,Kobe Bryant,LAL,19,506,431,373,58,145,506,47.51,51.13,-3.62,364,312,42.86,57,63,36.84,37,58,78.38,0,0,,9,25,92.59,1,4,100.0,15,9,60.0,0,0,,1,1,100.0,0,0,,0,0,,22,34,75.56,187,22,110
1718,Paul Pierce,BOS,16,394,303,199,104,157,377,45.44,52.95,-7.5,188,162,43.09,104,90,28.85,44,68,77.27,2,3,50.0,11,29,87.88,0,0,,4,4,100.0,0,0,,0,0,,0,0,,0,0,,24,38,79.17,122,30,120
467,Jason Kidd,NJN,20,391,354,264,90,99,407,43.59,49.17,-5.59,256,244,47.66,90,51,18.89,21,37,88.1,0,0,,8,19,79.17,0,0,,16,14,82.35,0,0,,0,0,,0,0,,0,0,,16,26,81.25,147,17,80
185,Chris Webber,SAC,16,379,319,315,4,99,365,51.15,52.27,-1.12,308,306,49.68,4,0,0.0,34,41,60.29,0,0,,7,19,90.48,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,11,11,50.0,160,0,59
952,Antoine Walker,BOS,16,354,319,210,109,64,349,43.65,50.99,-7.34,206,170,41.26,109,126,38.53,20,32,80.0,0,0,,4,12,100.0,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,9,13,72.22,131,42,50
2030,Kenyon Martin,NJN,20,336,304,295,9,110,353,46.22,47.67,-1.46,283,230,40.64,9,6,22.22,33,44,66.67,0,0,,12,33,91.67,0,0,,1,2,100.0,1,2,100.0,0,0,,0,0,,0,0,,14,19,67.86,129,2,76
1710,Mike Bibby,SAC,16,324,257,198,59,86,299,49.17,54.95,-5.78,195,172,44.1,59,75,42.37,22,39,88.64,0,0,,3,8,88.89,0,0,,0,0,,0,0,,1,1,100.0,0,0,,0,0,,19,29,76.32,114,25,71
1496,Keith Van Horn,NJN,20,266,241,157,84,49,263,43.25,50.66,-7.4,152,110,36.18,84,111,44.05,15,22,73.33,0,0,,5,13,86.67,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,6,8,66.67,97,37,35
1495,Tim Duncan,SAS,9,248,181,178,3,101,228,53.22,55.0,-1.78,171,148,43.27,3,3,33.33,38,61,80.26,0,0,,7,21,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,15,83.33,82,1,83
