player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
201935,James Harden,HOU,81,2217,1470,915,555,824,1867,51.33,60.49,-9.16,871,790,45.35,550,609,36.91,258,451,87.4,21,53,84.13,44,127,96.21,5,20,100.0,45,45,86.54,1,2,100.0,0,0,,0,0,,2,2,100.0,70,118,84.29,647,208,715
201939,Stephen Curry,GSW,80,1902,1341,695,646,339,1504,51.87,63.82,-11.95,671,686,51.12,641,843,43.84,71,126,88.73,12,35,97.22,24,70,97.22,5,20,100.0,30,29,90.62,0,0,,0,0,,0,0,,0,0,,50,93,93.94,653,286,310
201566,Russell Westbrook,OKC,67,1880,1471,1183,288,648,1778,48.48,53.53,-5.05,1139,994,43.63,287,255,29.62,204,345,84.56,11,30,90.91,44,123,93.18,1,4,100.0,27,28,84.85,1,1,50.0,0,0,,0,0,,0,0,,64,100,78.12,627,86,540
2544,LeBron James,CLE,69,1741,1279,940,339,526,1517,50.86,57.63,-6.77,878,884,50.34,339,360,35.4,173,241,69.65,3,9,100.0,62,169,90.86,0,0,,14,10,66.67,3,1,16.67,0,0,,0,0,,1,1,100.0,44,66,75.0,624,120,373
203081,Damian Lillard,POR,82,1720,1360,788,572,398,1550,46.61,56.02,-9.41,757,726,47.95,567,573,33.69,116,206,88.79,6,17,94.44,31,86,92.47,5,19,95.0,25,24,92.31,2,3,100.0,0,0,,0,0,,1,1,100.0,40,65,79.27,590,196,344
202691,Klay Thompson,GSW,77,1668,1299,754,545,256,1419,49.07,59.08,-10.01,735,688,46.8,544,714,43.75,85,148,87.06,5,12,80.0,19,56,98.25,1,4,100.0,10,9,81.82,1,2,100.0,0,0,,0,0,,0,0,,19,35,92.11,602,239,225
200746,LaMarcus Aldridge,POR,71,1661,1415,1310,105,362,1582,50.38,52.75,-2.38,1274,1172,46.0,105,111,35.24,129,221,85.66,0,0,,36,98,90.74,0,0,,8,7,87.5,0,0,,0,0,,0,0,,0,0,,30,52,86.67,659,37,306
203076,Anthony Davis,NOP,68,1656,1199,1187,12,461,1412,57.68,59.07,-1.38,1134,1176,51.85,12,3,8.33,155,246,79.35,0,0,,53,151,94.97,0,0,,20,20,90.91,0,0,,0,0,,0,0,,0,0,,38,60,78.95,642,1,371
202681,Kyrie Irving,CLE,75,1628,1235,857,378,365,1410,50.67,58.33,-7.66,822,772,46.96,377,468,41.38,104,178,85.58,5,14,93.33,35,99,94.29,1,4,100.0,27,23,82.14,0,0,,0,0,,0,0,,0,0,,39,70,88.61,578,157,315
101108,Chris Paul,LAC,82,1564,1171,821,350,321,1331,51.91,59.59,-7.68,808,832,51.49,350,417,39.71,33,63,95.45,3,7,77.78,13,38,97.44,0,0,,16,15,83.33,1,2,100.0,0,0,,0,0,,0,0,,107,190,89.2,568,139,289
