player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
764,David Robinson,SAN,80,2383,1658,1629,29,925,0,55.81,57.7,-1.89,840,10,693
406,Shaquille O'Neal,ORL,81,2377,1591,1589,2,850,0,58.92,60.48,-1.56,953,0,471
165,Hakeem Olajuwon,HOU,80,2184,1694,1675,19,542,0,55.31,56.51,-1.2,894,8,388
252,Karl Malone,UTH,82,2063,1552,1520,32,736,0,53.28,54.99,-1.71,772,8,511
121,Patrick Ewing,NYK,79,1939,1503,1489,14,582,0,53.83,55.11,-1.28,745,4,445
1122,Dominique Wilkins,LAC,74,1923,1588,1293,295,522,0,48.16,52.9,-4.74,698,85,442
782,Mitch Richmond,SAC,78,1823,1428,1116,312,511,0,49.55,55.15,-5.6,635,127,426
84,Latrell Sprewell,GOS,82,1720,1417,1026,391,456,0,46.73,53.16,-6.43,613,141,353
779,Glen Rice,MIA,81,1708,1421,1075,346,284,0,49.19,55.24,-6.05,663,132,250
361,Clifford Robinson,POR,82,1647,1404,1351,53,460,0,49.59,51.26,-1.67,641,13,352
937,Scottie Pippen,CHI,72,1587,1278,1081,197,409,0,50.19,54.43,-4.24,627,63,270
754,Jim Jackson,DAL,82,1576,1432,1372,60,347,0,48.18,49.73,-1.55,637,17,285
397,Reggie Miller,IND,79,1574,1042,750,292,444,0,55.82,63.6,-7.78,524,123,403
934,Derrick Coleman,NJN,77,1559,1209,1088,121,567,0,50.19,53.45,-3.26,541,38,439
72,Kenny Anderson,NJN,82,1538,1381,1249,132,423,0,46.37,49.07,-2.7,576,40,346
788,Kevin Willis,ATL,80,1531,1257,1233,24,376,0,52.54,53.82,-1.28,627,9,268
469,Jamal Mashburn,DAL,79,1513,1382,1083,299,438,0,43.22,48.04,-4.82,561,85,306
166,Ron Harper,LAC,75,1508,1335,1099,236,418,0,45.37,49.64,-4.27,569,71,299
221,Clar. Weatherspoon,PHL,82,1506,1246,1229,17,430,0,51.24,52.47,-1.23,602,4,298
51,Mahmoud Abdul-Rauf,DEN,80,1437,1279,1146,133,229,0,49.21,52.07,-2.86,588,42,219
431,Shawn Kemp,SEA,79,1431,990,986,4,491,0,57.82,59.33,-1.51,533,1,364
393,Rod Strickland,POR,82,1411,1093,1083,10,471,0,52.91,54.26,-1.35,528,2,353
247,Joe Dumars,DET,69,1410,1118,798,320,330,0,48.86,55.81,-6.95,505,124,276
330,Danny Manning,ATL,68,1403,1201,1184,17,341,0,50.83,51.92,-1.09,586,3,228
787,Charles Barkley,PHX,65,1402,1046,868,178,452,0,51.51,56.31,-4.8,518,48,318
371,Terry Mills,DET,80,1381,1151,1078,73,227,0,53.07,55.2,-2.13,588,24,181
931,Don MacLean,WAS,75,1365,1030,1009,21,398,0,55.06,56.63,-1.57,517,3,328
56,Gary Payton,SEA,82,1349,1159,1105,54,279,0,50.89,52.62,-1.73,584,15,166
120,Steven Smith,MIA,78,1346,1076,814,262,327,0,49.11,55.17,-6.06,491,91,273
134,Kevin Johnson,PHX,67,1340,980,953,27,464,0,54.67,56.58,-1.91,477,6,380
209,Dell Curry,CHH,82,1335,1171,793,378,134,0,46.78,54.27,-7.49,533,152,117
185,Chris Webber,GOS,76,1333,1037,1023,14,355,0,54.56,55.86,-1.3,572,0,189
339,Tom Gugliotta,WAS,78,1333,1159,1011,148,311,0,48.0,51.43,-3.43,540,40,213
105,Dan Majerle,PHX,80,1320,1138,635,503,238,0,43.75,53.11,-9.36,476,192,176
47,Wayman Tisdale,SAC,79,1319,1102,1102,0,266,0,53.4,54.1,-0.7,552,0,215
899,Mark Price,CLE,76,1316,1005,708,297,268,0,51.11,58.6,-7.49,480,118,238
358,Anfernee Hardaway,ORL,82,1313,1092,905,187,330,0,48.61,53.06,-4.45,509,50,245
375,Isaiah Rider,MIN,79,1313,1115,965,150,265,0,49.64,53.3,-3.66,522,54,215
17,Clyde Drexler,POR,68,1303,1105,886,219,368,0,46.59,51.42,-4.83,473,71,286
297,Alonzo Mourning,CHH,60,1287,845,843,2,568,0,56.95,58.77,-1.82,427,0,433
98,Nick Anderson,ORL,81,1277,1054,740,314,250,0,47.79,54.85,-7.06,504,101,168
204,Jeff Hornacek,UTH,80,1274,1004,796,208,296,0,50.72,56.16,-5.44,472,70,260
117,Jeff Malone,PHL,77,1262,1081,1069,12,247,0,52.13,53.04,-0.91,525,7,205
785,Eric Murdock,MIL,82,1257,1019,851,168,288,0,50.4,54.86,-4.46,477,69,234
304,John Stockton,UTH,82,1236,868,719,149,338,0,55.6,60.78,-5.18,458,48,272
22,Rik Smits,IND,78,1224,923,922,1,300,0,57.01,58.01,-1.0,493,0,238
111,LaPhonso Ellis,DEN,79,1215,963,940,23,359,0,52.64,54.19,-1.55,483,7,242
769,B.J. Armstrong,CHI,82,1212,1007,872,135,227,0,51.01,54.75,-3.74,479,60,194
96,Detlef Schrempf,SEA,81,1212,903,835,68,390,0,53.53,56.39,-2.86,445,22,300
278,Stacey Augmon,ATL,82,1212,861,854,7,436,0,55.98,57.56,-1.58,439,1,333
129,Dino Radja,BOS,80,1208,942,941,1,301,0,55.26,56.22,-0.96,491,0,226
920,A.C. Green,PHX,82,1204,926,891,35,362,0,53.53,55.47,-1.94,465,8,266
244,Dee Brown,BOS,77,1192,1021,925,96,219,0,50.57,53.34,-2.77,490,30,182
182,Billy Owens,GOS,79,1186,971,956,15,326,0,51.95,53.21,-1.26,492,3,199
765,Hersey Hawkins,CHH,82,1180,859,624,235,362,0,50.97,57.94,-6.97,395,78,312
