player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
203507,Giannis Antetokounmpo,MIL,21,634,439,369,70,206,529,54.94,59.85,-4.91,343,422,61.52,70,39,18.57,70,83,59.29,0,0,,26,67,85.9,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,20,23,57.5,250,13,121
1626164,Devin Booker,PHX,22,601,474,337,137,147,540,48.78,55.78,-7.0,326,314,48.16,136,129,31.62,42,78,92.86,6,16,88.89,11,32,96.97,1,3,75.0,3,2,66.67,0,0,,0,0,,0,0,,0,0,,15,27,90.0,212,44,133
203114,Khris Middleton,MIL,23,542,452,277,175,97,495,46.09,54.78,-8.69,272,266,48.9,171,168,32.75,18,32,88.89,4,11,91.67,5,14,93.33,4,16,100.0,4,4,100.0,3,6,75.0,0,0,,0,0,,0,0,,14,25,89.29,198,60,86
202331,Paul George,LAC,19,511,374,222,152,154,449,48.48,57.84,-9.35,213,210,49.3,152,153,33.55,40,69,86.25,3,8,88.89,9,27,100.0,0,0,,8,7,77.78,3,6,100.0,0,0,,0,0,,1,1,100.0,20,30,75.0,165,51,130
1629027,Trae Young,ATL,16,461,359,215,144,134,421,46.29,55.15,-8.86,208,196,47.12,144,135,31.25,31,54,87.1,9,22,81.48,7,20,95.24,0,0,,6,5,83.33,0,0,,0,0,,0,0,,0,0,,16,29,90.62,150,45,116
201142,Kevin Durant,BKN,12,411,282,200,82,101,330,55.02,62.95,-7.93,195,214,54.87,82,99,40.24,28,50,89.29,1,2,66.67,5,14,93.33,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,18,31,86.11,145,33,88
201950,Jrue Holiday,MIL,23,399,389,247,142,56,414,40.88,48.23,-7.35,241,218,45.23,142,129,30.28,22,30,68.18,0,0,,6,18,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,4,66.67,158,43,40
101108,Chris Paul,PHX,20,384,300,235,65,65,332,52.6,58.43,-5.83,229,228,49.78,63,81,42.86,7,12,85.71,0,0,,6,17,94.44,2,8,100.0,7,5,71.43,1,3,100.0,0,0,,0,0,,1,1,100.0,16,29,90.62,149,29,57
1629028,Deandre Ayton,PHX,22,347,234,234,0,53,256,66.6,67.43,-0.82,225,290,64.44,0,0,,19,29,76.32,0,0,,9,22,81.48,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,6,100.0,154,0,39
202704,Reggie Jackson,LAC,19,338,252,110,142,41,271,49.2,62.58,-13.38,107,122,57.01,142,174,40.85,12,21,87.5,0,0,,3,9,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,12,85.71,122,58,36
202695,Kawhi Leonard,LAC,11,334,213,152,61,75,248,59.43,67.89,-8.46,144,180,62.5,61,72,39.34,23,38,82.61,1,3,100.0,8,23,95.83,0,0,,4,4,100.0,0,0,,0,0,,0,0,,0,0,,7,14,100.0,122,24,66
1628378,Donovan Mitchell,UTA,10,323,235,120,115,76,266,48.87,60.16,-11.3,111,92,41.44,113,144,42.48,17,30,88.24,4,10,83.33,9,26,96.3,2,8,100.0,2,3,75.0,0,0,,0,0,,0,0,,1,1,100.0,7,9,64.29,105,50,63
203954,Joel Embiid,PHI,11,309,197,156,41,109,249,56.8,63.07,-6.27,150,158,52.67,41,48,39.02,34,59,86.76,0,0,,6,17,94.44,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,17,26,76.47,101,16,91
201572,Brook Lopez,MIL,23,298,217,145,72,43,237,54.28,63.16,-8.88,141,184,65.25,72,69,31.94,15,25,83.33,0,0,,4,12,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,8,88.89,119,23,37
203999,Nikola Jokić,DEN,10,298,228,175,53,55,253,52.84,59.08,-6.24,171,184,53.8,53,60,37.74,13,21,80.77,1,3,100.0,4,9,75.0,0,0,,0,0,,2,4,100.0,0,0,,0,0,,0,0,,9,17,94.44,116,20,46
202699,Tobias Harris,PHI,12,261,215,172,43,40,236,50.88,56.1,-5.23,170,174,51.18,43,48,37.21,12,20,83.33,0,0,,2,6,100.0,0,0,,4,3,75.0,0,0,,0,0,,0,0,,0,0,,5,10,100.0,105,16,35
203992,Bogdan Bogdanović,ATL,18,251,249,106,143,15,255,38.26,49.1,-10.84,104,96,46.15,142,138,32.39,3,4,66.67,0,0,,2,4,66.67,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,3,5,83.33,97,47,10
1629029,Luka Dončić,DAL,7,250,196,120,76,51,218,48.17,57.22,-9.05,114,118,51.75,76,93,40.79,19,19,50.0,1,3,100.0,6,16,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,1,25.0,96,31,27
1628381,John Collins,ATL,18,248,182,126,56,34,196,54.63,62.96,-8.33,120,148,61.67,56,60,35.71,9,15,83.33,0,0,,6,18,100.0,0,0,,0,0,,2,3,75.0,0,0,,0,0,,0,0,,3,4,66.67,100,20,28
1628969,Mikal Bridges,PHX,22,244,190,95,95,28,202,48.51,60.3,-11.79,91,106,58.24,95,105,36.84,9,15,83.33,0,0,,4,12,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,6,100.0,92,35,25
203109,Jae Crowder,PHX,22,237,184,42,142,35,198,43.49,59.43,-15.94,42,44,52.38,139,153,36.69,5,9,90.0,4,11,91.67,0,0,,3,12,100.0,0,0,,1,2,100.0,0,0,,0,0,,0,0,,4,6,75.0,76,54,31
