player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
893,Michael Jordan,CHI,17,529,376,350,26,148,0,57.13,59.96,-2.83,197,10,125
77142,Magic Johnson,LAL,19,414,268,197,71,178,0,52.74,59.77,-7.03,118,21,157
1460,James Worthy,LAL,18,379,346,322,24,72,0,48.1,50.17,-2.07,161,4,53
937,Scottie Pippen,CHI,17,368,282,265,17,101,0,53.96,56.37,-2.41,142,4,80
17,Clyde Drexler,POR,16,347,269,213,56,98,0,50.14,55.59,-5.45,128,15,76
64,Sam Perkins,LAL,19,336,221,191,30,109,0,57.83,62.46,-4.63,121,11,83
247,Joe Dumars,DET,15,309,245,203,42,97,0,49.13,53.71,-4.58,105,17,82
345,Terry Porter,POR,16,289,204,157,47,79,0,54.12,60.52,-6.4,102,17,68
760,Jerome Kersey,POR,16,286,226,226,0,101,0,51.72,52.88,-1.16,105,0,76
252,Karl Malone,UTH,9,267,209,201,8,91,0,51.64,53.61,-1.97,95,0,77
124,Vlade Divac,LAL,19,252,172,166,6,71,0,59.86,62.0,-2.14,97,1,57
77384,Reggie Lewis,BOS,11,246,195,191,4,68,0,53.25,54.69,-1.44,95,0,56
2,Byron Scott,LAL,18,237,186,148,38,34,0,53.38,58.97,-5.59,95,20,27
76016,Mark Aguirre,DET,15,234,178,145,33,51,0,53.18,58.37,-5.19,90,12,42
1450,Kevin McHale,BOS,11,228,148,137,11,80,0,58.91,62.23,-3.32,78,6,66
77167,Vinnie Johnson,DET,15,228,220,207,13,31,0,47.11,48.79,-1.68,102,2,22
896,Tim Hardaway,GOS,9,227,185,137,48,38,0,49.78,56.27,-6.49,90,17,30
270,Horace Grant,CHI,17,226,156,156,0,60,0,60.75,61.95,-1.2,91,0,44
782,Mitch Richmond,GOS,9,201,169,145,24,24,0,52.07,55.97,-3.9,85,8,23
787,Charles Barkley,PHL,8,199,125,105,20,75,0,57.68,62.97,-5.29,74,2,49
904,Chris Mullin,GOS,8,190,131,118,13,50,0,58.46,62.09,-3.63,69,9,43
404,Kevin Duckworth,POR,16,187,182,182,0,56,0,44.52,45.25,-0.73,73,0,41
