player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
76673,Alex English,DEN,81,2414,1888,1883,5,593,0,55.19,56.17,-0.98,951,1,511
1122,Dominique Wilkins,ATL,78,2366,1897,1827,70,705,0,51.78,53.6,-1.82,888,13,577
76504,Adrian Dantley,UTH,76,2267,1453,1442,11,796,0,61.06,62.86,-1.8,818,1,630
1449,Larry Bird,BOS,82,2115,1606,1412,194,492,0,54.26,58.03,-3.77,796,82,441
78404,Kiki Vandeweghe,POR,79,1962,1332,1324,8,602,0,59.93,61.43,-1.5,719,1,523
77615,Mike Mitchell,SAN,82,1921,1697,1685,12,392,0,50.58,51.38,-0.8,802,0,317
76003,Kareem Abdul-Jabbar,LAL,79,1846,1338,1336,2,439,0,59.22,60.28,-1.06,755,0,336
117,Jeff Malone,WAS,80,1795,1522,1505,17,371,0,52.3,53.26,-0.96,735,3,322
76176,Rolando Blackman,DAL,82,1762,1318,1289,29,483,0,55.97,57.56,-1.59,677,4,404
77449,Moses Malone,PHL,74,1759,1246,1245,1,784,0,53.68,55.28,-1.6,571,0,617
76753,World Free,CLE,75,1754,1433,1264,169,486,0,49.82,53.25,-3.43,652,71,379
76353,Joe Barry Carroll,GOS,79,1677,1404,1402,2,501,0,50.65,51.62,-0.97,650,0,377
76016,Mark Aguirre,DAL,74,1670,1327,1271,56,451,0,52.83,54.74,-1.91,668,16,318
78139,Purvis Short,GOS,64,1632,1313,1264,49,406,0,52.97,54.7,-1.73,633,15,351
187,Terry Cummings,MIL,82,1627,1438,1436,2,404,0,49.57,50.35,-0.78,681,0,265
78369,Kelly Tripucka,DET,81,1622,1236,1211,25,444,0,55.15,56.66,-1.51,615,12,380
78318,Isiah Thomas,DET,77,1609,1248,1164,84,462,0,52.89,55.43,-2.54,609,26,365
77030,Roy Hinson,CLE,82,1606,1167,1163,4,506,0,56.47,57.78,-1.31,621,0,364
787,Charles Barkley,PHL,80,1603,1041,966,75,578,0,58.61,61.88,-3.27,595,17,396
165,Hakeem Olajuwon,HOU,68,1597,1188,1188,0,538,0,54.8,56.05,-1.25,625,0,347
1006,Herb Williams,IND,78,1549,1275,1263,12,403,0,52.24,53.33,-1.09,627,1,294
698,Eddie Johnson,SAC,82,1530,1311,1291,20,343,0,51.26,52.33,-1.07,623,4,280
77160,Marques Johnson,LAC,75,1525,1201,1186,15,392,0,54.29,55.52,-1.23,613,1,298
1453,Walter Davis,PHX,70,1523,1287,1211,76,305,0,51.54,53.58,-2.04,624,18,257
78310,Reggie Theus,SAC,82,1503,1137,1102,35,490,0,53.7,55.56,-1.86,546,6,405
1460,James Worthy,LAL,75,1500,1086,1073,13,314,0,60.02,61.27,-1.25,629,0,242
78055,Ralph Sampson,HOU,79,1491,1280,1265,15,376,0,50.53,51.58,-1.05,624,2,241
77685,Larry Nance,PHX,73,1474,1001,993,8,444,0,60.07,61.6,-1.53,582,0,310
77626,Sidney Moncrief,MIL,73,1471,962,859,103,580,0,56.43,60.43,-4.0,470,33,498
77986,Cliff T. Robinson,WAS,78,1460,1255,1252,3,353,0,50.94,51.76,-0.82,595,1,269
1450,Kevin McHale,BOS,68,1448,978,978,0,420,0,60.94,62.26,-1.32,561,0,326
78615,Orlando Woolridge,CHI,70,1448,1090,1067,23,462,0,54.33,55.98,-1.65,540,4,364
76726,Sleepy Floyd,GOS,82,1410,1007,888,119,441,0,54.78,58.7,-3.92,510,39,351
1365,Xavier McDaniel,SEA,82,1404,1176,1166,10,364,0,51.5,52.54,-1.04,576,2,250
926,Alvin Robertson,SAN,82,1392,1093,1064,29,327,0,54.76,56.27,-1.51,562,8,260
17,Clyde Drexler,POR,75,1389,1142,1082,60,381,0,50.97,53.03,-2.06,542,12,293
77395,Lewis Lloyd,HOU,82,1386,1119,1105,14,236,0,55.71,56.67,-0.96,592,3,199
78149,Jack Sikma,SEA,80,1371,1100,1087,13,411,0,52.25,53.52,-1.27,508,0,355
100263,Bill Laimbeer,DET,82,1360,1107,1093,14,319,0,53.4,54.52,-1.12,545,4,266
77142,Magic Johnson,LAL,72,1354,918,875,43,434,0,58.54,61.05,-2.51,483,10,378
76681,Julius Erving,PHL,74,1340,1085,1053,32,368,0,52.14,53.73,-1.59,521,9,289
76826,Mike Gminski,NJN,81,1333,949,948,1,393,0,58.16,59.41,-1.25,491,0,351
76804,George Gervin,CHI,82,1325,1100,1081,19,322,0,52.14,53.36,-1.22,519,4,283
305,Robert Parish,BOS,81,1305,966,966,0,335,0,57.57,58.6,-1.03,530,0,245
433,Buck Williams,NJN,82,1301,956,954,2,445,0,55.15,56.48,-1.33,500,0,301
76385,Maurice Cheeks,PHL,82,1266,913,896,17,335,0,58.13,59.69,-1.56,490,4,282
78614,Mike Woodson,SAC,81,1264,1073,1060,13,289,0,51.63,52.66,-1.03,510,2,242
64,Sam Perkins,DAL,80,1234,910,877,33,377,0,55.34,57.35,-2.01,458,11,307
1472,Tom Chambers,SEA,66,1223,928,880,48,414,0,52.76,55.08,-2.32,432,13,346
77691,Calvin Natt,DEN,69,1218,930,924,6,347,0,55.04,56.25,-1.21,469,2,278
76170,Otis Birdsong,NJN,77,1214,1056,1034,22,210,0,51.79,52.86,-1.07,542,8,122
77141,Dennis Johnson,BOS,78,1213,1060,1018,42,297,0,49.33,50.94,-1.61,482,6,243
78331,Mychal Thompson,POR,82,1204,1011,1011,0,309,0,51.65,52.49,-0.84,503,0,198
252,Karl Malone,UTH,81,1203,1016,1014,2,405,0,49.32,50.37,-1.05,504,0,195
1847,Thurl Bailey,UTH,82,1196,1077,1070,7,277,0,49.06,49.88,-0.82,483,0,230
47,Wayman Tisdale,IND,81,1192,1002,1000,2,234,0,53.21,53.94,-0.73,516,0,160
600014,Artis Gilmore,SAN,71,1184,684,683,1,482,0,63.97,66.07,-2.1,423,0,338
2,Byron Scott,LAL,76,1174,989,928,61,176,0,53.0,55.04,-2.04,507,22,138
78304,Terry Teagle,GOS,82,1165,958,933,25,265,0,52.81,54.21,-1.4,475,4,211
77879,Paul Pressey,MIL,80,1146,843,799,44,392,0,54.01,56.43,-2.42,411,8,316
313,Vern Fleming,IND,80,1136,862,856,6,353,0,54.54,55.83,-1.29,436,1,263
894,Ricky Pierce,MIL,81,1127,798,775,23,310,0,58.42,60.31,-1.89,429,3,266
78418,Jay Vincent,DAL,80,1106,919,916,3,274,0,52.29,53.2,-0.91,442,0,222
78386,Mel Turpin,CLE,80,1097,838,834,4,228,0,57.49,58.46,-0.97,456,0,185
77167,Vinnie Johnson,DET,79,1097,996,983,13,214,0,49.44,50.31,-0.87,465,2,165
77376,Lafayette Lever,DEN,78,1080,1061,1023,38,182,0,46.11,47.32,-1.21,468,12,132
76876,Sidney Green,CHI,80,1076,875,867,8,335,0,51.41,52.62,-1.21,407,0,262
78257,Steve Stipanovich,IND,79,1076,885,875,10,315,0,51.36,52.56,-1.2,416,2,242
77487,Cedric Maxwell,LAC,76,1075,661,658,3,562,0,56.97,59.18,-2.21,314,0,447
76993,Gerald Henderson,SEA,82,1071,900,848,52,223,0,51.61,53.65,-2.04,434,18,185
77263,Albert King,NJN,73,1047,961,938,23,203,0,48.74,49.84,-1.1,438,4,167
1456,Randy Wittman,ATL,81,1043,881,865,16,135,0,54.52,55.46,-0.94,467,5,104
78549,Gus Williams,WAS,77,1036,1013,897,116,188,0,44.46,47.27,-2.81,434,30,138
78,LaSalle Thompson,SAC,80,1024,794,793,1,276,0,54.91,55.93,-1.02,411,0,202
76441,Wayne Cooper,DEN,78,1021,906,899,7,219,0,50.1,50.93,-0.83,422,3,174
786,Gerald Wilkins,NYK,81,1013,934,909,25,237,0,47.56,48.78,-1.22,437,7,132
788,Kevin Willis,ATL,82,1010,811,805,6,263,0,53.41,54.49,-1.08,419,0,172
77419,John Lucas,HOU,65,1006,818,672,146,298,0,48.37,53.0,-4.63,365,45,231
121,Patrick Ewing,NYK,50,998,814,809,5,306,0,51.47,52.6,-1.13,386,0,226
76944,Bill Hanzlik,DEN,79,988,741,700,41,405,0,51.24,53.74,-2.5,331,8,318
77936,Robert Reid,HOU,82,986,881,848,33,214,0,49.08,50.56,-1.48,409,6,162
77134,Steve Johnson,SAN,71,983,573,573,0,373,0,64.71,66.68,-1.97,362,0,259
77819,Jim Paxson,POR,75,981,792,730,62,244,0,51.9,54.54,-2.64,372,20,217
77721,Norm Nixon,LAC,67,979,921,800,121,162,0,46.07,49.33,-3.26,403,42,131
157,Derek Harper,DAL,79,963,730,679,51,229,0,55.34,57.96,-2.62,390,12,171
76874,Rickey Green,UTH,80,932,758,729,29,250,0,51.92,53.69,-1.77,357,5,213
78025,Dan Roundfield,WAS,79,917,660,654,6,362,0,54.32,55.96,-1.64,322,0,273
76082,John Bagley,CLE,78,911,865,828,37,215,0,45.96,47.47,-1.51,366,9,170
77081,Jay Humphries,PHX,82,905,735,706,29,257,0,51.54,53.36,-1.82,352,4,197
78059,Mike Sanders,PHX,82,905,676,661,15,257,0,55.73,57.35,-1.62,347,3,208
78610,Al Wood,SEA,78,902,817,780,37,239,0,47.23,48.91,-1.68,355,5,187
76093,Gene Banks,CHI,82,895,688,669,19,255,0,54.24,55.92,-1.68,356,0,183
76599,Larry Drew,SAC,75,890,776,745,31,161,0,51.03,52.55,-1.52,376,10,128
104,Benoit Benjamin,LAC,79,878,661,658,3,307,0,53.8,55.15,-1.35,324,1,229
77770,Louis Orr,NYK,74,878,741,737,4,278,0,49.77,50.85,-1.08,330,0,218
78512,Rory White,LAC,75,875,684,675,9,222,0,54.72,55.97,-1.25,355,1,164
76017,Danny Ainge,BOS,80,855,701,628,73,136,0,53.07,56.19,-3.12,353,26,123
229,James Edwards,PHX,52,848,587,587,0,302,0,57.45,58.9,-1.45,318,0,212
1622,Rodney McCray,HOU,82,847,629,626,3,222,0,57.11,58.28,-1.17,338,0,171
76011,Alvan Adams,PHX,78,841,679,677,2,203,0,53.81,54.73,-0.92,341,0,159
78437,Darrell Walker,NYK,81,838,753,743,10,277,0,46.74,47.89,-1.15,324,0,190
78375,Trent Tucker,NYK,77,818,740,649,91,100,0,48.95,52.17,-3.22,349,41,79
77484,Wes Matthews,SAN,75,817,603,578,25,211,0,56.66,58.71,-2.05,320,4,173
175,Alton Lister,MIL,81,796,577,575,2,266,0,55.98,57.35,-1.37,318,0,160
600009,Rory Sparrow,NYK,74,796,723,703,20,127,0,49.97,51.1,-1.13,345,5,101
77950,Clint Richardson,IND,82,794,736,727,9,147,0,48.77,49.58,-0.81,335,1,123
77420,Maurice Lucas,LAL,77,785,653,651,2,230,0,51.04,52.04,-1.0,302,1,180
76539,Darryl Dawkins,NJN,51,778,441,440,1,297,0,65.93,68.05,-2.12,284,0,210
76686,Mike Evans,DEN,81,773,715,539,176,149,0,44.05,49.52,-5.47,304,39,126
247,Joe Dumars,DET,82,769,597,581,16,238,0,53.11,54.79,-1.68,287,5,190
904,Chris Mullin,GOS,55,768,620,593,27,211,0,51.96,53.87,-1.91,287,5,189
76516,Brad Davis,DAL,82,764,502,413,89,228,0,57.83,63.42,-5.59,267,32,198
76444,Michael Cooper,LAL,82,758,606,443,163,170,0,49.06,55.67,-6.61,274,63,147
77377,Cliff Levingston,ATL,81,752,551,550,1,242,0,55.91,57.19,-1.28,294,0,164
901,Otis Thorpe,SAC,75,742,492,492,0,248,0,60.23,61.72,-1.49,289,0,164
891,Charles Oakley,CHI,77,740,541,538,3,269,0,54.65,56.12,-1.47,281,0,178
78195,Larry Smith,GOS,77,740,586,585,1,227,0,52.86,53.95,-1.09,314,0,112
77952,Micheal Ray Richardson,NJN,47,737,661,634,27,179,0,48.23,49.81,-1.58,296,4,141
77034,Craig Hodges,MIL,66,716,568,406,162,86,0,51.73,59.09,-7.36,284,73,75
76583,James Donaldson,DAL,83,716,459,459,0,254,0,61.09,62.72,-1.63,256,0,204
76942,Bob Hansen,UTH,82,710,628,578,50,132,0,49.37,51.74,-2.37,299,17,95
76046,Ron Anderson,IND,77,707,628,619,9,127,0,50.79,51.69,-0.9,310,2,85
306,Steve Colter,POR,81,706,597,514,83,164,0,48.99,52.75,-3.76,272,27,135
77438,Kyle Macy,CHI,82,703,592,452,140,90,0,49.72,55.65,-5.93,286,58,73
9,Sedale Threatt,PHL,70,696,684,660,24,90,0,46.96,48.09,-1.13,310,1,75
940,Earl Cureton,DET,80,687,564,562,2,211,0,51.23,52.3,-1.07,285,0,117
76247,Randy Breuer,MIL,82,685,570,569,1,198,0,51.16,52.12,-0.96,272,0,141
402,Jon Koncak,ATL,82,682,519,518,1,257,0,52.62,53.95,-1.33,263,0,156
291,Ed Pinckney,PHX,80,681,457,455,2,254,0,58.21,59.87,-1.66,255,0,171
77516,Tim McCormick,SEA,77,681,444,442,2,244,0,60.05,61.76,-1.71,253,1,174
76631,Mark Eaton,UTH,80,676,589,589,0,202,0,48.99,49.86,-0.87,277,0,122
78390,Terry Tyler,SAC,71,674,649,646,3,112,0,47.7,48.26,-0.56,295,0,84
760,Jerome Kersey,POR,79,672,470,464,6,229,0,57.19,58.87,-1.68,258,0,156
76091,Greg Ballard,GOS,75,662,570,535,35,126,0,50.88,52.92,-2.04,272,17,101
7,Dan Schayes,DEN,80,658,440,439,1,278,0,56.77,58.51,-1.74,221,0,216
76641,Franklin Edwards,LAC,73,657,577,568,9,151,0,50.0,51.05,-1.05,262,1,132
76338,Tony Campbell,DET,82,648,608,599,9,73,0,49.92,50.62,-0.7,294,2,58
76453,Dave Corzine,CHI,67,640,519,507,12,171,0,52.42,53.85,-1.43,255,3,127
78482,Scott Wedman,BOS,79,634,605,557,48,68,0,47.81,49.93,-2.12,286,17,45
304,John Stockton,UTH,82,630,466,451,15,205,0,54.69,56.63,-1.94,228,2,172
76435,Darwin Cook,NJN,79,629,627,574,53,111,0,44.36,46.53,-2.17,267,11,84
1381,John Long,DET,62,620,548,532,16,104,0,50.99,52.21,-1.22,264,3,89
77168,Mickey Johnson,NJN,79,616,507,483,24,233,0,48.47,50.53,-2.06,214,5,183
