player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
165,Hakeem Olajuwon,HOU,22,725,576,572,4,163,0,54.97,55.97,-1.0,306,2,111
406,Shaquille O'Neal,ORL,21,539,338,338,0,261,0,57.52,59.51,-1.99,195,0,149
17,Clyde Drexler,HOU,22,450,322,223,99,140,0,50.96,58.65,-7.69,155,30,110
397,Reggie Miller,IND,17,434,290,162,128,121,0,52.35,63.22,-10.87,138,54,104
358,Anfernee Hardaway,ORL,21,412,305,206,99,111,0,50.24,58.22,-7.98,144,40,84
764,David Robinson,SAN,15,380,289,284,5,149,0,51.91,53.59,-1.68,129,1,121
22,Rik Smits,IND,17,341,232,231,1,107,0,59.62,61.09,-1.47,127,1,86
893,Michael Jordan,CHI,10,315,248,218,30,79,0,52.07,55.7,-3.63,120,11,64
192,Dennis Scott,ORL,21,308,264,113,151,40,0,42.84,54.69,-11.85,109,56,34
98,Nick Anderson,ORL,21,298,239,132,107,63,0,45.99,55.86,-9.87,107,41,43
109,Robert Horry,HOU,22,288,209,99,110,78,0,47.52,59.18,-11.66,93,44,58
270,Horace Grant,ORL,21,287,224,222,2,59,0,56.39,57.41,-1.02,121,0,45
251,Sean Elliott,SAN,15,260,200,145,55,85,0,48.15,54.76,-6.61,87,20,66
787,Charles Barkley,PHX,10,257,182,147,35,90,0,52.56,57.99,-5.43,91,9,66
134,Kevin Johnson,PHX,10,248,150,140,10,84,0,62.94,66.32,-3.38,86,5,71
208,Sam Cassell,HOU,22,243,169,109,60,85,0,50.31,58.87,-8.56,74,24,71
181,Kenny Smith,HOU,22,238,178,74,104,40,0,47.6,60.84,-13.24,78,46,36
422,Avery Johnson,SAN,15,218,176,175,1,58,0,53.04,54.09,-1.05,91,0,36
365,Derrick McKey,IND,17,217,174,139,35,62,0,48.76,53.91,-5.15,76,11,54
121,Patrick Ewing,NYK,11,209,156,153,3,70,0,54.29,55.94,-1.65,80,1,48
53,Mario Elie,HOU,22,201,137,72,65,44,0,52.48,64.27,-11.79,69,28,35
89,Nick Van Exel,LAL,10,200,162,96,66,59,0,44.54,53.2,-8.66,67,21,45
937,Scottie Pippen,CHI,10,178,131,93,38,71,0,47.98,54.86,-6.88,58,14,48
317,John Starks,NYK,11,172,129,56,73,42,0,46.11,58.31,-12.2,58,30,26
349,Mark Jackson,IND,17,168,130,90,40,46,0,48.55,55.91,-7.36,59,16,34
157,Derek Harper,NYK,11,157,109,62,47,24,0,54.33,65.66,-11.33,56,27,18
922,Elden Campbell,LAL,10,157,132,132,0,44,0,50.97,51.86,-0.89,64,0,29
124,Vlade Divac,LAL,10,156,122,113,9,62,0,49.52,52.25,-2.73,57,2,40
252,Karl Malone,UTH,5,151,103,100,3,78,0,52.61,54.98,-2.37,48,1,54
891,Charles Oakley,NYK,11,144,109,99,10,51,0,51.61,54.78,-3.17,49,4,42
76,Cedric Ceballos,LAL,10,142,126,76,50,38,0,41.76,49.75,-7.99,48,18,28
216,Brian Shaw,ORL,21,138,123,66,57,32,0,41.19,50.34,-9.15,48,22,20
389,Toni Kukoc,CHI,10,138,111,79,32,26,0,49.29,56.35,-7.06,53,14,18
905,Dale Davis,IND,17,135,105,105,0,47,0,52.53,53.71,-1.18,56,0,23
219,Vinny Del Negro,SAN,15,131,118,98,20,24,0,46.79,50.95,-4.16,51,9,20
920,A.C. Green,PHX,10,128,78,66,12,63,0,55.41,60.54,-5.13,36,1,55
23,Dennis Rodman,SAN,14,124,96,91,5,35,0,53.45,55.66,-2.21,52,0,20
293,Charles Smith,NYK,11,119,95,93,2,30,0,53.6,54.99,-1.39,51,0,17
470,Doc Rivers,SAN,15,117,95,49,46,31,0,43.82,53.85,-10.03,37,17,26
193,Anthony Mason,NYK,11,105,51,50,1,69,0,61.05,64.53,-3.48,31,0,43
769,B.J. Armstrong,CHI,10,103,79,50,29,22,0,49.28,58.07,-8.79,36,13,18
2,Byron Scott,IND,17,103,94,60,34,34,0,40.23,47.27,-7.04,32,9,30
213,Antonio Davis,IND,17,101,71,71,0,59,0,50.25,52.08,-1.83,32,0,37
431,Shawn Kemp,SEA,4,99,57,56,1,39,0,64.29,66.75,-2.46,33,1,32
445,Wesley Person,PHX,10,96,83,38,45,12,0,43.05,54.37,-11.32,34,17,11
359,Chucky Brown,HOU,21,94,76,74,2,37,0,49.21,50.93,-1.72,34,1,25
462,J.R. Reid,SAN,15,91,59,59,0,39,0,57.96,59.74,-1.78,29,0,33
432,Pete Chilcutt,HOU,20,90,64,28,36,17,0,49.72,62.95,-13.23,31,14,14
324,Anthony Peeler,LAL,10,89,79,48,31,22,0,42.18,50.18,-8.0,32,8,17
304,John Stockton,UTH,5,89,74,54,20,17,0,48.11,54.61,-6.5,34,8,13
297,Alonzo Mourning,CHH,4,88,57,49,8,43,0,53.33,57.96,-4.63,24,4,36
224,Eddie Jones,LAL,10,87,80,53,27,21,0,41.83,48.74,-6.91,30,12,15
913,Larry Johnson,CHH,4,83,65,56,9,25,0,50.61,54.61,-4.0,31,1,20
105,Dan Majerle,PHX,10,82,73,29,44,17,0,39.61,50.94,-11.33,27,16,12
906,Haywoode Workman,IND,17,77,67,49,18,32,0,41.85,47.48,-5.63,24,2,27
1122,Dominique Wilkins,BOS,4,76,61,44,17,18,0,48.41,55.14,-6.73,26,8,16
456,Chuck Person,SAN,15,75,77,32,45,11,0,35.71,45.82,-10.11,27,13,8
244,Dee Brown,BOS,4,75,62,36,26,16,0,45.18,54.32,-9.14,26,9,14
96,Detlef Schrempf,SEA,4,75,57,39,18,24,0,48.08,55.51,-7.43,23,10,19
47,Wayman Tisdale,PHX,10,73,71,70,1,14,0,46.5,47.3,-0.8,32,0,9
56,Gary Payton,SEA,4,71,67,57,10,12,0,45.51,49.11,-3.6,32,2,5
204,Jeff Hornacek,UTH,5,70,51,38,13,14,0,54.26,61.23,-6.97,26,7,11
393,Rod Strickland,POR,3,70,65,60,5,18,0,45.75,48.0,-2.25,27,2,14
417,Sam Mitchell,IND,17,68,64,62,2,28,0,43.04,44.55,-1.51,23,0,22
170,Joe Kleine,PHX,10,63,54,52,2,0,0,57.27,58.33,-1.06,31,1,0
386,Elliot Perry,PHX,9,62,42,37,5,25,0,54.39,58.49,-4.1,20,2,20
76017,Danny Ainge,PHX,10,60,38,12,26,11,0,53.1,70.03,-16.93,19,12,10
129,Dino Radja,BOS,4,60,50,50,0,28,0,46.88,48.14,-1.26,20,0,20
899,Mark Price,CLE,4,60,40,23,17,33,0,46.15,55.03,-8.88,12,4,32
428,Sherman Douglas,BOS,4,60,68,56,12,11,0,37.74,41.19,-3.45,24,4,8
128,David Benoit,UTH,5,59,45,20,25,9,0,47.58,60.25,-12.67,21,11,6
187,Terry Cummings,SAN,15,58,48,47,1,30,0,45.67,47.39,-1.72,18,0,22
184,Bobby Phills,CLE,4,57,43,36,7,20,0,50.44,55.02,-4.58,19,4,15
120,Steven Smith,ATL,3,57,43,25,18,19,0,46.34,55.49,-9.15,17,7,16
26,Luc Longley,CHI,10,56,50,50,0,10,0,50.91,51.47,-0.56,24,0,8
194,Anthony Bowie,ORL,17,55,42,35,7,9,0,55.0,59.83,-4.83,21,5,8
302,Mookie Blaylock,ATL,3,54,49,21,28,11,0,39.42,50.15,-10.73,18,11,7
64,Sam Perkins,SEA,4,54,48,26,22,2,0,45.0,55.24,-10.24,21,10,2
168,Chris Mills,CLE,4,53,37,23,14,5,0,56.99,67.6,-10.61,20,8,5
209,Dell Curry,CHH,4,51,34,13,21,11,0,51.0,65.65,-14.65,16,9,10
70,Steve Kerr,CHI,10,51,40,21,19,5,0,49.04,60.43,-11.39,19,8,5
179,Bryant Stith,DEN,3,50,32,26,6,19,0,56.18,61.94,-5.76,17,1,15
781,Will Perdue,CHI,10,50,37,37,0,21,0,52.63,54.07,-1.44,19,0,12
78381,Jeff Turner,ORL,18,49,40,18,22,4,0,46.23,58.67,-12.44,17,11,4
156,Antoine Carr,UTH,5,48,31,31,0,24,0,55.81,57.75,-1.94,14,0,20
82,Bill Wennington,CHI,10,48,51,51,0,6,0,44.44,44.74,-0.3,21,0,6
361,Clifford Robinson,POR,3,47,47,30,17,16,0,37.01,43.49,-6.48,17,4,9
21,Greg Anthony,NYK,11,47,38,15,23,11,0,42.73,54.86,-12.13,15,7,10
93,Hubert Davis,NYK,11,46,48,21,27,2,0,36.8,47.05,-10.25,17,10,2
765,Hersey Hawkins,CHH,4,45,32,19,13,17,0,47.87,56.99,-9.12,13,4,15
248,George Lynch,LAL,10,44,32,27,5,20,0,49.44,53.92,-4.48,15,1,13
265,Harvey Grant,POR,3,43,28,19,9,16,0,53.09,61.36,-8.27,14,5,10
3,Grant Long,ATL,3,41,28,27,1,18,0,54.67,57.07,-2.4,14,0,13
51,Mahmoud Abdul-Rauf,DEN,3,40,33,21,12,14,0,43.48,51.07,-7.59,12,2,14
198,Danny Ferry,CLE,4,38,25,10,15,6,0,53.52,68.74,-15.22,13,8,4
760,Jerome Kersey,POR,3,38,28,26,2,9,0,56.72,59.45,-2.73,16,0,6
140,Donald Royal,ORL,18,37,33,33,0,20,0,43.02,44.26,-1.24,11,0,15
107,Dale Ellis,DEN,3,36,28,15,13,13,0,43.9,53.38,-9.48,10,4,12
177,Muggsy Bogues,CHH,4,34,45,42,3,5,0,34.69,36.02,-1.33,14,1,5
895,Tyrone Corbin,ATL,3,34,26,20,6,9,0,50.75,56.74,-5.99,12,2,8
238,Tyrone Hill,CLE,4,34,29,28,1,25,0,40.48,42.5,-2.02,9,0,16
766,David Wingate,CHH,4,32,27,21,6,6,0,48.48,53.98,-5.5,13,2,4
1472,Tom Chambers,UTH,5,32,22,19,3,13,0,53.33,57.72,-4.39,11,1,9
457,Andrew Lang,ATL,3,31,28,28,0,9,0,47.69,48.5,-0.81,12,0,7
901,Otis Thorpe,POR,3,31,21,21,0,10,0,59.62,61.02,-1.4,12,0,7
147,Jalen Rose,DEN,3,30,28,24,4,5,0,46.15,49.67,-3.52,13,1,3
